,Report_Date,Liberia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
136,2020-06-06,345,154.61359502638777,680.4851838267442,True,137,402.84871785339317,1357.830251937407
137,2020-06-07,359,154.61359502638777,680.4851838267442,True,138,416.93780448154195,1357.830251937407
138,2020-06-08,370,154.61359502638777,680.4851838267442,True,139,431.2978281884284,1357.830251937407
139,2020-06-09,383,154.61359502638777,680.4851838267442,True,140,445.9188158898848,1357.830251937407
140,2020-06-10,397,154.61359502638777,680.4851838267442,True,141,460.78978655214723,1357.830251937407
141,2020-06-11,410,154.61359502638777,680.4851838267442,True,142,475.8987659602004,1357.830251937407
142,2020-06-12,421,154.61359502638777,680.4851838267442,True,143,491.2328091544531,1357.830251937407
143,2020-06-13,446,154.61359502638777,680.4851838267442,True,144,506.778030673441,1357.830251937407
144,2020-06-14,458,154.61359502638777,680.4851838267442,True,145,522.5196426426972,1357.830251937407
145,2020-06-15,498,154.61359502638777,680.4851838267442,True,146,538.4420006460948,1357.830251937407
146,2020-06-16,509,154.61359502638777,680.4851838267442,True,147,554.5286572077948,1357.830251937407
147,2020-06-17,516,154.61359502638777,680.4851838267442,True,148,570.7624226024941,1357.830251937407
148,2020-06-18,542,154.61359502638777,680.4851838267442,True,149,587.1254326012845,1357.830251937407
149,2020-06-19,581,154.61359502638777,680.4851838267442,True,150,603.5992226525361,1357.830251937407
150,2020-06-20,601,154.61359502638777,680.4851838267442,True,151,620.1648078942587,1357.830251937407
151,2020-06-21,626,154.61359502638777,680.4851838267442,True,152,636.8027682988643,1357.830251937407
152,2020-06-22,650,154.61359502638777,680.4851838267442,True,153,653.4933381654536,1357.830251937407
153,2020-06-23,652,154.61359502638777,680.4851838267442,True,154,670.216499100882,1357.830251937407
154,2020-06-24,662,154.61359502638777,680.4851838267442,True,155,686.952075570804,1357.830251937407
155,2020-06-25,681,154.61359502638777,680.4851838267442,True,156,703.6798320572068,1357.830251937407
156,2020-06-26,684,154.61359502638777,680.4851838267442,True,157,720.3795708308511,1357.830251937407
157,2020-06-27,729,154.61359502638777,680.4851838267442,True,158,737.03122933622,1357.830251937407
158,2020-06-28,768,154.61359502638777,680.4851838267442,True,159,753.6149761934058,1357.830251937407
159,2020-06-29,770,154.61359502638777,680.4851838267442,True,160,770.1113048455638,1357.830251937407
