,Report_Date,Fiji_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,72.26678344993425,9.138911803222976,True,1,0.00021434209384362107,18.277822852642476
1,2020-01-23,0,72.26678344993425,9.138911803222976,True,2,0.000251359132821239,18.277822852642476
2,2020-01-24,0,72.26678344993425,9.138911803222976,True,3,0.00029476893885385885,18.277822852642476
3,2020-01-25,0,72.26678344993425,9.138911803222976,True,4,0.0003456754910743662,18.277822852642476
4,2020-01-26,0,72.26678344993425,9.138911803222976,True,5,0.0004053734023615379,18.277822852642476
5,2020-01-27,0,72.26678344993425,9.138911803222976,True,6,0.00047538083229196697,18.277822852642476
6,2020-01-28,0,72.26678344993425,9.138911803222976,True,7,0.0005574780804755782,18.277822852642476
7,2020-01-29,0,72.26678344993425,9.138911803222976,True,8,0.0006537528398743858,18.277822852642476
8,2020-01-30,0,72.26678344993425,9.138911803222976,True,9,0.0007666532583512802,18.277822852642476
9,2020-01-31,0,72.26678344993425,9.138911803222976,True,10,0.0008990501542688272,18.277822852642476
10,2020-02-01,0,72.26678344993425,9.138911803222976,True,11,0.0010543099633780395,18.277822852642476
11,2020-02-02,0,72.26678344993425,9.138911803222976,True,12,0.0012363802652462787,18.277822852642476
12,2020-02-03,0,72.26678344993425,9.138911803222976,True,13,0.0014498900547674754,18.277822852642476
13,2020-02-04,0,72.26678344993425,9.138911803222976,True,14,0.0017002672956756588,18.277822852642476
14,2020-02-05,0,72.26678344993425,9.138911803222976,True,15,0.0019938767275173084,18.277822852642476
15,2020-02-06,0,72.26678344993425,9.138911803222976,True,16,0.002338181405769111,18.277822852642476
16,2020-02-07,0,72.26678344993425,9.138911803222976,True,17,0.0027419320489377877,18.277822852642476
17,2020-02-08,0,72.26678344993425,9.138911803222976,True,18,0.0032153889606923638,18.277822852642476
18,2020-02-09,0,72.26678344993425,9.138911803222976,True,19,0.00377058210568447,18.277822852642476
19,2020-02-10,0,72.26678344993425,9.138911803222976,True,20,0.004421615863500973,18.277822852642476
20,2020-02-11,0,72.26678344993425,9.138911803222976,True,21,0.005185026087714161,18.277822852642476
21,2020-02-12,0,72.26678344993425,9.138911803222976,True,22,0.006080198380847934,18.277822852642476
22,2020-02-13,0,72.26678344993425,9.138911803222976,True,23,0.007129857989193814,18.277822852642476
23,2020-02-14,0,72.26678344993425,9.138911803222976,True,24,0.008360643455281947,18.277822852642476
24,2020-02-15,0,72.26678344993425,9.138911803222976,True,25,0.009803778175647603,18.277822852642476
25,2020-02-16,0,72.26678344993425,9.138911803222976,True,26,0.011495856336261117,18.277822852642476
26,2020-02-17,0,72.26678344993425,9.138911803222976,True,27,0.013479762380030702,18.277822852642476
27,2020-02-18,0,72.26678344993425,9.138911803222976,True,28,0.01580574624548166,18.277822852642476
28,2020-02-19,0,72.26678344993425,9.138911803222976,True,29,0.01853268015021128,18.277822852642476
29,2020-02-20,0,72.26678344993425,9.138911803222976,True,30,0.02172952672410832,18.277822852642476
30,2020-02-21,0,72.26678344993425,9.138911803222976,True,31,0.025477052869674013,18.277822852642476
31,2020-02-22,0,72.26678344993425,9.138911803222976,True,32,0.029869828876618276,18.277822852642476
32,2020-02-23,0,72.26678344993425,9.138911803222976,True,33,0.03501855806754104,18.277822852642476
33,2020-02-24,0,72.26678344993425,9.138911803222976,True,34,0.041052788599391224,18.277822852642476
34,2020-02-25,0,72.26678344993425,9.138911803222976,True,35,0.04812406595237063,18.277822852642476
35,2020-02-26,0,72.26678344993425,9.138911803222976,True,36,0.056409592008044476,18.277822852642476
36,2020-02-27,0,72.26678344993425,9.138911803222976,True,37,0.06611646427226903,18.277822852642476
37,2020-02-28,0,72.26678344993425,9.138911803222976,True,38,0.07748657643715223,18.277822852642476
38,2020-02-29,0,72.26678344993425,9.138911803222976,True,39,0.0908022686321816,18.277822852642476
39,2020-03-01,0,72.26678344993425,9.138911803222976,True,40,0.10639282168716042,18.277822852642476
40,2020-03-02,0,72.26678344993425,9.138911803222976,True,41,0.1246418934999178,18.277822852642476
41,2020-03-03,0,72.26678344993425,9.138911803222976,True,42,0.14599599572418917,18.277822852642476
42,2020-03-04,0,72.26678344993425,9.138911803222976,True,43,0.1709741034582707,18.277822852642476
43,2020-03-05,0,72.26678344993425,9.138911803222976,True,44,0.20017847668333352,18.277822852642476
44,2020-03-06,0,72.26678344993425,9.138911803222976,True,45,0.2343067462061269,18.277822852642476
45,2020-03-07,0,72.26678344993425,9.138911803222976,True,46,0.2741652739969171,18.277822852642476
46,2020-03-08,0,72.26678344993425,9.138911803222976,True,47,0.3206837319144764,18.277822852642476
47,2020-03-09,0,72.26678344993425,9.138911803222976,True,48,0.3749307461755138,18.277822852642476
48,2020-03-10,0,72.26678344993425,9.138911803222976,True,49,0.4381303182544462,18.277822852642476
49,2020-03-11,0,72.26678344993425,9.138911803222976,True,50,0.5116785454472221,18.277822852642476
50,2020-03-12,0,72.26678344993425,9.138911803222976,True,51,0.597159914477867,18.277822852642476
51,2020-03-13,0,72.26678344993425,9.138911803222976,True,52,0.6963621179929137,18.277822852642476
52,2020-03-14,0,72.26678344993425,9.138911803222976,True,53,0.8112879378813205,18.277822852642476
53,2020-03-15,0,72.26678344993425,9.138911803222976,True,54,0.9441622486269787,18.277822852642476
54,2020-03-16,0,72.26678344993425,9.138911803222976,True,55,1.0974316276914209,18.277822852642476
55,2020-03-17,0,72.26678344993425,9.138911803222976,True,56,1.2737534471270746,18.277822852642476
56,2020-03-18,0,72.26678344993425,9.138911803222976,True,57,1.4759707195825376,18.277822852642476
