,Report_Date,"Lao People""s Democratic Republic_cases",fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,74.30405048441588,11.444837876230103,True,1,0.000267254885204309,21.04096793021911
1,2020-01-23,0,74.30405048441588,11.444837876230103,True,2,0.00031204403517456984,21.04096793021911
2,2020-01-24,0,74.30405048441588,11.444837876230103,True,3,0.00036433926318038144,21.04096793021911
3,2020-01-25,0,74.30405048441588,11.444837876230103,True,4,0.0004253984467112736,21.04096793021911
4,2020-01-26,0,74.30405048441588,11.444837876230103,True,5,0.0004966902440969827,21.04096793021911
5,2020-01-27,0,74.30405048441588,11.444837876230103,True,6,0.000579929409042225,21.04096793021911
6,2020-01-28,0,74.30405048441588,11.444837876230103,True,7,0.0006771180197304898,21.04096793021911
7,2020-01-29,0,74.30405048441588,11.444837876230103,True,8,0.000790593612328225,21.04096793021911
8,2020-01-30,0,74.30405048441588,11.444837876230103,True,9,0.0009230853740991452,21.04096793021911
9,2020-01-31,0,74.30405048441588,11.444837876230103,True,10,0.0010777797442478771,21.04096793021911
10,2020-02-01,0,74.30405048441588,11.444837876230103,True,11,0.0012583969955996196,21.04096793021911
11,2020-02-02,0,74.30405048441588,11.444837876230103,True,12,0.001469280632572461,21.04096793021911
12,2020-02-03,0,74.30405048441588,11.444837876230103,True,13,0.0017155017467484243,21.04096793021911
13,2020-02-04,0,74.30405048441588,11.444837876230103,True,14,0.002002980827818492,21.04096793021911
14,2020-02-05,0,74.30405048441588,11.444837876230103,True,15,0.0023386299430177494,21.04096793021911
15,2020-02-06,0,74.30405048441588,11.444837876230103,True,16,0.00273051868193045,21.04096793021911
16,2020-02-07,0,74.30405048441588,11.444837876230103,True,17,0.0031880678267686992,21.04096793021911
17,2020-02-08,0,74.30405048441588,11.444837876230103,True,18,0.003722275363644371,21.04096793021911
18,2020-02-09,0,74.30405048441588,11.444837876230103,True,19,0.004345980212615383,21.04096793021911
19,2020-02-10,0,74.30405048441588,11.444837876230103,True,20,0.005074169940215956,21.04096793021911
20,2020-02-11,0,74.30405048441588,11.444837876230103,True,21,0.005924339747024286,21.04096793021911
21,2020-02-12,0,74.30405048441588,11.444837876230103,True,22,0.006916911216520607,21.04096793021911
22,2020-02-13,0,74.30405048441588,11.444837876230103,True,23,0.008075720694936967,21.04096793021911
23,2020-02-14,0,74.30405048441588,11.444837876230103,True,24,0.0094285887730752,21.04096793021911
24,2020-02-15,0,74.30405048441588,11.444837876230103,True,25,0.01100798419161784,21.04096793021911
25,2020-02-16,0,74.30405048441588,11.444837876230103,True,26,0.012851797626175667,21.04096793021911
26,2020-02-17,0,74.30405048441588,11.444837876230103,True,27,0.015004243265486808,21.04096793021911
27,2020-02-18,0,74.30405048441588,11.444837876230103,True,28,0.017516908917161147,21.04096793021911
28,2020-02-19,0,74.30405048441588,11.444837876230103,True,29,0.020449978603911907,21.04096793021911
29,2020-02-20,0,74.30405048441588,11.444837876230103,True,30,0.023873655294309837,21.04096793021911
30,2020-02-21,0,74.30405048441588,11.444837876230103,True,31,0.027869815589985206,21.04096793021911
31,2020-02-22,0,74.30405048441588,11.444837876230103,True,32,0.03253393290640989,21.04096793021911
32,2020-02-23,0,74.30405048441588,11.444837876230103,True,33,0.0379773109692363,21.04096793021911
33,2020-02-24,0,74.30405048441588,11.444837876230103,True,34,0.04432967532024711,21.04096793021911
34,2020-02-25,0,74.30405048441588,11.444837876230103,True,35,0.051742176979867424,21.04096793021911
35,2020-02-26,0,74.30405048441588,11.444837876230103,True,36,0.06039086940343029,21.04096793021911
36,2020-02-27,0,74.30405048441588,11.444837876230103,True,37,0.07048072729735062,21.04096793021911
37,2020-02-28,0,74.30405048441588,11.444837876230103,True,38,0.082250283550587,21.04096793021911
38,2020-02-29,0,74.30405048441588,11.444837876230103,True,39,0.09597696819452935,21.04096793021911
39,2020-03-01,0,74.30405048441588,11.444837876230103,True,40,0.11198324048120506,21.04096793021911
40,2020-03-02,0,74.30405048441588,11.444837876230103,True,41,0.13064361119935772,21.04096793021911
41,2020-03-03,0,74.30405048441588,11.444837876230103,True,42,0.15239265627170226,21.04096793021911
42,2020-03-04,0,74.30405048441588,11.444837876230103,True,43,0.17773412314567935,21.04096793021911
43,2020-03-05,0,74.30405048441588,11.444837876230103,True,44,0.20725122664407034,21.04096793021911
44,2020-03-06,0,74.30405048441588,11.444837876230103,True,45,0.24161821826146584,21.04096793021911
45,2020-03-07,0,74.30405048441588,11.444837876230103,True,46,0.28161328902601884,21.04096793021911
46,2020-03-08,0,74.30405048441588,11.444837876230103,True,47,0.3281328266164345,21.04096793021911
47,2020-03-09,0,74.30405048441588,11.444837876230103,True,48,0.3822069868334137,21.04096793021911
48,2020-03-10,0,74.30405048441588,11.444837876230103,True,49,0.4450164507827411,21.04096793021911
49,2020-03-11,0,74.30405048441588,11.444837876230103,True,50,0.5179101137625698,21.04096793021911
50,2020-03-12,0,74.30405048441588,11.444837876230103,True,51,0.6024232799873407,21.04096793021911
51,2020-03-13,0,74.30405048441588,11.444837876230103,True,52,0.7002957080368039,21.04096793021911
52,2020-03-14,0,74.30405048441588,11.444837876230103,True,53,0.8134885542782647,21.04096793021911
53,2020-03-15,0,74.30405048441588,11.444837876230103,True,54,0.9441988860063283,21.04096793021911
54,2020-03-16,0,74.30405048441588,11.444837876230103,True,55,1.094869977545933,21.04096793021911
55,2020-03-17,0,74.30405048441588,11.444837876230103,True,56,1.268195064572053,21.04096793021911
56,2020-03-18,0,74.30405048441588,11.444837876230103,True,57,1.4671116326884186,21.04096793021911
57,2020-03-19,0,74.30405048441588,11.444837876230103,True,58,1.6947826970454198,21.04096793021911
58,2020-03-20,0,74.30405048441588,11.444837876230103,True,59,1.9545609642388488,21.04096793021911
59,2020-03-21,0,74.30405048441588,11.444837876230103,True,60,2.2499313722867584,21.04096793021911
60,2020-03-22,0,74.30405048441588,11.444837876230103,True,61,2.584427445532344,21.04096793021911
61,2020-03-23,0,74.30405048441588,11.444837876230103,True,62,2.961517395319284,21.04096793021911
62,2020-03-24,2,74.30405048441588,11.444837876230103,True,63,3.3844571962896395,21.04096793021911
63,2020-03-25,3,74.30405048441588,11.444837876230103,True,64,3.8561102224351202,21.04096793021911
64,2020-03-26,6,74.30405048441588,11.444837876230103,True,65,4.378736617380139,21.04096793021911
65,2020-03-27,6,74.30405048441588,11.444837876230103,True,66,4.9537604116979015,21.04096793021911
66,2020-03-28,8,74.30405048441588,11.444837876230103,True,67,5.581528209904141,21.04096793021911
67,2020-03-29,8,74.30405048441588,11.444837876230103,True,68,6.261079378388812,21.04096793021911
68,2020-03-30,8,74.30405048441588,11.444837876230103,True,69,6.98995296129916,21.04096793021911
69,2020-03-31,9,74.30405048441588,11.444837876230103,True,70,7.7640595726748565,21.04096793021911
70,2020-04-01,10,74.30405048441588,11.444837876230103,True,71,8.577645720378959,21.04096793021911
71,2020-04-02,10,74.30405048441588,11.444837876230103,True,72,9.423372243735397,21.04096793021911
72,2020-04-03,10,74.30405048441588,11.444837876230103,True,73,10.292517529588842,21.04096793021911
73,2020-04-04,10,74.30405048441588,11.444837876230103,True,74,11.175300969215776,21.04096793021911
74,2020-04-05,11,74.30405048441588,11.444837876230103,True,75,12.061305179914081,21.04096793021911
