,Report_Date,Israel_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
112,2020-05-13,16548,416.575214664367,4208431.156996909,False,113,11536.142106514553,8416862.313993813
113,2020-05-14,16579,416.575214664367,4208431.156996909,False,114,11788.995628248498,8416862.313993813
114,2020-05-15,16589,416.575214664367,4208431.156996909,False,115,12047.38334544775,8416862.313993813
115,2020-05-16,16608,416.575214664367,4208431.156996909,False,116,12311.426032830022,8416862.313993813
116,2020-05-17,16617,416.575214664367,4208431.156996909,False,117,12581.24708522484,8416862.313993813
117,2020-05-18,16643,416.575214664367,4208431.156996909,False,118,12856.972573723131,8416862.313993813
118,2020-05-19,16659,416.575214664367,4208431.156996909,False,119,13138.731302999486,8416862.313993813
119,2020-05-20,16667,416.575214664367,4208431.156996909,False,120,13426.654869829972,8416862.313993813
120,2020-05-21,16683,416.575214664367,4208431.156996909,False,121,13720.877722829238,8416862.313993813
121,2020-05-22,16690,416.575214664367,4208431.156996909,False,122,14021.537223430565,8416862.313993813
122,2020-05-23,16712,416.575214664367,4208431.156996909,False,123,14328.773708133413,8416862.313993813
123,2020-05-24,16717,416.575214664367,4208431.156996909,False,124,14642.730552042916,8416862.313993813
124,2020-05-25,16734,416.575214664367,4208431.156996909,False,125,14963.554233726663,8416862.313993813
125,2020-05-26,16757,416.575214664367,4208431.156996909,False,126,15291.39440141409,8416862.313993813
126,2020-05-27,16793,416.575214664367,4208431.156996909,False,127,15626.403940564584,8416862.313993813
127,2020-05-28,16872,416.575214664367,4208431.156996909,False,128,15968.739042830488,8416862.313993813
128,2020-05-29,16987,416.575214664367,4208431.156996909,False,129,16318.559276441903,8416862.313993813
129,2020-05-30,17012,416.575214664367,4208431.156996909,False,130,16676.027658040402,8416862.313993813
130,2020-05-31,17071,416.575214664367,4208431.156996909,False,131,17041.31072598922,8416862.313993813
131,2020-06-01,17169,416.575214664367,4208431.156996909,False,132,17414.57861518812,8416862.313993813
132,2020-06-02,17285,416.575214664367,4208431.156996909,False,133,17796.005133421142,8416862.313993813
133,2020-06-03,17377,416.575214664367,4208431.156996909,False,134,18185.7678392664,8416862.313993813
134,2020-06-04,17495,416.575214664367,4208431.156996909,False,135,18584.048121596916,8416862.313993813
135,2020-06-05,17562,416.575214664367,4208431.156996909,False,136,18991.03128070258,8416862.313993813
136,2020-06-06,17752,416.575214664367,4208431.156996909,False,137,19406.906611063074,8416862.313993813
137,2020-06-07,17863,416.575214664367,4208431.156996909,False,138,19831.867485802606,8416862.313993813
138,2020-06-08,18032,416.575214664367,4208431.156996909,False,139,20266.111442857313,8416862.313993813
139,2020-06-09,18180,416.575214664367,4208431.156996909,False,140,20709.840272886882,8416862.313993813
140,2020-06-10,18355,416.575214664367,4208431.156996909,False,141,21163.26010896217,8416862.313993813
141,2020-06-11,18569,416.575214664367,4208431.156996909,False,142,21626.581518061248,8416862.313993813
142,2020-06-12,18795,416.575214664367,4208431.156996909,False,143,22100.01959440641,8416862.313993813
143,2020-06-13,18972,416.575214664367,4208431.156996909,False,144,22583.79405467548,8416862.313993813
144,2020-06-14,19055,416.575214664367,4208431.156996909,False,145,23078.12933512076,8416862.313993813
145,2020-06-15,19237,416.575214664367,4208431.156996909,False,146,23583.254690629787,8416862.313993813
146,2020-06-16,19495,416.575214664367,4208431.156996909,False,147,24099.404295762088,8416862.313993813
147,2020-06-17,19783,416.575214664367,4208431.156996909,False,148,24626.81734779674,8416862.313993813
148,2020-06-18,20036,416.575214664367,4208431.156996909,False,149,25165.738171826033,8416862.313993813
149,2020-06-19,20339,416.575214664367,4208431.156996909,False,150,25716.41632793049,8416862.313993813
150,2020-06-20,20633,416.575214664367,4208431.156996909,False,151,26279.106720471515,8416862.313993813
151,2020-06-21,20778,416.575214664367,4208431.156996909,False,152,26854.069709537594,8416862.313993813
152,2020-06-22,21082,416.575214664367,4208431.156996909,False,153,27441.571224581076,8416862.313993813
153,2020-06-23,21512,416.575214664367,4208431.156996909,False,154,28041.882880282163,8416862.313993813
154,2020-06-24,22044,416.575214664367,4208431.156996909,False,155,28655.282094677805,8416862.313993813
155,2020-06-25,22400,416.575214664367,4208431.156996909,False,156,29282.052209592784,8416862.313993813
156,2020-06-26,22800,416.575214664367,4208431.156996909,False,157,29922.48261341147,8416862.313993813
157,2020-06-27,23421,416.575214664367,4208431.156996909,False,158,30576.86886622787,8416862.313993813
158,2020-06-28,23755,416.575214664367,4208431.156996909,False,159,31245.51282741328,8416862.313993813
159,2020-06-29,24441,416.575214664367,4208431.156996909,False,160,31928.722785639624,8416862.313993813
160,2020-06-30,25244,416.575214664367,4208431.156996909,False,161,32626.813591398193,8416862.313993813
161,2020-07-01,26257,416.575214664367,4208431.156996909,False,162,33340.106792052706,8416862.313993813
162,2020-07-02,27047,416.575214664367,4208431.156996909,False,163,34068.93076946617,8416862.313993813
163,2020-07-03,28055,416.575214664367,4208431.156996909,False,164,34813.62088024167,8416862.313993813
164,2020-07-04,29170,416.575214664367,4208431.156996909,False,165,35574.519598616316,8416862.313993813
165,2020-07-05,29958,416.575214664367,4208431.156996909,False,166,36351.97666204893,8416862.313993813
166,2020-07-06,30749,416.575214664367,4208431.156996909,False,167,37146.34921954107,8416862.313993813
167,2020-07-07,32222,416.575214664367,4208431.156996909,False,168,37958.00198273202,8416862.313993813
168,2020-07-08,33557,416.575214664367,4208431.156996909,False,169,38787.3073798075,8416862.313993813
169,2020-07-09,34825,416.575214664367,4208431.156996909,False,170,39634.645712262805,8416862.313993813
170,2020-07-10,36266,416.575214664367,4208431.156996909,False,171,40500.40531456013,8416862.313993813
171,2020-07-11,37464,416.575214664367,4208431.156996909,False,172,41384.98271672065,8416862.313993813
172,2020-07-12,38670,416.575214664367,4208431.156996909,False,173,42288.78280989101,8416862.313993813
173,2020-07-13,40632,416.575214664367,4208431.156996909,False,174,43212.21901492454,8416862.313993813
174,2020-07-14,42360,416.575214664367,4208431.156996909,False,175,44155.71345401653,8416862.313993813
175,2020-07-15,44188,416.575214664367,4208431.156996909,False,176,45119.69712543337,8416862.313993813
176,2020-07-16,46059,416.575214664367,4208431.156996909,False,177,46104.61008137466,8416862.313993813
177,2020-07-17,47459,416.575214664367,4208431.156996909,False,178,47110.90160900698,8416862.313993813
178,2020-07-18,49365,416.575214664367,4208431.156996909,False,179,48139.030414708315,8416862.313993813
179,2020-07-19,50289,416.575214664367,4208431.156996909,False,180,49189.464811560516,8416862.313993813
180,2020-07-20,52003,416.575214664367,4208431.156996909,False,181,50262.68291012794,8416862.313993813
181,2020-07-21,54042,416.575214664367,4208431.156996909,False,182,51359.17281255877,8416862.313993813
182,2020-07-22,56085,416.575214664367,4208431.156996909,False,183,52479.43281004574,8416862.313993813
183,2020-07-23,57982,416.575214664367,4208431.156996909,False,184,53623.97158368142,8416862.313993813
184,2020-07-24,59475,416.575214664367,4208431.156996909,False,185,54793.30840874345,8416862.313993813
185,2020-07-25,60678,416.575214664367,4208431.156996909,False,186,55987.97336244311,8416862.313993813
186,2020-07-26,61956,416.575214664367,4208431.156996909,False,187,57208.50753517049,8416862.313993813
187,2020-07-27,63985,416.575214664367,4208431.156996909,False,188,58455.46324526856,8416862.313993813
188,2020-07-28,66293,416.575214664367,4208431.156996909,False,189,59729.40425736625,8416862.313993813
189,2020-07-29,68299,416.575214664367,4208431.156996909,False,190,61030.90600430085,8416862.313993813
190,2020-07-30,70036,416.575214664367,4208431.156996909,False,191,62360.555812657476,8416862.313993813
191,2020-07-31,70970,416.575214664367,4208431.156996909,False,192,63718.953131953145,8416862.313993813
192,2020-08-01,72218,416.575214664367,4208431.156996909,False,193,65106.709767489985,8416862.313993813
193,2020-08-02,72815,416.575214664367,4208431.156996909,False,194,66524.45011690189,8416862.313993813
194,2020-08-03,74430,416.575214664367,4208431.156996909,False,195,67972.81141041624,8416862.313993813
195,2020-08-04,76198,416.575214664367,4208431.156996909,False,196,69452.44395485047,8416862.313993813
196,2020-08-05,77919,416.575214664367,4208431.156996909,False,197,70964.01138136233,8416862.313993813
197,2020-08-06,79559,416.575214664367,4208431.156996909,False,198,72508.19089696842,8416862.313993813
198,2020-08-07,80991,416.575214664367,4208431.156996909,False,199,74085.67353984537,8416862.313993813
199,2020-08-08,82324,416.575214664367,4208431.156996909,False,200,75697.16443842422,8416862.313993813
200,2020-08-09,83002,416.575214664367,4208431.156996909,False,201,77343.38307428699,8416862.313993813
201,2020-08-10,84722,416.575214664367,4208431.156996909,False,202,79025.06354887018,8416862.313993813
202,2020-08-11,86593,416.575214664367,4208431.156996909,False,203,80742.95485397866,8416862.313993813
203,2020-08-12,88151,416.575214664367,4208431.156996909,False,204,82497.82114610882,8416862.313993813
204,2020-08-13,89822,416.575214664367,4208431.156996909,False,205,84290.44202457812,8416862.313993813
205,2020-08-14,91080,416.575214664367,4208431.156996909,False,206,86121.61281345265,8416862.313993813
206,2020-08-15,92233,416.575214664367,4208431.156996909,False,207,87992.1448472625,8416862.313993813
207,2020-08-16,92680,416.575214664367,4208431.156996909,False,208,89902.86576048941,8416862.313993813
208,2020-08-17,94751,416.575214664367,4208431.156996909,False,209,91854.61978080873,8416862.313993813
209,2020-08-18,96409,416.575214664367,4208431.156996909,False,210,93848.26802606082,8416862.313993813
210,2020-08-19,97969,416.575214664367,4208431.156996909,False,211,95884.68880492503,8416862.313993813
211,2020-08-20,99599,416.575214664367,4208431.156996909,False,212,97964.77792126306,8416862.313993813
212,2020-08-21,100716,416.575214664367,4208431.156996909,False,213,100089.44898209337,8416862.313993813
213,2020-08-22,101933,416.575214664367,4208431.156996909,False,214,102259.63370915453,8416862.313993813
214,2020-08-23,102663,416.575214664367,4208431.156996909,False,215,104476.2822540073,8416862.313993813
215,2020-08-24,104472,416.575214664367,4208431.156996909,False,216,106740.36351662147,8416862.313993813
216,2020-08-25,106460,416.575214664367,4208431.156996909,False,217,109052.86546738584,8416862.313993813
217,2020-08-26,108403,416.575214664367,4208431.156996909,False,218,111414.79547247551,8416862.313993813
218,2020-08-27,110403,416.575214664367,4208431.156996909,False,219,113827.18062249948,8416862.313993813
219,2020-08-28,112000,416.575214664367,4208431.156996909,False,220,116291.06806435002,8416862.313993813
220,2020-08-29,113465,416.575214664367,4208431.156996909,False,221,118807.52533616235,8416862.313993813
221,2020-08-30,114020,416.575214664367,4208431.156996909,False,222,121377.64070529079,8416862.313993813
222,2020-08-31,116596,416.575214664367,4208431.156996909,False,223,124002.52350919366,8416862.313993813
223,2020-09-01,118538,416.575214664367,4208431.156996909,False,224,126683.30449911553,8416862.313993813
224,2020-09-02,121464,416.575214664367,4208431.156996909,False,225,129421.13618644403,8416862.313993813
225,2020-09-03,124455,416.575214664367,4208431.156996909,False,226,132217.19319160882,8416862.313993813
226,2020-09-04,126419,416.575214664367,4208431.156996909,False,227,135072.67259538342,8416862.313993813
227,2020-09-05,128936,416.575214664367,4208431.156996909,False,228,137988.79429243595,8416862.313993813
228,2020-09-06,130644,416.575214664367,4208431.156996909,False,229,140966.8013469687,8416862.313993813
229,2020-09-07,133975,416.575214664367,4208431.156996909,False,230,144007.9603502725,8416862.313993813
230,2020-09-08,137565,416.575214664367,4208431.156996909,False,231,147113.56178001274,8416862.313993813
231,2020-09-09,141097,416.575214664367,4208431.156996909,False,232,150284.92036104875,8416862.313993813
232,2020-09-10,145526,416.575214664367,4208431.156996909,False,233,153523.37542757977,8416862.313993813
233,2020-09-11,148564,416.575214664367,4208431.156996909,False,234,156830.2912863941,8416862.313993813
234,2020-09-12,152722,416.575214664367,4208431.156996909,False,235,160207.0575809887,8416862.313993813
235,2020-09-13,155604,416.575214664367,4208431.156996909,False,236,163655.08965630774,8416862.313993813
236,2020-09-14,160368,416.575214664367,4208431.156996909,False,237,167175.8289238385,8416862.313993813
237,2020-09-15,164402,416.575214664367,4208431.156996909,False,238,170770.74322678545,8416862.313993813
238,2020-09-16,170465,416.575214664367,4208431.156996909,False,239,174441.32720502975,8416862.313993813
239,2020-09-17,175256,416.575214664367,4208431.156996909,False,240,178189.10265956272,8416862.313993813
240,2020-09-18,179071,416.575214664367,4208431.156996909,False,241,182015.6189160676,8416862.313993813
241,2020-09-19,183602,416.575214664367,4208431.156996909,False,242,185922.45318730577,8416862.313993813
242,2020-09-20,187902,416.575214664367,4208431.156996909,False,243,189911.21093394494,8416862.313993813
243,2020-09-21,190929,416.575214664367,4208431.156996909,False,244,193983.52622345096,8416862.313993813
244,2020-09-22,193374,416.575214664367,4208431.156996909,False,245,198141.0620866413,8416862.313993813
245,2020-09-23,204690,416.575214664367,4208431.156996909,False,246,202385.51087148392,8416862.313993813
246,2020-09-24,212115,416.575214664367,4208431.156996909,False,247,206718.59459369973,8416862.313993813
247,2020-09-25,217899,416.575214664367,4208431.156996909,False,248,211142.06528371188,8416862.313993813
248,2020-09-26,227100,416.575214664367,4208431.156996909,False,249,215657.7053294559,8416862.313993813
249,2020-09-27,231026,416.575214664367,4208431.156996909,False,250,220267.32781454973,8416862.313993813
250,2020-09-28,233265,416.575214664367,4208431.156996909,False,251,224972.77685129433,8416862.313993813
251,2020-09-29,236926,416.575214664367,4208431.156996909,False,252,229775.92790795726,8416862.313993813
252,2020-09-30,245494,416.575214664367,4208431.156996909,False,253,234678.68812976062,8416862.313993813
253,2020-10-01,253490,416.575214664367,4208431.156996909,False,254,239682.99665297626,8416862.313993813
254,2020-10-02,258920,416.575214664367,4208431.156996909,False,255,244790.82491150065,8416862.313993813
255,2020-10-03,264443,416.575214664367,4208431.156996909,False,256,250004.1769352615,8416862.313993813
256,2020-10-04,266775,416.575214664367,4208431.156996909,False,257,255325.08963977278,8416862.313993813
257,2020-10-05,272309,416.575214664367,4208431.156996909,False,258,260755.63310613536,8416862.313993813
258,2020-10-06,277026,416.575214664367,4208431.156996909,False,259,266297.91085074807,8416862.313993813
259,2020-10-07,281481,416.575214664367,4208431.156996909,False,260,271954.0600839652,8416862.313993813
260,2020-10-08,285336,416.575214664367,4208431.156996909,False,261,277726.2519569103,8416862.313993813
261,2020-10-09,287858,416.575214664367,4208431.156996909,False,262,283616.69179562054,8416862.313993813
262,2020-10-10,289875,416.575214664367,4208431.156996909,False,263,289627.6193216704,8416862.313993813
263,2020-10-11,290493,416.575214664367,4208431.156996909,False,264,295761.3088583887,8416862.313993813
264,2020-10-12,294031,416.575214664367,4208431.156996909,False,265,302020.0695217566,8416862.313993813
265,2020-10-13,296652,416.575214664367,4208431.156996909,False,266,308406.2453950313,8416862.313993813
266,2020-10-14,298500,416.575214664367,4208431.156996909,False,267,314922.2156861212,8416862.313993813
267,2020-10-15,299502,416.575214664367,4208431.156996909,False,268,321570.394866692,8416862.313993813
