,Report_Date,Benin_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
23,2020-02-14,0,181.75186675752715,1417.3878331264782,True,24,15.608579182672456,2821.3055837034076
24,2020-02-15,0,181.75186675752715,1417.3878331264782,True,25,16.128316606843104,2821.3055837034076
25,2020-02-16,0,181.75186675752715,1417.3878331264782,True,26,16.66525804138653,2821.3055837034076
26,2020-02-17,0,181.75186675752715,1417.3878331264782,True,27,17.21996603906518,2821.3055837034076
27,2020-02-18,0,181.75186675752715,1417.3878331264782,True,28,17.793021079178214,2821.3055837034076
28,2020-02-19,0,181.75186675752715,1417.3878331264782,True,29,18.38502210704919,2821.3055837034076
29,2020-02-20,0,181.75186675752715,1417.3878331264782,True,30,18.996587087569836,2821.3055837034076
30,2020-02-21,0,181.75186675752715,1417.3878331264782,True,31,19.628353573010923,2821.3055837034076
31,2020-02-22,0,181.75186675752715,1417.3878331264782,True,32,20.280979285302152,2821.3055837034076
32,2020-02-23,0,181.75186675752715,1417.3878331264782,True,33,20.955142712972492,2821.3055837034076
33,2020-02-24,0,181.75186675752715,1417.3878331264782,True,34,21.651543722930324,2821.3055837034076
34,2020-02-25,0,181.75186675752715,1417.3878331264782,True,35,22.37090418724948,2821.3055837034076
35,2020-02-26,0,181.75186675752715,1417.3878331264782,True,36,23.113968625112328,2821.3055837034076
36,2020-02-27,0,181.75186675752715,1417.3878331264782,True,37,23.881504860044213,2821.3055837034076
37,2020-02-28,0,181.75186675752715,1417.3878331264782,True,38,24.674304692555314,2821.3055837034076
38,2020-02-29,0,181.75186675752715,1417.3878331264782,True,39,25.493184588285235,2821.3055837034076
39,2020-03-01,0,181.75186675752715,1417.3878331264782,True,40,26.338986381723387,2821.3055837034076
40,2020-03-02,0,181.75186675752715,1417.3878331264782,True,41,27.21257799555336,2821.3055837034076
41,2020-03-03,0,181.75186675752715,1417.3878331264782,True,42,28.11485417564233,2821.3055837034076
42,2020-03-04,0,181.75186675752715,1417.3878331264782,True,43,29.046737241667074,2821.3055837034076
43,2020-03-05,0,181.75186675752715,1417.3878331264782,True,44,30.009177853335725,2821.3055837034076
44,2020-03-06,0,181.75186675752715,1417.3878331264782,True,45,31.003155792129263,2821.3055837034076
45,2020-03-07,0,181.75186675752715,1417.3878331264782,True,46,32.02968075844873,2821.3055837034076
46,2020-03-08,0,181.75186675752715,1417.3878331264782,True,47,33.08979318401251,2821.3055837034076
47,2020-03-09,0,181.75186675752715,1417.3878331264782,True,48,34.18456505930352,2821.3055837034076
48,2020-03-10,0,181.75186675752715,1417.3878331264782,True,49,35.31510077581765,2821.3055837034076
49,2020-03-11,0,181.75186675752715,1417.3878331264782,True,50,36.482537982812495,2821.3055837034076
50,2020-03-12,0,181.75186675752715,1417.3878331264782,True,51,37.68804845819965,2821.3055837034076
51,2020-03-13,0,181.75186675752715,1417.3878331264782,True,52,38.93283899316283,2821.3055837034076
52,2020-03-14,0,181.75186675752715,1417.3878331264782,True,53,40.21815229001978,2821.3055837034076
53,2020-03-15,0,181.75186675752715,1417.3878331264782,True,54,41.54526787277587,2821.3055837034076
54,2020-03-16,1,181.75186675752715,1417.3878331264782,True,55,42.915503009743034,2821.3055837034076
55,2020-03-17,1,181.75186675752715,1417.3878331264782,True,56,44.33021364751776,2821.3055837034076
56,2020-03-18,2,181.75186675752715,1417.3878331264782,True,57,45.79079535552694,2821.3055837034076
57,2020-03-19,2,181.75186675752715,1417.3878331264782,True,58,47.29868428025897,2821.3055837034076
58,2020-03-20,2,181.75186675752715,1417.3878331264782,True,59,48.85535810820128,2821.3055837034076
59,2020-03-21,2,181.75186675752715,1417.3878331264782,True,60,50.462337036401806,2821.3055837034076
60,2020-03-22,2,181.75186675752715,1417.3878331264782,True,61,52.121184749462465,2821.3055837034076
61,2020-03-23,5,181.75186675752715,1417.3878331264782,True,62,53.833509401656286,2821.3055837034076
62,2020-03-24,6,181.75186675752715,1417.3878331264782,True,63,55.60096460273656,2821.3055837034076
63,2020-03-25,6,181.75186675752715,1417.3878331264782,True,64,57.42525040587495,2821.3055837034076
64,2020-03-26,6,181.75186675752715,1417.3878331264782,True,65,59.30811429602771,2821.3055837034076
65,2020-03-27,6,181.75186675752715,1417.3878331264782,True,66,61.2513521768828,2821.3055837034076
66,2020-03-28,6,181.75186675752715,1417.3878331264782,True,67,63.256809354385716,2821.3055837034076
67,2020-03-29,6,181.75186675752715,1417.3878331264782,True,68,65.32638151468008,2821.3055837034076
68,2020-03-30,6,181.75186675752715,1417.3878331264782,True,69,67.46201569412678,2821.3055837034076
69,2020-03-31,9,181.75186675752715,1417.3878331264782,True,70,69.66571123888605,2821.3055837034076
70,2020-04-01,13,181.75186675752715,1417.3878331264782,True,71,71.93952075135721,2821.3055837034076
71,2020-04-02,13,181.75186675752715,1417.3878331264782,True,72,74.28555102057297,2821.3055837034076
72,2020-04-03,16,181.75186675752715,1417.3878331264782,True,73,76.70596393343754,2821.3055837034076
73,2020-04-04,16,181.75186675752715,1417.3878331264782,True,74,79.20297736348036,2821.3055837034076
74,2020-04-05,22,181.75186675752715,1417.3878331264782,True,75,81.77886603357157,2821.3055837034076
75,2020-04-06,26,181.75186675752715,1417.3878331264782,True,76,84.43596234880854,2821.3055837034076
76,2020-04-07,26,181.75186675752715,1417.3878331264782,True,77,87.17665719553817,2821.3055837034076
77,2020-04-08,26,181.75186675752715,1417.3878331264782,True,78,90.00340070222373,2821.3055837034076
78,2020-04-09,26,181.75186675752715,1417.3878331264782,True,79,92.91870295760197,2821.3055837034076
79,2020-04-10,35,181.75186675752715,1417.3878331264782,True,80,95.92513468130184,2821.3055837034076
80,2020-04-11,35,181.75186675752715,1417.3878331264782,True,81,99.02532784181489,2821.3055837034076
81,2020-04-12,35,181.75186675752715,1417.3878331264782,True,82,102.22197621641666,2821.3055837034076
82,2020-04-13,35,181.75186675752715,1417.3878331264782,True,83,105.51783588733925,2821.3055837034076
83,2020-04-14,35,181.75186675752715,1417.3878331264782,True,84,108.91572566819079,2821.3055837034076
84,2020-04-15,35,181.75186675752715,1417.3878331264782,True,85,112.41852745430259,2821.3055837034076
85,2020-04-16,35,181.75186675752715,1417.3878331264782,True,86,116.02918649036924,2821.3055837034076
86,2020-04-17,35,181.75186675752715,1417.3878331264782,True,87,119.75071154841953,2821.3055837034076
87,2020-04-18,35,181.75186675752715,1417.3878331264782,True,88,123.58617500883184,2821.3055837034076
88,2020-04-19,35,181.75186675752715,1417.3878331264782,True,89,127.5387128367753,2821.3055837034076
89,2020-04-20,54,181.75186675752715,1417.3878331264782,True,90,131.6115244461271,2821.3055837034076
90,2020-04-21,54,181.75186675752715,1417.3878331264782,True,91,135.80787244258505,2821.3055837034076
91,2020-04-22,54,181.75186675752715,1417.3878331264782,True,92,140.13108223736475,2821.3055837034076
92,2020-04-23,54,181.75186675752715,1417.3878331264782,True,93,144.5845415225455,2821.3055837034076
93,2020-04-24,54,181.75186675752715,1417.3878331264782,True,94,149.17169959881082,2821.3055837034076
94,2020-04-25,54,181.75186675752715,1417.3878331264782,True,95,153.89606654601718,2821.3055837034076
95,2020-04-26,64,181.75186675752715,1417.3878331264782,True,96,158.7612122267266,2821.3055837034076
96,2020-04-27,64,181.75186675752715,1417.3878331264782,True,97,163.7707651125534,2821.3055837034076
97,2020-04-28,64,181.75186675752715,1417.3878331264782,True,98,168.92841092290712,2821.3055837034076
98,2020-04-29,64,181.75186675752715,1417.3878331264782,True,99,174.23789106546695,2821.3055837034076
99,2020-04-30,64,181.75186675752715,1417.3878331264782,True,100,179.70300086749887,2821.3055837034076
100,2020-05-01,90,181.75186675752715,1417.3878331264782,True,101,185.32758758693507,2821.3055837034076
101,2020-05-02,90,181.75186675752715,1417.3878331264782,True,102,191.11554819197056,2821.3055837034076
102,2020-05-03,90,181.75186675752715,1417.3878331264782,True,103,197.07082689780853,2821.3055837034076
103,2020-05-04,96,181.75186675752715,1417.3878331264782,True,104,203.19741244910315,2821.3055837034076
104,2020-05-05,96,181.75186675752715,1417.3878331264782,True,105,209.49933513661273,2821.3055837034076
105,2020-05-06,96,181.75186675752715,1417.3878331264782,True,106,215.98066353659235,2821.3055837034076
106,2020-05-07,140,181.75186675752715,1417.3878331264782,True,107,222.64550096153036,2821.3055837034076
107,2020-05-08,242,181.75186675752715,1417.3878331264782,True,108,229.49798161096948,2821.3055837034076
108,2020-05-09,284,181.75186675752715,1417.3878331264782,True,109,236.54226641136395,2821.3055837034076
109,2020-05-10,319,181.75186675752715,1417.3878331264782,True,110,243.7825385342049,2821.3055837034076
110,2020-05-11,319,181.75186675752715,1417.3878331264782,True,111,251.22299858201526,2821.3055837034076
111,2020-05-12,327,181.75186675752715,1417.3878331264782,True,112,258.8678594322676,2821.3055837034076
112,2020-05-13,327,181.75186675752715,1417.3878331264782,True,113,266.72134072983056,2821.3055837034076
113,2020-05-14,339,181.75186675752715,1417.3878331264782,True,114,274.78766301919995,2821.3055837034076
114,2020-05-15,339,181.75186675752715,1417.3878331264782,True,115,283.0710415085323,2821.3055837034076
115,2020-05-16,339,181.75186675752715,1417.3878331264782,True,116,291.5756794583702,2821.3055837034076
116,2020-05-17,339,181.75186675752715,1417.3878331264782,True,117,300.30576118894857,2821.3055837034076
117,2020-05-18,339,181.75186675752715,1417.3878331264782,True,118,309.26544470108706,2821.3055837034076
118,2020-05-19,130,181.75186675752715,1417.3878331264782,True,119,318.4588539069327,2821.3055837034076
119,2020-05-20,130,181.75186675752715,1417.3878331264782,True,120,327.89007046820166,2821.3055837034076
120,2020-05-21,135,181.75186675752715,1417.3878331264782,True,121,337.56312524110456,2821.3055837034076
121,2020-05-22,135,181.75186675752715,1417.3878331264782,True,122,347.4819893288126,2821.3055837034076
122,2020-05-23,135,181.75186675752715,1417.3878331264782,True,123,357.6505647441433,2821.3055837034076
123,2020-05-24,191,181.75186675752715,1417.3878331264782,True,124,368.072674687123,2821.3055837034076
124,2020-05-25,191,181.75186675752715,1417.3878331264782,True,125,378.75205344419015,2821.3055837034076
125,2020-05-26,208,181.75186675752715,1417.3878331264782,True,126,389.692335918092,2821.3055837034076
126,2020-05-27,210,181.75186675752715,1417.3878331264782,True,127,400.8970467999219,2821.3055837034076
127,2020-05-28,210,181.75186675752715,1417.3878331264782,True,128,412.3695893973222,2821.3055837034076
128,2020-05-29,224,181.75186675752715,1417.3878331264782,True,129,424.1132341355565,2821.3055837034076
129,2020-05-30,224,181.75186675752715,1417.3878331264782,True,130,436.1311067509911,2821.3055837034076
130,2020-05-31,232,181.75186675752715,1417.3878331264782,True,131,448.4261761994673,2821.3055837034076
131,2020-06-01,243,181.75186675752715,1417.3878331264782,True,132,461.0012423050928,2821.3055837034076
132,2020-06-02,244,181.75186675752715,1417.3878331264782,True,133,473.8589231781453,2821.3055837034076
133,2020-06-03,244,181.75186675752715,1417.3878331264782,True,134,487.00164243398734,2821.3055837034076
134,2020-06-04,261,181.75186675752715,1417.3878331264782,True,135,500.4316162482022,2821.3055837034076
135,2020-06-05,261,181.75186675752715,1417.3878331264782,True,136,514.1508402864644,2821.3055837034076
136,2020-06-06,261,181.75186675752715,1417.3878331264782,True,137,528.1610765510244,2821.3055837034076
137,2020-06-07,261,181.75186675752715,1417.3878331264782,True,138,542.4638401889961,2821.3055837034076
138,2020-06-08,288,181.75186675752715,1417.3878331264782,True,139,557.0603863109554,2821.3055837034076
139,2020-06-09,305,181.75186675752715,1417.3878331264782,True,140,571.9516968715556,2821.3055837034076
140,2020-06-10,305,181.75186675752715,1417.3878331264782,True,141,587.138467667017,2821.3055837034076
141,2020-06-11,305,181.75186675752715,1417.3878331264782,True,142,602.6210955073086,2821.3055837034076
142,2020-06-12,388,181.75186675752715,1417.3878331264782,True,143,618.399665623673,2821.3055837034076
143,2020-06-13,412,181.75186675752715,1417.3878331264782,True,144,634.4739393747349,2821.3055837034076
144,2020-06-14,442,181.75186675752715,1417.3878331264782,True,145,650.8433423167849,2821.3055837034076
145,2020-06-15,483,181.75186675752715,1417.3878331264782,True,146,667.5069527058986,2821.3055837034076
146,2020-06-16,532,181.75186675752715,1417.3878331264782,True,147,684.4634905012604,2821.3055837034076
147,2020-06-17,572,181.75186675752715,1417.3878331264782,True,148,701.7113069404433,2821.3055837034076
148,2020-06-18,597,181.75186675752715,1417.3878331264782,True,149,719.2483747583074,2821.3055837034076
149,2020-06-19,650,181.75186675752715,1417.3878331264782,True,150,737.0722791217075,2821.3055837034076
150,2020-06-20,650,181.75186675752715,1417.3878331264782,True,151,755.1802093521791,2821.3055837034076
151,2020-06-21,765,181.75186675752715,1417.3878331264782,True,152,773.5689515082838,2821.3055837034076
152,2020-06-22,807,181.75186675752715,1417.3878331264782,True,153,792.2348818982101,2821.3055837034076
153,2020-06-23,850,181.75186675752715,1417.3878331264782,True,154,811.1739615916063,2821.3055837034076
154,2020-06-24,902,181.75186675752715,1417.3878331264782,True,155,830.3817319973565,2821.3055837034076
155,2020-06-25,1017,181.75186675752715,1417.3878331264782,True,156,849.853311571178,2821.3055837034076
156,2020-06-26,1053,181.75186675752715,1417.3878331264782,True,157,869.5833937134097,2821.3055837034076
157,2020-06-27,1124,181.75186675752715,1417.3878331264782,True,158,889.5662459132454,2821.3055837034076
158,2020-06-28,1149,181.75186675752715,1417.3878331264782,True,159,909.7957101909263,2821.3055837034076
159,2020-06-29,1187,181.75186675752715,1417.3878331264782,True,160,930.265204884006,2821.3055837034076
160,2020-06-30,1199,181.75186675752715,1417.3878331264782,True,161,950.9677278178503,2821.3055837034076
161,2020-07-01,1199,181.75186675752715,1417.3878331264782,True,162,971.8958608939452,2821.3055837034076
162,2020-07-02,1199,181.75186675752715,1417.3878331264782,True,163,993.0417761225051,2821.3055837034076
163,2020-07-03,1199,181.75186675752715,1417.3878331264782,True,164,1014.3972431182376,2821.3055837034076
164,2020-07-04,1199,181.75186675752715,1417.3878331264782,True,165,1035.9536380700763,2821.3055837034076
165,2020-07-05,1199,181.75186675752715,1417.3878331264782,True,166,1057.7019541872019,2821.3055837034076
166,2020-07-06,1199,181.75186675752715,1417.3878331264782,True,167,1079.6328136149027,2821.3055837034076
167,2020-07-07,1199,181.75186675752715,1417.3878331264782,True,168,1101.7364808047296,2821.3055837034076
168,2020-07-08,1199,181.75186675752715,1417.3878331264782,True,169,1124.002877314195,2821.3055837034076
169,2020-07-09,1285,181.75186675752715,1417.3878331264782,True,170,1146.421598001892,2821.3055837034076
170,2020-07-10,1285,181.75186675752715,1417.3878331264782,True,171,1168.981928574565,2821.3055837034076
171,2020-07-11,1378,181.75186675752715,1417.3878331264782,True,172,1191.6728644333978,2821.3055837034076
172,2020-07-12,1378,181.75186675752715,1417.3878331264782,True,173,1214.4831307576553,2821.3055837034076
173,2020-07-13,1378,181.75186675752715,1417.3878331264782,True,174,1237.4012037550158,2821.3055837034076
174,2020-07-14,1378,181.75186675752715,1417.3878331264782,True,175,1260.41533299941,2821.3055837034076
175,2020-07-15,1378,181.75186675752715,1417.3878331264782,True,176,1283.5135647692086,2821.3055837034076
176,2020-07-16,1463,181.75186675752715,1417.3878331264782,True,177,1306.68376629107,2821.3055837034076
177,2020-07-17,1602,181.75186675752715,1417.3878331264782,True,178,1329.913650787955,2821.3055837034076
178,2020-07-18,1602,181.75186675752715,1417.3878331264782,True,179,1353.1908032236158,2821.3055837034076
179,2020-07-19,1602,181.75186675752715,1417.3878331264782,True,180,1376.5027066305347,2821.3055837034076
180,2020-07-20,1602,181.75186675752715,1417.3878331264782,True,181,1399.836768903717,2821.3055837034076
181,2020-07-21,1602,181.75186675752715,1417.3878331264782,True,182,1423.1803499391267,2821.3055837034076
182,2020-07-22,1690,181.75186675752715,1417.3878331264782,True,183,1446.520788992828,2821.3055837034076
183,2020-07-23,1694,181.75186675752715,1417.3878331264782,True,184,1469.8454321351592,2821.3055837034076
184,2020-07-24,1694,181.75186675752715,1417.3878331264782,True,185,1493.1416596735287,2821.3055837034076
185,2020-07-25,1694,181.75186675752715,1417.3878331264782,True,186,1516.3969134176448,2821.3055837034076
186,2020-07-26,1770,181.75186675752715,1417.3878331264782,True,187,1539.5987236622652,2821.3055837034076
187,2020-07-27,1770,181.75186675752715,1417.3878331264782,True,188,1562.7347357647452,2821.3055837034076
188,2020-07-28,1770,181.75186675752715,1417.3878331264782,True,189,1585.792736197867,2821.3055837034076
189,2020-07-29,1805,181.75186675752715,1417.3878331264782,True,190,1608.7606779625025,2821.3055837034076
190,2020-07-30,1805,181.75186675752715,1417.3878331264782,True,191,1631.6267052496414,2821.3055837034076
191,2020-07-31,1805,181.75186675752715,1417.3878331264782,True,192,1654.3791772470654,2821.3055837034076
192,2020-08-01,1805,181.75186675752715,1417.3878331264782,True,193,1677.006690992476,2821.3055837034076
193,2020-08-02,1805,181.75186675752715,1417.3878331264782,True,194,1699.4981031820535,2821.3055837034076
194,2020-08-03,1805,181.75186675752715,1417.3878331264782,True,195,1721.8425508511675,2821.3055837034076
195,2020-08-04,1914,181.75186675752715,1417.3878331264782,True,196,1744.0294708522613,2821.3055837034076
196,2020-08-05,1936,181.75186675752715,1417.3878331264782,True,197,1766.0486180635426,2821.3055837034076
197,2020-08-06,1936,181.75186675752715,1417.3878331264782,True,198,1787.89008227115,2821.3055837034076
198,2020-08-07,1936,181.75186675752715,1417.3878331264782,True,199,1809.5443036766176,2821.3055837034076
199,2020-08-08,1936,181.75186675752715,1417.3878331264782,True,200,1831.002086990822,2821.3055837034076
200,2020-08-09,1936,181.75186675752715,1417.3878331264782,True,201,1852.2546140849336,2821.3055837034076
201,2020-08-10,1936,181.75186675752715,1417.3878331264782,True,202,1873.2934551782193,2821.3055837034076
202,2020-08-11,2001,181.75186675752715,1417.3878331264782,True,203,1894.1105785516793,2821.3055837034076
203,2020-08-12,2014,181.75186675752715,1417.3878331264782,True,204,1914.6983587854759,2821.3055837034076
204,2020-08-13,2014,181.75186675752715,1417.3878331264782,True,205,1935.0495835267147,2821.3055837034076
205,2020-08-14,2014,181.75186675752715,1417.3878331264782,True,206,1955.157458802454,2821.3055837034076
206,2020-08-15,2063,181.75186675752715,1417.3878331264782,True,207,1975.0156129006368,2821.3055837034076
207,2020-08-16,2063,181.75186675752715,1417.3878331264782,True,208,1994.6180988490187,2821.3055837034076
208,2020-08-17,2063,181.75186675752715,1417.3878331264782,True,209,2013.9593955290143,2821.3055837034076
209,2020-08-18,2063,181.75186675752715,1417.3878331264782,True,210,2033.0344074676339,2821.3055837034076
210,2020-08-19,2095,181.75186675752715,1417.3878331264782,True,211,2051.8384633564074,2821.3055837034076
211,2020-08-20,2095,181.75186675752715,1417.3878331264782,True,212,2070.36731335121,2821.3055837034076
212,2020-08-21,2095,181.75186675752715,1417.3878331264782,True,213,2088.617125211395,2821.3055837034076
213,2020-08-22,2115,181.75186675752715,1417.3878331264782,True,214,2106.5844793403953,2821.3055837034076
214,2020-08-23,2115,181.75186675752715,1417.3878331264782,True,215,2124.266362793183,2821.3055837034076
215,2020-08-24,2115,181.75186675752715,1417.3878331264782,True,216,2141.6601623184747,2821.3055837034076
216,2020-08-25,2115,181.75186675752715,1417.3878331264782,True,217,2158.763656505557,2821.3055837034076
217,2020-08-26,2145,181.75186675752715,1417.3878331264782,True,218,2175.5750071069156,2821.3055837034076
218,2020-08-27,2145,181.75186675752715,1417.3878331264782,True,219,2192.092749608684,2821.3055837034076
219,2020-08-28,2145,181.75186675752715,1417.3878331264782,True,220,2208.3157831211292,2821.3055837034076
220,2020-08-29,2145,181.75186675752715,1417.3878331264782,True,221,2224.2433596611813,2821.3055837034076
221,2020-08-30,2145,181.75186675752715,1417.3878331264782,True,222,2239.8750728982586,2821.3055837034076
222,2020-08-31,2145,181.75186675752715,1417.3878331264782,True,223,2255.2108464335083,2821.3055837034076
223,2020-09-01,2145,181.75186675752715,1417.3878331264782,True,224,2270.25092168103,2821.3055837034076
224,2020-09-02,2194,181.75186675752715,1417.3878331264782,True,225,2284.9958454177417,2821.3055837034076
225,2020-09-03,2194,181.75186675752715,1417.3878331264782,True,226,2299.446457066373,2821.3055837034076
226,2020-09-04,2194,181.75186675752715,1417.3878331264782,True,227,2313.6038757735373,2821.3055837034076
227,2020-09-05,2213,181.75186675752715,1417.3878331264782,True,228,2327.469487342175,2821.3055837034076
228,2020-09-06,2213,181.75186675752715,1417.3878331264782,True,229,2341.0449310747326,2821.3055837034076
229,2020-09-07,2213,181.75186675752715,1417.3878331264782,True,230,2354.332086580376,2821.3055837034076
230,2020-09-08,2213,181.75186675752715,1417.3878331264782,True,231,2367.3330605963765,2821.3055837034076
231,2020-09-09,2242,181.75186675752715,1417.3878331264782,True,232,2380.0501738705357,2821.3055837034076
232,2020-09-10,2242,181.75186675752715,1417.3878331264782,True,233,2392.4859481481953,2821.3055837034076
233,2020-09-11,2242,181.75186675752715,1417.3878331264782,True,234,2404.6430933040438,2821.3055837034076
234,2020-09-12,2242,181.75186675752715,1417.3878331264782,True,235,2416.5244946555918,2821.3055837034076
235,2020-09-13,2267,181.75186675752715,1417.3878331264782,True,236,2428.133200491866,2821.3055837034076
236,2020-09-14,2267,181.75186675752715,1417.3878331264782,True,237,2439.4724098476418,2821.3055837034076
237,2020-09-15,2267,181.75186675752715,1417.3878331264782,True,238,2450.5454605503023,2821.3055837034076
238,2020-09-16,2280,181.75186675752715,1417.3878331264782,True,239,2461.355817563345,2821.3055837034076
239,2020-09-17,2280,181.75186675752715,1417.3878331264782,True,240,2471.907061647535,2821.3055837034076
240,2020-09-18,2280,181.75186675752715,1417.3878331264782,True,241,2482.2028783578226,2821.3055837034076
241,2020-09-19,2280,181.75186675752715,1417.3878331264782,True,242,2492.247047391386,2821.3055837034076
242,2020-09-20,2280,181.75186675752715,1417.3878331264782,True,243,2502.043432299526,2821.3055837034076
243,2020-09-21,2294,181.75186675752715,1417.3878331264782,True,244,2511.5959705736477,2821.3055837034076
244,2020-09-22,2294,181.75186675752715,1417.3878331264782,True,245,2520.908664113238,2821.3055837034076
245,2020-09-23,2325,181.75186675752715,1417.3878331264782,True,246,2529.9855700815315,2821.3055837034076
246,2020-09-24,2325,181.75186675752715,1417.3878331264782,True,247,2538.8307921525216,2821.3055837034076
247,2020-09-25,2325,181.75186675752715,1417.3878331264782,True,248,2547.4484721510776,2821.3055837034076
248,2020-09-26,2325,181.75186675752715,1417.3878331264782,True,249,2555.842782086172,2821.3055837034076
249,2020-09-27,2340,181.75186675752715,1417.3878331264782,True,250,2564.0179165756226,2821.3055837034076
250,2020-09-28,2340,181.75186675752715,1417.3878331264782,True,251,2571.9780856593043,2821.3055837034076
251,2020-09-29,2340,181.75186675752715,1417.3878331264782,True,252,2579.727507996428,2821.3055837034076
252,2020-09-30,2357,181.75186675752715,1417.3878331264782,True,253,2587.2704044413576,2821.3055837034076
253,2020-10-01,2357,181.75186675752715,1417.3878331264782,True,254,2594.6109919913056,2821.3055837034076
254,2020-10-02,2357,181.75186675752715,1417.3878331264782,True,255,2601.7534780983824,2821.3055837034076
255,2020-10-03,2357,181.75186675752715,1417.3878331264782,True,256,2608.702055337594,2821.3055837034076
256,2020-10-04,2357,181.75186675752715,1417.3878331264782,True,257,2615.4608964217396,2821.3055837034076
257,2020-10-05,2357,181.75186675752715,1417.3878331264782,True,258,2622.0341495535,2821.3055837034076
258,2020-10-06,2357,181.75186675752715,1417.3878331264782,True,259,2628.425934104554,2821.3055837034076
259,2020-10-07,2411,181.75186675752715,1417.3878331264782,True,260,2634.640336611125,2821.3055837034076
260,2020-10-08,2411,181.75186675752715,1417.3878331264782,True,261,2640.6814070750306,2821.3055837034076
261,2020-10-09,2411,181.75186675752715,1417.3878331264782,True,262,2646.5531555590906,2821.3055837034076
262,2020-10-10,2411,181.75186675752715,1417.3878331264782,True,263,2652.259549065543,2821.3055837034076
263,2020-10-11,2411,181.75186675752715,1417.3878331264782,True,264,2657.804508686039,2821.3055837034076
264,2020-10-12,2411,181.75186675752715,1417.3878331264782,True,265,2663.1919070117174,2821.3055837034076
265,2020-10-13,2411,181.75186675752715,1417.3878331264782,True,266,2668.4255657919007,2821.3055837034076
266,2020-10-14,2478,181.75186675752715,1417.3878331264782,True,267,2673.5092538299805,2821.3055837034076
267,2020-10-15,2496,181.75186675752715,1417.3878331264782,True,268,2678.44668510519,2821.3055837034076
268,2020-10-16,2496,181.75186675752715,1417.3878331264782,True,269,2683.2415171090947,2821.3055837034076
269,2020-10-17,2496,181.75186675752715,1417.3878331264782,True,270,2687.8973493858052,2821.3055837034076
270,2020-10-18,2496,181.75186675752715,1417.3878331264782,True,271,2692.417722265141,2821.3055837034076
271,2020-10-19,2496,181.75186675752715,1417.3878331264782,True,272,2696.8061157781963,2821.3055837034076
272,2020-10-20,2496,181.75186675752715,1417.3878331264782,True,273,2701.065948745017,2821.3055837034076
273,2020-10-21,2557,181.75186675752715,1417.3878331264782,True,274,2705.2005780243812,2821.3055837034076
274,2020-10-22,2557,181.75186675752715,1417.3878331264782,True,275,2709.213297915972,2821.3055837034076
275,2020-10-23,2557,181.75186675752715,1417.3878331264782,True,276,2713.1073397055147,2821.3055837034076
276,2020-10-24,2557,181.75186675752715,1417.3878331264782,True,277,2716.8858713438003,2821.3055837034076
277,2020-10-25,2557,181.75186675752715,1417.3878331264782,True,278,2720.551997250802,2821.3055837034076
278,2020-10-26,2557,181.75186675752715,1417.3878331264782,True,279,2724.108758236449,2821.3055837034076
