,Report_Date,Congo_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
49,2020-03-11,0,97.05453612592348,242.31954047709306,False,50,1.8182798483181308,484.63907609485983
50,2020-03-12,0,97.05453612592348,242.31954047709306,False,51,2.0463170089015725,484.63907609485983
51,2020-03-13,0,97.05453612592348,242.31954047709306,False,52,2.302816745157269,484.63907609485983
52,2020-03-14,0,97.05453612592348,242.31954047709306,False,53,2.5912953203796207,484.63907609485983
53,2020-03-15,1,97.05453612592348,242.31954047709306,False,54,2.9156937443306843,484.63907609485983
54,2020-03-16,1,97.05453612592348,242.31954047709306,False,55,3.280426512667441,484.63907609485983
55,2020-03-17,1,97.05453612592348,242.31954047709306,False,56,3.6904352510659684,484.63907609485983
56,2020-03-18,1,97.05453612592348,242.31954047709306,False,57,4.1512475679155445,484.63907609485983
57,2020-03-19,3,97.05453612592348,242.31954047709306,False,58,4.669041380528614,484.63907609485983
58,2020-03-20,3,97.05453612592348,242.31954047709306,False,59,5.250714918104966,484.63907609485983
59,2020-03-21,3,97.05453612592348,242.31954047709306,False,60,5.9039625136618605,484.63907609485983
60,2020-03-22,3,97.05453612592348,242.31954047709306,False,61,6.637356168885636,484.63907609485983
61,2020-03-23,4,97.05453612592348,242.31954047709306,False,62,7.460432700931537,484.63907609485983
62,2020-03-24,4,97.05453612592348,242.31954047709306,False,63,8.383786047500783,484.63907609485983
63,2020-03-25,4,97.05453612592348,242.31954047709306,False,64,9.419164003259452,484.63907609485983
64,2020-03-26,4,97.05453612592348,242.31954047709306,False,65,10.579568272411151,484.63907609485983
65,2020-03-27,4,97.05453612592348,242.31954047709306,False,66,11.879356233225987,484.63907609485983
66,2020-03-28,4,97.05453612592348,242.31954047709306,False,67,13.334342204015067,484.63907609485983
67,2020-03-29,19,97.05453612592348,242.31954047709306,False,68,14.961895260086818,484.63907609485983
68,2020-03-30,19,97.05453612592348,242.31954047709306,False,69,16.781029763069036,484.63907609485983
69,2020-03-31,19,97.05453612592348,242.31954047709306,False,70,18.812483717164152,484.63907609485983
70,2020-04-01,19,97.05453612592348,242.31954047709306,False,71,21.078778858344354,484.63907609485983
71,2020-04-02,22,97.05453612592348,242.31954047709306,False,72,23.604255020927706,484.63907609485983
72,2020-04-03,22,97.05453612592348,242.31954047709306,False,73,26.41506983773498,484.63907609485983
73,2020-04-04,22,97.05453612592348,242.31954047709306,False,74,29.539153266144307,484.63907609485983
74,2020-04-05,45,97.05453612592348,242.31954047709306,False,75,33.0061048769191,484.63907609485983
75,2020-04-06,45,97.05453612592348,242.31954047709306,False,76,36.84702042185408,484.63907609485983
76,2020-04-07,45,97.05453612592348,242.31954047709306,False,77,41.09423308707938,484.63907609485983
77,2020-04-08,45,97.05453612592348,242.31954047709306,False,78,45.78095427592016,484.63907609485983
78,2020-04-09,60,97.05453612592348,242.31954047709306,False,79,50.94079904300059,484.63907609485983
79,2020-04-10,60,97.05453612592348,242.31954047709306,False,80,56.607182768326425,484.63907609485983
80,2020-04-11,60,97.05453612592348,242.31954047709306,False,81,62.812578700788066,484.63907609485983
81,2020-04-12,60,97.05453612592348,242.31954047709306,False,82,69.58763100007569,484.63907609485983
82,2020-04-13,60,97.05453612592348,242.31954047709306,False,83,76.96012519417224,484.63907609485983
83,2020-04-14,60,97.05453612592348,242.31954047709306,False,84,84.95382774180882,484.63907609485983
84,2020-04-15,117,97.05453612592348,242.31954047709306,False,85,93.58721860733229,484.63907609485983
85,2020-04-16,117,97.05453612592348,242.31954047709306,False,86,102.87215503758564,484.63907609485983
