,Report_Date,Central African Republic_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
56,2020-03-18,1,73.32429295927467,5.95342056188004,True,57,1.1258090468608615,10.957771833091252
57,2020-03-19,1,73.32429295927467,5.95342056188004,True,58,1.2750240075986556,10.957771833091252
58,2020-03-20,3,73.32429295927467,5.95342056188004,True,59,1.4413718628888617,10.957771833091252
59,2020-03-21,3,73.32429295927467,5.95342056188004,True,60,1.6261031547498386,10.957771833091252
60,2020-03-22,3,73.32429295927467,5.95342056188004,True,61,1.8303694526601777,10.957771833091252
61,2020-03-23,3,73.32429295927467,5.95342056188004,True,62,2.0551656668035663,10.957771833091252
62,2020-03-24,3,73.32429295927467,5.95342056188004,True,63,2.3012649748386806,10.957771833091252
63,2020-03-25,3,73.32429295927467,5.95342056188004,True,64,2.5691486998665685,10.957771833091252
64,2020-03-26,3,73.32429295927467,5.95342056188004,True,65,2.858934750888812,10.957771833091252
65,2020-03-27,3,73.32429295927467,5.95342056188004,True,66,3.1703095301372684,10.957771833091252
66,2020-03-28,3,73.32429295927467,5.95342056188004,True,67,3.502469322530515,10.957771833091252
67,2020-03-29,3,73.32429295927467,5.95342056188004,True,68,3.8540778580156845,10.957771833091252
68,2020-03-30,3,73.32429295927467,5.95342056188004,True,69,4.223246711745909,10.957771833091252
69,2020-03-31,3,73.32429295927467,5.95342056188004,True,70,4.607544262462676,10.957771833091252
70,2020-04-01,3,73.32429295927467,5.95342056188004,True,71,5.00403697085492,10.957771833091252
71,2020-04-02,3,73.32429295927467,5.95342056188004,True,72,5.4093638598952065,10.957771833091252
72,2020-04-03,8,73.32429295927467,5.95342056188004,True,73,5.819841590752345,10.957771833091252
73,2020-04-04,8,73.32429295927467,5.95342056188004,True,74,6.231593937537964,10.957771833091252
74,2020-04-05,8,73.32429295927467,5.95342056188004,True,75,6.64069638248574,10.957771833091252
75,2020-04-06,8,73.32429295927467,5.95342056188004,True,76,7.0433245563316875,10.957771833091252
76,2020-04-07,8,73.32429295927467,5.95342056188004,True,77,7.435894730867052,10.957771833091252
77,2020-04-08,8,73.32429295927467,5.95342056188004,True,78,7.815185636491953,10.957771833091252
78,2020-04-09,8,73.32429295927467,5.95342056188004,True,79,8.178433312801074,10.957771833091252
79,2020-04-10,8,73.32429295927467,5.95342056188004,True,80,8.523394031320295,10.957771833091252
80,2020-04-11,8,73.32429295927467,5.95342056188004,True,81,8.8483739508636,10.957771833091252
