,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,0.8794128386838405,-59.099447973714575,60.294554471550015,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
1,2020-01-23,1.9738016252341013,-59.39823215389386,61.8632217525028,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
2,2020-01-24,1.5508986494424692,-57.376214180079515,55.84914010166959,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
3,2020-01-25,3.142987107596087,-57.07426952790952,62.52230505053552,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
4,2020-01-26,4.697867774532611,-55.895121600895365,61.92068380539796,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
5,2020-01-27,6.3502259559477094,-46.69890181646746,69.44237071270159,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
6,2020-01-28,1.9213128072364127,-58.5484192387686,60.3294226852455,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
7,2020-01-29,1.6550733348195148,-57.631922600867156,64.09127538003844,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
8,2020-01-30,2.7787705462141674,-49.71211267508578,61.37974949254338,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
9,2020-01-31,2.3862821307701743,-57.51437664325208,61.3011646797061,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
10,2020-02-01,4.00993293254496,-62.98406086821093,61.89675926306678,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
11,2020-02-02,5.597566934603408,-55.97197216658074,67.89246285609794,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
12,2020-02-03,7.2839142692216585,-52.3225027447879,69.3600911702877,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
13,2020-02-04,2.8902725966784812,-58.86067591458517,66.73363346362534,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
14,2020-02-05,2.660635168585344,-55.49537557341446,62.287923500543265,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
15,2020-02-06,3.822315043005937,-58.52185687256919,68.65174481752558,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
16,2020-02-07,3.46924183107542,-53.60873961504573,62.77719434341271,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
17,2020-02-08,5.133794239473134,-56.526741949077845,65.34472667251218,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
18,2020-02-09,6.763872126243133,-60.02323013828107,66.53655859174967,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
19,2020-02-10,8.494263585218942,-50.36586118640828,63.658362461307725,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
20,2020-02-11,4.1463264016578725,-52.396940272066026,65.17144122510474,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
21,2020-02-12,3.964116195180006,-53.25788773185586,64.52500092975768,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
22,2020-02-13,5.1750107172575115,-54.529732093568754,66.9630755290333,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
23,2020-02-14,4.873006683315095,-55.99202447182836,63.57886612646217,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
24,2020-02-15,6.590552403542346,-51.02283965217155,65.66784380105257,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
25,2020-02-16,8.2756199302892,-49.241297492989666,74.04507258355986,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
26,2020-02-17,10.063072237231431,-50.51149363658696,70.3972617161232,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
27,2020-02-18,5.774344773154764,-55.74862710874727,64.64470495613404,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
28,2020-02-19,5.653573706772407,-54.28040256467311,61.55702532704133,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
29,2020-02-20,6.928220328279647,-55.15275226945657,66.6393370463321,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
30,2020-02-21,6.692367991242945,-50.945537055657326,69.1681569792348,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
31,2020-02-22,8.478554855685472,-52.1989706674419,69.91330426208887,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
32,2020-02-23,10.234846151922163,-52.594675566631864,65.76326548377112,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
33,2020-02-24,12.096201480173443,-49.621811613871536,69.6557075764931,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
34,2020-02-25,7.884156488922981,-47.6934100286927,71.18264941588704,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
35,2020-02-26,7.842951248736517,-51.31942587240095,63.102012790229686,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
36,2020-02-27,9.200154787374464,-50.09632775118516,71.35465691041114,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
37,2020-02-28,9.049962169090085,-48.121641496149316,70.50909124064705,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
38,2020-02-29,10.92502738029924,-46.46123036015079,67.68208198461932,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
39,2020-03-01,12.773535740768459,-47.395027313442,71.91294302622124,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
40,2020-03-02,14.73057135544695,-48.48891715128587,76.6893726703548,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
41,2020-03-03,10.617798950023486,-47.102481359962866,73.27112098805287,0.0,2020-08-17,209.431643496365,False,209,5575.300346351166
