,Report_Date,China_gansu_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
58,2020-03-20,134,22.143552206863117,69.33493261156752,True,59,131.16970991639812,137.9591467938483
59,2020-03-21,134,22.143552206863117,69.33493261156752,True,60,131.70184294435256,137.9591467938483
60,2020-03-22,136,22.143552206863117,69.33493261156752,True,61,132.1980841213362,137.9591467938483
61,2020-03-23,136,22.143552206863117,69.33493261156752,True,62,132.66059704614074,137.9591467938483
62,2020-03-24,136,22.143552206863117,69.33493261156752,True,63,133.09145077050442,137.9591467938483
63,2020-03-25,136,22.143552206863117,69.33493261156752,True,64,133.492618634637,137.9591467938483
64,2020-03-26,136,22.143552206863117,69.33493261156752,True,65,133.86597810571055,137.9591467938483
65,2020-03-27,136,22.143552206863117,69.33493261156752,True,66,134.21331146130532,137.9591467938483
66,2020-03-28,136,22.143552206863117,69.33493261156752,True,67,134.53630717512416,137.9591467938483
67,2020-03-29,138,22.143552206863117,69.33493261156752,True,68,134.83656187731242,137.9591467938483
68,2020-03-30,138,22.143552206863117,69.33493261156752,True,69,135.11558277615765,137.9591467938483
69,2020-03-31,138,22.143552206863117,69.33493261156752,True,70,135.3747904415916,137.9591467938483
70,2020-04-01,138,22.143552206863117,69.33493261156752,True,71,135.6155218636402,137.9591467938483
71,2020-04-02,138,22.143552206863117,69.33493261156752,True,72,135.83903371069263,137.9591467938483
72,2020-04-03,138,22.143552206863117,69.33493261156752,True,73,136.0465057231524,137.9591467938483
73,2020-04-04,138,22.143552206863117,69.33493261156752,True,74,136.23904418769115,137.9591467938483
74,2020-04-05,138,22.143552206863117,69.33493261156752,True,75,136.41768544598284,137.9591467938483
75,2020-04-06,139,22.143552206863117,69.33493261156752,True,76,136.5833993994878,137.9591467938483
76,2020-04-07,139,22.143552206863117,69.33493261156752,True,77,136.73709297864772,137.9591467938483
77,2020-04-08,139,22.143552206863117,69.33493261156752,True,78,136.8796135508024,137.9591467938483
78,2020-04-09,139,22.143552206863117,69.33493261156752,True,79,137.01175224632112,137.9591467938483
79,2020-04-10,139,22.143552206863117,69.33493261156752,True,80,137.1342471869202,137.9591467938483
