,Report_Date,Kuwait_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
63,2020-03-25,195,91.87522885195418,2304.084363688409,False,64,193.54013868404124,4608.168727376817
64,2020-03-26,208,91.87522885195418,2304.084363688409,False,65,215.44303879688846,4608.168727376817
65,2020-03-27,225,91.87522885195418,2304.084363688409,False,66,239.69010352835846,4608.168727376817
66,2020-03-28,235,91.87522885195418,2304.084363688409,False,67,266.500499436947,4608.168727376817
67,2020-03-29,255,91.87522885195418,2304.084363688409,False,68,296.10648609037713,4608.168727376817
68,2020-03-30,266,91.87522885195418,2304.084363688409,False,69,328.75240892790777,4608.168727376817
69,2020-03-31,289,91.87522885195418,2304.084363688409,False,70,364.6931593498519,4608.168727376817
70,2020-04-01,317,91.87522885195418,2304.084363688409,False,71,404.1920056396368,4608.168727376817
71,2020-04-02,342,91.87522885195418,2304.084363688409,False,72,447.51769701413457,4608.168727376817
72,2020-04-03,417,91.87522885195418,2304.084363688409,False,73,494.940747479297,4608.168727376817
73,2020-04-04,479,91.87522885195418,2304.084363688409,False,74,546.7288182418565,4608.168727376817
74,2020-04-05,556,91.87522885195418,2304.084363688409,False,75,603.1411393255048,4608.168727376817
75,2020-04-06,665,91.87522885195418,2304.084363688409,False,76,664.4219448173872,4608.168727376817
76,2020-04-07,743,91.87522885195418,2304.084363688409,False,77,730.7929435005622,4608.168727376817
77,2020-04-08,855,91.87522885195418,2304.084363688409,False,78,802.4449083864381,4608.168727376817
78,2020-04-09,910,91.87522885195418,2304.084363688409,False,79,879.5285444262622,4608.168727376817
79,2020-04-10,993,91.87522885195418,2304.084363688409,False,80,962.144881191029,4608.168727376817
80,2020-04-11,1154,91.87522885195418,2304.084363688409,False,81,1050.335531968756,4608.168727376817
81,2020-04-12,1234,91.87522885195418,2304.084363688409,False,82,1144.07325528585,4608.168727376817
82,2020-04-13,1300,91.87522885195418,2304.084363688409,False,83,1243.2533394197756,4608.168727376817
83,2020-04-14,1355,91.87522885195418,2304.084363688409,False,84,1347.6863929964431,4608.168727376817
84,2020-04-15,1405,91.87522885195418,2304.084363688409,False,85,1457.093152194395,4608.168727376817
85,2020-04-16,1524,91.87522885195418,2304.084363688409,False,86,1571.1018950681582,4608.168727376817
86,2020-04-17,1658,91.87522885195418,2304.084363688409,False,87,1689.2489766864946,4608.168727376817
