,Report_Date,Jamaica_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
90,2020-04-21,223,300.6966932572477,16590.22220262256,False,91,43.66989398724429,33180.444405245114
91,2020-04-22,233,300.6966932572477,16590.22220262256,False,92,45.0711361017636,33180.444405245114
92,2020-04-23,257,300.6966932572477,16590.22220262256,False,93,46.51727695451059,33180.444405245114
93,2020-04-24,288,300.6966932572477,16590.22220262256,False,94,48.00975108025523,33180.444405245114
94,2020-04-25,305,300.6966932572477,16590.22220262256,False,95,49.55003857953276,33180.444405245114
95,2020-04-26,350,300.6966932572477,16590.22220262256,False,96,51.13966654847061,33180.444405245114
96,2020-04-27,364,300.6966932572477,16590.22220262256,False,97,52.780210552338716,33180.444405245114
97,2020-04-28,364,300.6966932572477,16590.22220262256,False,98,54.47329614408396,33180.444405245114
98,2020-04-29,396,300.6966932572477,16590.22220262256,False,99,56.22060042914272,33180.444405245114
99,2020-04-30,422,300.6966932572477,16590.22220262256,False,100,58.02385367785576,33180.444405245114
100,2020-05-01,432,300.6966932572477,16590.22220262256,False,101,59.88484098684242,33180.444405245114
101,2020-05-02,463,300.6966932572477,16590.22220262256,False,102,61.80540399072421,33180.444405245114
102,2020-05-03,469,300.6966932572477,16590.22220262256,False,103,63.787442625619505,33180.444405245114
103,2020-05-04,471,300.6966932572477,16590.22220262256,False,104,65.83291694586579,33180.444405245114
104,2020-05-05,473,300.6966932572477,16590.22220262256,False,105,67.94384899545783,33180.444405245114
105,2020-05-06,478,300.6966932572477,16590.22220262256,False,106,70.12232473572556,33180.444405245114
106,2020-05-07,488,300.6966932572477,16590.22220262256,False,107,72.3704960308076,33180.444405245114
107,2020-05-08,490,300.6966932572477,16590.22220262256,False,108,74.69058269251208,33180.444405245114
108,2020-05-09,490,300.6966932572477,16590.22220262256,False,109,77.08487458618951,33180.444405245114
109,2020-05-10,502,300.6966932572477,16590.22220262256,False,110,79.55573379927668,33180.444405245114
110,2020-05-11,505,300.6966932572477,16590.22220262256,False,111,82.10559687420592,33180.444405245114
111,2020-05-12,507,300.6966932572477,16590.22220262256,False,112,84.73697710740599,33180.444405245114
112,2020-05-13,509,300.6966932572477,16590.22220262256,False,113,87.45246691615725,33180.444405245114
113,2020-05-14,509,300.6966932572477,16590.22220262256,False,114,90.25474027509505,33180.444405245114
114,2020-05-15,511,300.6966932572477,16590.22220262256,False,115,93.14655522419044,33180.444405245114
115,2020-05-16,517,300.6966932572477,16590.22220262256,False,116,96.13075645006873,33180.444405245114
116,2020-05-17,520,300.6966932572477,16590.22220262256,False,117,99.21027794255973,33180.444405245114
117,2020-05-18,520,300.6966932572477,16590.22220262256,False,118,102.38814572840406,33180.444405245114
118,2020-05-19,520,300.6966932572477,16590.22220262256,False,119,105.66748068407182,33180.444405245114
119,2020-05-20,529,300.6966932572477,16590.22220262256,False,120,109.05150142967922,33180.444405245114
120,2020-05-21,534,300.6966932572477,16590.22220262256,False,121,112.5435273060166,33180.444405245114
121,2020-05-22,544,300.6966932572477,16590.22220262256,False,122,116.1469814367313,33180.444405245114
122,2020-05-23,550,300.6966932572477,16590.22220262256,False,123,119.8653938777319,33180.444405245114
123,2020-05-24,552,300.6966932572477,16590.22220262256,False,124,123.70240485590777,33180.444405245114
124,2020-05-25,556,300.6966932572477,16590.22220262256,False,125,127.66176809927808,33180.444405245114
125,2020-05-26,564,300.6966932572477,16590.22220262256,False,126,131.74735426070762,33180.444405245114
126,2020-05-27,569,300.6966932572477,16590.22220262256,False,127,135.96315443734318,33180.444405245114
127,2020-05-28,569,300.6966932572477,16590.22220262256,False,128,140.31328378794237,33180.444405245114
128,2020-05-29,575,300.6966932572477,16590.22220262256,False,129,144.80198525027808,33180.444405245114
129,2020-05-30,581,300.6966932572477,16590.22220262256,False,130,149.43363336081444,33180.444405245114
130,2020-05-31,586,300.6966932572477,16590.22220262256,False,131,154.2127381788555,33180.444405245114
131,2020-06-01,588,300.6966932572477,16590.22220262256,False,132,159.14394931737309,33180.444405245114
132,2020-06-02,590,300.6966932572477,16590.22220262256,False,133,164.23206008271688,33180.444405245114
133,2020-06-03,591,300.6966932572477,16590.22220262256,False,134,169.48201172541067,33180.444405245114
134,2020-06-04,591,300.6966932572477,16590.22220262256,False,135,174.89889780422294,33180.444405245114
135,2020-06-05,595,300.6966932572477,16590.22220262256,False,136,180.48796866569157,33180.444405245114
136,2020-06-06,596,300.6966932572477,16590.22220262256,False,137,186.2546360412569,33180.444405245114
137,2020-06-07,598,300.6966932572477,16590.22220262256,False,138,192.20447776413798,33180.444405245114
138,2020-06-08,599,300.6966932572477,16590.22220262256,False,139,198.34324260804905,33180.444405245114
139,2020-06-09,605,300.6966932572477,16590.22220262256,False,140,204.6768552498172,33180.444405245114
140,2020-06-10,605,300.6966932572477,16590.22220262256,False,141,211.21142135791612,33180.444405245114
141,2020-06-11,611,300.6966932572477,16590.22220262256,False,142,217.95323280887197,33180.444405245114
142,2020-06-12,614,300.6966932572477,16590.22220262256,False,143,224.908773033441,33180.444405245114
143,2020-06-13,615,300.6966932572477,16590.22220262256,False,144,232.08472249437924,33180.444405245114
144,2020-06-14,617,300.6966932572477,16590.22220262256,False,145,239.4879642975467,33180.444405245114
145,2020-06-15,621,300.6966932572477,16590.22220262256,False,146,247.12558993799064,33180.444405245114
146,2020-06-16,621,300.6966932572477,16590.22220262256,False,147,255.00490518255316,33180.444405245114
147,2020-06-17,626,300.6966932572477,16590.22220262256,False,148,263.1334360904269,33180.444405245114
148,2020-06-18,638,300.6966932572477,16590.22220262256,False,149,271.5189351729544,33180.444405245114
149,2020-06-19,652,300.6966932572477,16590.22220262256,False,150,280.16938769381875,33180.444405245114
150,2020-06-20,657,300.6966932572477,16590.22220262256,False,151,289.09301811062215,33180.444405245114
151,2020-06-21,659,300.6966932572477,16590.22220262256,False,152,298.29829665866373,33180.444405245114
152,2020-06-22,665,300.6966932572477,16590.22220262256,False,153,307.79394607754193,33180.444405245114
153,2020-06-23,670,300.6966932572477,16590.22220262256,False,154,317.5889484809963,33180.444405245114
154,2020-06-24,678,300.6966932572477,16590.22220262256,False,155,327.692552370168,33180.444405245114
155,2020-06-25,684,300.6966932572477,16590.22220262256,False,156,338.1142797902188,33180.444405245114
156,2020-06-26,686,300.6966932572477,16590.22220262256,False,157,348.8639336299645,33180.444405245114
157,2020-06-27,690,300.6966932572477,16590.22220262256,False,158,359.95160506389556,33180.444405245114
158,2020-06-28,696,300.6966932572477,16590.22220262256,False,159,371.38768113562634,33180.444405245114
159,2020-06-29,698,300.6966932572477,16590.22220262256,False,160,383.1828524814831,33180.444405245114
160,2020-06-30,702,300.6966932572477,16590.22220262256,False,161,395.34812119255764,33180.444405245114
161,2020-07-01,707,300.6966932572477,16590.22220262256,False,162,407.8948088131568,33180.444405245114
162,2020-07-02,715,300.6966932572477,16590.22220262256,False,163,420.8345644731506,33180.444405245114
163,2020-07-03,721,300.6966932572477,16590.22220262256,False,164,434.17937315124743,33180.444405245114
164,2020-07-04,728,300.6966932572477,16590.22220262256,False,165,447.9415640657426,33180.444405245114
165,2020-07-05,732,300.6966932572477,16590.22220262256,False,166,462.13381918874074,33180.444405245114
166,2020-07-06,737,300.6966932572477,16590.22220262256,False,167,476.769181879292,33180.444405245114
167,2020-07-07,745,300.6966932572477,16590.22220262256,False,168,491.86106563026283,33180.444405245114
168,2020-07-08,751,300.6966932572477,16590.22220262256,False,169,507.4232629231255,33180.444405245114
169,2020-07-09,753,300.6966932572477,16590.22220262256,False,170,523.4699541841434,33180.444405245114
170,2020-07-10,753,300.6966932572477,16590.22220262256,False,171,540.015716834703,33180.444405245114
171,2020-07-11,758,300.6966932572477,16590.22220262256,False,172,557.0755344277429,33180.444405245114
172,2020-07-12,758,300.6966932572477,16590.22220262256,False,173,574.6648058614144,33180.444405245114
173,2020-07-13,759,300.6966932572477,16590.22220262256,False,174,592.7993546602053,33180.444405245114
174,2020-07-14,762,300.6966932572477,16590.22220262256,False,175,611.4954383128279,33180.444405245114
175,2020-07-15,763,300.6966932572477,16590.22220262256,False,176,630.7697576551786,33180.444405245114
176,2020-07-16,765,300.6966932572477,16590.22220262256,False,177,650.639466285611,33180.444405245114
177,2020-07-17,768,300.6966932572477,16590.22220262256,False,178,671.122179998673,33180.444405245114
178,2020-07-18,774,300.6966932572477,16590.22220262256,False,179,692.2359862222647,33180.444405245114
179,2020-07-19,790,300.6966932572477,16590.22220262256,False,180,713.999453441948,33180.444405245114
180,2020-07-20,809,300.6966932572477,16590.22220262256,False,181,736.4316405948246,33180.444405245114
181,2020-07-21,810,300.6966932572477,16590.22220262256,False,182,759.5521064140415,33180.444405245114
182,2020-07-22,816,300.6966932572477,16590.22220262256,False,183,783.3809187035284,33180.444405245114
183,2020-07-23,821,300.6966932572477,16590.22220262256,False,184,807.9386635210658,33180.444405245114
184,2020-07-24,831,300.6966932572477,16590.22220262256,False,185,833.2464542461981,33180.444405245114
185,2020-07-25,837,300.6966932572477,16590.22220262256,False,186,859.3259405078401,33180.444405245114
186,2020-07-26,842,300.6966932572477,16590.22220262256,False,187,886.1993169447024,33180.444405245114
187,2020-07-27,853,300.6966932572477,16590.22220262256,False,188,913.889331769841,33180.444405245114
188,2020-07-28,855,300.6966932572477,16590.22220262256,False,189,942.4192951087539,33180.444405245114
189,2020-07-29,856,300.6966932572477,16590.22220262256,False,190,971.8130870784736,33180.444405245114
190,2020-07-30,864,300.6966932572477,16590.22220262256,False,191,1002.0951655730853,33180.444405245114
191,2020-07-31,878,300.6966932572477,16590.22220262256,False,192,1033.2905737189549,33180.444405245114
192,2020-08-01,883,300.6966932572477,16590.22220262256,False,193,1065.4249469607737,33180.444405245114
193,2020-08-02,894,300.6966932572477,16590.22220262256,False,194,1098.5245197372521,33180.444405245114
194,2020-08-03,905,300.6966932572477,16590.22220262256,False,195,1132.6161317029544,33180.444405245114
195,2020-08-04,920,300.6966932572477,16590.22220262256,False,196,1167.7272334503546,33180.444405245114
196,2020-08-05,928,300.6966932572477,16590.22220262256,False,197,1203.885891683708,33180.444405245114
197,2020-08-06,958,300.6966932572477,16590.22220262256,False,198,1241.1207937938084,33180.444405245114
198,2020-08-07,987,300.6966932572477,16590.22220262256,False,199,1279.461251780063,33180.444405245114
199,2020-08-08,1003,300.6966932572477,16590.22220262256,False,200,1318.9372054637154,33180.444405245114
200,2020-08-09,1023,300.6966932572477,16590.22220262256,False,201,1359.5792249332899,33180.444405245114
201,2020-08-10,1031,300.6966932572477,16590.22220262256,False,202,1401.4185121606386,33180.444405245114
202,2020-08-11,1047,300.6966932572477,16590.22220262256,False,203,1444.4869017231542,33180.444405245114
203,2020-08-12,1065,300.6966932572477,16590.22220262256,False,204,1488.8168605649648,33180.444405245114
204,2020-08-13,1071,300.6966932572477,16590.22220262256,False,205,1534.4414867270932,33180.444405245114
205,2020-08-14,1082,300.6966932572477,16590.22220262256,False,206,1581.394506973767,33180.444405245114
206,2020-08-15,1082,300.6966932572477,16590.22220262256,False,207,1629.7102732393053,33180.444405245114
207,2020-08-16,1113,300.6966932572477,16590.22220262256,False,208,1679.4237578172033,33180.444405245114
208,2020-08-17,1129,300.6966932572477,16590.22220262256,False,209,1730.5705472104048,33180.444405245114
209,2020-08-18,1146,300.6966932572477,16590.22220262256,False,210,1783.1868345590397,33180.444405245114
210,2020-08-19,1192,300.6966932572477,16590.22220262256,False,211,1837.3094105594116,33180.444405245114
211,2020-08-20,1290,300.6966932572477,16590.22220262256,False,212,1892.9756527855282,33180.444405245114
212,2020-08-21,1346,300.6966932572477,16590.22220262256,False,213,1950.2235133222107,33180.444405245114
213,2020-08-22,1346,300.6966932572477,16590.22220262256,False,214,2009.0915046166265,33180.444405245114
214,2020-08-23,1529,300.6966932572477,16590.22220262256,False,215,2069.618683453142,33180.444405245114
215,2020-08-24,1612,300.6966932572477,16590.22220262256,False,216,2131.844632954669,33180.444405245114
216,2020-08-25,1732,300.6966932572477,16590.22220262256,False,217,2195.8094425121253,33180.444405245114
217,2020-08-26,1804,300.6966932572477,16590.22220262256,False,218,2261.5536855424975,33180.444405245114
218,2020-08-27,1870,300.6966932572477,16590.22220262256,False,219,2329.118394975034,33180.444405245114
219,2020-08-28,2011,300.6966932572477,16590.22220262256,False,220,2398.5450363646087,33180.444405245114
220,2020-08-29,2113,300.6966932572477,16590.22220262256,False,221,2469.875478531116,33180.444405245114
221,2020-08-30,2357,300.6966932572477,16590.22220262256,False,222,2543.1519616241308,33180.444405245114
222,2020-08-31,2459,300.6966932572477,16590.22220262256,False,223,2618.417062512787,33180.444405245114
223,2020-09-01,2459,300.6966932572477,16590.22220262256,False,224,2695.7136574022215,33180.444405245114
224,2020-09-02,2683,300.6966932572477,16590.22220262256,False,225,2775.0848815797435,33180.444405245114
225,2020-09-03,2896,300.6966932572477,16590.22220262256,False,226,2856.574086196541,33180.444405245114
226,2020-09-04,2964,300.6966932572477,16590.22220262256,False,227,2940.224791993817,33180.444405245114
227,2020-09-05,3024,300.6966932572477,16590.22220262256,False,228,3026.0806398862646,33180.444405245114
228,2020-09-06,3103,300.6966932572477,16590.22220262256,False,229,3114.1853383204802,33180.444405245114
229,2020-09-07,3183,300.6966932572477,16590.22220262256,False,230,3204.5826073314047,33180.444405245114
230,2020-09-08,3323,300.6966932572477,16590.22220262256,False,231,3297.316119226405,33180.444405245114
231,2020-09-09,3437,300.6966932572477,16590.22220262256,False,232,3392.4294358338384,33180.444405245114
232,2020-09-10,3511,300.6966932572477,16590.22220262256,False,233,3489.9659422613513,33180.444405245114
233,2020-09-11,3511,300.6966932572477,16590.22220262256,False,234,3589.968777118436,33180.444405245114
234,2020-09-12,3623,300.6966932572477,16590.22220262256,False,235,3692.4807591682493,33180.444405245114
235,2020-09-13,3771,300.6966932572477,16590.22220262256,False,236,3797.5443103851285,33180.444405245114
236,2020-09-14,3933,300.6966932572477,16590.22220262256,False,237,3905.201375406944,33180.444405245114
237,2020-09-15,4042,300.6966932572477,16590.22220262256,False,238,4015.4933373851945,33180.444405245114
238,2020-09-16,4164,300.6966932572477,16590.22220262256,False,239,4128.4609302507715,33180.444405245114
239,2020-09-17,4374,300.6966932572477,16590.22220262256,False,240,4244.144147429516,33180.444405245114
240,2020-09-18,4571,300.6966932572477,16590.22220262256,False,241,4362.582147059094,33180.444405245114
241,2020-09-19,4758,300.6966932572477,16590.22220262256,False,242,4483.813153777373,33180.444405245114
242,2020-09-20,4988,300.6966932572477,16590.22220262256,False,243,4607.874357172214,33180.444405245114
243,2020-09-21,5143,300.6966932572477,16590.22220262256,False,244,4734.801807003717,33180.444405245114
244,2020-09-22,5270,300.6966932572477,16590.22220262256,False,245,4864.630305331966,33180.444405245114
245,2020-09-23,5395,300.6966932572477,16590.22220262256,False,246,4997.3932957066345,33180.444405245114
246,2020-09-24,5588,300.6966932572477,16590.22220262256,False,247,5133.122749598944,33180.444405245114
247,2020-09-25,5723,300.6966932572477,16590.22220262256,False,248,5271.84905028182,33180.444405245114
248,2020-09-26,5854,300.6966932572477,16590.22220262256,False,249,5413.60087438997,33180.444405245114
249,2020-09-27,6017,300.6966932572477,16590.22220262256,False,250,5558.40507141848,33180.444405245114
250,2020-09-28,6170,300.6966932572477,16590.22220262256,False,251,5706.286541445924,33180.444405245114
251,2020-09-29,6408,300.6966932572477,16590.22220262256,False,252,5857.268111395725,33180.444405245114
252,2020-09-30,6482,300.6966932572477,16590.22220262256,False,253,6011.370410177818,33180.444405245114
253,2020-10-01,6555,300.6966932572477,16590.22220262256,False,254,6168.611743080752,33180.444405245114
254,2020-10-02,6704,300.6966932572477,16590.22220262256,False,255,6329.0079658126615,33180.444405245114
255,2020-10-03,6795,300.6966932572477,16590.22220262256,False,256,6492.572358617216,33180.444405245114
256,2020-10-04,6895,300.6966932572477,16590.22220262256,False,257,6659.31550091823,33180.444405245114
257,2020-10-05,7012,300.6966932572477,16590.22220262256,False,258,6829.245146972709,33180.444405245114
258,2020-10-06,7109,300.6966932572477,16590.22220262256,False,259,7002.366103037821,33180.444405245114
259,2020-10-07,7191,300.6966932572477,16590.22220262256,False,260,7178.680106581261,33180.444405245114
260,2020-10-08,7273,300.6966932572477,16590.22220262256,False,261,7358.185708086591,33180.444405245114
261,2020-10-09,7363,300.6966932572477,16590.22220262256,False,262,7540.8781560260195,33180.444405245114
262,2020-10-10,7559,300.6966932572477,16590.22220262256,False,263,7726.749285590693,33180.444405245114
263,2020-10-11,7718,300.6966932572477,16590.22220262256,False,264,7915.787411784493,33180.444405245114
264,2020-10-12,7813,300.6966932572477,16590.22220262256,False,265,8107.977227499891,33180.444405245114
265,2020-10-13,7910,300.6966932572477,16590.22220262256,False,266,8303.299707203621,33180.444405245114
266,2020-10-14,7989,300.6966932572477,16590.22220262256,False,267,8501.732016866064,33180.444405245114
267,2020-10-15,7989,300.6966932572477,16590.22220262256,False,268,8703.247430770349,33180.444405245114
