,Report_Date,Peru_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
31,2020-02-22,0,132.2752433963762,165345.4038863301,True,32,497.2190407588926,315420.97315475956
32,2020-02-23,0,132.2752433963762,165345.4038863301,True,33,530.4552802096212,315420.97315475956
33,2020-02-24,0,132.2752433963762,165345.4038863301,True,34,565.9093639069009,315420.97315475956
34,2020-02-25,0,132.2752433963762,165345.4038863301,True,35,603.7287620261885,315420.97315475956
35,2020-02-26,0,132.2752433963762,165345.4038863301,True,36,644.0706777948252,315420.97315475956
36,2020-02-27,0,132.2752433963762,165345.4038863301,True,37,687.1026798415992,315420.97315475956
37,2020-02-28,0,132.2752433963762,165345.4038863301,True,38,733.0033742395689,315420.97315475956
38,2020-02-29,0,132.2752433963762,165345.4038863301,True,39,781.9631185394962,315420.97315475956
39,2020-03-01,0,132.2752433963762,165345.4038863301,True,40,834.1847801963945,315420.97315475956
40,2020-03-02,0,132.2752433963762,165345.4038863301,True,41,889.8845418974287,315420.97315475956
41,2020-03-03,0,132.2752433963762,165345.4038863301,True,42,949.2927564048989,315420.97315475956
42,2020-03-04,0,132.2752433963762,165345.4038863301,True,43,1012.6548536323146,315420.97315475956
43,2020-03-05,0,132.2752433963762,165345.4038863301,True,44,1080.232302773505,315420.97315475956
44,2020-03-06,1,132.2752433963762,165345.4038863301,True,45,1152.3036324029326,315420.97315475956
45,2020-03-07,1,132.2752433963762,165345.4038863301,True,46,1229.1655115583126,315420.97315475956
46,2020-03-08,6,132.2752433963762,165345.4038863301,True,47,1311.1338949023993,315420.97315475956
47,2020-03-09,7,132.2752433963762,165345.4038863301,True,48,1398.5452351372721,315420.97315475956
48,2020-03-10,11,132.2752433963762,165345.4038863301,True,49,1491.757765909063,315420.97315475956
49,2020-03-11,11,132.2752433963762,165345.4038863301,True,50,1591.152858490983,315420.97315475956
50,2020-03-12,15,132.2752433963762,165345.4038863301,True,51,1697.1364555643597,315420.97315475956
51,2020-03-13,28,132.2752433963762,165345.4038863301,True,52,1810.140585427389,315420.97315475956
52,2020-03-14,38,132.2752433963762,165345.4038863301,True,53,1930.6249599450966,315420.97315475956
53,2020-03-15,43,132.2752433963762,165345.4038863301,True,54,2059.078659506556,315420.97315475956
54,2020-03-16,86,132.2752433963762,165345.4038863301,True,55,2196.0219081712185,315420.97315475956
55,2020-03-17,117,132.2752433963762,165345.4038863301,True,56,2342.007942058741,315420.97315475956
56,2020-03-18,145,132.2752433963762,165345.4038863301,True,57,2497.6249738588767,315420.97315475956
57,2020-03-19,234,132.2752433963762,165345.4038863301,True,58,2663.4982561016486,315420.97315475956
58,2020-03-20,234,132.2752433963762,165345.4038863301,True,59,2840.2922455241155,315420.97315475956
59,2020-03-21,318,132.2752433963762,165345.4038863301,True,60,3028.7128704883753,315420.97315475956
60,2020-03-22,363,132.2752433963762,165345.4038863301,True,61,3229.509902934767,315420.97315475956
61,2020-03-23,395,132.2752433963762,165345.4038863301,True,62,3443.4794357820097,315420.97315475956
62,2020-03-24,416,132.2752433963762,165345.4038863301,True,63,3671.4664659982386,315420.97315475956
63,2020-03-25,480,132.2752433963762,165345.4038863301,True,64,3914.3675827486204,315420.97315475956
64,2020-03-26,580,132.2752433963762,165345.4038863301,True,65,4173.133759059292,315420.97315475956
65,2020-03-27,635,132.2752433963762,165345.4038863301,True,66,4448.773244306008,315420.97315475956
66,2020-03-28,671,132.2752433963762,165345.4038863301,True,67,4742.354553519,315420.97315475956
67,2020-03-29,852,132.2752433963762,165345.4038863301,True,68,5055.009547971989,315420.97315475956
68,2020-03-30,950,132.2752433963762,165345.4038863301,True,69,5387.936599770297,315420.97315475956
69,2020-03-31,1065,132.2752433963762,165345.4038863301,True,70,5742.403831146313,315420.97315475956
70,2020-04-01,1323,132.2752433963762,165345.4038863301,True,71,6119.752416884801,315420.97315475956
71,2020-04-02,1414,132.2752433963762,165345.4038863301,True,72,6521.399935709328,315420.97315475956
72,2020-04-03,1595,132.2752433963762,165345.4038863301,True,73,6948.843753537008,315420.97315475956
73,2020-04-04,1746,132.2752433963762,165345.4038863301,True,74,7403.664418224897,315420.97315475956
74,2020-04-05,2281,132.2752433963762,165345.4038863301,True,75,7887.529041760189,315420.97315475956
75,2020-04-06,2561,132.2752433963762,165345.4038863301,True,76,8402.194641761993,315420.97315475956
76,2020-04-07,2954,132.2752433963762,165345.4038863301,True,77,8949.511409641093,315420.97315475956
77,2020-04-08,4342,132.2752433963762,165345.4038863301,True,78,9531.425867784264,315420.97315475956
78,2020-04-09,5256,132.2752433963762,165345.4038863301,True,79,10149.983872675435,315420.97315475956
79,2020-04-10,5897,132.2752433963762,165345.4038863301,True,80,10807.33341492672,315420.97315475956
80,2020-04-11,6848,132.2752433963762,165345.4038863301,True,81,11505.727160765844,315420.97315475956
81,2020-04-12,7519,132.2752433963762,165345.4038863301,True,82,12247.524672621417,315420.97315475956
82,2020-04-13,9784,132.2752433963762,165345.4038863301,True,83,13035.194239084341,315420.97315475956
83,2020-04-14,10303,132.2752433963762,165345.4038863301,True,84,13871.314236741195,315420.97315475956
84,2020-04-15,11475,132.2752433963762,165345.4038863301,True,85,14758.573938229423,315420.97315475956
85,2020-04-16,12491,132.2752433963762,165345.4038863301,True,86,15699.773672435964,315420.97315475956
86,2020-04-17,13489,132.2752433963762,165345.4038863301,True,87,16697.82423415799,315420.97315475956
87,2020-04-18,14420,132.2752433963762,165345.4038863301,True,88,17755.745431906755,315420.97315475956
88,2020-04-19,15628,132.2752433963762,165345.4038863301,True,89,18876.663654039065,315420.97315475956
89,2020-04-20,16325,132.2752433963762,165345.4038863301,True,90,20063.808325262908,315420.97315475956
90,2020-04-21,17837,132.2752433963762,165345.4038863301,True,91,21320.507118047175,315420.97315475956
91,2020-04-22,19250,132.2752433963762,165345.4038863301,True,92,22650.179776881127,315420.97315475956
92,2020-04-23,20914,132.2752433963762,165345.4038863301,True,93,24056.33040804359,315420.97315475956
93,2020-04-24,21648,132.2752433963762,165345.4038863301,True,94,25542.53808397122,315420.97315475956
94,2020-04-25,25331,132.2752433963762,165345.4038863301,True,95,27112.445609936698,315420.97315475956
95,2020-04-26,27517,132.2752433963762,165345.4038863301,True,96,28769.74630208582,315420.97315475956
96,2020-04-27,28699,132.2752433963762,165345.4038863301,True,97,30518.168630514254,315420.97315475956
97,2020-04-28,31190,132.2752433963762,165345.4038863301,True,98,32361.458589605143,315420.97315475956
98,2020-04-29,33931,132.2752433963762,165345.4038863301,True,99,34303.35967094103,315420.97315475956
99,2020-04-30,36976,132.2752433963762,165345.4038863301,True,100,36347.590332400774,315420.97315475956
100,2020-05-01,40459,132.2752433963762,165345.4038863301,True,101,38497.818881193576,315420.97315475956
101,2020-05-02,42534,132.2752433963762,165345.4038863301,True,102,40757.63571916574,315420.97315475956
102,2020-05-03,45928,132.2752433963762,165345.4038863301,True,103,43130.522936258545,315420.97315475956
103,2020-05-04,47372,132.2752433963762,165345.4038863301,True,104,45619.82128289716,315420.97315475956
104,2020-05-05,51189,132.2752433963762,165345.4038863301,True,105,48228.694604576805,315420.97315475956
105,2020-05-06,54817,132.2752433963762,165345.4038863301,True,106,50960.09188199397,315420.97315475956
106,2020-05-07,58526,132.2752433963762,165345.4038863301,True,107,53816.70708747237,315420.97315475956
107,2020-05-08,61847,132.2752433963762,165345.4038863301,True,108,56800.93714255334,315420.97315475956
108,2020-05-09,65015,132.2752433963762,165345.4038863301,True,109,59914.83834146262,315420.97315475956
109,2020-05-10,67307,132.2752433963762,165345.4038863301,True,110,63160.08168930297,315420.97315475956
110,2020-05-11,68822,132.2752433963762,165345.4038863301,True,111,66537.90769035771,315420.97315475956
111,2020-05-12,72059,132.2752433963762,165345.4038863301,True,112,70049.08120844231,315420.97315475956
112,2020-05-13,76306,132.2752433963762,165345.4038863301,True,113,73693.8471049493,315420.97315475956
113,2020-05-14,80604,132.2752433963762,165345.4038863301,True,114,77471.887437796,315420.97315475956
114,2020-05-15,84495,132.2752433963762,165345.4038863301,True,115,81382.28107223664,315420.97315475956
115,2020-05-16,88541,132.2752433963762,165345.4038863301,True,116,85423.46660850679,315420.97315475956
116,2020-05-17,92273,132.2752433963762,165345.4038863301,True,117,89593.20956749647,315420.97315475956
117,2020-05-18,94933,132.2752433963762,165345.4038863301,True,118,93888.57479013088,315420.97315475956
118,2020-05-19,99483,132.2752433963762,165345.4038863301,True,119,98305.9049952156,315420.97315475956
119,2020-05-20,104020,132.2752433963762,165345.4038863301,True,120,102840.8064010598,315420.97315475956
120,2020-05-21,108769,132.2752433963762,165345.4038863301,True,121,107488.1422459076,315420.97315475956
121,2020-05-22,111698,132.2752433963762,165345.4038863301,True,122,112242.03493982737,315420.97315475956
122,2020-05-23,115754,132.2752433963762,165345.4038863301,True,123,117095.87744624793,315420.97315475956
123,2020-05-24,119959,132.2752433963762,165345.4038863301,True,124,122042.35432627387,315420.97315475956
124,2020-05-25,123979,132.2752433963762,165345.4038863301,True,125,127073.47268631321,315420.97315475956
125,2020-05-26,129751,132.2752433963762,165345.4038863301,True,126,132180.6030540645,315420.97315475956
126,2020-05-27,135905,132.2752433963762,165345.4038863301,True,127,137354.5299757162,315420.97315475956
127,2020-05-28,141779,132.2752433963762,165345.4038863301,True,128,142585.51188582176,315420.97315475956
128,2020-05-29,148285,132.2752433963762,165345.4038863301,True,129,147863.34955928833,315420.97315475956
129,2020-05-30,155671,132.2752433963762,165345.4038863301,True,130,153177.46222146254,315420.97315475956
130,2020-05-31,164476,132.2752433963762,165345.4038863301,True,131,158516.97017680868,315420.97315475956
131,2020-06-01,170039,132.2752433963762,165345.4038863301,True,132,163870.78262820645,315420.97315475956
132,2020-06-02,170039,132.2752433963762,165345.4038863301,True,133,169227.68920565114,315420.97315475956
133,2020-06-03,178914,132.2752433963762,165345.4038863301,True,134,174576.4536119579,315420.97315475956
134,2020-06-04,183198,132.2752433963762,165345.4038863301,True,135,179905.9077290095,315420.97315475956
135,2020-06-05,187400,132.2752433963762,165345.4038863301,True,136,185205.0445140934,315420.97315475956
136,2020-06-06,191758,132.2752433963762,165345.4038863301,True,137,190463.10805259476,315420.97315475956
137,2020-06-07,196515,132.2752433963762,165345.4038863301,True,138,195669.67921904998,315420.97315475956
138,2020-06-08,199696,132.2752433963762,165345.4038863301,True,139,200814.75552939772,315420.97315475956
139,2020-06-09,203736,132.2752433963762,165345.4038863301,True,140,205888.82393727836,315420.97315475956
140,2020-06-10,208823,132.2752433963762,165345.4038863301,True,141,210882.92552892843,315420.97315475956
141,2020-06-11,214788,132.2752433963762,165345.4038863301,True,142,215788.71129592886,315420.97315475956
142,2020-06-12,214788,132.2752433963762,165345.4038863301,True,143,220598.4884035402,315420.97315475956
143,2020-06-13,220749,132.2752433963762,165345.4038863301,True,144,225305.25661520523,315420.97315475956
144,2020-06-14,229736,132.2752433963762,165345.4038863301,True,145,229902.73477206196,315420.97315475956
145,2020-06-15,232992,132.2752433963762,165345.4038863301,True,146,234385.37745184754,315420.97315475956
146,2020-06-16,237156,132.2752433963762,165345.4038863301,True,147,238748.38213744859,315420.97315475956
147,2020-06-17,240908,132.2752433963762,165345.4038863301,True,148,242987.68740605397,315420.97315475956
148,2020-06-18,244388,132.2752433963762,165345.4038863301,True,149,247099.96280144923,315420.97315475956
149,2020-06-19,247925,132.2752433963762,165345.4038863301,True,150,251082.59117212685,315420.97315475956
150,2020-06-20,251338,132.2752433963762,165345.4038863301,True,151,254933.64434575956,315420.97315475956
151,2020-06-21,254936,132.2752433963762,165345.4038863301,True,152,258651.85306677793,315420.97315475956
152,2020-06-22,257447,132.2752433963762,165345.4038863301,True,153,262236.5721500783,315420.97315475956
153,2020-06-23,260810,132.2752433963762,165345.4038863301,True,154,265687.7418029634,315420.97315475956
154,2020-06-24,264689,132.2752433963762,165345.4038863301,True,155,269005.8460426841,315420.97315475956
155,2020-06-25,268602,132.2752433963762,165345.4038863301,True,156,272191.8690922325,315420.97315475956
156,2020-06-26,272364,132.2752433963762,165345.4038863301,True,157,275247.2505763529,315420.97315475956
157,2020-06-27,275989,132.2752433963762,165345.4038863301,True,158,278173.840267102,315420.97315475956
158,2020-06-28,279419,132.2752433963762,165345.4038863301,True,159,280973.8530475281,315420.97315475956
159,2020-06-29,282365,132.2752433963762,165345.4038863301,True,160,283649.82467667107,315420.97315475956
160,2020-06-30,285213,132.2752433963762,165345.4038863301,True,161,286204.5688522124,315420.97315475956
161,2020-07-01,288477,132.2752433963762,165345.4038863301,True,162,288641.1359813851,315420.97315475956
162,2020-07-02,292004,132.2752433963762,165345.4038863301,True,163,290962.77398833423,315420.97315475956
163,2020-07-03,295599,132.2752433963762,165345.4038863301,True,164,293172.89140870626,315420.97315475956
164,2020-07-04,299080,132.2752433963762,165345.4038863301,True,165,295275.0229510412,315420.97315475956
165,2020-07-05,302718,132.2752433963762,165345.4038863301,True,166,297272.7976403786,315420.97315475956
166,2020-07-06,305703,132.2752433963762,165345.4038863301,True,167,299169.90960280766,315420.97315475956
167,2020-07-07,309278,132.2752433963762,165345.4038863301,True,168,300970.09150062455,315420.97315475956
168,2020-07-08,309278,132.2752433963762,165345.4038863301,True,169,302677.09058621275,315420.97315475956
