,Report_Date,Andorra_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
57,2020-03-19,53,0.04416636112503795,58.518072289139404,True,58,117.03614457827881,117.03614457827881
58,2020-03-20,75,0.04416636112503795,58.518072289139404,True,59,117.03614457827881,117.03614457827881
59,2020-03-21,88,0.04416636112503795,58.518072289139404,True,60,117.03614457827881,117.03614457827881
60,2020-03-22,113,0.04416636112503795,58.518072289139404,True,61,117.03614457827881,117.03614457827881
61,2020-03-23,133,0.04416636112503795,58.518072289139404,True,62,117.03614457827881,117.03614457827881
62,2020-03-24,164,0.04416636112503795,58.518072289139404,True,63,117.03614457827881,117.03614457827881
63,2020-03-25,188,0.04416636112503795,58.518072289139404,True,64,117.03614457827881,117.03614457827881
64,2020-03-26,224,0.04416636112503795,58.518072289139404,True,65,117.03614457827881,117.03614457827881
65,2020-03-27,267,0.04416636112503795,58.518072289139404,True,66,117.03614457827881,117.03614457827881
66,2020-03-28,308,0.04416636112503795,58.518072289139404,True,67,117.03614457827881,117.03614457827881
67,2020-03-29,334,0.04416636112503795,58.518072289139404,True,68,117.03614457827881,117.03614457827881
68,2020-03-30,370,0.04416636112503795,58.518072289139404,True,69,117.03614457827881,117.03614457827881
69,2020-03-31,376,0.04416636112503795,58.518072289139404,True,70,117.03614457827881,117.03614457827881
70,2020-04-01,390,0.04416636112503795,58.518072289139404,True,71,117.03614457827881,117.03614457827881
71,2020-04-02,428,0.04416636112503795,58.518072289139404,True,72,117.03614457827881,117.03614457827881
72,2020-04-03,439,0.04416636112503795,58.518072289139404,True,73,117.03614457827881,117.03614457827881
73,2020-04-04,466,0.04416636112503795,58.518072289139404,True,74,117.03614457827881,117.03614457827881
74,2020-04-05,501,0.04416636112503795,58.518072289139404,True,75,117.03614457827881,117.03614457827881
75,2020-04-06,525,0.04416636112503795,58.518072289139404,True,76,117.03614457827881,117.03614457827881
76,2020-04-07,545,0.04416636112503795,58.518072289139404,True,77,117.03614457827881,117.03614457827881
77,2020-04-08,564,0.04416636112503795,58.518072289139404,True,78,117.03614457827881,117.03614457827881
78,2020-04-09,583,0.04416636112503795,58.518072289139404,True,79,117.03614457827881,117.03614457827881
79,2020-04-10,601,0.04416636112503795,58.518072289139404,True,80,117.03614457827881,117.03614457827881
80,2020-04-11,601,0.04416636112503795,58.518072289139404,True,81,117.03614457827881,117.03614457827881
81,2020-04-12,638,0.04416636112503795,58.518072289139404,True,82,117.03614457827881,117.03614457827881
82,2020-04-13,646,0.04416636112503795,58.518072289139404,True,83,117.03614457827881,117.03614457827881
