,Report_Date,Canada_saskatchewan_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,71.14840420221222,180.74309392437675,True,1,0.004249738889710049,345.1482363116052
1,2020-01-23,0,71.14840420221222,180.74309392437675,True,2,0.004996167562961536,345.1482363116052
2,2020-01-24,0,71.14840420221222,180.74309392437675,True,3,0.005873697634562808,345.1482363116052
3,2020-01-25,0,71.14840420221222,180.74309392437675,True,4,0.006905354705802614,345.1482363116052
4,2020-01-26,0,71.14840420221222,180.74309392437675,True,5,0.008118208099392366,345.1482363116052
5,2020-01-27,0,71.14840420221222,180.74309392437675,True,6,0.009544080892864772,345.1482363116052
6,2020-01-28,0,71.14840420221222,180.74309392437675,True,7,0.011220384580673363,345.1482363116052
7,2020-01-29,0,71.14840420221222,180.74309392437675,True,8,0.013191100223102274,345.1482363116052
8,2020-01-30,0,71.14840420221222,180.74309392437675,True,9,0.01550793176706317,345.1482363116052
9,2020-01-31,0,71.14840420221222,180.74309392437675,True,10,0.018231661718320507,345.1482363116052
10,2020-02-01,0,71.14840420221222,180.74309392437675,True,11,0.02143374462209962,345.1482363116052
11,2020-02-02,0,71.14840420221222,180.74309392437675,True,12,0.025198180004442846,345.1482363116052
12,2020-02-03,0,71.14840420221222,180.74309392437675,True,13,0.029623713697912717,345.1482363116052
13,2020-02-04,0,71.14840420221222,180.74309392437675,True,14,0.03482642500654186,345.1482363116052
14,2020-02-05,0,71.14840420221222,180.74309392437675,True,15,0.04094276717110496,345.1482363116052
15,2020-02-06,0,71.14840420221222,180.74309392437675,True,16,0.04813314032688973,345.1482363116052
16,2020-02-07,0,71.14840420221222,180.74309392437675,True,17,0.056586089892718856,345.1482363116052
17,2020-02-08,0,71.14840420221222,180.74309392437675,True,18,0.06652323942886589,345.1482363116052
18,2020-02-09,0,71.14840420221222,180.74309392437675,True,19,0.07820508584219774,345.1482363116052
19,2020-02-10,0,71.14840420221222,180.74309392437675,True,20,0.0919378068482458,345.1482363116052
20,2020-02-11,0,71.14840420221222,180.74309392437675,True,21,0.10808125633726282,345.1482363116052
21,2020-02-12,0,71.14840420221222,180.74309392437675,True,22,0.12705835332335444,345.1482363116052
22,2020-02-13,0,71.14840420221222,180.74309392437675,True,23,0.1493661051509867,345.1482363116052
23,2020-02-14,0,71.14840420221222,180.74309392437675,True,24,0.1755885463449894,345.1482363116052
24,2020-02-15,0,71.14840420221222,180.74309392437675,True,25,0.20641192175966974,345.1482363116052
25,2020-02-16,0,71.14840420221222,180.74309392437675,True,26,0.2426424974371245,345.1482363116052
26,2020-02-17,0,71.14840420221222,180.74309392437675,True,27,0.2852274458300338,345.1482363116052
27,2020-02-18,0,71.14840420221222,180.74309392437675,True,28,0.33527932484661016,345.1482363116052
28,2020-02-19,0,71.14840420221222,180.74309392437675,True,29,0.39410475362992675,345.1482363116052
29,2020-02-20,0,71.14840420221222,180.74309392437675,True,30,0.46323798316044223,345.1482363116052
30,2020-02-21,0,71.14840420221222,180.74309392437675,True,31,0.5444801676300569,345.1482363116052
31,2020-02-22,0,71.14840420221222,180.74309392437675,True,32,0.6399452638033587,345.1482363116052
32,2020-02-23,0,71.14840420221222,180.74309392437675,True,33,0.7521136205587982,345.1482363116052
33,2020-02-24,0,71.14840420221222,180.74309392437675,True,34,0.8838944690985318,345.1482363116052
34,2020-02-25,0,71.14840420221222,180.74309392437675,True,35,1.0386986844640216,345.1482363116052
35,2020-02-26,0,71.14840420221222,180.74309392437675,True,36,1.2205233579171761,345.1482363116052
36,2020-02-27,0,71.14840420221222,180.74309392437675,True,37,1.434049892015199,345.1482363116052
37,2020-02-28,0,71.14840420221222,180.74309392437675,True,38,1.6847574970351142,345.1482363116052
38,2020-02-29,0,71.14840420221222,180.74309392437675,True,39,1.9790541152949213,345.1482363116052
39,2020-03-01,0,71.14840420221222,180.74309392437675,True,40,2.3244269088763994,345.1482363116052
40,2020-03-02,0,71.14840420221222,180.74309392437675,True,41,2.729614487456577,345.1482363116052
41,2020-03-03,0,71.14840420221222,180.74309392437675,True,42,3.2048029857867024,345.1482363116052
42,2020-03-04,0,71.14840420221222,180.74309392437675,True,43,3.761847868739829,345.1482363116052
43,2020-03-05,0,71.14840420221222,180.74309392437675,True,44,4.414522869840379,345.1482363116052
44,2020-03-06,0,71.14840420221222,180.74309392437675,True,45,5.178796655996263,345.1482363116052
45,2020-03-07,0,71.14840420221222,180.74309392437675,True,46,6.073136525900941,345.1482363116052
46,2020-03-08,0,71.14840420221222,180.74309392437675,True,47,7.118836526626269,345.1482363116052
47,2020-03-09,0,71.14840420221222,180.74309392437675,True,48,8.340364609205242,345.1482363116052
48,2020-03-10,0,71.14840420221222,180.74309392437675,True,49,9.765719600705872,345.1482363116052
49,2020-03-11,0,71.14840420221222,180.74309392437675,True,50,11.426783582895522,345.1482363116052
50,2020-03-12,0,71.14840420221222,180.74309392437675,True,51,13.359648469794656,345.1482363116052
51,2020-03-13,2,71.14840420221222,180.74309392437675,True,52,15.604886945968644,345.1482363116052
52,2020-03-14,2,71.14840420221222,180.74309392437675,True,53,18.207727363740855,345.1482363116052
53,2020-03-15,2,71.14840420221222,180.74309392437675,True,54,21.21807984225068,345.1482363116052
54,2020-03-16,7,71.14840420221222,180.74309392437675,True,55,24.690347220738282,345.1482363116052
55,2020-03-17,7,71.14840420221222,180.74309392437675,True,56,28.682940889585684,345.1482363116052
56,2020-03-18,8,71.14840420221222,180.74309392437675,True,57,33.25740995606647,345.1482363116052
