,Report_Date,Netherlands_curacao_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,66.8101732480625,7.723969463675987,True,1,0.00018352882579696816,15.16903364115346
1,2020-01-23,0,66.8101732480625,7.723969463675987,True,2,0.0002180430345604201,15.16903364115346
2,2020-01-24,0,66.8101732480625,7.723969463675987,True,3,0.0002590478347898564,15.16903364115346
3,2020-01-25,0,66.8101732480625,7.723969463675987,True,4,0.00030776377400140855,15.16903364115346
4,2020-01-26,0,66.8101732480625,7.723969463675987,True,5,0.0003656409036989024,15.16903364115346
5,2020-01-27,0,66.8101732480625,7.723969463675987,True,6,0.00043440192626008757,15.16903364115346
6,2020-01-28,0,66.8101732480625,7.723969463675987,True,7,0.0005160934503428207,15.16903364115346
7,2020-01-29,0,66.8101732480625,7.723969463675987,True,8,0.0006131468773473277,15.16903364115346
8,2020-01-30,0,66.8101732480625,7.723969463675987,True,9,0.0007284507268286329,15.16903364115346
9,2020-01-31,0,66.8101732480625,7.723969463675987,True,10,0.0008654365473761417,15.16903364115346
10,2020-02-01,0,66.8101732480625,7.723969463675987,True,11,0.001028180961217851,15.16903364115346
11,2020-02-02,0,66.8101732480625,7.723969463675987,True,12,0.0012215268673027792,15.16903364115346
12,2020-02-03,0,66.8101732480625,7.723969463675987,True,13,0.0014512273925983636,15.16903364115346
13,2020-02-04,0,66.8101732480625,7.723969463675987,True,14,0.0017241168509891242,15.16903364115346
14,2020-02-05,0,66.8101732480625,7.723969463675987,True,15,0.0020483137625115122,15.16903364115346
15,2020-02-06,0,66.8101732480625,7.723969463675987,True,16,0.0024334619250522835,15.16903364115346
16,2020-02-07,0,66.8101732480625,7.723969463675987,True,17,0.0028910166422444895,15.16903364115346
17,2020-02-08,0,66.8101732480625,7.723969463675987,True,18,0.003434584525677829,15.16903364115346
18,2020-02-09,0,66.8101732480625,7.723969463675987,True,19,0.00408032684226031,15.16903364115346
19,2020-02-10,0,66.8101732480625,7.723969463675987,True,20,0.004847438209823086,15.16903364115346
20,2020-02-11,0,66.8101732480625,7.723969463675987,True,21,0.00575871460331335,15.16903364115346
21,2020-02-12,0,66.8101732480625,7.723969463675987,True,22,0.00684122717447718,15.16903364115346
22,2020-02-13,0,66.8101732480625,7.723969463675987,True,23,0.00812712137138484,15.16903364115346
23,2020-02-14,0,66.8101732480625,7.723969463675987,True,24,0.009654564339552212,15.16903364115346
24,2020-02-15,0,66.8101732480625,7.723969463675987,True,25,0.01146886767003357,15.16903364115346
25,2020-02-16,0,66.8101732480625,7.723969463675987,True,26,0.013623817314219203,15.16903364115346
26,2020-02-17,0,66.8101732480625,7.723969463675987,True,27,0.01618324799686651,15.16903364115346
27,2020-02-18,0,66.8101732480625,7.723969463675987,True,28,0.019222905815285355,15.16903364115346
28,2020-02-19,0,66.8101732480625,7.723969463675987,True,29,0.022832649995031967,15.16903364115346
29,2020-02-20,0,66.8101732480625,7.723969463675987,True,30,0.027119053046926307,15.16903364115346
30,2020-02-21,0,66.8101732480625,7.723969463675987,True,31,0.03220846787236781,15.16903364115346
31,2020-02-22,0,66.8101732480625,7.723969463675987,True,32,0.03825064067704994,15.16903364115346
32,2020-02-23,0,66.8101732480625,7.723969463675987,True,33,0.045422959775918835,15.16903364115346
33,2020-02-24,0,66.8101732480625,7.723969463675987,True,34,0.0539354422724651,15.16903364115346
34,2020-02-25,0,66.8101732480625,7.723969463675987,True,35,0.06403657274513357,15.16903364115346
35,2020-02-26,0,66.8101732480625,7.723969463675987,True,36,0.07602011975822544,15.16903364115346
36,2020-02-27,0,66.8101732480625,7.723969463675987,True,37,0.09023306610909529,15.16903364115346
37,2020-02-28,0,66.8101732480625,7.723969463675987,True,38,0.10708479552534862,15.16903364115346
38,2020-02-29,0,66.8101732480625,7.723969463675987,True,39,0.12705767953551816,15.16903364115346
39,2020-03-01,0,66.8101732480625,7.723969463675987,True,40,0.15071919987462218,15.16903364115346
40,2020-03-02,0,66.8101732480625,7.723969463675987,True,41,0.17873571904010668,15.16903364115346
41,2020-03-03,0,66.8101732480625,7.723969463675987,True,42,0.21188796762071124,15.16903364115346
42,2020-03-04,0,66.8101732480625,7.723969463675987,True,43,0.25108824260109186,15.16903364115346
43,2020-03-05,0,66.8101732480625,7.723969463675987,True,44,0.29739919404509524,15.16903364115346
44,2020-03-06,0,66.8101732480625,7.723969463675987,True,45,0.3520539033143242,15.16903364115346
45,2020-03-07,0,66.8101732480625,7.723969463675987,True,46,0.41647670608832965,15.16903364115346
