,Report_Date,Brunei_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
56,2020-03-18,68,58.272911031795836,70.22933183561672,True,57,61.444670496703225,140.45866367123114
57,2020-03-19,75,58.272911031795836,70.22933183561672,True,58,68.3364503956991,140.45866367123114
58,2020-03-20,78,58.272911031795836,70.22933183561672,True,59,75.26490780917354,140.45866367123114
59,2020-03-21,83,58.272911031795836,70.22933183561672,True,60,82.09622003319198,140.45866367123114
60,2020-03-22,88,58.272911031795836,70.22933183561672,True,61,88.70393540755913,140.45866367123114
61,2020-03-23,91,58.272911031795836,70.22933183561672,True,62,94.97798514105388,140.45866367123114
62,2020-03-24,104,58.272911031795836,70.22933183561672,True,63,100.83123400697464,140.45866367123114
63,2020-03-25,109,58.272911031795836,70.22933183561672,True,64,106.20287721514858,140.45866367123114
64,2020-03-26,114,58.272911031795836,70.22933183561672,True,65,111.05868446828835,140.45866367123114
65,2020-03-27,115,58.272911031795836,70.22933183561672,True,66,115.38865671619021,140.45866367123114
66,2020-03-28,120,58.272911031795836,70.22933183561672,True,67,119.20297129093893,140.45866367123114
67,2020-03-29,126,58.272911031795836,70.22933183561672,True,68,122.52713581102306,140.45866367123114
68,2020-03-30,127,58.272911031795836,70.22933183561672,True,69,125.39712220030184,140.45866367123114
69,2020-03-31,129,58.272911031795836,70.22933183561672,True,70,127.8550105230868,140.45866367123114
70,2020-04-01,131,58.272911031795836,70.22933183561672,True,71,129.9454250216756,140.45866367123114
71,2020-04-02,133,58.272911031795836,70.22933183561672,True,72,131.7128444465738,140.45866367123114
72,2020-04-03,134,58.272911031795836,70.22933183561672,True,73,133.19973440046417,140.45866367123114
73,2020-04-04,135,58.272911031795836,70.22933183561672,True,74,134.44537687817618,140.45866367123114
74,2020-04-05,135,58.272911031795836,70.22933183561672,True,75,135.48524650955125,140.45866367123114
75,2020-04-06,135,58.272911031795836,70.22933183561672,True,76,136.35078724157785,140.45866367123114
76,2020-04-07,135,58.272911031795836,70.22933183561672,True,77,137.06946309713288,140.45866367123114
77,2020-04-08,135,58.272911031795836,70.22933183561672,True,78,137.66498224007185,140.45866367123114
78,2020-04-09,135,58.272911031795836,70.22933183561672,True,79,138.1576188611416,140.45866367123114
79,2020-04-10,136,58.272911031795836,70.22933183561672,True,80,138.56457937775536,140.45866367123114
80,2020-04-11,136,58.272911031795836,70.22933183561672,True,81,138.90037706407713,140.45866367123114
81,2020-04-12,136,58.272911031795836,70.22933183561672,True,82,139.177192549777,140.45866367123114
82,2020-04-13,136,58.272911031795836,70.22933183561672,True,83,139.4052072210641,140.45866367123114
83,2020-04-14,136,58.272911031795836,70.22933183561672,True,84,139.59290316952573,140.45866367123114
84,2020-04-15,136,58.272911031795836,70.22933183561672,True,85,139.74732768670876,140.45866367123114
85,2020-04-16,136,58.272911031795836,70.22933183561672,True,86,139.8743230160373,140.45866367123114
86,2020-04-17,136,58.272911031795836,70.22933183561672,True,87,139.97872364243608,140.45866367123114
87,2020-04-18,137,58.272911031795836,70.22933183561672,True,88,140.0645241971379,140.45866367123114
88,2020-04-19,138,58.272911031795836,70.22933183561672,True,89,140.13502135181196,140.45866367123114
89,2020-04-20,138,58.272911031795836,70.22933183561672,True,90,140.19293306316163,140.45866367123114
90,2020-04-21,138,58.272911031795836,70.22933183561672,True,91,140.2404983368172,140.45866367123114
91,2020-04-22,138,58.272911031795836,70.22933183561672,True,92,140.27956039408417,140.45866367123114
92,2020-04-23,138,58.272911031795836,70.22933183561672,True,93,140.3116358023046,140.45866367123114
93,2020-04-24,138,58.272911031795836,70.22933183561672,True,94,140.33797180331712,140.45866367123114
94,2020-04-25,138,58.272911031795836,70.22933183561672,True,95,140.359593764505,140.45866367123114
95,2020-04-26,138,58.272911031795836,70.22933183561672,True,96,140.37734439356421,140.45866367123114
96,2020-04-27,138,58.272911031795836,70.22933183561672,True,97,140.39191610578789,140.45866367123114
97,2020-04-28,138,58.272911031795836,70.22933183561672,True,98,140.40387771209373,140.45866367123114
98,2020-04-29,138,58.272911031795836,70.22933183561672,True,99,140.41369640582744,140.45866367123114
99,2020-04-30,138,58.272911031795836,70.22933183561672,True,100,140.4217558640596,140.45866367123114
100,2020-05-01,138,58.272911031795836,70.22933183561672,True,101,140.42837114165957,140.45866367123114
101,2020-05-02,138,58.272911031795836,70.22933183561672,True,102,140.43380092077845,140.45866367123114
102,2020-05-03,138,58.272911031795836,70.22933183561672,True,103,140.43825758152462,140.45866367123114
103,2020-05-04,138,58.272911031795836,70.22933183561672,True,104,140.4419154788229,140.45866367123114
104,2020-05-05,138,58.272911031795836,70.22933183561672,True,105,140.4449177432588,140.45866367123114
105,2020-05-06,139,58.272911031795836,70.22933183561672,True,106,140.44738186796874,140.45866367123114
106,2020-05-07,141,58.272911031795836,70.22933183561672,True,107,140.44940429748843,140.45866367123114
107,2020-05-08,141,58.272911031795836,70.22933183561672,True,108,140.451064196325,140.45866367123114
108,2020-05-09,141,58.272911031795836,70.22933183561672,True,109,140.45242654352722,140.45866367123114
109,2020-05-10,141,58.272911031795836,70.22933183561672,True,110,140.4535446735596,140.45866367123114
110,2020-05-11,141,58.272911031795836,70.22933183561672,True,111,140.45446236239036,140.45866367123114
111,2020-05-12,141,58.272911031795836,70.22933183561672,True,112,140.45521554008656,140.45866367123114
112,2020-05-13,141,58.272911031795836,70.22933183561672,True,113,140.4558336967135,140.45866367123114
113,2020-05-14,141,58.272911031795836,70.22933183561672,True,114,140.45634103641373,140.45866367123114
114,2020-05-15,141,58.272911031795836,70.22933183561672,True,115,140.45675742473748,140.45866367123114
115,2020-05-16,141,58.272911031795836,70.22933183561672,True,116,140.45709916624048,140.45866367123114
116,2020-05-17,141,58.272911031795836,70.22933183561672,True,117,140.4573796427458,140.45866367123114
117,2020-05-18,141,58.272911031795836,70.22933183561672,True,118,140.4576098372257,140.45866367123114
118,2020-05-19,141,58.272911031795836,70.22933183561672,True,119,140.4577987637954,140.45866367123114
119,2020-05-20,141,58.272911031795836,70.22933183561672,True,120,140.45795382063983,140.45866367123114
120,2020-05-21,141,58.272911031795836,70.22933183561672,True,121,140.45808107968276,140.45866367123114
121,2020-05-22,141,58.272911031795836,70.22933183561672,True,122,140.45818552433488,140.45866367123114
122,2020-05-23,141,58.272911031795836,70.22933183561672,True,123,140.45827124462534,140.45866367123114
123,2020-05-24,141,58.272911031795836,70.22933183561672,True,124,140.45834159735537,140.45866367123114
124,2020-05-25,141,58.272911031795836,70.22933183561672,True,125,140.45839933754283,140.45866367123114
125,2020-05-26,141,58.272911031795836,70.22933183561672,True,126,140.45844672630375,140.45866367123114
126,2020-05-27,141,58.272911031795836,70.22933183561672,True,127,140.45848561939457,140.45866367123114
127,2020-05-28,141,58.272911031795836,70.22933183561672,True,128,140.4585175398821,140.45866367123114
128,2020-05-29,141,58.272911031795836,70.22933183561672,True,129,140.45854373778536,140.45866367123114
129,2020-05-30,141,58.272911031795836,70.22933183561672,True,130,140.45856523902597,140.45866367123114
130,2020-05-31,141,58.272911031795836,70.22933183561672,True,131,140.45858288560314,140.45866367123114
131,2020-06-01,141,58.272911031795836,70.22933183561672,True,132,140.45859736856596,140.45866367123114
132,2020-06-02,141,58.272911031795836,70.22933183561672,True,133,140.45860925507534,140.45866367123114
133,2020-06-03,141,58.272911031795836,70.22933183561672,True,134,140.45861901061375,140.45866367123114
134,2020-06-04,141,58.272911031795836,70.22933183561672,True,135,140.45862701721381,140.45866367123114
135,2020-06-05,141,58.272911031795836,70.22933183561672,True,136,140.45863358841882,140.45866367123114
136,2020-06-06,141,58.272911031795836,70.22933183561672,True,137,140.45863898156134,140.45866367123114
137,2020-06-07,141,58.272911031795836,70.22933183561672,True,138,140.4586434078401,140.45866367123114
138,2020-06-08,141,58.272911031795836,70.22933183561672,True,139,140.45864704059107,140.45866367123114
139,2020-06-09,141,58.272911031795836,70.22933183561672,True,140,140.45865002207512,140.45866367123114
140,2020-06-10,141,58.272911031795836,70.22933183561672,True,141,140.458652469049,140.45866367123114
141,2020-06-11,141,58.272911031795836,70.22933183561672,True,142,140.45865447733794,140.45866367123114
142,2020-06-12,141,58.272911031795836,70.22933183561672,True,143,140.4586561255878,140.45866367123114
143,2020-06-13,141,58.272911031795836,70.22933183561672,True,144,140.4586574783451,140.45866367123114
144,2020-06-14,141,58.272911031795836,70.22933183561672,True,145,140.45865858858477,140.45866367123114
145,2020-06-15,141,58.272911031795836,70.22933183561672,True,146,140.45865949978446,140.45866367123114
146,2020-06-16,141,58.272911031795836,70.22933183561672,True,147,140.45866024762748,140.45866367123114
147,2020-06-17,141,58.272911031795836,70.22933183561672,True,148,140.45866086139975,140.45866367123114
148,2020-06-18,141,58.272911031795836,70.22933183561672,True,149,140.45866136513703,140.45866367123114
149,2020-06-19,141,58.272911031795836,70.22933183561672,True,150,140.45866177856604,140.45866367123114
150,2020-06-20,141,58.272911031795836,70.22933183561672,True,151,140.45866211787694,140.45866367123114
151,2020-06-21,141,58.272911031795836,70.22933183561672,True,152,140.45866239635734,140.45866367123114
152,2020-06-22,141,58.272911031795836,70.22933183561672,True,153,140.45866262491273,140.45866367123114
153,2020-06-23,141,58.272911031795836,70.22933183561672,True,154,140.45866281249351,140.45866367123114
154,2020-06-24,141,58.272911031795836,70.22933183561672,True,155,140.45866296644542,140.45866367123114
155,2020-06-25,141,58.272911031795836,70.22933183561672,True,156,140.4586630927974,140.45866367123114
156,2020-06-26,141,58.272911031795836,70.22933183561672,True,157,140.4586631964974,140.45866367123114
157,2020-06-27,141,58.272911031795836,70.22933183561672,True,158,140.45866328160645,140.45866367123114
158,2020-06-28,141,58.272911031795836,70.22933183561672,True,159,140.4586633514574,140.45866367123114
159,2020-06-29,141,58.272911031795836,70.22933183561672,True,160,140.45866340878578,140.45866367123114
160,2020-06-30,141,58.272911031795836,70.22933183561672,True,161,140.45866345583647,140.45866367123114
161,2020-07-01,141,58.272911031795836,70.22933183561672,True,162,140.45866349445208,140.45866367123114
162,2020-07-02,141,58.272911031795836,70.22933183561672,True,163,140.45866352614482,140.45866367123114
163,2020-07-03,141,58.272911031795836,70.22933183561672,True,164,140.45866355215583,140.45866367123114
164,2020-07-04,141,58.272911031795836,70.22933183561672,True,165,140.45866357350363,140.45866367123114
165,2020-07-05,141,58.272911031795836,70.22933183561672,True,166,140.45866359102428,140.45866367123114
166,2020-07-06,141,58.272911031795836,70.22933183561672,True,167,140.4586636054039,140.45866367123114
167,2020-07-07,141,58.272911031795836,70.22933183561672,True,168,140.4586636172056,140.45866367123114
168,2020-07-08,141,58.272911031795836,70.22933183561672,True,169,140.45866362689154,140.45866367123114
169,2020-07-09,141,58.272911031795836,70.22933183561672,True,170,140.45866363484097,140.45866367123114
170,2020-07-10,141,58.272911031795836,70.22933183561672,True,171,140.4586636413653,140.45866367123114
171,2020-07-11,141,58.272911031795836,70.22933183561672,True,172,140.45866364671994,140.45866367123114
172,2020-07-12,141,58.272911031795836,70.22933183561672,True,173,140.45866365111462,140.45866367123114
173,2020-07-13,141,58.272911031795836,70.22933183561672,True,174,140.45866365472148,140.45866367123114
