,Report_Date,Chad_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
26,2020-02-17,0,74.15130155378563,8.128872759640572,True,27,0.010749171108340602,14.978930229391237
27,2020-02-18,0,74.15130155378563,8.128872759640572,True,28,0.012553257824028566,14.978930229391237
28,2020-02-19,0,74.15130155378563,8.128872759640572,True,29,0.014659860153613365,14.978930229391237
29,2020-02-20,0,74.15130155378563,8.128872759640572,True,30,0.01711960561116471,14.978930229391237
30,2020-02-21,0,74.15130155378563,8.128872759640572,True,31,0.01999155835073483,14.978930229391237
31,2020-02-22,0,74.15130155378563,8.128872759640572,True,32,0.023344611923914484,14.978930229391237
32,2020-02-23,0,74.15130155378563,8.128872759640572,True,33,0.027259107179135628,14.978930229391237
33,2020-02-24,0,74.15130155378563,8.128872759640572,True,34,0.03182870995015519,14.978930229391237
34,2020-02-25,0,74.15130155378563,8.128872759640572,True,35,0.03716258786651944,14.978930229391237
35,2020-02-26,0,74.15130155378563,8.128872759640572,True,36,0.04338793068964546,14.978930229391237
36,2020-02-27,0,74.15130155378563,8.128872759640572,True,37,0.05065286395972891,14.978930229391237
37,2020-02-28,0,74.15130155378563,8.128872759640572,True,38,0.059129811296828504,14.978930229391237
38,2020-02-29,0,74.15130155378563,8.128872759640572,True,39,0.06901936621576125,14.978930229391237
39,2020-03-01,0,74.15130155378563,8.128872759640572,True,40,0.08055473945310927,14.978930229391237
40,2020-03-02,0,74.15130155378563,8.128872759640572,True,41,0.09400685206898557,14.978930229391237
41,2020-03-03,0,74.15130155378563,8.128872759640572,True,42,0.10969014726206579,14.978930229391237
42,2020-03-04,0,74.15130155378563,8.128872759640572,True,43,0.12796919392008252,14.978930229391237
43,2020-03-05,0,74.15130155378563,8.128872759640572,True,44,0.14926615103636465,14.978930229391237
44,2020-03-06,0,74.15130155378563,8.128872759640572,True,45,0.17406915238447518,14.978930229391237
45,2020-03-07,0,74.15130155378563,8.128872759640572,True,46,0.202941652769924,14.978930229391237
46,2020-03-08,0,74.15130155378563,8.128872759640572,True,47,0.2365327475257019,14.978930229391237
47,2020-03-09,0,74.15130155378563,8.128872759640572,True,48,0.27558843154291124,14.978930229391237
48,2020-03-10,0,74.15130155378563,8.128872759640572,True,49,0.3209636978649477,14.978930229391237
49,2020-03-11,0,74.15130155378563,8.128872759640572,True,50,0.3736352824824967,14.978930229391237
50,2020-03-12,0,74.15130155378563,8.128872759640572,True,51,0.4347147342030902,14.978930229391237
51,2020-03-13,0,74.15130155378563,8.128872759640572,True,52,0.5054613183955549,14.978930229391237
52,2020-03-14,0,74.15130155378563,8.128872759640572,True,53,0.5872940430897582,14.978930229391237
53,2020-03-15,0,74.15130155378563,8.128872759640572,True,54,0.6818018186948184,14.978930229391237
54,2020-03-16,0,74.15130155378563,8.128872759640572,True,55,0.790750425249342,14.978930229391237
55,2020-03-17,0,74.15130155378563,8.128872759640572,True,56,0.9160845670725686,14.978930229391237
56,2020-03-18,0,74.15130155378563,8.128872759640572,True,57,1.0599228586779341,14.978930229391237
57,2020-03-19,1,74.15130155378563,8.128872759640572,True,58,1.224543139924499,14.978930229391237
58,2020-03-20,1,74.15130155378563,8.128872759640572,True,59,1.4123551192075923,14.978930229391237
59,2020-03-21,1,74.15130155378563,8.128872759640572,True,60,1.625857079311566,14.978930229391237
60,2020-03-22,1,74.15130155378563,8.128872759640572,True,61,1.8675733763433098,14.978930229391237
61,2020-03-23,1,74.15130155378563,8.128872759640572,True,62,2.139969878688603,14.978930229391237
62,2020-03-24,3,74.15130155378563,8.128872759640572,True,63,2.44534551454623,14.978930229391237
63,2020-03-25,3,74.15130155378563,8.128872759640572,True,64,2.7856999016374564,14.978930229391237
64,2020-03-26,3,74.15130155378563,8.128872759640572,True,65,3.1625797413040817,14.978930229391237
65,2020-03-27,3,74.15130155378563,8.128872759640572,True,66,3.576910258481652,14.978930229391237
66,2020-03-28,3,74.15130155378563,8.128872759640572,True,67,4.028822225505062,14.978930229391237
67,2020-03-29,3,74.15130155378563,8.128872759640572,True,68,4.517489492466144,14.978930229391237
68,2020-03-30,5,74.15130155378563,8.128872759640572,True,69,5.04099561431888,14.978930229391237
69,2020-03-31,7,74.15130155378563,8.128872759640572,True,70,5.596250033651056,14.978930229391237
70,2020-04-01,7,74.15130155378563,8.128872759640572,True,71,6.178973247534344,14.978930229391237
71,2020-04-02,8,74.15130155378563,8.128872759640572,True,72,6.783765679499425,14.978930229391237
72,2020-04-03,8,74.15130155378563,8.128872759640572,True,73,7.404266523495377,14.978930229391237
73,2020-04-04,9,74.15130155378563,8.128872759640572,True,74,8.033397541104893,14.978930229391237
74,2020-04-05,9,74.15130155378563,8.128872759640572,True,75,8.663674579523533,14.978930229391237
75,2020-04-06,9,74.15130155378563,8.128872759640572,True,76,9.287558956754099,14.978930229391237
76,2020-04-07,10,74.15130155378563,8.128872759640572,True,77,9.897814285580896,14.978930229391237
77,2020-04-08,10,74.15130155378563,8.128872759640572,True,78,10.487833393617267,14.978930229391237
78,2020-04-09,11,74.15130155378563,8.128872759640572,True,79,11.051904972690954,14.978930229391237
79,2020-04-10,11,74.15130155378563,8.128872759640572,True,80,11.585399222196092,14.978930229391237
