,Report_Date,Croatia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
56,2020-03-18,81,71.19868289065428,916.1575270007326,True,57,167.5820948479906,1760.6820314592692
57,2020-03-19,105,71.19868289065428,916.1575270007326,True,58,193.88210580315197,1760.6820314592692
58,2020-03-20,128,71.19868289065428,916.1575270007326,True,59,223.754820935787,1760.6820314592692
59,2020-03-21,206,71.19868289065428,916.1575270007326,True,60,257.5068366863198,1760.6820314592692
60,2020-03-22,254,71.19868289065428,916.1575270007326,True,61,295.41510974378673,1760.6820314592692
61,2020-03-23,315,71.19868289065428,916.1575270007326,True,62,337.7072431735133,1760.6820314592692
62,2020-03-24,382,71.19868289065428,916.1575270007326,True,63,384.53909988292094,1760.6820314592692
63,2020-03-25,442,71.19868289065428,916.1575270007326,True,64,435.9710020123524,1760.6820314592692
64,2020-03-26,495,71.19868289065428,916.1575270007326,True,65,491.94445983482836,1760.6820314592692
65,2020-03-27,586,71.19868289065428,916.1575270007326,True,66,552.262008432908,1760.6820314592692
66,2020-03-28,657,71.19868289065428,916.1575270007326,True,67,616.5731467651555,1760.6820314592692
67,2020-03-29,713,71.19868289065428,916.1575270007326,True,68,684.3693827197991,1760.6820314592692
68,2020-03-30,790,71.19868289065428,916.1575270007326,True,69,754.9908338289832,1760.6820314592692
69,2020-03-31,867,71.19868289065428,916.1575270007326,True,70,827.6456638552168,1760.6820314592692
70,2020-04-01,963,71.19868289065428,916.1575270007326,True,71,901.4419597187095,1760.6820314592692
71,2020-04-02,1011,71.19868289065428,916.1575270007326,True,72,975.4297576299186,1760.6820314592692
72,2020-04-03,1079,71.19868289065428,916.1575270007326,True,73,1048.6492229930786,1760.6820314592692
73,2020-04-04,1126,71.19868289065428,916.1575270007326,True,74,1120.1798955654785,1760.6820314592692
74,2020-04-05,1182,71.19868289065428,916.1575270007326,True,75,1189.1857178967705,1760.6820314592692
75,2020-04-06,1222,71.19868289065428,916.1575270007326,True,76,1254.9513236299179,1760.6820314592692
76,2020-04-07,1282,71.19868289065428,916.1575270007326,True,77,1316.9065696516243,1760.6820314592692
77,2020-04-08,1343,71.19868289065428,916.1575270007326,True,78,1374.6381684917765,1760.6820314592692
78,2020-04-09,1407,71.19868289065428,916.1575270007326,True,79,1427.889083684375,1760.6820314592692
79,2020-04-10,1495,71.19868289065428,916.1575270007326,True,80,1476.54774472405,1760.6820314592692
80,2020-04-11,1534,71.19868289065428,916.1575270007326,True,81,1520.6299384930314,1760.6820314592692
