,Report_Date,Lithuania_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
130,2020-05-31,1675,79.17236347826915,853.4962710279522,True,131,1695.2006621004941,1706.8733427761017
131,2020-06-01,1678,79.17236347826915,853.4962710279522,True,132,1696.2717632564948,1706.8733427761017
132,2020-06-02,1682,79.17236347826915,853.4962710279522,True,133,1697.2461316072704,1706.8733427761017
133,2020-06-03,1684,79.17236347826915,853.4962710279522,True,134,1698.1324061047137,1706.8733427761017
134,2020-06-04,1687,79.17236347826915,853.4962710279522,True,135,1698.9384710645804,1706.8733427761017
135,2020-06-05,1694,79.17236347826915,853.4962710279522,True,136,1699.6715191376065,1706.8733427761017
136,2020-06-06,1705,79.17236347826915,853.4962710279522,True,137,1700.338109547327,1706.8733427761017
137,2020-06-07,1714,79.17236347826915,853.4962710279522,True,138,1700.944221855109,1706.8733427761017
138,2020-06-08,1720,79.17236347826915,853.4962710279522,True,139,1701.4953055175943,1706.8733427761017
139,2020-06-09,1727,79.17236347826915,853.4962710279522,True,140,1701.9963255013963,1706.8733427761017
140,2020-06-10,1733,79.17236347826915,853.4962710279522,True,141,1702.4518042157056,1706.8733427761017
141,2020-06-11,1752,79.17236347826915,853.4962710279522,True,142,1702.8658600163596,1706.8733427761017
142,2020-06-12,1756,79.17236347826915,853.4962710279522,True,143,1703.2422425257519,1706.8733427761017
143,2020-06-13,1763,79.17236347826915,853.4962710279522,True,144,1703.5843650022648,1706.8733427761017
144,2020-06-14,1768,79.17236347826915,853.4962710279522,True,145,1703.8953339812845,1706.8733427761017
145,2020-06-15,1773,79.17236347826915,853.4962710279522,True,146,1704.1779763976556,1706.8733427761017
146,2020-06-16,1776,79.17236347826915,853.4962710279522,True,147,1704.4348643869782,1706.8733427761017
147,2020-06-17,1778,79.17236347826915,853.4962710279522,True,148,1704.6683379507213,1706.8733427761017
148,2020-06-18,1784,79.17236347826915,853.4962710279522,True,149,1704.8805256578569,1706.8733427761017
149,2020-06-19,1792,79.17236347826915,853.4962710279522,True,150,1705.0733635438205,1706.8733427761017
150,2020-06-20,1795,79.17236347826915,853.4962710279522,True,151,1705.2486123560836,1706.8733427761017
151,2020-06-21,1798,79.17236347826915,853.4962710279522,True,152,1705.40787328467,1706.8733427761017
152,2020-06-22,1801,79.17236347826915,853.4962710279522,True,153,1705.552602305482,1706.8733427761017
153,2020-06-23,1803,79.17236347826915,853.4962710279522,True,154,1705.684123254468,1706.8733427761017
154,2020-06-24,1804,79.17236347826915,853.4962710279522,True,155,1705.8036397413655,1706.8733427761017
155,2020-06-25,1806,79.17236347826915,853.4962710279522,True,156,1705.9122460030937,1706.8733427761017
156,2020-06-26,1808,79.17236347826915,853.4962710279522,True,157,1706.010936788738,1706.8733427761017
157,2020-06-27,1813,79.17236347826915,853.4962710279522,True,158,1706.100616360545,1706.8733427761017
158,2020-06-28,1815,79.17236347826915,853.4962710279522,True,159,1706.1821066883265,1706.8733427761017
159,2020-06-29,1816,79.17236347826915,853.4962710279522,True,160,1706.2561549081963,1706.8733427761017
160,2020-06-30,1817,79.17236347826915,853.4962710279522,True,161,1706.3234401105576,1706.8733427761017
161,2020-07-01,1818,79.17236347826915,853.4962710279522,True,162,1706.3845795167406,1706.8733427761017
162,2020-07-02,1825,79.17236347826915,853.4962710279522,True,163,1706.4401340985792,1706.8733427761017
163,2020-07-03,1828,79.17236347826915,853.4962710279522,True,164,1706.4906136905386,1706.8733427761017
164,2020-07-04,1831,79.17236347826915,853.4962710279522,True,165,1706.5364816396973,1706.8733427761017
165,2020-07-05,1836,79.17236347826915,853.4962710279522,True,166,1706.5781590349286,1706.8733427761017
166,2020-07-06,1841,79.17236347826915,853.4962710279522,True,167,1706.616028553011,1706.8733427761017
167,2020-07-07,1844,79.17236347826915,853.4962710279522,True,168,1706.6504379560683,1706.8733427761017
168,2020-07-08,1854,79.17236347826915,853.4962710279522,True,169,1706.6817032717088,1706.8733427761017
