,Report_Date,Mongolia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
57,2020-03-19,6,96.17973797077404,42.49384098295474,False,58,4.906815685609972,3.344232398291501
58,2020-03-20,6,96.17973797077404,42.49384098295474,False,59,5.256116181687715,3.344232398291501
59,2020-03-21,10,96.17973797077404,42.49384098295474,False,60,5.6285345681973515,3.344232398291501
60,2020-03-22,10,96.17973797077404,42.49384098295474,False,61,6.0253462860666,3.344232398291501
61,2020-03-23,10,96.17973797077404,42.49384098295474,False,62,6.447860269756769,3.344232398291501
62,2020-03-24,10,96.17973797077404,42.49384098295474,False,63,6.897414092044573,3.344232398291501
63,2020-03-25,10,96.17973797077404,42.49384098295474,False,64,7.375368086968477,3.344232398291501
64,2020-03-26,11,96.17973797077404,42.49384098295474,False,65,7.883098362160613,3.344232398291501
65,2020-03-27,11,96.17973797077404,42.49384098295474,False,66,8.421988616764786,3.344232398291501
66,2020-03-28,12,96.17973797077404,42.49384098295474,False,67,8.993420689479672,3.344232398291501
67,2020-03-29,12,96.17973797077404,42.49384098295474,False,68,9.598763773524519,3.344232398291501
68,2020-03-30,12,96.17973797077404,42.49384098295474,False,69,10.23936225205129,3.344232398291501
69,2020-03-31,12,96.17973797077404,42.49384098295474,False,70,10.91652212922893,3.344232398291501
70,2020-04-01,14,96.17973797077404,42.49384098295474,False,71,11.631496059325102,3.344232398291501
71,2020-04-02,14,96.17973797077404,42.49384098295474,False,72,12.385467008901326,3.344232398291501
72,2020-04-03,14,96.17973797077404,42.49384098295474,False,73,13.179530625826061,3.344232398291501
73,2020-04-04,14,96.17973797077404,42.49384098295474,False,74,14.014676433059298,3.344232398291501
74,2020-04-05,14,96.17973797077404,42.49384098295474,False,75,14.891768014627578,3.344232398291501
75,2020-04-06,15,96.17973797077404,42.49384098295474,False,76,15.811522415079033,3.344232398291501
76,2020-04-07,15,96.17973797077404,42.49384098295474,False,77,16.774489030756133,3.344232398291501
77,2020-04-08,16,96.17973797077404,42.49384098295474,False,78,17.781028329765615,3.344232398291501
78,2020-04-09,16,96.17973797077404,42.49384098295474,False,79,18.831290795408307,3.344232398291501
79,2020-04-10,16,96.17973797077404,42.49384098295474,False,80,19.925196542450884,3.344232398291501
80,2020-04-11,16,96.17973797077404,42.49384098295474,False,81,21.062416103973316,3.344232398291501
81,2020-04-12,16,96.17973797077404,42.49384098295474,False,82,22.24235292530787,3.344232398291501
82,2020-04-13,17,96.17973797077404,42.49384098295474,False,83,23.46412812734499,3.344232398291501
83,2020-04-14,30,96.17973797077404,42.49384098295474,False,84,24.72656811081048,3.344232398291501
84,2020-04-15,30,96.17973797077404,42.49384098295474,False,85,26.02819556289117,3.344232398291501
85,2020-04-16,31,96.17973797077404,42.49384098295474,False,86,27.36722439522849,3.344232398291501
86,2020-04-17,31,96.17973797077404,42.49384098295474,False,87,28.7415590860669,3.344232398291501
