,Report_Date,Malaysia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
154,2020-06-24,8596,99.199864115461,5177.214976340356,True,155,9119.921583252722,10337.389173541716
155,2020-06-25,8600,99.199864115461,5177.214976340356,True,156,9158.360878180878,10337.389173541716
156,2020-06-26,8606,99.199864115461,5177.214976340356,True,157,9195.755340351761,10337.389173541716
157,2020-06-27,8616,99.199864115461,5177.214976340356,True,158,9232.12395346799,10337.389173541716
158,2020-06-28,8634,99.199864115461,5177.214976340356,True,159,9267.485955340784,10337.389173541716
159,2020-06-29,8637,99.199864115461,5177.214976340356,True,160,9301.860790642297,10337.389173541716
160,2020-06-30,8639,99.199864115461,5177.214976340356,True,161,9335.268066040044,10337.389173541716
161,2020-07-01,8640,99.199864115461,5177.214976340356,True,162,9367.727507705307,10337.389173541716
162,2020-07-02,8643,99.199864115461,5177.214976340356,True,163,9399.258921176728,10337.389173541716
163,2020-07-03,8648,99.199864115461,5177.214976340356,True,164,9429.882153550747,10337.389173541716
164,2020-07-04,8658,99.199864115461,5177.214976340356,True,165,9459.617057962003,10337.389173541716
165,2020-07-05,8663,99.199864115461,5177.214976340356,True,166,9488.483460309304,10337.389173541716
166,2020-07-06,8668,99.199864115461,5177.214976340356,True,167,9516.501128176194,10337.389173541716
167,2020-07-07,8674,99.199864115461,5177.214976340356,True,168,9543.689741889511,10337.389173541716
168,2020-07-08,8677,99.199864115461,5177.214976340356,True,169,9570.0688676545,10337.389173541716
169,2020-07-09,8683,99.199864115461,5177.214976340356,True,170,9595.65793270109,10337.389173541716
170,2020-07-10,8696,99.199864115461,5177.214976340356,True,171,9620.476202372647,10337.389173541716
171,2020-07-11,8704,99.199864115461,5177.214976340356,True,172,9644.542759085956,10337.389173541716
172,2020-07-12,8718,99.199864115461,5177.214976340356,True,173,9667.876483089274,10337.389173541716
173,2020-07-13,8725,99.199864115461,5177.214976340356,True,174,9690.496034943937,10337.389173541716
174,2020-07-14,8729,99.199864115461,5177.214976340356,True,175,9712.419839654152,10337.389173541716
175,2020-07-15,8734,99.199864115461,5177.214976340356,True,176,9733.666072369318,10337.389173541716
176,2020-07-16,8737,99.199864115461,5177.214976340356,True,177,9754.252645583276,10337.389173541716
177,2020-07-17,8755,99.199864115461,5177.214976340356,True,178,9774.197197755311,10337.389173541716
178,2020-07-18,8764,99.199864115461,5177.214976340356,True,179,9793.517083278664,10337.389173541716
179,2020-07-19,8779,99.199864115461,5177.214976340356,True,180,9812.229363723303,10337.389173541716
180,2020-07-20,8800,99.199864115461,5177.214976340356,True,181,9830.350800281094,10337.389173541716
181,2020-07-21,8815,99.199864115461,5177.214976340356,True,182,9847.897847343178,10337.389173541716
182,2020-07-22,8831,99.199864115461,5177.214976340356,True,183,9864.886647141051,10337.389173541716
183,2020-07-23,8840,99.199864115461,5177.214976340356,True,184,9881.333025384827,10337.389173541716
184,2020-07-24,8861,99.199864115461,5177.214976340356,True,185,9897.252487834246,10337.389173541716
185,2020-07-25,8884,99.199864115461,5177.214976340356,True,186,9912.660217740138,10337.389173541716
186,2020-07-26,8897,99.199864115461,5177.214976340356,True,187,9927.571074096299,10337.389173541716
187,2020-07-27,8904,99.199864115461,5177.214976340356,True,188,9941.999590644109,10337.389173541716
188,2020-07-28,8943,99.199864115461,5177.214976340356,True,189,9955.959975574478,10337.389173541716
189,2020-07-29,8956,99.199864115461,5177.214976340356,True,190,9969.46611187419,10337.389173541716
190,2020-07-30,8964,99.199864115461,5177.214976340356,True,191,9982.531558265955,10337.389173541716
191,2020-07-31,8976,99.199864115461,5177.214976340356,True,192,9995.169550694012,10337.389173541716
192,2020-08-01,8985,99.199864115461,5177.214976340356,True,193,10007.393004309331,10337.389173541716
193,2020-08-02,8999,99.199864115461,5177.214976340356,True,194,10019.214515910864,10337.389173541716
194,2020-08-03,9001,99.199864115461,5177.214976340356,True,195,10030.646366801546,10337.389173541716
195,2020-08-04,9002,99.199864115461,5177.214976340356,True,196,10041.700526019986,10337.389173541716
196,2020-08-05,9023,99.199864115461,5177.214976340356,True,197,10052.388653910988,10337.389173541716
197,2020-08-06,9038,99.199864115461,5177.214976340356,True,198,10062.722106000087,10337.389173541716
198,2020-08-07,9063,99.199864115461,5177.214976340356,True,199,10072.711937139427,10337.389173541716
199,2020-08-08,9070,99.199864115461,5177.214976340356,True,200,10082.368905894282,10337.389173541716
200,2020-08-09,9083,99.199864115461,5177.214976340356,True,201,10091.703479141324,10337.389173541716
201,2020-08-10,9094,99.199864115461,5177.214976340356,True,202,10100.725836851809,10337.389173541716
202,2020-08-11,9103,99.199864115461,5177.214976340356,True,203,10109.445877034364,10337.389173541716
203,2020-08-12,9114,99.199864115461,5177.214976340356,True,204,10117.873220813986,10337.389173541716
