,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,4.240801438517983,-15.946880361471425,25.876187814137825,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
1,2020-01-23,2.059764674544683,-18.439007482509496,22.64083692390477,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
2,2020-01-24,2.3676531219173227,-19.26623526999917,21.783997207378377,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
3,2020-01-25,0.7751504879014055,-20.577257222422116,22.9601457400708,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
4,2020-01-26,-2.4087923943038767,-24.406205308729255,18.334512178983957,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
5,2020-01-27,-3.603884546365832,-27.088238954854205,17.49489901173469,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
6,2020-01-28,-2.970873984970815,-22.884252530036026,18.067321933333165,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
7,2020-01-29,4.3094335604326535,-18.609842680183924,24.09530051683086,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
8,2020-01-30,2.138639750868636,-21.228452851747985,22.410700894564094,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
9,2020-01-31,2.4582995309077713,-20.62908696029134,23.46315314873617,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
10,2020-02-01,0.879324557068635,-19.89385817871098,22.375030386760546,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
11,2020-02-02,-2.289072424194625,-23.59477267416814,18.491459555533623,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
12,2020-02-03,-3.466299507448313,-24.140081435105493,18.239950036452218,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
13,2020-02-04,-2.8127589711876277,-23.04148332187195,18.524069402278954,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
14,2020-02-05,4.491140658589369,-15.865856510053856,25.499993320144444,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
15,2020-02-06,2.34745734785123,-19.902405944671482,23.997349099690492,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
16,2020-02-07,2.6982702089390322,-20.739959777714727,24.55167089010926,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
17,2020-02-08,1.1550929787677613,-20.77858411200937,22.703645288594366,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
18,2020-02-09,-1.9721700791316765,-22.024734394154446,18.832248570101648,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
19,2020-02-10,-3.102132894965045,-23.90719415518143,18.265975218149904,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
20,2020-02-11,-2.3942857980411145,-22.83792305390774,17.94502750148577,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
21,2020-02-12,4.972009758063988,-16.58205026046121,26.769222946619468,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
22,2020-02-13,2.9000137833121062,-17.511710836205065,24.738130536344244,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
23,2020-02-14,3.3331851144718367,-17.908275393948166,25.526813498634343,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
24,2020-02-15,1.8846208561916558,-18.351424673801183,23.41752522938877,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
25,2020-02-16,-1.1339580567300929,-21.202034632037773,19.90478697672516,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
26,2020-02-17,-2.139081727374651,-24.06593721975849,18.164998637773927,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
27,2020-02-18,-1.2878509060270016,-23.0729776035191,19.528845368499763,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
28,2020-02-19,6.243112234069814,-15.999161386940306,27.527693720297332,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
29,2020-02-20,4.360206657796196,-17.50855650114648,25.9527999995439,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
30,2020-02-21,5.010486558529312,-16.701905930663493,25.463562280952193,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
31,2020-02-22,3.811165066407172,-19.49670098343021,24.44721983071908,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
32,2020-02-23,1.0786724524755504,-18.57167856808164,22.485032080626716,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
33,2020-02-24,0.4018631471304346,-21.575044750018147,21.85160135770085,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
34,2020-02-25,1.629788143669535,-17.990842755601566,22.366909189747382,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
35,2020-02-26,9.592847225056223,-10.886695846051847,30.822014643678926,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
36,2020-02-27,8.205446311726899,-13.88501948638339,28.584861738321116,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
37,2020-02-28,9.423758783229392,-10.331438458314217,28.977431387789032,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
38,2020-02-29,8.875369295675767,-10.29630930631499,30.419747401120993,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
39,2020-03-01,6.8884850541336915,-15.076657076773168,27.677761075904495,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
40,2020-03-02,7.0653084207750005,-13.854328582553066,29.751960136793937,0.0,2020-04-10,75.29707201416143,True,80,945.4243396533232
