,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,0.38471021002743155,-19.048291510404752,21.65130335102767,1.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
1,2020-01-23,-0.5100932301619167,-19.74946279462154,19.10445266961145,1.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
2,2020-01-24,-0.18267491018707532,-22.065638498482077,20.045926615731986,3.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
3,2020-01-25,0.01792920766708339,-18.970564343943966,20.4127463036397,3.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
4,2020-01-26,-0.1396721672705309,-20.21943826397185,20.97659907202619,4.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
5,2020-01-27,0.3519274772829289,-19.995153136981724,21.529429421879776,5.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
6,2020-01-28,0.328863571244152,-18.887727164310252,20.591316532273815,8.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
7,2020-01-29,0.42825163529292476,-19.856099322103226,19.676972879617576,8.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
8,2020-01-30,-0.4589993006412972,-19.67110861843683,18.14995372449168,9.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
9,2020-01-31,-0.122718829968379,-19.265098665778115,18.59630603071662,10.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
10,2020-02-01,0.0882840426339816,-18.499791246428323,20.958798322169343,10.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
11,2020-02-02,-0.05711573855767563,-18.91655843948013,20.59452485740094,10.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
12,2020-02-03,0.44880062815023547,-19.617809766087124,21.243972881833113,10.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
13,2020-02-04,0.4425348553789015,-21.125104995057832,19.19286519665928,11.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
14,2020-02-05,0.5616320366006105,-20.0565007668113,21.73755214100061,11.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
15,2020-02-06,-0.3024950522622497,-20.47126176194688,20.03804667557762,16.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
16,2020-02-07,0.06091464914065395,-20.275923064689874,19.480696087858398,16.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
17,2020-02-08,0.3037445911924185,-17.955500148190705,18.911407632039122,17.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
18,2020-02-09,0.19568138258510046,-20.167378177409248,20.041730591991712,18.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
19,2020-02-10,0.7453950316763086,-20.012151457294678,19.9857035836417,18.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
20,2020-02-11,0.7905017293680354,-18.9890422626777,22.186808398362686,18.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
21,2020-02-12,0.969851985158729,-19.218128331553242,20.336377366569675,18.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
22,2020-02-13,0.176387147295182,-19.74913665491691,20.406933735051375,18.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
23,2020-02-14,0.6226574733077307,-18.970333723158756,21.06713346053732,18.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
24,2020-02-15,0.9626397385884214,-18.02121200290975,20.224286409279998,18.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
25,2020-02-16,0.9684684160292724,-18.837459734800902,20.597463921851002,20.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
26,2020-02-17,1.6516741990778259,-18.42432832983501,21.267922804671812,22.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
27,2020-02-18,1.8532139791606963,-18.84597318747224,22.32588418569047,22.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
28,2020-02-19,2.2158361949749694,-18.430351364398096,22.26760654285811,23.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
29,2020-02-20,1.6370257233463965,-20.587270670596993,20.68094856632232,24.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
30,2020-02-21,2.3346225994819907,-17.073175378236943,24.092901244155538,26.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
31,2020-02-22,2.9687535815513137,-17.614340249279454,22.114647932156913,26.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
32,2020-02-23,3.3186914109204277,-16.300938647536114,22.530893259222225,28.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
33,2020-02-24,4.40423598486929,-13.44171267362076,24.07793576316896,30.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
34,2020-02-25,5.075901390844601,-13.556338444762133,24.169861172825904,31.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
35,2020-02-26,5.9874516315468975,-14.377611754243905,26.074734930207498,32.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
36,2020-02-27,6.049026763312699,-14.243853506579246,25.886900251155183,32.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
37,2020-02-28,7.492949357187377,-12.819459458100598,28.276290601854708,34.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
38,2020-02-29,8.995843246821433,-11.21895633876837,29.704421042215053,39.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
39,2020-03-01,10.355668756027834,-9.382703098577334,28.721445607617024,40.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
40,2020-03-02,12.613253212426942,-7.459776031797161,34.06736287230556,41.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
41,2020-03-03,14.642579189433716,-7.101719900367689,32.14302429367976,42.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
42,2020-03-04,17.123344209460562,-2.1673601566717755,37.58292229013916,42.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
43,2020-03-05,18.99399542709841,0.08814947549466075,38.492349150028936,44.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
44,2020-03-06,22.517280581602055,2.509094128155703,44.489300446732386,45.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
45,2020-03-07,26.401887436160045,6.261536959293171,46.77549628276502,45.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
46,2020-03-08,30.478705511781982,9.211560383549944,48.87606833001303,45.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
47,2020-03-09,35.821210424249195,16.704529717751594,55.62166507522677,45.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
48,2020-03-10,41.33415230550233,21.470473415589822,60.228910131208835,47.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
49,2020-03-11,47.72398862954912,28.931600887848756,67.40647225293905,48.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
50,2020-03-12,53.94921463399357,34.35270728863814,72.91195203572003,49.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
51,2020-03-13,62.28262709578127,42.689901370479866,83.03040814132274,50.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
52,2020-03-14,71.42916028349698,51.87273684932089,90.24207904104937,53.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
53,2020-03-15,81.19799696375027,61.91056328461284,102.21844951432203,59.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
54,2020-03-16,92.61875404542296,73.6220710540542,112.73878197612535,67.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
55,2020-03-17,104.52636998663795,82.40474314728905,123.82035465556734,77.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
56,2020-03-18,117.52871914726836,98.15604425185198,138.06294740586446,100.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
57,2020-03-19,130.45578778093753,111.22836691544055,150.36199961891623,108.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
58,2020-03-20,145.4231394430288,125.2661162405835,164.73069776493557,135.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
59,2020-03-21,160.95388309500302,140.20722040367448,179.87326164619685,153.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
60,2020-03-22,176.6581500120907,157.61971545262796,196.60358377531807,169.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
61,2020-03-23,193.35976420430003,173.47143064640042,213.07097457195889,195.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
62,2020-03-24,209.6941037613433,190.57811658349632,230.83365104607935,215.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
63,2020-03-25,226.09002924846752,205.25831881844567,246.66688521223006,235.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
64,2020-03-26,241.2331582418326,220.950079052382,260.8962679855756,252.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
65,2020-03-27,257.1414764588475,238.31313231162477,277.25769787005885,267.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
66,2020-03-28,272.29587697399984,252.67816808742856,292.1702564640674,283.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
67,2020-03-29,286.32343129898106,266.929594983658,305.7135777864028,298.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
68,2020-03-30,300.12253118416214,279.8596983988383,321.26624663240847,306.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
69,2020-03-31,312.4541194276947,292.39739664054997,333.02999341088486,322.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
70,2020-04-01,323.9128286261588,303.8434800521422,343.53011722769014,329.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
71,2020-04-02,333.3767833730026,313.57889242834494,353.76399819652033,339.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
72,2020-04-03,343.0687825245071,321.9385606842419,361.86776762217505,348.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
73,2020-04-04,351.6731198053179,330.64941852011094,370.4948205750524,355.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
74,2020-04-05,359.0071912615187,338.5765614999636,379.89021572942266,363.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
75,2020-04-06,366.13788743652714,346.329470089677,385.5116944322012,373.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
76,2020-04-07,371.96731746161686,352.540475222411,392.4810409924958,376.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
77,2020-04-08,377.2015444052313,357.8577476421052,396.5857845496199,379.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
78,2020-04-09,380.80061020138163,360.4645664982619,398.0903308576243,380.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
79,2020-04-10,385.04190755227404,364.58836181765867,404.7986658923077,382.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
80,2020-04-11,388.6404578670284,367.4018503053582,408.8302943722547,385.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
81,2020-04-12,391.42460967641796,371.30428613497406,411.6560486287747,388.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
82,2020-04-13,394.45664721188126,371.7947247486322,414.0638651780041,393.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
83,2020-04-14,396.6224950438165,377.0231447312199,416.38765058870604,393.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
84,2020-04-15,398.60397603852545,378.8894767080443,419.0420099046039,395.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
85,2020-04-16,399.33179402628735,379.5286168517278,418.2810494651735,395.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
86,2020-04-17,401.0512767067445,382.4308871696852,421.2729571963065,395.0,2020-04-17,62.789163436324785,True,87,409.5052554430922
87,2020-04-18,402.44447194139184,381.43776492437377,422.8250233220099,,2020-04-17,62.789163436324785,True,87,409.5052554430922
88,2020-04-19,403.30717761990064,383.21281314872556,422.82105882024115,,2020-04-17,62.789163436324785,True,87,409.5052554430922
89,2020-04-20,404.67047403029653,385.34800015939487,424.48781681996763,,2020-04-17,62.789163436324785,True,87,409.5052554430922
90,2020-04-21,405.39102510275313,384.59965293887575,424.7023457740946,,2020-04-17,62.789163436324785,True,87,409.5052554430922
91,2020-04-22,406.12368012431693,385.5167464356474,426.75527607393064,,2020-04-17,62.789163436324785,True,87,409.5052554430922
92,2020-04-23,405.77461179423375,385.699934405293,424.9263392984324,,2020-04-17,62.789163436324785,True,87,409.5052554430922
93,2020-04-24,406.5670795165911,387.5208254484408,426.4565884657267,,2020-04-17,62.789163436324785,True,87,409.5052554430922
94,2020-04-25,407.1634536258097,387.4219151785309,426.2863217111571,,2020-04-17,62.789163436324785,True,87,409.5052554430922
95,2020-04-26,407.34211356306906,386.5744056648271,426.90086524322544,,2020-04-17,62.789163436324785,True,87,409.5052554430922
96,2020-04-27,408.11881351527524,387.8077630881211,428.03873625726584,,2020-04-17,62.789163436324785,True,87,409.5052554430922
97,2020-04-28,408.3367997426891,389.1530405297715,428.0902541031744,,2020-04-17,62.789163436324785,True,87,409.5052554430922
98,2020-04-29,408.63922374147245,389.4931568982497,428.00616094901795,,2020-04-17,62.789163436324785,True,87,409.5052554430922
99,2020-04-30,407.922095586128,387.7993152698562,428.24039112882315,,2020-04-17,62.789163436324785,True,87,409.5052554430922
100,2020-05-01,408.3998717742666,389.30787121276893,428.7810448708187,,2020-04-17,62.789163436324785,True,87,409.5052554430922
101,2020-05-02,408.72731646746917,389.147370450467,427.82684760815283,,2020-04-17,62.789163436324785,True,87,409.5052554430922
102,2020-05-03,408.67625075826237,388.3188971711568,429.68340760126534,,2020-04-17,62.789163436324785,True,87,409.5052554430922
103,2020-05-04,409.2567839898759,388.24783812691965,429.4056012720364,,2020-04-17,62.789163436324785,True,87,409.5052554430922
104,2020-05-05,409.30731113794945,390.1794004957806,428.9860509349165,,2020-04-17,62.789163436324785,True,87,409.5052554430922
105,2020-05-06,409.46681971921225,389.13858292794384,429.04465307312114,,2020-04-17,62.789163436324785,True,87,409.5052554430922
106,2020-05-07,408.6277496179778,387.7866552758038,428.9187074358562,,2020-04-17,62.789163436324785,True,87,409.5052554430922
