,Report_Date,Namibia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
101,2020-05-02,16,81.75668828762433,12.183305601739926,True,102,18.32163086415046,23.884328111530472
102,2020-05-03,16,81.75668828762433,12.183305601739926,True,103,18.5671570389069,23.884328111530472
103,2020-05-04,16,81.75668828762433,12.183305601739926,True,104,18.80573756166469,23.884328111530472
104,2020-05-05,16,81.75668828762433,12.183305601739926,True,105,19.03732038267194,23.884328111530472
105,2020-05-06,16,81.75668828762433,12.183305601739926,True,106,19.26187682342775,23.884328111530472
106,2020-05-07,16,81.75668828762433,12.183305601739926,True,107,19.47940034552796,23.884328111530472
107,2020-05-08,16,81.75668828762433,12.183305601739926,True,108,19.689905239635486,23.884328111530472
108,2020-05-09,16,81.75668828762433,12.183305601739926,True,109,19.893425254836995,23.884328111530472
109,2020-05-10,16,81.75668828762433,12.183305601739926,True,110,20.090012187539863,23.884328111530472
110,2020-05-11,16,81.75668828762433,12.183305601739926,True,111,20.279734447741816,23.884328111530472
111,2020-05-12,16,81.75668828762433,12.183305601739926,True,112,20.46267561902462,23.884328111530472
112,2020-05-13,16,81.75668828762433,12.183305601739926,True,113,20.63893302703295,23.884328111530472
113,2020-05-14,16,81.75668828762433,12.183305601739926,True,114,20.80861632954764,23.884328111530472
114,2020-05-15,16,81.75668828762433,12.183305601739926,True,115,20.97184613958983,23.884328111530472
115,2020-05-16,16,81.75668828762433,12.183305601739926,True,116,21.12875269133655,23.884328111530472
116,2020-05-17,16,81.75668828762433,12.183305601739926,True,117,21.279474557018684,23.884328111530472
117,2020-05-18,16,81.75668828762433,12.183305601739926,True,118,21.424157421434884,23.884328111530472
118,2020-05-19,16,81.75668828762433,12.183305601739926,True,119,21.562952919269314,23.884328111530472
119,2020-05-20,16,81.75668828762433,12.183305601739926,True,120,21.696017539061444,23.884328111530472
120,2020-05-21,18,81.75668828762433,12.183305601739926,True,121,21.823511596452814,23.884328111530472
121,2020-05-22,19,81.75668828762433,12.183305601739926,True,122,21.945598278233938,23.884328111530472
122,2020-05-23,20,81.75668828762433,12.183305601739926,True,123,22.062442757737212,23.884328111530472
123,2020-05-24,21,81.75668828762433,12.183305601739926,True,124,22.174211381267213,23.884328111530472
124,2020-05-25,21,81.75668828762433,12.183305601739926,True,125,22.281070924525277,23.884328111530472
125,2020-05-26,21,81.75668828762433,12.183305601739926,True,126,22.38318791736523,23.884328111530472
126,2020-05-27,22,81.75668828762433,12.183305601739926,True,127,22.48072803470488,23.884328111530472
127,2020-05-28,22,81.75668828762433,12.183305601739926,True,128,22.573855551005167,23.884328111530472
128,2020-05-29,23,81.75668828762433,12.183305601739926,True,129,22.662732855407835,23.884328111530472
129,2020-05-30,23,81.75668828762433,12.183305601739926,True,130,22.74752002438349,23.884328111530472
130,2020-05-31,24,81.75668828762433,12.183305601739926,True,131,22.828374448576344,23.884328111530472
131,2020-06-01,25,81.75668828762433,12.183305601739926,True,132,22.90545051043115,23.884328111530472
132,2020-06-02,25,81.75668828762433,12.183305601739926,True,133,22.978899309142506,23.884328111530472
133,2020-06-03,25,81.75668828762433,12.183305601739926,True,134,23.04886842946988,23.884328111530472
134,2020-06-04,25,81.75668828762433,12.183305601739926,True,135,23.11550175100447,23.884328111530472
135,2020-06-05,25,81.75668828762433,12.183305601739926,True,136,23.178939294550695,23.884328111530472
136,2020-06-06,29,81.75668828762433,12.183305601739926,True,137,23.239317102388192,23.884328111530472
137,2020-06-07,29,81.75668828762433,12.183305601739926,True,138,23.2967671493049,23.884328111530472
138,2020-06-08,31,81.75668828762433,12.183305601739926,True,139,23.351417281432287,23.884328111530472
139,2020-06-09,31,81.75668828762433,12.183305601739926,True,140,23.40339118006637,23.884328111530472
140,2020-06-10,31,81.75668828762433,12.183305601739926,True,141,23.45280834781786,23.884328111530472
141,2020-06-11,31,81.75668828762433,12.183305601739926,True,142,23.49978411459979,23.884328111530472
142,2020-06-12,31,81.75668828762433,12.183305601739926,True,143,23.54442966112682,23.884328111530472
