,Report_Date,Iceland_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
21,2020-02-12,0,66.43081350039918,907.2691552139922,True,22,0.8211597434377028,1805.5065954190593
22,2020-02-13,0,66.43081350039918,907.2691552139922,True,23,0.9764651270476035,1805.5065954190593
23,2020-02-14,0,66.43081350039918,907.2691552139922,True,24,1.1611245080106312,1805.5065954190593
24,2020-02-15,0,66.43081350039918,907.2691552139922,True,25,1.3806782504238335,1805.5065954190593
25,2020-02-16,0,66.43081350039918,907.2691552139922,True,26,1.641709203049858,1805.5065954190593
26,2020-02-17,0,66.43081350039918,907.2691552139922,True,27,1.952037522418245,1805.5065954190593
27,2020-02-18,0,66.43081350039918,907.2691552139922,True,28,2.3209513533747534,1805.5065954190593
28,2020-02-19,0,66.43081350039918,907.2691552139922,True,29,2.759479737600207,1805.5065954190593
29,2020-02-20,0,66.43081350039918,907.2691552139922,True,30,3.2807151564679597,1805.5065954190593
30,2020-02-21,0,66.43081350039918,907.2691552139922,True,31,3.9001942776748675,1805.5065954190593
31,2020-02-22,0,66.43081350039918,907.2691552139922,True,32,4.636346761940337,1805.5065954190593
32,2020-02-23,0,66.43081350039918,907.2691552139922,True,33,5.511023381929525,1805.5065954190593
33,2020-02-24,0,66.43081350039918,907.2691552139922,True,34,6.550116178115683,1805.5065954190593
34,2020-02-25,0,66.43081350039918,907.2691552139922,True,35,7.784284867069492,1805.5065954190593
35,2020-02-26,0,66.43081350039918,907.2691552139922,True,36,9.249805129944532,1805.5065954190593
36,2020-02-27,0,66.43081350039918,907.2691552139922,True,37,10.989555591327575,1805.5065954190593
37,2020-02-28,1,66.43081350039918,907.2691552139922,True,38,13.054161022956384,1805.5065954190593
38,2020-02-29,1,66.43081350039918,907.2691552139922,True,39,15.50330923902486,1805.5065954190593
39,2020-03-01,3,66.43081350039918,907.2691552139922,True,40,18.407257812746558,1805.5065954190593
40,2020-03-02,6,66.43081350039918,907.2691552139922,True,41,21.848543471242877,1805.5065954190593
41,2020-03-03,11,66.43081350039918,907.2691552139922,True,42,25.92390090803819,1805.5065954190593
42,2020-03-04,26,66.43081350039918,907.2691552139922,True,43,30.746387577521862,1805.5065954190593
43,2020-03-05,34,66.43081350039918,907.2691552139922,True,44,36.44769523367707,1805.5065954190593
