,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,3.3978117111133663,-18.07874317837861,23.70595946092431,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
1,2020-01-23,-7.575473100253586,-28.762026375457026,12.86200629209278,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
2,2020-01-24,-7.2661675273368616,-27.27523556491392,13.3716281474218,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
3,2020-01-25,-2.973204634746332,-23.95121452063678,17.489141185066867,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
4,2020-01-26,0.24297289480731948,-20.50551275351912,19.328476207844716,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
5,2020-01-27,5.482101693556423,-15.112180595850718,26.457336869583433,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
6,2020-01-28,8.762583013240059,-12.018911575018507,28.297431602216392,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
7,2020-01-29,3.4091185357728957,-16.51551958274078,24.545428880000166,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
8,2020-01-30,-7.562356071388704,-28.074005009706234,12.634718615699994,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
9,2020-01-31,-7.250950485158438,-26.48235562745647,12.691542495679073,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
10,2020-02-01,-2.9555513729572818,-22.859483252827616,16.63609134286454,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
11,2020-02-02,0.2634524073899564,-20.074511763518952,21.35429969653601,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
12,2020-02-03,5.5058599298777375,-15.373647403494404,25.437730469375165,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
13,2020-02-04,8.79014488429683,-11.086405844350072,28.869919638406113,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
14,2020-02-05,3.4410929868627447,-16.616110716956577,24.275053391909236,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
15,2020-02-06,-7.525262607889621,-26.091160683918893,11.974251021973268,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
16,2020-02-07,-7.2079184839537795,-28.435453080610507,13.976753577273012,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
17,2020-02-08,-2.905630111729532,-23.134717429914335,16.677876000385073,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
18,2020-02-09,0.3213658495160323,-21.74531257332879,20.022415727848813,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
19,2020-02-10,5.573045035354017,-15.1040001906374,27.081864461949927,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
20,2020-02-11,8.868085959252786,-13.55723673443506,31.093600566324714,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
21,2020-02-12,3.531511946163956,-16.672472987631522,23.51301775158931,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
22,2020-02-13,-7.420368209132342,-27.065849840295545,15.017473752434913,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
23,2020-02-14,-7.08623133339844,-29.833445484121597,13.006840385986887,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
24,2020-02-15,-2.764461964109937,-23.460880176465373,16.619136536470513,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
25,2020-02-16,0.4851335353764511,-19.184219910356834,21.077905916482074,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
26,2020-02-17,5.763029955442518,-16.83080859887591,25.73809771011698,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
27,2020-02-18,9.088484836804154,-10.20576269907307,28.978940070645283,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
28,2020-02-19,3.787193177163845,-16.660176928106203,24.146671880397285,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
29,2020-02-20,-7.1237570974557824,-26.47101559517592,14.42657080327916,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
30,2020-02-21,-6.742139046281569,-26.182570843500898,14.220043650218937,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
31,2020-02-22,-2.3652888840291193,-22.044083663125353,17.625393535065644,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
32,2020-02-23,0.9482029997716003,-20.446141062870247,21.56317428751228,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
33,2020-02-24,6.300221797218175,-13.853328401309252,25.76786520904584,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
34,2020-02-25,9.711660920630026,-9.656393272631526,30.804945331712943,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
35,2020-02-26,4.510112691190861,-16.982623731577466,24.56491382009797,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
36,2020-02-27,-6.2851344869239965,-26.51863578905896,13.665367879635419,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
37,2020-02-28,-5.7693017145967165,-26.42925742206262,15.646971608164035,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
38,2020-02-29,-1.2367657774231695,-20.49383876725804,20.78756899907673,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
39,2020-03-01,2.257314691906171,-18.784468176217125,22.135697875928223,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
40,2020-03-02,7.818804080244509,-13.95745613200135,28.470425539812233,0.0,2020-04-16,96.32073574431658,False,86,5694.521010780722
