,Report_Date,UK_anguilla_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,84.36582475580433,3.702554249505694,False,1,0.00769860658783628,0.02188021070858786
1,2020-01-23,0,84.36582475580433,3.702554249505694,False,2,0.008358944052206236,0.02188021070858786
2,2020-01-24,0,84.36582475580433,3.702554249505694,False,3,0.0090758515697905,0.02188021070858786
3,2020-01-25,0,84.36582475580433,3.702554249505694,False,4,0.009854162977393246,0.02188021070858786
4,2020-01-26,0,84.36582475580433,3.702554249505694,False,5,0.010699122934260756,0.02188021070858786
5,2020-01-27,0,84.36582475580433,3.702554249505694,False,6,0.011616421439864235,0.02188021070858786
6,2020-01-28,0,84.36582475580433,3.702554249505694,False,7,0.012612231180660318,0.02188021070858786
7,2020-01-29,0,84.36582475580433,3.702554249505694,False,8,0.013693247924839409,0.02188021070858786
8,2020-01-30,0,84.36582475580433,3.702554249505694,False,9,0.014866734198672744,0.02188021070858786
9,2020-01-31,0,84.36582475580433,3.702554249505694,False,10,0.01614056649319182,0.02188021070858786
10,2020-02-01,0,84.36582475580433,3.702554249505694,False,11,0.017523286265498487,0.02188021070858786
11,2020-02-02,0,84.36582475580433,3.702554249505694,False,12,0.019024155014902646,0.02188021070858786
12,2020-02-03,0,84.36582475580433,3.702554249505694,False,13,0.020653213730175674,0.02188021070858786
13,2020-02-04,0,84.36582475580433,3.702554249505694,False,14,0.022421347020310855,0.02188021070858786
14,2020-02-05,0,84.36582475580433,3.702554249505694,False,15,0.024340352257067994,0.02188021070858786
15,2020-02-06,0,84.36582475580433,3.702554249505694,False,16,0.02642301407296351,0.02188021070858786
16,2020-02-07,0,84.36582475580433,3.702554249505694,False,17,0.028683184572897175,0.02188021070858786
17,2020-02-08,0,84.36582475580433,3.702554249505694,False,18,0.031135869630852867,0.02188021070858786
18,2020-02-09,0,84.36582475580433,3.702554249505694,False,19,0.03379732165454924,0.02188021070858786
19,2020-02-10,0,84.36582475580433,3.702554249505694,False,20,0.036685139209918734,0.02188021070858786
20,2020-02-11,0,84.36582475580433,3.702554249505694,False,21,0.03981837390310303,0.02188021070858786
21,2020-02-12,0,84.36582475580433,3.702554249505694,False,22,0.04321764491937143,0.02188021070858786
22,2020-02-13,0,84.36582475580433,3.702554249505694,False,23,0.0469052616149276,0.02188021070858786
23,2020-02-14,0,84.36582475580433,3.702554249505694,False,24,0.05090535454771251,0.02188021070858786
24,2020-02-15,0,84.36582475580433,3.702554249505694,False,25,0.055244015315560786,0.02188021070858786
25,2020-02-16,0,84.36582475580433,3.702554249505694,False,26,0.05994944554269898,0.02188021070858786
26,2020-02-17,0,84.36582475580433,3.702554249505694,False,27,0.06505211531658761,0.02188021070858786
27,2020-02-18,0,84.36582475580433,3.702554249505694,False,28,0.07058493132418568,0.02188021070858786
28,2020-02-19,0,84.36582475580433,3.702554249505694,False,29,0.07658341486720084,0.02188021070858786
29,2020-02-20,0,84.36582475580433,3.702554249505694,False,30,0.08308588984673727,0.02188021070858786
30,2020-02-21,0,84.36582475580433,3.702554249505694,False,31,0.09013368069551433,0.02188021070858786
31,2020-02-22,0,84.36582475580433,3.702554249505694,False,32,0.09777132009661024,0.02188021070858786
32,2020-02-23,0,84.36582475580433,3.702554249505694,False,33,0.10604676615712665,0.02188021070858786
33,2020-02-24,0,84.36582475580433,3.702554249505694,False,34,0.1150116284984347,0.02188021070858786
34,2020-02-25,0,84.36582475580433,3.702554249505694,False,35,0.12472140247644195,0.02188021070858786
35,2020-02-26,0,84.36582475580433,3.702554249505694,False,36,0.13523571044984212,0.02188021070858786
36,2020-02-27,0,84.36582475580433,3.702554249505694,False,37,0.1466185486653956,0.02188021070858786
37,2020-02-28,0,84.36582475580433,3.702554249505694,False,38,0.15893853792044574,0.02188021070858786
38,2020-02-29,0,84.36582475580433,3.702554249505694,False,39,0.17226917568740432,0.02188021070858786
39,2020-03-01,0,84.36582475580433,3.702554249505694,False,40,0.18668908683613644,0.02188021070858786
40,2020-03-02,0,84.36582475580433,3.702554249505694,False,41,0.2022822694616166,0.02188021070858786
41,2020-03-03,0,84.36582475580433,3.702554249505694,False,42,0.21913833161007168,0.02188021070858786
42,2020-03-04,0,84.36582475580433,3.702554249505694,False,43,0.23735271389233606,0.02188021070858786
43,2020-03-05,0,84.36582475580433,3.702554249505694,False,44,0.25702689207523527,0.02188021070858786
44,2020-03-06,0,84.36582475580433,3.702554249505694,False,45,0.27826855274982015,0.02188021070858786
45,2020-03-07,0,84.36582475580433,3.702554249505694,False,46,0.3011917340918274,0.02188021070858786
46,2020-03-08,0,84.36582475580433,3.702554249505694,False,47,0.325916922561905,0.02188021070858786
47,2020-03-09,0,84.36582475580433,3.702554249505694,False,48,0.35257109515362556,0.02188021070858786
48,2020-03-10,0,84.36582475580433,3.702554249505694,False,49,0.38128769550598735,0.02188021070858786
49,2020-03-11,0,84.36582475580433,3.702554249505694,False,50,0.4122065308826225,0.02188021070858786
50,2020-03-12,0,84.36582475580433,3.702554249505694,False,51,0.445473575721439,0.02188021070858786
51,2020-03-13,0,84.36582475580433,3.702554249505694,False,52,0.48124066622746325,0.02188021070858786
52,2020-03-14,0,84.36582475580433,3.702554249505694,False,53,0.5196650693837529,0.02188021070858786
53,2020-03-15,0,84.36582475580433,3.702554249505694,False,54,0.5609089088716855,0.02188021070858786
54,2020-03-16,0,84.36582475580433,3.702554249505694,False,55,0.6051384298205592,0.02188021070858786
55,2020-03-17,0,84.36582475580433,3.702554249505694,False,56,0.6525230841622788,0.02188021070858786
56,2020-03-18,0,84.36582475580433,3.702554249505694,False,57,0.7032344187813628,0.02188021070858786
57,2020-03-19,0,84.36582475580433,3.702554249505694,False,58,0.7574447497692478,0.02188021070858786
58,2020-03-20,0,84.36582475580433,3.702554249505694,False,59,0.8153256080707649,0.02188021070858786
59,2020-03-21,0,84.36582475580433,3.702554249505694,False,60,0.8770459448094557,0.02188021070858786
60,2020-03-22,0,84.36582475580433,3.702554249505694,False,61,0.9427700887513343,0.02188021070858786
61,2020-03-23,0,84.36582475580433,3.702554249505694,False,62,1.012655453850434,0.02188021070858786
62,2020-03-24,0,84.36582475580433,3.702554249505694,False,63,1.086850001717408,0.02188021070858786
63,2020-03-25,0,84.36582475580433,3.702554249505694,False,64,1.1654894722162272,0.02188021070858786
64,2020-03-26,0,84.36582475580433,3.702554249505694,False,65,1.248694405202561,0.02188021070858786
65,2020-03-27,0,84.36582475580433,3.702554249505694,False,66,1.3365669875548716,0.02188021070858786
66,2020-03-28,2,84.36582475580433,3.702554249505694,False,67,1.4291877718830883,0.02188021070858786
67,2020-03-29,2,84.36582475580433,3.702554249505694,False,68,1.5266123262626616,0.02188021070858786
68,2020-03-30,2,84.36582475580433,3.702554249505694,False,69,1.6288678875192077,0.02188021070858786
69,2020-03-31,2,84.36582475580433,3.702554249505694,False,70,1.7359501033165643,0.02188021070858786
70,2020-04-01,2,84.36582475580433,3.702554249505694,False,71,1.8478199597762004,0.02188021070858786
71,2020-04-02,3,84.36582475580433,3.702554249505694,False,72,1.9644010006650745,0.02188021070858786
72,2020-04-03,3,84.36582475580433,3.702554249505694,False,73,2.085576950355348,0.02188021070858786
73,2020-04-04,3,84.36582475580433,3.702554249505694,False,74,2.211189854808825,0.02188021070858786
74,2020-04-05,3,84.36582475580433,3.702554249505694,False,75,2.341038851884884,0.02188021070858786
75,2020-04-06,3,84.36582475580433,3.702554249505694,False,76,2.4748796736096375,0.02188021070858786
76,2020-04-07,3,84.36582475580433,3.702554249505694,False,77,2.612424968257301,0.02188021070858786
77,2020-04-08,3,84.36582475580433,3.702554249505694,False,78,2.7533455091407113,0.02188021070858786
78,2020-04-09,3,84.36582475580433,3.702554249505694,False,79,2.8972723302961607,0.02188021070858786
79,2020-04-10,3,84.36582475580433,3.702554249505694,False,80,3.043799797677705,0.02188021070858786
