,Report_Date,China_tibet_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,8.452818528609068,0.5015137982397755,True,1,3.9157467869184636e-05,1.0030275964795508
1,2020-01-23,0,8.452818528609068,0.5015137982397755,True,2,0.0001528565449103359,1.0030275964795508
2,2020-01-24,0,8.452818528609068,0.5015137982397755,True,3,0.0005965001396969476,1.0030275964795508
3,2020-01-25,0,8.452818528609068,0.5015137982397755,True,4,0.0023247690718974042,1.0030275964795508
4,2020-01-26,0,8.452818528609068,0.5015137982397755,True,5,0.009015401609014834,1.0030275964795508
5,2020-01-27,0,8.452818528609068,0.5015137982397755,True,6,0.034301494343314184,1.0030275964795508
6,2020-01-28,0,8.452818528609068,0.5015137982397755,True,7,0.12181762166186937,1.0030275964795508
7,2020-01-29,0,8.452818528609068,0.5015137982397755,True,8,0.3515824759613806,1.0030275964795508
8,2020-01-30,1,8.452818528609068,0.5015137982397755,True,9,0.6802010500321212,1.0030275964795508
9,2020-01-31,1,8.452818528609068,0.5015137982397755,True,10,0.8943096621905166,1.0030275964795508
10,2020-02-01,1,8.452818528609068,0.5015137982397755,True,11,0.9727382035802385,1.0030275964795508
11,2020-02-02,1,8.452818528609068,0.5015137982397755,True,12,0.9950909198447574,1.0030275964795508
12,2020-02-03,1,8.452818528609068,0.5015137982397755,True,13,1.0009826412901814,1.0030275964795508
13,2020-02-04,1,8.452818528609068,0.5015137982397755,True,14,1.0025030013452723,1.0030275964795508
14,2020-02-05,1,8.452818528609068,0.5015137982397755,True,15,1.002893173171598,1.0030275964795508
15,2020-02-06,1,8.452818528609068,0.5015137982397755,True,16,1.002993161549716,1.0030275964795508
16,2020-02-07,1,8.452818528609068,0.5015137982397755,True,17,1.0030187760117244,1.0030275964795508
17,2020-02-08,1,8.452818528609068,0.5015137982397755,True,18,1.0030253371697413,1.0030275964795508
18,2020-02-09,1,8.452818528609068,0.5015137982397755,True,19,1.0030270177737408,1.0030275964795508
19,2020-02-10,1,8.452818528609068,0.5015137982397755,True,20,1.0030274482484425,1.0030275964795508
20,2020-02-11,1,8.452818528609068,0.5015137982397755,True,21,1.0030275585112878,1.0030275964795508
21,2020-02-12,1,8.452818528609068,0.5015137982397755,True,22,1.0030275867542717,1.0030275964795508
22,2020-02-13,1,8.452818528609068,0.5015137982397755,True,23,1.0030275939884954,1.0030275964795508
23,2020-02-14,1,8.452818528609068,0.5015137982397755,True,24,1.003027595841486,1.0030275964795508
24,2020-02-15,1,8.452818528609068,0.5015137982397755,True,25,1.0030275963161153,1.0030275964795508
25,2020-02-16,1,8.452818528609068,0.5015137982397755,True,26,1.003027596437688,1.0030275964795508
26,2020-02-17,1,8.452818528609068,0.5015137982397755,True,27,1.003027596468828,1.0030275964795508
27,2020-02-18,1,8.452818528609068,0.5015137982397755,True,28,1.0030275964768043,1.0030275964795508
28,2020-02-19,1,8.452818528609068,0.5015137982397755,True,29,1.003027596478847,1.0030275964795508
29,2020-02-20,1,8.452818528609068,0.5015137982397755,True,30,1.0030275964793707,1.0030275964795508
30,2020-02-21,1,8.452818528609068,0.5015137982397755,True,31,1.0030275964795046,1.0030275964795508
31,2020-02-22,1,8.452818528609068,0.5015137982397755,True,32,1.003027596479539,1.0030275964795508
32,2020-02-23,1,8.452818528609068,0.5015137982397755,True,33,1.0030275964795476,1.0030275964795508
33,2020-02-24,1,8.452818528609068,0.5015137982397755,True,34,1.00302759647955,1.0030275964795508
34,2020-02-25,1,8.452818528609068,0.5015137982397755,True,35,1.0030275964795505,1.0030275964795508
35,2020-02-26,1,8.452818528609068,0.5015137982397755,True,36,1.0030275964795508,1.0030275964795508
