,Report_Date,Togo_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
87,2020-04-18,84,157.9054444931008,626.3767725496728,True,88,110.86663230405306,1108.3696957237375
88,2020-04-19,84,157.9054444931008,626.3767725496728,True,89,114.28452730690096,1108.3696957237375
89,2020-04-20,84,157.9054444931008,626.3767725496728,True,90,117.79692226537014,1108.3696957237375
90,2020-04-21,86,157.9054444931008,626.3767725496728,True,91,121.40575473757093,1108.3696957237375
91,2020-04-22,88,157.9054444931008,626.3767725496728,True,92,125.11295986215036,1108.3696957237375
92,2020-04-23,88,157.9054444931008,626.3767725496728,True,93,128.9204672477745,1108.3696957237375
93,2020-04-24,90,157.9054444931008,626.3767725496728,True,94,132.83019768074,1108.3696957237375
94,2020-04-25,96,157.9054444931008,626.3767725496728,True,95,136.8440596483037,1108.3696957237375
95,2020-04-26,98,157.9054444931008,626.3767725496728,True,96,140.96394567593188,1108.3696957237375
96,2020-04-27,98,157.9054444931008,626.3767725496728,True,97,145.19172847735285,1108.3696957237375
97,2020-04-28,99,157.9054444931008,626.3767725496728,True,98,149.52925691704536,1108.3696957237375
98,2020-04-29,109,157.9054444931008,626.3767725496728,True,99,153.97835178562164,1108.3696957237375
99,2020-04-30,116,157.9054444931008,626.3767725496728,True,100,158.54080138945517,1108.3696957237375
100,2020-05-01,123,157.9054444931008,626.3767725496728,True,101,163.21835695687656,1108.3696957237375
101,2020-05-02,123,157.9054444931008,626.3767725496728,True,102,168.01272786430116,1108.3696957237375
102,2020-05-03,124,157.9054444931008,626.3767725496728,True,103,172.92557668677043,1108.3696957237375
103,2020-05-04,126,157.9054444931008,626.3767725496728,True,104,177.9585140785783,1108.3696957237375
104,2020-05-05,128,157.9054444931008,626.3767725496728,True,105,183.1130934909124,1108.3696957237375
105,2020-05-06,128,157.9054444931008,626.3767725496728,True,106,188.39080573476716,1108.3696957237375
106,2020-05-07,135,157.9054444931008,626.3767725496728,True,107,193.7930733987772,1108.3696957237375
107,2020-05-08,145,157.9054444931008,626.3767725496728,True,108,199.3212451330677,1108.3696957237375
108,2020-05-09,153,157.9054444931008,626.3767725496728,True,109,204.97658981172071,1108.3696957237375
109,2020-05-10,174,157.9054444931008,626.3767725496728,True,110,210.7602905880048,1108.3696957237375
110,2020-05-11,181,157.9054444931008,626.3767725496728,True,111,216.67343885810007,1108.3696957237375
111,2020-05-12,199,157.9054444931008,626.3767725496728,True,112,222.7170281506628,1108.3696957237375
112,2020-05-13,219,157.9054444931008,626.3767725496728,True,113,228.8919479612061,1108.3696957237375
113,2020-05-14,238,157.9054444931008,626.3767725496728,True,114,235.19897755190553,1108.3696957237375
114,2020-05-15,263,157.9054444931008,626.3767725496728,True,115,241.63877973906716,1108.3696957237375
115,2020-05-16,298,157.9054444931008,626.3767725496728,True,116,248.21189469209918,1108.3696957237375
116,2020-05-17,301,157.9054444931008,626.3767725496728,True,117,254.9187337693927,1108.3696957237375
117,2020-05-18,330,157.9054444931008,626.3767725496728,True,118,261.75957341802865,1108.3696957237375
118,2020-05-19,338,157.9054444931008,626.3767725496728,True,119,268.7345491656654,1108.3696957237375
119,2020-05-20,340,157.9054444931008,626.3767725496728,True,120,275.8436497343049,1108.3696957237375
120,2020-05-21,354,157.9054444931008,626.3767725496728,True,121,283.08671130687253,1108.3696957237375
121,2020-05-22,363,157.9054444931008,626.3767725496728,True,122,290.4634119786476,1108.3696957237375
122,2020-05-23,373,157.9054444931008,626.3767725496728,True,123,297.97326642653593,1108.3696957237375
123,2020-05-24,381,157.9054444931008,626.3767725496728,True,124,305.6156208299523,1108.3696957237375
124,2020-05-25,386,157.9054444931008,626.3767725496728,True,125,313.3896480776801,1108.3696957237375
125,2020-05-26,391,157.9054444931008,626.3767725496728,True,126,321.29434329543943,1108.3696957237375
126,2020-05-27,395,157.9054444931008,626.3767725496728,True,127,329.32851972906036,1108.3696957237375
127,2020-05-28,422,157.9054444931008,626.3767725496728,True,128,337.49080501804156,1108.3696957237375
