,Report_Date,Papua New Guinea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
96,2020-04-27,8,84.6778184265611,4.418936372639626,True,97,7.444023832858801,8.837848929073347
97,2020-04-28,8,84.6778184265611,4.418936372639626,True,98,7.596323239242614,8.837848929073347
98,2020-04-29,8,84.6778184265611,4.418936372639626,True,99,7.734448291475102,8.837848929073347
99,2020-04-30,8,84.6778184265611,4.418936372639626,True,100,7.859186432937957,8.837848929073347
100,2020-05-01,8,84.6778184265611,4.418936372639626,True,101,7.9714030982899535,8.837848929073347
101,2020-05-02,8,84.6778184265611,4.418936372639626,True,102,8.072006796568079,8.837848929073347
102,2020-05-03,8,84.6778184265611,4.418936372639626,True,103,8.16192014587585,8.837848929073347
103,2020-05-04,8,84.6778184265611,4.418936372639626,True,104,8.242056746581163,8.837848929073347
104,2020-05-05,8,84.6778184265611,4.418936372639626,True,105,8.31330346538673,8.837848929073347
105,2020-05-06,8,84.6778184265611,4.418936372639626,True,106,8.376507515618282,8.837848929073347
106,2020-05-07,8,84.6778184265611,4.418936372639626,True,107,8.432467633101302,8.837848929073347
107,2020-05-08,8,84.6778184265611,4.418936372639626,True,108,8.481928634894569,8.837848929073347
108,2020-05-09,8,84.6778184265611,4.418936372639626,True,109,8.525578685522424,8.837848929073347
109,2020-05-10,8,84.6778184265611,4.418936372639626,True,110,8.564048662222707,8.837848929073347
110,2020-05-11,8,84.6778184265611,4.418936372639626,True,111,8.597913091941813,8.837848929073347
111,2020-05-12,8,84.6778184265611,4.418936372639626,True,112,8.6276922176526,8.837848929073347
112,2020-05-13,8,84.6778184265611,4.418936372639626,True,113,8.653854833060484,8.837848929073347
113,2020-05-14,8,84.6778184265611,4.418936372639626,True,114,8.676821598804374,8.837848929073347
114,2020-05-15,8,84.6778184265611,4.418936372639626,True,115,8.696968617860149,8.837848929073347
115,2020-05-16,8,84.6778184265611,4.418936372639626,True,116,8.714631102455094,8.837848929073347
116,2020-05-17,8,84.6778184265611,4.418936372639626,True,117,8.730107009748211,8.837848929073347
117,2020-05-18,8,84.6778184265611,4.418936372639626,True,118,8.743660559686901,8.837848929073347
118,2020-05-19,8,84.6778184265611,4.418936372639626,True,119,8.755525576922931,8.837848929073347
119,2020-05-20,8,84.6778184265611,4.418936372639626,True,120,8.765908620634823,8.837848929073347
120,2020-05-21,8,84.6778184265611,4.418936372639626,True,121,8.774991882690841,8.837848929073347
121,2020-05-22,8,84.6778184265611,4.418936372639626,True,122,8.782935846823841,8.837848929073347
122,2020-05-23,8,84.6778184265611,4.418936372639626,True,123,8.789881710272374,8.837848929073347
123,2020-05-24,8,84.6778184265611,4.418936372639626,True,124,8.795953575429895,8.837848929073347
124,2020-05-25,8,84.6778184265611,4.418936372639626,True,125,8.80126042306245,8.837848929073347
125,2020-05-26,8,84.6778184265611,4.418936372639626,True,126,8.805897881112786,8.837848929073347
126,2020-05-27,8,84.6778184265611,4.418936372639626,True,127,8.809949804410643,8.837848929073347
127,2020-05-28,8,84.6778184265611,4.418936372639626,True,128,8.813489681073145,8.837848929073347
128,2020-05-29,8,84.6778184265611,4.418936372639626,True,129,8.816581881252052,8.837848929073347
129,2020-05-30,8,84.6778184265611,4.418936372639626,True,130,8.819282763354353,8.837848929073347
130,2020-05-31,8,84.6778184265611,4.418936372639626,True,131,8.821641652071412,8.837848929073347
131,2020-06-01,8,84.6778184265611,4.418936372639626,True,132,8.823701701604234,8.837848929073347
132,2020-06-02,8,84.6778184265611,4.418936372639626,True,133,8.825500656445838,8.837848929073347
133,2020-06-03,8,84.6778184265611,4.418936372639626,True,134,8.82707152103039,8.837848929073347
134,2020-06-04,8,84.6778184265611,4.418936372639626,True,135,8.828443148521274,8.837848929073347
135,2020-06-05,8,84.6778184265611,4.418936372639626,True,136,8.829640758011784,8.837848929073347
136,2020-06-06,8,84.6778184265611,4.418936372639626,True,137,8.83068638846933,8.837848929073347
137,2020-06-07,8,84.6778184265611,4.418936372639626,True,138,8.831599296875758,8.837848929073347
138,2020-06-08,8,84.6778184265611,4.418936372639626,True,139,8.832396307207798,8.837848929073347
139,2020-06-09,8,84.6778184265611,4.418936372639626,True,140,8.833092116163032,8.837848929073347
140,2020-06-10,8,84.6778184265611,4.418936372639626,True,141,8.833699560867327,8.837848929073347
141,2020-06-11,8,84.6778184265611,4.418936372639626,True,142,8.834229853196172,8.837848929073347
