,Report_Date,Marshall Islands_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
56,2020-03-18,0,344.8933813908976,5.6988308746601755,False,57,0.0013751999235799286,0.0003769387455037683
57,2020-03-19,0,344.8933813908976,5.6988308746601755,False,58,0.0014189750424880032,0.0003769387455037683
58,2020-03-20,0,344.8933813908976,5.6988308746601755,False,59,0.0014641434241573683,0.0003769387455037683
59,2020-03-21,0,344.8933813908976,5.6988308746601755,False,60,0.0015107494014035183,0.0003769387455037683
60,2020-03-22,0,344.8933813908976,5.6988308746601755,False,61,0.0015588387169376547,0.0003769387455037683
61,2020-03-23,0,344.8933813908976,5.6988308746601755,False,62,0.0016084585681565,0.0003769387455037683
62,2020-03-24,0,344.8933813908976,5.6988308746601755,False,63,0.0016596576533518708,0.0003769387455037683
63,2020-03-25,0,344.8933813908976,5.6988308746601755,False,64,0.0017124862193848094,0.0003769387455037683
64,2020-03-26,0,344.8933813908976,5.6988308746601755,False,65,0.001766996110870477,0.0003769387455037683
65,2020-03-27,0,344.8933813908976,5.6988308746601755,False,66,0.0018232408209214465,0.0003769387455037683
66,2020-03-28,0,344.8933813908976,5.6988308746601755,False,67,0.0018812755434985402,0.0003769387455037683
67,2020-03-29,0,344.8933813908976,5.6988308746601755,False,68,0.0019411572274198644,0.0003769387455037683
68,2020-03-30,0,344.8933813908976,5.6988308746601755,False,69,0.002002944632080294,0.0003769387455037683
69,2020-03-31,0,344.8933813908976,5.6988308746601755,False,70,0.002066698384935285,0.0003769387455037683
70,2020-04-01,0,344.8933813908976,5.6988308746601755,False,71,0.002132481040804559,0.0003769387455037683
71,2020-04-02,0,344.8933813908976,5.6988308746601755,False,72,0.0022003571430529384,0.0003769387455037683
72,2020-04-03,0,344.8933813908976,5.6988308746601755,False,73,0.0022703932867074055,0.0003769387455037683
73,2020-04-04,0,344.8933813908976,5.6988308746601755,False,74,0.0023426581835712724,0.0003769387455037683
74,2020-04-05,0,344.8933813908976,5.6988308746601755,False,75,0.002417222729398247,0.0003769387455037683
75,2020-04-06,0,344.8933813908976,5.6988308746601755,False,76,0.0024941600731911403,0.0003769387455037683
76,2020-04-07,0,344.8933813908976,5.6988308746601755,False,77,0.00257354568869195,0.0003769387455037683
77,2020-04-08,0,344.8933813908976,5.6988308746601755,False,78,0.0026554574481321295,0.0003769387455037683
78,2020-04-09,0,344.8933813908976,5.6988308746601755,False,79,0.0027399756983139748,0.0003769387455037683
79,2020-04-10,0,344.8933813908976,5.6988308746601755,False,80,0.0028271833390962706,0.0003769387455037683
80,2020-04-11,0,344.8933813908976,5.6988308746601755,False,81,0.002917165904359576,0.0003769387455037683
81,2020-04-12,0,344.8933813908976,5.6988308746601755,False,82,0.0030100116455288642,0.0003769387455037683
82,2020-04-13,0,344.8933813908976,5.6988308746601755,False,83,0.0031058116177336156,0.0003769387455037683
83,2020-04-14,0,344.8933813908976,5.6988308746601755,False,84,0.003204659768687975,0.0003769387455037683
84,2020-04-15,0,344.8933813908976,5.6988308746601755,False,85,0.0033066530303760334,0.0003769387455037683
85,2020-04-16,0,344.8933813908976,5.6988308746601755,False,86,0.003411891413630005,0.0003769387455037683
86,2020-04-17,0,344.8933813908976,5.6988308746601755,False,87,0.0035204781056917024,0.0003769387455037683
87,2020-04-18,0,344.8933813908976,5.6988308746601755,False,88,0.0036325195708504982,0.0003769387455037683
88,2020-04-19,0,344.8933813908976,5.6988308746601755,False,89,0.0037481256542538205,0.0003769387455037683
89,2020-04-20,0,344.8933813908976,5.6988308746601755,False,90,0.003867409688989152,0.0003769387455037683
90,2020-04-21,0,344.8933813908976,5.6988308746601755,False,91,0.003990488606539544,0.0003769387455037683
91,2020-04-22,0,344.8933813908976,5.6988308746601755,False,92,0.004117483050717726,0.0003769387455037683
92,2020-04-23,0,344.8933813908976,5.6988308746601755,False,93,0.004248517495187145,0.0003769387455037683
93,2020-04-24,0,344.8933813908976,5.6988308746601755,False,94,0.0043837203646814975,0.0003769387455037683
94,2020-04-25,0,344.8933813908976,5.6988308746601755,False,95,0.0045232241600377645,0.0003769387455037683
95,2020-04-26,0,344.8933813908976,5.6988308746601755,False,96,0.004667165587161188,0.0003769387455037683
96,2020-04-27,0,344.8933813908976,5.6988308746601755,False,97,0.004815685690044238,0.0003769387455037683
97,2020-04-28,0,344.8933813908976,5.6988308746601755,False,98,0.004968929987965324,0.0003769387455037683
98,2020-04-29,0,344.8933813908976,5.6988308746601755,False,99,0.005127048616996721,0.0003769387455037683
99,2020-04-30,0,344.8933813908976,5.6988308746601755,False,100,0.005290196475955147,0.0003769387455037683
100,2020-05-01,0,344.8933813908976,5.6988308746601755,False,101,0.005458533376932429,0.0003769387455037683
101,2020-05-02,0,344.8933813908976,5.6988308746601755,False,102,0.005632224200547718,0.0003769387455037683
102,2020-05-03,0,344.8933813908976,5.6988308746601755,False,103,0.005811439056067108,0.0003769387455037683
103,2020-05-04,0,344.8933813908976,5.6988308746601755,False,104,0.005996353446540681,0.0003769387455037683
104,2020-05-05,0,344.8933813908976,5.6988308746601755,False,105,0.006187148439111603,0.0003769387455037683
105,2020-05-06,0,344.8933813908976,5.6988308746601755,False,106,0.006384010840656435,0.0003769387455037683
106,2020-05-07,0,344.8933813908976,5.6988308746601755,False,107,0.006587133378920502,0.0003769387455037683
107,2020-05-08,0,344.8933813908976,5.6988308746601755,False,108,0.006796714889317086,0.0003769387455037683
108,2020-05-09,0,344.8933813908976,5.6988308746601755,False,109,0.007012960507564095,0.0003769387455037683
109,2020-05-10,0,344.8933813908976,5.6988308746601755,False,110,0.007236081868337034,0.0003769387455037683
110,2020-05-11,0,344.8933813908976,5.6988308746601755,False,111,0.0074662973101222935,0.0003769387455037683
111,2020-05-12,0,344.8933813908976,5.6988308746601755,False,112,0.007703832086460173,0.0003769387455037683
112,2020-05-13,0,344.8933813908976,5.6988308746601755,False,113,0.007948918583772592,0.0003769387455037683
113,2020-05-14,0,344.8933813908976,5.6988308746601755,False,114,0.008201796545976026,0.0003769387455037683
114,2020-05-15,0,344.8933813908976,5.6988308746601755,False,115,0.008462713306086132,0.0003769387455037683
115,2020-05-16,0,344.8933813908976,5.6988308746601755,False,116,0.008731924025026363,0.0003769387455037683
116,2020-05-17,0,344.8933813908976,5.6988308746601755,False,117,0.009009691937859046,0.0003769387455037683
117,2020-05-18,0,344.8933813908976,5.6988308746601755,False,118,0.00929628860766364,0.0003769387455037683
118,2020-05-19,0,344.8933813908976,5.6988308746601755,False,119,0.009591994187293259,0.0003769387455037683
119,2020-05-20,0,344.8933813908976,5.6988308746601755,False,120,0.009897097689247234,0.0003769387455037683
120,2020-05-21,0,344.8933813908976,5.6988308746601755,False,121,0.01021189726390401,0.0003769387455037683
121,2020-05-22,0,344.8933813908976,5.6988308746601755,False,122,0.010536700486365791,0.0003769387455037683
122,2020-05-23,0,344.8933813908976,5.6988308746601755,False,123,0.01087182465217319,0.0003769387455037683
123,2020-05-24,0,344.8933813908976,5.6988308746601755,False,124,0.011217597082155542,0.0003769387455037683
124,2020-05-25,0,344.8933813908976,5.6988308746601755,False,125,0.011574355436689727,0.0003769387455037683
125,2020-05-26,0,344.8933813908976,5.6988308746601755,False,126,0.011942448039648048,0.0003769387455037683
126,2020-05-27,0,344.8933813908976,5.6988308746601755,False,127,0.012322234212323369,0.0003769387455037683
127,2020-05-28,0,344.8933813908976,5.6988308746601755,False,128,0.012714084617627516,0.0003769387455037683
128,2020-05-29,0,344.8933813908976,5.6988308746601755,False,129,0.01311838161486717,0.0003769387455037683
129,2020-05-30,0,344.8933813908976,5.6988308746601755,False,130,0.013535519625409463,0.0003769387455037683
130,2020-05-31,0,344.8933813908976,5.6988308746601755,False,131,0.013965905509558207,0.0003769387455037683
131,2020-06-01,0,344.8933813908976,5.6988308746601755,False,132,0.014409958954969732,0.0003769387455037683
132,2020-06-02,0,344.8933813908976,5.6988308746601755,False,133,0.014868112876946709,0.0003769387455037683
133,2020-06-03,0,344.8933813908976,5.6988308746601755,False,134,0.015340813830956453,0.0003769387455037683
134,2020-06-04,0,344.8933813908976,5.6988308746601755,False,135,0.015828522437730044,0.0003769387455037683
135,2020-06-05,0,344.8933813908976,5.6988308746601755,False,136,0.01633171382130704,0.0003769387455037683
136,2020-06-06,0,344.8933813908976,5.6988308746601755,False,137,0.016850878060400573,0.0003769387455037683
137,2020-06-07,0,344.8933813908976,5.6988308746601755,False,138,0.017386520653466884,0.0003769387455037683
138,2020-06-08,0,344.8933813908976,5.6988308746601755,False,139,0.017939162997872737,0.0003769387455037683
139,2020-06-09,0,344.8933813908976,5.6988308746601755,False,140,0.018509342883564768,0.0003769387455037683
140,2020-06-10,0,344.8933813908976,5.6988308746601755,False,141,0.019097615001653728,0.0003769387455037683
141,2020-06-11,0,344.8933813908976,5.6988308746601755,False,142,0.019704551468337918,0.0003769387455037683
142,2020-06-12,0,344.8933813908976,5.6988308746601755,False,143,0.02033074236459904,0.0003769387455037683
143,2020-06-13,0,344.8933813908976,5.6988308746601755,False,144,0.02097679629211523,0.0003769387455037683
144,2020-06-14,0,344.8933813908976,5.6988308746601755,False,145,0.0216433409458458,0.0003769387455037683
145,2020-06-15,0,344.8933813908976,5.6988308746601755,False,146,0.02233102370375277,0.0003769387455037683
146,2020-06-16,0,344.8933813908976,5.6988308746601755,False,147,0.02304051223413568,0.0003769387455037683
147,2020-06-17,0,344.8933813908976,5.6988308746601755,False,148,0.023772495121065718,0.0003769387455037683
148,2020-06-18,0,344.8933813908976,5.6988308746601755,False,149,0.024527682508417404,0.0003769387455037683
149,2020-06-19,0,344.8933813908976,5.6988308746601755,False,150,0.025306806763005552,0.0003769387455037683
150,2020-06-20,0,344.8933813908976,5.6988308746601755,False,151,0.026110623157347333,0.0003769387455037683
151,2020-06-21,0,344.8933813908976,5.6988308746601755,False,152,0.026939910572579464,0.0003769387455037683
152,2020-06-22,0,344.8933813908976,5.6988308746601755,False,153,0.027795472222071457,0.0003769387455037683
153,2020-06-23,0,344.8933813908976,5.6988308746601755,False,154,0.028678136396287468,0.0003769387455037683
154,2020-06-24,0,344.8933813908976,5.6988308746601755,False,155,0.02958875722945906,0.0003769387455037683
155,2020-06-25,0,344.8933813908976,5.6988308746601755,False,156,0.03052821548864313,0.0003769387455037683
156,2020-06-26,0,344.8933813908976,5.6988308746601755,False,157,0.03149741938574879,0.0003769387455037683
157,2020-06-27,0,344.8933813908976,5.6988308746601755,False,158,0.03249730541312861,0.0003769387455037683
158,2020-06-28,0,344.8933813908976,5.6988308746601755,False,159,0.033528839203339385,0.0003769387455037683
159,2020-06-29,0,344.8933813908976,5.6988308746601755,False,160,0.03459301641368758,0.0003769387455037683
160,2020-06-30,0,344.8933813908976,5.6988308746601755,False,161,0.03569086363618562,0.0003769387455037683
161,2020-07-01,0,344.8933813908976,5.6988308746601755,False,162,0.036823439333553525,0.0003769387455037683
162,2020-07-02,0,344.8933813908976,5.6988308746601755,False,163,0.037991834801911,0.0003769387455037683
163,2020-07-03,0,344.8933813908976,5.6988308746601755,False,164,0.039197175160812954,0.0003769387455037683
164,2020-07-04,0,344.8933813908976,5.6988308746601755,False,165,0.040440620371291265,0.0003769387455037683
165,2020-07-05,0,344.8933813908976,5.6988308746601755,False,166,0.04172336628257273,0.0003769387455037683
166,2020-07-06,0,344.8933813908976,5.6988308746601755,False,167,0.04304664570815064,0.0003769387455037683
167,2020-07-07,0,344.8933813908976,5.6988308746601755,False,168,0.04441172953189616,0.0003769387455037683
168,2020-07-08,0,344.8933813908976,5.6988308746601755,False,169,0.045819927844899064,0.0003769387455037683
169,2020-07-09,0,344.8933813908976,5.6988308746601755,False,170,0.04727259111373636,0.0003769387455037683
170,2020-07-10,0,344.8933813908976,5.6988308746601755,False,171,0.04877111138086897,0.0003769387455037683
171,2020-07-11,0,344.8933813908976,5.6988308746601755,False,172,0.05031692349787322,0.0003769387455037683
172,2020-07-12,0,344.8933813908976,5.6988308746601755,False,173,0.0519115063922152,0.0003769387455037683
173,2020-07-13,0,344.8933813908976,5.6988308746601755,False,174,0.05355638436827791,0.0003769387455037683
174,2020-07-14,0,344.8933813908976,5.6988308746601755,False,175,0.055253128443353464,0.0003769387455037683
175,2020-07-15,0,344.8933813908976,5.6988308746601755,False,176,0.05700335771930939,0.0003769387455037683
176,2020-07-16,0,344.8933813908976,5.6988308746601755,False,177,0.058808740790638935,0.0003769387455037683
177,2020-07-17,0,344.8933813908976,5.6988308746601755,False,178,0.060670997189599125,0.0003769387455037683
178,2020-07-18,0,344.8933813908976,5.6988308746601755,False,179,0.06259189886913749,0.0003769387455037683
179,2020-07-19,0,344.8933813908976,5.6988308746601755,False,180,0.0645732717242998,0.0003769387455037683
180,2020-07-20,0,344.8933813908976,5.6988308746601755,False,181,0.06661699715280271,0.0003769387455037683
181,2020-07-21,0,344.8933813908976,5.6988308746601755,False,182,0.06872501365544534,0.0003769387455037683
182,2020-07-22,0,344.8933813908976,5.6988308746601755,False,183,0.07089931847701827,0.0003769387455037683
183,2020-07-23,0,344.8933813908976,5.6988308746601755,False,184,0.07314196928835627,0.0003769387455037683
184,2020-07-24,0,344.8933813908976,5.6988308746601755,False,185,0.07545508591015838,0.0003769387455037683
185,2020-07-25,0,344.8933813908976,5.6988308746601755,False,186,0.07784085207918282,0.0003769387455037683
186,2020-07-26,0,344.8933813908976,5.6988308746601755,False,187,0.08030151725739648,0.0003769387455037683
187,2020-07-27,0,344.8933813908976,5.6988308746601755,False,188,0.08283939848463245,0.0003769387455037683
188,2020-07-28,0,344.8933813908976,5.6988308746601755,False,189,0.08545688227528025,0.0003769387455037683
189,2020-07-29,0,344.8933813908976,5.6988308746601755,False,190,0.08815642655949535,0.0003769387455037683
190,2020-07-30,0,344.8933813908976,5.6988308746601755,False,191,0.09094056266938055,0.0003769387455037683
191,2020-07-31,0,344.8933813908976,5.6988308746601755,False,192,0.09381189737054474,0.0003769387455037683
192,2020-08-01,0,344.8933813908976,5.6988308746601755,False,193,0.09677311493940145,0.0003769387455037683
193,2020-08-02,0,344.8933813908976,5.6988308746601755,False,194,0.0998269792865153,0.0003769387455037683
194,2020-08-03,0,344.8933813908976,5.6988308746601755,False,195,0.10297633612624704,0.0003769387455037683
195,2020-08-04,0,344.8933813908976,5.6988308746601755,False,196,0.10622411519288898,0.0003769387455037683
196,2020-08-05,0,344.8933813908976,5.6988308746601755,False,197,0.10957333250340855,0.0003769387455037683
197,2020-08-06,0,344.8933813908976,5.6988308746601755,False,198,0.11302709266684978,0.0003769387455037683
198,2020-08-07,0,344.8933813908976,5.6988308746601755,False,199,0.11658859124035562,0.0003769387455037683
199,2020-08-08,0,344.8933813908976,5.6988308746601755,False,200,0.1202611171316911,0.0003769387455037683
200,2020-08-09,0,344.8933813908976,5.6988308746601755,False,201,0.12404805504804817,0.0003769387455037683
201,2020-08-10,0,344.8933813908976,5.6988308746601755,False,202,0.12795288799081275,0.0003769387455037683
202,2020-08-11,0,344.8933813908976,5.6988308746601755,False,203,0.13197919979586278,0.0003769387455037683
203,2020-08-12,0,344.8933813908976,5.6988308746601755,False,204,0.13613067771884393,0.0003769387455037683
204,2020-08-13,0,344.8933813908976,5.6988308746601755,False,205,0.14041111506474524,0.0003769387455037683
205,2020-08-14,0,344.8933813908976,5.6988308746601755,False,206,0.14482441386095213,0.0003769387455037683
206,2020-08-15,0,344.8933813908976,5.6988308746601755,False,207,0.14937458757281227,0.0003769387455037683
207,2020-08-16,0,344.8933813908976,5.6988308746601755,False,208,0.15406576386058313,0.0003769387455037683
208,2020-08-17,0,344.8933813908976,5.6988308746601755,False,209,0.15890218737646442,0.0003769387455037683
209,2020-08-18,0,344.8933813908976,5.6988308746601755,False,210,0.16388822260023447,0.0003769387455037683
210,2020-08-19,0,344.8933813908976,5.6988308746601755,False,211,0.169028356711811,0.0003769387455037683
211,2020-08-20,0,344.8933813908976,5.6988308746601755,False,212,0.1743272024988555,0.0003769387455037683
212,2020-08-21,0,344.8933813908976,5.6988308746601755,False,213,0.1797895012973097,0.0003769387455037683
213,2020-08-22,0,344.8933813908976,5.6988308746601755,False,214,0.18542012596252586,0.0003769387455037683
214,2020-08-23,0,344.8933813908976,5.6988308746601755,False,215,0.19122408386839215,0.0003769387455037683
215,2020-08-24,0,344.8933813908976,5.6988308746601755,False,216,0.19720651993159546,0.0003769387455037683
216,2020-08-25,0,344.8933813908976,5.6988308746601755,False,217,0.20337271965787676,0.0003769387455037683
217,2020-08-26,0,344.8933813908976,5.6988308746601755,False,218,0.2097281122068335,0.0003769387455037683
218,2020-08-27,0,344.8933813908976,5.6988308746601755,False,219,0.21627827347151174,0.0003769387455037683
219,2020-08-28,0,344.8933813908976,5.6988308746601755,False,220,0.22302892916868616,0.0003769387455037683
220,2020-08-29,0,344.8933813908976,5.6988308746601755,False,221,0.22998595793538185,0.0003769387455037683
221,2020-08-30,0,344.8933813908976,5.6988308746601755,False,222,0.23715539442680705,0.0003769387455037683
222,2020-08-31,0,344.8933813908976,5.6988308746601755,False,223,0.24454343241048163,0.0003769387455037683
223,2020-09-01,0,344.8933813908976,5.6988308746601755,False,224,0.25215642785092457,0.0003769387455037683
224,2020-09-02,0,344.8933813908976,5.6988308746601755,False,225,0.2600009019788267,0.0003769387455037683
225,2020-09-03,0,344.8933813908976,5.6988308746601755,False,226,0.2680835443381851,0.0003769387455037683
226,2020-09-04,0,344.8933813908976,5.6988308746601755,False,227,0.27641121580438077,0.0003769387455037683
227,2020-09-05,0,344.8933813908976,5.6988308746601755,False,228,0.284990951565693,0.0003769387455037683
228,2020-09-06,0,344.8933813908976,5.6988308746601755,False,229,0.2938299640602005,0.0003769387455037683
229,2020-09-07,0,344.8933813908976,5.6988308746601755,False,230,0.30293564585948407,0.0003769387455037683
230,2020-09-08,0,344.8933813908976,5.6988308746601755,False,231,0.31231557248995817,0.0003769387455037683
231,2020-09-09,0,344.8933813908976,5.6988308746601755,False,232,0.3219775051820629,0.0003769387455037683
232,2020-09-10,0,344.8933813908976,5.6988308746601755,False,233,0.3319293935369314,0.0003769387455037683
233,2020-09-11,0,344.8933813908976,5.6988308746601755,False,234,0.3421793780994835,0.0003769387455037683
234,2020-09-12,0,344.8933813908976,5.6988308746601755,False,235,0.35273579282624473,0.0003769387455037683
235,2020-09-13,0,344.8933813908976,5.6988308746601755,False,236,0.3636071674354698,0.0003769387455037683
236,2020-09-14,0,344.8933813908976,5.6988308746601755,False,237,0.3748022296264507,0.0003769387455037683
237,2020-09-15,0,344.8933813908976,5.6988308746601755,False,238,0.386329907154133,0.0003769387455037683
238,2020-09-16,0,344.8933813908976,5.6988308746601755,False,239,0.3981993297443972,0.0003769387455037683
239,2020-09-17,0,344.8933813908976,5.6988308746601755,False,240,0.4104198308345876,0.0003769387455037683
240,2020-09-18,0,344.8933813908976,5.6988308746601755,False,241,0.4230009491230432,0.0003769387455037683
241,2020-09-19,0,344.8933813908976,5.6988308746601755,False,242,0.435952429910581,0.0003769387455037683
242,2020-09-20,0,344.8933813908976,5.6988308746601755,False,243,0.4492842262160143,0.0003769387455037683
243,2020-09-21,0,344.8933813908976,5.6988308746601755,False,244,0.4630064996469511,0.0003769387455037683
244,2020-09-22,0,344.8933813908976,5.6988308746601755,False,245,0.47712962100623085,0.0003769387455037683
245,2020-09-23,0,344.8933813908976,5.6988308746601755,False,246,0.4916641706134756,0.0003769387455037683
246,2020-09-24,0,344.8933813908976,5.6988308746601755,False,247,0.5066209383203538,0.0003769387455037683
247,2020-09-25,0,344.8933813908976,5.6988308746601755,False,248,0.5220109231972396,0.0003769387455037683
248,2020-09-26,0,344.8933813908976,5.6988308746601755,False,249,0.5378453328680786,0.0003769387455037683
249,2020-09-27,0,344.8933813908976,5.6988308746601755,False,250,0.5541355824693543,0.0003769387455037683
250,2020-09-28,0,344.8933813908976,5.6988308746601755,False,251,0.5708932932081935,0.0003769387455037683
251,2020-09-29,0,344.8933813908976,5.6988308746601755,False,252,0.5881302904937553,0.0003769387455037683
252,2020-09-30,0,344.8933813908976,5.6988308746601755,False,253,0.6058586016152092,0.0003769387455037683
253,2020-10-01,0,344.8933813908976,5.6988308746601755,False,254,0.6240904529387903,0.0003769387455037683
254,2020-10-02,0,344.8933813908976,5.6988308746601755,False,255,0.6428382665956014,0.0003769387455037683
255,2020-10-03,0,344.8933813908976,5.6988308746601755,False,256,0.6621146566311145,0.0003769387455037683
256,2020-10-04,0,344.8933813908976,5.6988308746601755,False,257,0.6819324245865773,0.0003769387455037683
257,2020-10-05,0,344.8933813908976,5.6988308746601755,False,258,0.7023045544819202,0.0003769387455037683
258,2020-10-06,0,344.8933813908976,5.6988308746601755,False,259,0.7232442071691344,0.0003769387455037683
259,2020-10-07,0,344.8933813908976,5.6988308746601755,False,260,0.7447647140246229,0.0003769387455037683
260,2020-10-08,0,344.8933813908976,5.6988308746601755,False,261,0.7668795699485602,0.0003769387455037683
261,2020-10-09,0,344.8933813908976,5.6988308746601755,False,262,0.7896024256390022,0.0003769387455037683
262,2020-10-10,0,344.8933813908976,5.6988308746601755,False,263,0.8129470791082373,0.0003769387455037683
263,2020-10-11,0,344.8933813908976,5.6988308746601755,False,264,0.8369274664088139,0.0003769387455037683
264,2020-10-12,0,344.8933813908976,5.6988308746601755,False,265,0.8615576515366554,0.0003769387455037683
265,2020-10-13,0,344.8933813908976,5.6988308746601755,False,266,0.8868518154789014,0.0003769387455037683
266,2020-10-14,0,344.8933813908976,5.6988308746601755,False,267,0.9128242443744559,0.0003769387455037683
267,2020-10-15,0,344.8933813908976,5.6988308746601755,False,268,0.939489316755703,0.0003769387455037683
268,2020-10-16,0,344.8933813908976,5.6988308746601755,False,269,0.9668614898406099,0.0003769387455037683
269,2020-10-17,0,344.8933813908976,5.6988308746601755,False,270,0.9949552848453174,0.0003769387455037683
