,Report_Date,Vietnam_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
192,2020-08-01,590,202.78253266032883,752.4758076490383,True,193,682.7213032863476,1408.7561475022214
193,2020-08-02,621,202.78253266032883,752.4758076490383,True,194,689.8169363316977,1408.7561475022214
194,2020-08-03,652,202.78253266032883,752.4758076490383,True,195,696.9238081518848,1408.7561475022214
195,2020-08-04,672,202.78253266032883,752.4758076490383,True,196,704.0406589123752,1408.7561475022214
196,2020-08-05,717,202.78253266032883,752.4758076490383,True,197,711.1662216290715,1408.7561475022214
197,2020-08-06,750,202.78253266032883,752.4758076490383,True,198,718.2992230637298,1408.7561475022214
198,2020-08-07,789,202.78253266032883,752.4758076490383,True,199,725.43838462889,1408.7561475022214
199,2020-08-08,812,202.78253266032883,752.4758076490383,True,200,732.5824233009707,1408.7561475022214
200,2020-08-09,841,202.78253266032883,752.4758076490383,True,201,739.7300525401391,1408.7561475022214
201,2020-08-10,847,202.78253266032883,752.4758076490383,True,202,746.8799832155668,1408.7561475022214
202,2020-08-11,866,202.78253266032883,752.4758076490383,True,203,754.030924534654,1408.7561475022214
203,2020-08-12,883,202.78253266032883,752.4758076490383,True,204,761.1815849748036,1408.7561475022214
204,2020-08-13,911,202.78253266032883,752.4758076490383,True,205,768.3306732163157,1408.7561475022214
205,2020-08-14,930,202.78253266032883,752.4758076490383,True,206,775.47689907497,1408.7561475022214
206,2020-08-15,951,202.78253266032883,752.4758076490383,True,207,782.6189744328664,1408.7561475022214
207,2020-08-16,964,202.78253266032883,752.4758076490383,True,208,789.7556141660976,1408.7561475022214
208,2020-08-17,983,202.78253266032883,752.4758076490383,True,209,796.8855370678355,1408.7561475022214
209,2020-08-18,989,202.78253266032883,752.4758076490383,True,210,804.007466765423,1408.7561475022214
210,2020-08-19,994,202.78253266032883,752.4758076490383,True,211,811.1201326300894,1408.7561475022214
211,2020-08-20,1007,202.78253266032883,752.4758076490383,True,212,818.222270677906,1408.7561475022214
212,2020-08-21,1009,202.78253266032883,752.4758076490383,True,213,825.3126244606462,1408.7561475022214
213,2020-08-22,1014,202.78253266032883,752.4758076490383,True,214,832.3899459452206,1408.7561475022214
214,2020-08-23,1016,202.78253266032883,752.4758076490383,True,215,839.4529963803978,1408.7561475022214
215,2020-08-24,1022,202.78253266032883,752.4758076490383,True,216,846.5005471495518,1408.7561475022214
216,2020-08-25,1029,202.78253266032883,752.4758076490383,True,217,853.5313806082117,1408.7561475022214
217,2020-08-26,1034,202.78253266032883,752.4758076490383,True,218,860.5442909052309,1408.7561475022214
218,2020-08-27,1036,202.78253266032883,752.4758076490383,True,219,867.5380847864301,1408.7561475022214
219,2020-08-28,1038,202.78253266032883,752.4758076490383,True,220,874.511582379619,1408.7561475022214
220,2020-08-29,1040,202.78253266032883,752.4758076490383,True,221,881.4636179599427,1408.7561475022214
221,2020-08-30,1040,202.78253266032883,752.4758076490383,True,222,888.3930406945498,1408.7561475022214
222,2020-08-31,1044,202.78253266032883,752.4758076490383,True,223,895.298715365632,1408.7561475022214
223,2020-09-01,1044,202.78253266032883,752.4758076490383,True,224,902.1795230709367,1408.7561475022214
224,2020-09-02,1046,202.78253266032883,752.4758076490383,True,225,909.0343619009058,1408.7561475022214
225,2020-09-03,1046,202.78253266032883,752.4758076490383,True,226,915.8621475916568,1408.7561475022214
226,2020-09-04,1049,202.78253266032883,752.4758076490383,True,227,922.6618141530752,1408.7561475022214
227,2020-09-05,1049,202.78253266032883,752.4758076490383,True,228,929.4323144713455,1408.7561475022214
228,2020-09-06,1049,202.78253266032883,752.4758076490383,True,229,936.1726208853112,1408.7561475022214
229,2020-09-07,1049,202.78253266032883,752.4758076490383,True,230,942.8817257361103,1408.7561475022214
230,2020-09-08,1054,202.78253266032883,752.4758076490383,True,231,949.5586418895982,1408.7561475022214
231,2020-09-09,1059,202.78253266032883,752.4758076490383,True,232,956.2024032311274,1408.7561475022214
232,2020-09-10,1059,202.78253266032883,752.4758076490383,True,233,962.812065132314,1408.7561475022214
233,2020-09-11,1060,202.78253266032883,752.4758076490383,True,234,969.3867048894899,1408.7561475022214
234,2020-09-12,1060,202.78253266032883,752.4758076490383,True,235,975.9254221335848,1408.7561475022214
