,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,-0.030595380609157164,-1.4085832349447884,1.3106647990740443,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
1,2020-01-23,-0.03836054594373143,-1.4255429426749544,1.3953749120896437,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
2,2020-01-24,-0.3985053743585849,-1.8043975346145809,0.9708704849138893,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
3,2020-01-25,-0.026040985604085097,-1.4149105371233617,1.3137970075989336,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
4,2020-01-26,0.08073721137793136,-1.3367999976281146,1.5275953935627737,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
5,2020-01-27,0.18769122631516658,-1.2939576829321555,1.624845466800794,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
6,2020-01-28,0.2254681128108424,-1.118071389466156,1.776149823951498,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
7,2020-01-29,-0.030515675346937304,-1.4439379174208258,1.344352023183427,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
8,2020-01-30,-0.038264727328183215,-1.4647659327143394,1.3269648198816681,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
9,2020-01-31,-0.3983901849025452,-1.6864678455563165,1.1230898479861113,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
10,2020-02-01,-0.02590250929169926,-1.4680871933370567,1.4703646007348623,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
11,2020-02-02,0.08090368221474827,-1.3437717839444874,1.4638600354473847,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
12,2020-02-03,0.18789135103217303,-1.3812793603637368,1.5615579859830349,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
13,2020-02-04,0.22570869483518594,-1.2458197385580267,1.651478719343592,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
14,2020-02-05,-0.030226457248050703,-1.3990648219174058,1.3322452998155192,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
15,2020-02-06,-0.03791704102857982,-1.4837694210006203,1.369097794783769,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
16,2020-02-07,-0.3979722107097536,-1.821817795517372,0.9585173242251036,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
17,2020-02-08,-0.02540003818290141,-1.3767970099894,1.3277573055727228,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
18,2020-02-09,0.08150773154662394,-1.2878783394705628,1.524419726642989,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
19,2020-02-10,0.18861751273416116,-1.2901622208178884,1.581737838827302,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
20,2020-02-11,0.2265816537712907,-1.0933133403878226,1.5209803051355457,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
21,2020-02-12,-0.02917702660678951,-1.4486856637073822,1.5020674348673657,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
22,2020-02-13,-0.03665546622787332,-1.4193957603520906,1.4337945943737698,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
23,2020-02-14,-0.3964556092240581,-1.842714304853704,1.0459824931324688,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
24,2020-02-15,-0.0235768605078951,-1.489168446436643,1.468351710628356,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
25,2020-02-16,0.08369945302536545,-1.2539293731063432,1.440019951959897,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
26,2020-02-17,0.1912522684431907,-1.2301282615145768,1.6689061025699947,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
27,2020-02-18,0.22974898648905012,-1.1859354861349067,1.5242604563932969,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
28,2020-02-19,-0.02536948176682338,-1.4785001911464657,1.3614160468715175,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
29,2020-02-20,-0.03207832860889132,-1.5359938094281713,1.2884775981828136,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
30,2020-02-21,-0.39095336283524174,-1.8062435463524031,0.9804452306905957,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
31,2020-02-22,-0.01696257959912937,-1.357178621997922,1.1950936072980567,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
32,2020-02-23,0.09165044060877675,-1.3235936586647479,1.4297012468694417,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
33,2020-02-24,0.20080999303460345,-1.2145753440831468,1.592208043941006,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
34,2020-02-25,0.24123797870700664,-1.2483921558259428,1.5695808717543276,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
35,2020-02-26,-0.011559213023942354,-1.494685298356729,1.4874224323087915,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
36,2020-02-27,-0.015478116559338295,-1.412469969159101,1.405363857357004,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
37,2020-02-28,-0.3710000644158585,-1.755684273285451,1.106767157405489,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
38,2020-02-29,0.007020403832806877,-1.393944056799206,1.3926430402195664,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
39,2020-03-01,0.1204759260670448,-1.2308598803090534,1.5334551024729142,0.0,2020-04-12,80.58141662725393,True,82,41.31455128775739
