,Report_Date,Nepal_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
51,2020-03-13,1,106.8703733981001,68.53917226000327,False,52,1.0674143833649996,10.370622839923257
52,2020-03-14,1,106.8703733981001,68.53917226000327,False,53,1.1651674285643754,10.370622839923257
53,2020-03-15,1,106.8703733981001,68.53917226000327,False,54,1.271788919326779,10.370622839923257
54,2020-03-16,1,106.8703733981001,68.53917226000327,False,55,1.3880674261865198,10.370622839923257
55,2020-03-17,1,106.8703733981001,68.53917226000327,False,56,1.514858584926391,10.370622839923257
56,2020-03-18,1,106.8703733981001,68.53917226000327,False,57,1.6530902159707932,10.370622839923257
57,2020-03-19,1,106.8703733981001,68.53917226000327,False,58,1.8037677207207858,10.370622839923257
58,2020-03-20,1,106.8703733981001,68.53917226000327,False,59,1.9679797460085564,10.370622839923257
59,2020-03-21,1,106.8703733981001,68.53917226000327,False,60,2.14690410137804,10.370622839923257
60,2020-03-22,1,106.8703733981001,68.53917226000327,False,61,2.341813906015118,10.370622839923257
61,2020-03-23,2,106.8703733981001,68.53917226000327,False,62,2.5540839326422367,10.370622839923257
62,2020-03-24,2,106.8703733981001,68.53917226000327,False,63,2.785197104328949,10.370622839923257
63,2020-03-25,3,106.8703733981001,68.53917226000327,False,64,3.036751086710221,10.370622839923257
64,2020-03-26,3,106.8703733981001,68.53917226000327,False,65,3.3104649022986288,10.370622839923257
65,2020-03-27,4,106.8703733981001,68.53917226000327,False,66,3.608185475177573,10.370622839923257
66,2020-03-28,5,106.8703733981001,68.53917226000327,False,67,3.9318939931352435,10.370622839923257
67,2020-03-29,5,106.8703733981001,68.53917226000327,False,68,4.283711950038693,10.370622839923257
68,2020-03-30,5,106.8703733981001,68.53917226000327,False,69,4.665906703800185,10.370622839923257
69,2020-03-31,5,106.8703733981001,68.53917226000327,False,70,5.08089635457879,10.370622839923257
70,2020-04-01,5,106.8703733981001,68.53917226000327,False,71,5.53125371392868,10.370622839923257
71,2020-04-02,6,106.8703733981001,68.53917226000327,False,72,6.019709098646846,10.370622839923257
72,2020-04-03,6,106.8703733981001,68.53917226000327,False,73,6.549151643492123,10.370622839923257
73,2020-04-04,9,106.8703733981001,68.53917226000327,False,74,7.122628785416464,10.370622839923257
74,2020-04-05,9,106.8703733981001,68.53917226000327,False,75,7.743343529478064,10.370622839923257
75,2020-04-06,9,106.8703733981001,68.53917226000327,False,76,8.414649064614247,10.370622839923257
76,2020-04-07,9,106.8703733981001,68.53917226000327,False,77,9.140040257847163,10.370622839923257
77,2020-04-08,9,106.8703733981001,68.53917226000327,False,78,9.923141520748375,10.370622839923257
78,2020-04-09,9,106.8703733981001,68.53917226000327,False,79,10.767690515194552,10.370622839923257
79,2020-04-10,9,106.8703733981001,68.53917226000327,False,80,11.677517150372742,10.370622839923257
80,2020-04-11,9,106.8703733981001,68.53917226000327,False,81,12.656517324082799,10.370622839923257
81,2020-04-12,12,106.8703733981001,68.53917226000327,False,82,13.708620883711088,10.370622839923257
82,2020-04-13,14,106.8703733981001,68.53917226000327,False,83,14.837753331404441,10.370622839923257
83,2020-04-14,16,106.8703733981001,68.53917226000327,False,84,16.047790879843927,10.370622839923257
84,2020-04-15,16,106.8703733981001,68.53917226000327,False,85,17.3425085854661,10.370622839923257
85,2020-04-16,16,106.8703733981001,68.53917226000327,False,86,18.725521450365807,10.370622839923257
86,2020-04-17,30,106.8703733981001,68.53917226000327,False,87,20.200218596693848,10.370622839923257
