,Report_Date,Mauritius_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
45,2020-03-07,0,71.32867219362782,170.25911634483188,True,46,5.616009011441951,340.5182326745048
46,2020-03-08,0,71.32867219362782,170.25911634483188,True,47,6.58071403551939,340.5182326745048
47,2020-03-09,0,71.32867219362782,170.25911634483188,True,48,7.707320153744448,340.5182326745048
48,2020-03-10,0,71.32867219362782,170.25911634483188,True,49,9.021588548608447,340.5182326745048
49,2020-03-11,0,71.32867219362782,170.25911634483188,True,50,10.552862545757606,340.5182326745048
50,2020-03-12,0,71.32867219362782,170.25911634483188,True,51,12.33437566415418,340.5182326745048
51,2020-03-13,0,71.32867219362782,170.25911634483188,True,52,14.403511979800404,340.5182326745048
52,2020-03-14,0,71.32867219362782,170.25911634483188,True,53,16.801982734835732,340.5182326745048
53,2020-03-15,0,71.32867219362782,170.25911634483188,True,54,19.575871908140428,340.5182326745048
54,2020-03-16,0,71.32867219362782,170.25911634483188,True,55,22.77549101600046,340.5182326745048
55,2020-03-17,0,71.32867219362782,170.25911634483188,True,56,26.45497074179196,340.5182326745048
56,2020-03-18,3,71.32867219362782,170.25911634483188,True,57,30.671505907672483,340.5182326745048
57,2020-03-19,3,71.32867219362782,170.25911634483188,True,58,35.48416363530768,340.5182326745048
58,2020-03-20,12,71.32867219362782,170.25911634483188,True,59,40.95216631265321,340.5182326745048
59,2020-03-21,14,71.32867219362782,170.25911634483188,True,60,47.13257630721425,340.5182326745048
60,2020-03-22,28,71.32867219362782,170.25911634483188,True,61,54.077343959785814,340.5182326745048
61,2020-03-23,36,71.32867219362782,170.25911634483188,True,62,61.829739425933774,340.5182326745048
62,2020-03-24,42,71.32867219362782,170.25911634483188,True,63,70.42027508530887,340.5182326745048
63,2020-03-25,48,71.32867219362782,170.25911634483188,True,64,79.86233604263067,340.5182326745048
64,2020-03-26,81,71.32867219362782,170.25911634483188,True,65,90.14786122287147,340.5182326745048
65,2020-03-27,94,71.32867219362782,170.25911634483188,True,66,101.24353628322349,340.5182326745048
66,2020-03-28,102,71.32867219362782,170.25911634483188,True,67,113.08804221038811,340.5182326745048
67,2020-03-29,107,71.32867219362782,170.25911634483188,True,68,125.59091555283366,340.5182326745048
68,2020-03-30,128,71.32867219362782,170.25911634483188,True,69,138.6334880040947,340.5182326745048
69,2020-03-31,143,71.32867219362782,170.25911634483188,True,70,152.07217200476222,340.5182326745048
70,2020-04-01,161,71.32867219362782,170.25911634483188,True,71,165.74406118531763,340.5182326745048
71,2020-04-02,169,71.32867219362782,170.25911634483188,True,72,179.47446840638653,340.5182326745048
72,2020-04-03,186,71.32867219362782,170.25911634483188,True,73,193.08570306505644,340.5182326745048
73,2020-04-04,196,71.32867219362782,170.25911634483188,True,74,206.4061711072333,340.5182326745048
74,2020-04-05,227,71.32867219362782,170.25911634483188,True,75,219.27882284536355,340.5182326745048
75,2020-04-06,244,71.32867219362782,170.25911634483188,True,76,231.56809095611155,340.5182326745048
76,2020-04-07,268,71.32867219362782,170.25911634483188,True,77,243.16472250688935,340.5182326745048
77,2020-04-08,273,71.32867219362782,170.25911634483188,True,78,253.9882475619203,340.5182326745048
78,2020-04-09,314,71.32867219362782,170.25911634483188,True,79,263.98716377730517,340.5182326745048
79,2020-04-10,318,71.32867219362782,170.25911634483188,True,80,273.1371849373799,340.5182326745048
80,2020-04-11,319,71.32867219362782,170.25911634483188,True,81,281.43806396123284,340.5182326745048
81,2020-04-12,324,71.32867219362782,170.25911634483188,True,82,288.90955221922184,340.5182326745048
82,2020-04-13,324,71.32867219362782,170.25911634483188,True,83,295.58701690511566,340.5182326745048
83,2020-04-14,324,71.32867219362782,170.25911634483188,True,84,301.51713940176523,340.5182326745048
84,2020-04-15,324,71.32867219362782,170.25911634483188,True,85,306.75399377654657,340.5182326745048
85,2020-04-16,324,71.32867219362782,170.25911634483188,True,86,311.35568264232177,340.5182326745048
86,2020-04-17,324,71.32867219362782,170.25911634483188,True,87,315.38160454230507,340.5182326745048
87,2020-04-18,325,71.32867219362782,170.25911634483188,True,88,318.89035019979826,340.5182326745048
88,2020-04-19,328,71.32867219362782,170.25911634483188,True,89,321.9381747918451,340.5182326745048
89,2020-04-20,328,71.32867219362782,170.25911634483188,True,90,324.57796605754334,340.5182326745048
90,2020-04-21,328,71.32867219362782,170.25911634483188,True,91,326.85861800285124,340.5182326745048
91,2020-04-22,329,71.32867219362782,170.25911634483188,True,92,328.8247216105448,340.5182326745048
92,2020-04-23,331,71.32867219362782,170.25911634483188,True,93,330.51649253597157,340.5182326745048
93,2020-04-24,331,71.32867219362782,170.25911634483188,True,94,331.96986766090913,340.5182326745048
94,2020-04-25,331,71.32867219362782,170.25911634483188,True,95,333.21671512940827,340.5182326745048
95,2020-04-26,332,71.32867219362782,170.25911634483188,True,96,334.28511459586963,340.5182326745048
96,2020-04-27,334,71.32867219362782,170.25911634483188,True,97,335.19967508347804,340.5182326745048
97,2020-04-28,334,71.32867219362782,170.25911634483188,True,98,335.98186677121265,340.5182326745048
98,2020-04-29,332,71.32867219362782,170.25911634483188,True,99,336.65035019040033,340.5182326745048
99,2020-04-30,332,71.32867219362782,170.25911634483188,True,100,337.2212918726416,340.5182326745048
100,2020-05-01,332,71.32867219362782,170.25911634483188,True,101,337.7086596796422,340.5182326745048
101,2020-05-02,332,71.32867219362782,170.25911634483188,True,102,338.1244941097529,340.5182326745048
102,2020-05-03,332,71.32867219362782,170.25911634483188,True,103,338.4791540498905,340.5182326745048
103,2020-05-04,332,71.32867219362782,170.25911634483188,True,104,338.78153693004583,340.5182326745048
104,2020-05-05,332,71.32867219362782,170.25911634483188,True,105,339.03927421169334,340.5182326745048
105,2020-05-06,332,71.32867219362782,170.25911634483188,True,106,339.2589037384642,340.5182326745048
106,2020-05-07,332,71.32867219362782,170.25911634483188,True,107,339.4460208047436,340.5182326745048
107,2020-05-08,332,71.32867219362782,170.25911634483188,True,108,339.605409937258,340.5182326745048
108,2020-05-09,332,71.32867219362782,170.25911634483188,True,109,339.74115939740375,340.5182326745048
109,2020-05-10,332,71.32867219362782,170.25911634483188,True,110,339.85676034285973,340.5182326745048
110,2020-05-11,332,71.32867219362782,170.25911634483188,True,111,339.9551924681183,340.5182326745048
111,2020-05-12,332,71.32867219362782,170.25911634483188,True,112,340.03899779763333,340.5182326745048
112,2020-05-13,332,71.32867219362782,170.25911634483188,True,113,340.1103441478808,340.5182326745048
113,2020-05-14,332,71.32867219362782,170.25911634483188,True,114,340.1710796161151,340.5182326745048
114,2020-05-15,332,71.32867219362782,170.25911634483188,True,115,340.22277930062137,340.5182326745048
115,2020-05-16,332,71.32867219362782,170.25911634483188,True,116,340.2667853137733,340.5182326745048
116,2020-05-17,332,71.32867219362782,170.25911634483188,True,117,340.30424101734485,340.5182326745048
117,2020-05-18,332,71.32867219362782,170.25911634483188,True,118,340.3361202901805,340.5182326745048
118,2020-05-19,332,71.32867219362782,170.25911634483188,True,119,340.3632525315489,340.5182326745048
119,2020-05-20,332,71.32867219362782,170.25911634483188,True,120,340.3863440088393,340.5182326745048
120,2020-05-21,332,71.32867219362782,170.25911634483188,True,121,340.4059960749238,340.5182326745048
121,2020-05-22,332,71.32867219362782,170.25911634483188,True,122,340.4227207075797,340.5182326745048
122,2020-05-23,332,71.32867219362782,170.25911634483188,True,123,340.43695375982907,340.5182326745048
123,2020-05-24,334,71.32867219362782,170.25911634483188,True,124,340.449066254928,340.5182326745048
124,2020-05-25,334,71.32867219362782,170.25911634483188,True,125,340.45937401204077,340.5182326745048
125,2020-05-26,334,71.32867219362782,170.25911634483188,True,126,340.4681458474938,340.5182326745048
126,2020-05-27,334,71.32867219362782,170.25911634483188,True,127,340.47561056108214,340.5182326745048
127,2020-05-28,334,71.32867219362782,170.25911634483188,True,128,340.48196288645573,340.5182326745048
128,2020-05-29,335,71.32867219362782,170.25911634483188,True,129,340.4873685585044,340.5182326745048
129,2020-05-30,335,71.32867219362782,170.25911634483188,True,130,340.4919686282712,340.5182326745048
130,2020-05-31,335,71.32867219362782,170.25911634483188,True,131,340.49588313677043,340.5182326745048
131,2020-06-01,335,71.32867219362782,170.25911634483188,True,132,340.49921424270065,340.5182326745048
132,2020-06-02,335,71.32867219362782,170.25911634483188,True,133,340.50204888503873,340.5182326745048
133,2020-06-03,335,71.32867219362782,170.25911634483188,True,134,340.50446104954705,340.5182326745048
134,2020-06-04,335,71.32867219362782,170.25911634483188,True,135,340.5065136980148,340.5182326745048
