,Report_Date,Monaco_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
86,2020-04-17,94,68.91715356299304,48.72317113311457,True,87,92.91567070329617,97.4462649125697
87,2020-04-18,94,68.91715356299304,48.72317113311457,True,88,93.58507956187283,97.4462649125697
88,2020-04-19,94,68.91715356299304,48.72317113311457,True,89,94.15908211931705,97.4462649125697
89,2020-04-20,94,68.91715356299304,48.72317113311457,True,90,94.6503047335278,97.4462649125697
90,2020-04-21,94,68.91715356299304,48.72317113311457,True,91,95.06997542397747,97.4462649125697
91,2020-04-22,94,68.91715356299304,48.72317113311457,True,92,95.42799894713673,97.4462649125697
92,2020-04-23,94,68.91715356299304,48.72317113311457,True,93,95.73305469974838,97.4462649125697
93,2020-04-24,94,68.91715356299304,48.72317113311457,True,94,95.99270615392588,97.4462649125697
94,2020-04-25,94,68.91715356299304,48.72317113311457,True,95,96.21351376543001,97.4462649125697
95,2020-04-26,94,68.91715356299304,48.72317113311457,True,96,96.40114585837343,97.4462649125697
96,2020-04-27,95,68.91715356299304,48.72317113311457,True,97,96.56048394695418,97.4462649125697
97,2020-04-28,95,68.91715356299304,48.72317113311457,True,98,96.69572040331188,97.4462649125697
98,2020-04-29,95,68.91715356299304,48.72317113311457,True,99,96.81044741929185,97.4462649125697
99,2020-04-30,95,68.91715356299304,48.72317113311457,True,100,96.90773692976846,97.4462649125697
100,2020-05-01,95,68.91715356299304,48.72317113311457,True,101,96.99021164409983,97.4462649125697
101,2020-05-02,95,68.91715356299304,48.72317113311457,True,102,97.06010763382423,97.4462649125697
102,2020-05-03,95,68.91715356299304,48.72317113311457,True,103,97.11932909894236,97.4462649125697
103,2020-05-04,95,68.91715356299304,48.72317113311457,True,104,97.16949602042084,97.4462649125697
104,2020-05-05,95,68.91715356299304,48.72317113311457,True,105,97.21198543159744,97.4462649125697
105,2020-05-06,95,68.91715356299304,48.72317113311457,True,106,97.24796702698,97.4462649125697
106,2020-05-07,95,68.91715356299304,48.72317113311457,True,107,97.27843378857132,97.4462649125697
107,2020-05-08,95,68.91715356299304,48.72317113311457,True,108,97.30422825789842,97.4462649125697
108,2020-05-09,96,68.91715356299304,48.72317113311457,True,109,97.32606502361405,97.4462649125697
109,2020-05-10,96,68.91715356299304,48.72317113311457,True,110,97.34454993468847,97.4462649125697
110,2020-05-11,96,68.91715356299304,48.72317113311457,True,111,97.36019649089391,97.4462649125697
111,2020-05-12,96,68.91715356299304,48.72317113311457,True,112,97.37343980735808,97.4462649125697
112,2020-05-13,96,68.91715356299304,48.72317113311457,True,113,97.38464849943531,97.4462649125697
113,2020-05-14,96,68.91715356299304,48.72317113311457,True,114,97.3941347884547,97.4462649125697
114,2020-05-15,96,68.91715356299304,48.72317113311457,True,115,97.40216308812394,97.4462649125697
