,Report_Date,Norway_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
104,2020-05-05,7955,69.89728492809405,4238.837110194947,True,105,8267.253433522445,8477.580223229419
105,2020-05-06,7996,69.89728492809405,4238.837110194947,True,106,8287.678881981714,8477.580223229419
106,2020-05-07,8034,69.89728492809405,4238.837110194947,True,107,8306.162774230328,8477.580223229419
107,2020-05-08,8070,69.89728492809405,4238.837110194947,True,108,8322.882028113969,8477.580223229419
108,2020-05-09,8099,69.89728492809405,4238.837110194947,True,109,8337.998865025735,8477.580223229419
109,2020-05-10,8105,69.89728492809405,4238.837110194947,True,110,8351.661759911405,8477.580223229419
110,2020-05-11,8132,69.89728492809405,4238.837110194947,True,111,8364.006384642029,8477.580223229419
111,2020-05-12,8157,69.89728492809405,4238.837110194947,True,112,8375.15653101815,8477.580223229419
112,2020-05-13,8175,69.89728492809405,4238.837110194947,True,113,8385.22500320596,8477.580223229419
113,2020-05-14,8196,69.89728492809405,4238.837110194947,True,114,8394.31447231534,8477.580223229419
114,2020-05-15,8219,69.89728492809405,4238.837110194947,True,115,8402.51828819476,8477.580223229419
115,2020-05-16,8237,69.89728492809405,4238.837110194947,True,116,8409.921245415955,8477.580223229419
116,2020-05-17,8249,69.89728492809405,4238.837110194947,True,117,8416.600301923141,8477.580223229419
117,2020-05-18,8257,69.89728492809405,4238.837110194947,True,118,8422.625249991355,8477.580223229419
118,2020-05-19,8267,69.89728492809405,4238.837110194947,True,119,8428.059340032854,8477.580223229419
119,2020-05-20,8281,69.89728492809405,4238.837110194947,True,120,8432.959858458362,8477.580223229419
120,2020-05-21,8309,69.89728492809405,4238.837110194947,True,121,8437.378661283736,8477.580223229419
121,2020-05-22,8332,69.89728492809405,4238.837110194947,True,122,8441.362665507962,8477.580223229419
122,2020-05-23,8346,69.89728492809405,4238.837110194947,True,123,8444.954300505622,8477.580223229419
123,2020-05-24,8352,69.89728492809405,4238.837110194947,True,124,8448.191921801106,8477.580223229419
124,2020-05-25,8364,69.89728492809405,4238.837110194947,True,125,8451.110189643829,8477.580223229419
125,2020-05-26,8383,69.89728492809405,4238.837110194947,True,126,8453.740414800322,8477.580223229419
126,2020-05-27,8401,69.89728492809405,4238.837110194947,True,127,8456.110873934475,8477.580223229419
127,2020-05-28,8411,69.89728492809405,4238.837110194947,True,128,8458.247096872325,8477.580223229419
128,2020-05-29,8422,69.89728492809405,4238.837110194947,True,129,8460.172127951737,8477.580223229419
129,2020-05-30,8437,69.89728492809405,4238.837110194947,True,130,8461.90676354709,8477.580223229419
130,2020-05-31,8440,69.89728492809405,4238.837110194947,True,131,8463.469767740251,8477.580223229419
131,2020-06-01,8446,69.89728492809405,4238.837110194947,True,132,8464.878067986025,8477.580223229419
132,2020-06-02,8455,69.89728492809405,4238.837110194947,True,133,8466.146932496147,8477.580223229419
133,2020-06-03,8477,69.89728492809405,4238.837110194947,True,134,8467.29013094324,8477.580223229419
134,2020-06-04,8504,69.89728492809405,4238.837110194947,True,135,8468.320079966796,8477.580223229419
135,2020-06-05,8522,69.89728492809405,4238.837110194947,True,136,8469.247974848418,8477.580223229419
136,2020-06-06,8531,69.89728492809405,4238.837110194947,True,137,8470.083908614195,8477.580223229419
137,2020-06-07,8547,69.89728492809405,4238.837110194947,True,138,8470.836979718706,8477.580223229419
138,2020-06-08,8561,69.89728492809405,4238.837110194947,True,139,8471.515389367998,8477.580223229419
139,2020-06-09,8576,69.89728492809405,4238.837110194947,True,140,8472.126529448202,8477.580223229419
140,2020-06-10,8594,69.89728492809405,4238.837110194947,True,141,8472.677061942068,8477.580223229419
141,2020-06-11,8608,69.89728492809405,4238.837110194947,True,142,8473.172990637568,8477.580223229419
142,2020-06-12,8620,69.89728492809405,4238.837110194947,True,143,8473.61972586051,8477.580223229419
143,2020-06-13,8628,69.89728492809405,4238.837110194947,True,144,8474.022142896774,8477.580223229419
144,2020-06-14,8631,69.89728492809405,4238.837110194947,True,145,8474.38463470868,8477.580223229419
145,2020-06-15,8647,69.89728492809405,4238.837110194947,True,146,8474.71115949415,8477.580223229419
146,2020-06-16,8660,69.89728492809405,4238.837110194947,True,147,8475.005283586263,8477.580223229419
147,2020-06-17,8692,69.89728492809405,4238.837110194947,True,148,8475.27022014399,8477.580223229419
148,2020-06-18,8708,69.89728492809405,4238.837110194947,True,149,8475.508864042526,8477.580223229419
149,2020-06-19,8726,69.89728492809405,4238.837110194947,True,150,8475.723823332706,8477.580223229419
