,Report_Date,Algeria_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,261.6344309842845,56129.22019784731,True,1,1236.5480200437826,90428.33045200747
1,2020-01-23,0,261.6344309842845,56129.22019784731,True,2,1257.829402547325,90428.33045200747
2,2020-01-24,0,261.6344309842845,56129.22019784731,True,3,1279.4728234153854,90428.33045200747
3,2020-01-25,0,261.6344309842845,56129.22019784731,True,4,1301.4842951695964,90428.33045200747
4,2020-01-26,0,261.6344309842845,56129.22019784731,True,5,1323.8699251030648,90428.33045200747
5,2020-01-27,0,261.6344309842845,56129.22019784731,True,6,1346.63591659682,90428.33045200747
6,2020-01-28,0,261.6344309842845,56129.22019784731,True,7,1369.7885704481907,90428.33045200747
7,2020-01-29,0,261.6344309842845,56129.22019784731,True,8,1393.3342862109712,90428.33045200747
8,2020-01-30,0,261.6344309842845,56129.22019784731,True,9,1417.2795635472169,90428.33045200747
9,2020-01-31,0,261.6344309842845,56129.22019784731,True,10,1441.6310035905094,90428.33045200747
10,2020-02-01,0,261.6344309842845,56129.22019784731,True,11,1466.3953103205026,90428.33045200747
11,2020-02-02,0,261.6344309842845,56129.22019784731,True,12,1491.579291948555,90428.33045200747
12,2020-02-03,0,261.6344309842845,56129.22019784731,True,13,1517.1898623142395,90428.33045200747
13,2020-02-04,0,261.6344309842845,56129.22019784731,True,14,1543.2340422925006,90428.33045200747
14,2020-02-05,0,261.6344309842845,56129.22019784731,True,15,1569.7189612112177,90428.33045200747
15,2020-02-06,0,261.6344309842845,56129.22019784731,True,16,1596.6518582789151,90428.33045200747
16,2020-02-07,0,261.6344309842845,56129.22019784731,True,17,1624.0400840223401,90428.33045200747
17,2020-02-08,0,261.6344309842845,56129.22019784731,True,18,1651.8911017336166,90428.33045200747
18,2020-02-09,0,261.6344309842845,56129.22019784731,True,19,1680.212488926656,90428.33045200747
19,2020-02-10,0,261.6344309842845,56129.22019784731,True,20,1709.0119388025028,90428.33045200747
20,2020-02-11,0,261.6344309842845,56129.22019784731,True,21,1738.2972617232476,90428.33045200747
21,2020-02-12,0,261.6344309842845,56129.22019784731,True,22,1768.0763866941493,90428.33045200747
