,Report_Date,Lebanon_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
64,2020-03-26,368,98.34693760954626,745.428991908589,True,65,284.5514890959516,1363.0869488492256
65,2020-03-27,391,98.34693760954626,745.428991908589,True,66,294.6579884499068,1363.0869488492256
66,2020-03-28,412,98.34693760954626,745.428991908589,True,67,305.03267604480544,1363.0869488492256
67,2020-03-29,438,98.34693760954626,745.428991908589,True,68,315.6762502102149,1363.0869488492256
68,2020-03-30,446,98.34693760954626,745.428991908589,True,69,326.5889286265209,1363.0869488492256
69,2020-03-31,470,98.34693760954626,745.428991908589,True,70,337.77042272163726,1363.0869488492256
70,2020-04-01,479,98.34693760954626,745.428991908589,True,71,349.21991303124486,1363.0869488492256
71,2020-04-02,494,98.34693760954626,745.428991908589,True,72,360.9360257641936,1363.0869488492256
72,2020-04-03,508,98.34693760954626,745.428991908589,True,73,372.916810822506,1363.0869488492256
73,2020-04-04,520,98.34693760954626,745.428991908589,True,74,385.15972153084493,1363.0869488492256
74,2020-04-05,527,98.34693760954626,745.428991908589,True,75,397.6615963330493,1363.0869488492256
75,2020-04-06,541,98.34693760954626,745.428991908589,True,76,410.4186427130775,1363.0869488492256
76,2020-04-07,548,98.34693760954626,745.428991908589,True,77,423.426423594187,1363.0869488492256
77,2020-04-08,576,98.34693760954626,745.428991908589,True,78,436.67984646315875,1363.0869488492256
78,2020-04-09,582,98.34693760954626,745.428991908589,True,79,450.17315545567044,1363.0869488492256
79,2020-04-10,609,98.34693760954626,745.428991908589,True,80,463.899926624392,1363.0869488492256
80,2020-04-11,619,98.34693760954626,745.428991908589,True,81,477.8530665929563,1363.0869488492256
81,2020-04-12,630,98.34693760954626,745.428991908589,True,82,492.02481477662906,1363.0869488492256
82,2020-04-13,632,98.34693760954626,745.428991908589,True,83,506.40674932436315,1363.0869488492256
83,2020-04-14,641,98.34693760954626,745.428991908589,True,84,520.9897969071186,1363.0869488492256
84,2020-04-15,658,98.34693760954626,745.428991908589,True,85,535.7642464441103,1363.0869488492256
85,2020-04-16,663,98.34693760954626,745.428991908589,True,86,550.7197668223494,1363.0869488492256
