,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,1.822338400678555,-15.92571838691401,18.295793130145572,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
1,2020-01-23,2.177421526759267,-15.19780761716103,19.795997029808596,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
2,2020-01-24,2.6378254032116417,-14.543647731013687,19.22480020323196,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
3,2020-01-25,3.270334464554922,-14.668607665547983,20.79371350877524,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
4,2020-01-26,4.374682970295246,-14.361731498348629,21.774733720108834,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
5,2020-01-27,4.4203556910546435,-12.984014155695927,22.96281651082978,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
6,2020-01-28,2.9130493695292605,-13.69359794867675,20.676977602124175,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
7,2020-01-29,2.769217302060185,-14.601491671668102,20.291348406603664,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
8,2020-01-30,3.1644326760613506,-13.303144281729333,22.075384633720326,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
9,2020-01-31,3.6665492904223664,-13.143511076148332,21.08052448072153,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
10,2020-02-01,4.342403102805394,-12.514966061012272,22.157850810874837,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
11,2020-02-02,5.4917806012165755,-11.724455708789321,21.977656430574363,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
12,2020-02-03,5.5842193999453364,-11.485722533555368,22.328870947435114,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
13,2020-02-04,4.125469598414806,-12.672652475581863,22.13819004321013,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
14,2020-02-05,4.032038248719312,-13.017412918292823,21.904331600513277,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
15,2020-02-06,4.479547066136124,-14.364538401475377,21.472932499081352,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
16,2020-02-07,5.035909038085639,-11.811595599369728,21.49728836208129,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
17,2020-02-08,5.76801421659326,-11.999658191701725,22.867168189739246,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
18,2020-02-09,6.975702977266623,-10.46218280199044,23.314371982332503,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
19,2020-02-10,7.12856642355702,-10.570591535992593,24.138370416124992,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
20,2020-02-11,5.73240753587061,-12.72295672805525,24.42958090493909,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
21,2020-02-12,5.70378545835832,-11.35971765847923,23.510627531281475,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
22,2020-02-13,6.218372821002411,-11.552237152983338,24.5295330853519,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
23,2020-02-14,6.8441322160341755,-11.089554427797662,24.17464617323707,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
24,2020-02-15,7.648001655827539,-9.26755430080043,24.971850098831347,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
25,2020-02-16,8.929867519723627,-7.740291435712388,26.168004084918657,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
26,2020-02-17,9.159364623669362,-8.705751152422238,26.25539552614393,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
27,2020-02-18,7.842337011823179,-9.90514273754613,24.766886119255922,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
28,2020-02-19,7.895381816554295,-9.70956780529537,25.186360949334144,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
29,2020-02-20,8.494206311083955,-8.84342573720815,26.239442862739075,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
30,2020-02-21,9.206803827488338,-9.151730874498826,27.160672682896163,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
31,2020-02-22,10.100138806920468,-7.20545626770656,27.48090077816101,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
32,2020-02-23,11.474119273692596,-5.695271631401618,29.610849813066604,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
33,2020-02-24,11.798396410456348,-6.1330223817300515,30.206582138079312,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
34,2020-02-25,10.578824834791027,-7.522342706572014,29.18203212715485,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
35,2020-02-26,10.73200592253502,-4.510919829504009,28.27494499063926,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
36,2020-02-27,11.43364431640555,-5.9523341082761965,27.38213616849009,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
37,2020-02-28,12.251723269990904,-5.607832106575727,29.211497762049124,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
38,2020-02-29,13.25318912117762,-3.4225854678770045,30.938682528206513,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
39,2020-03-01,14.737923177632396,-2.9356125520401797,32.36476639875754,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
40,2020-03-02,15.175540697488994,-2.516033105828292,32.40267973389698,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
41,2020-03-03,14.07185057057134,-4.235067483227457,31.104077902874277,0.0,2020-08-17,81.54952349982676,True,209,107.12208808395556
