,Report_Date,Burundi_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
32,2020-02-23,0,172.56678121228566,249.9957922909691,True,33,0.27629332709768467,461.8989477522646
33,2020-02-24,0,172.56678121228566,249.9957922909691,True,34,0.291538670511323,461.8989477522646
34,2020-02-25,0,172.56678121228566,249.9957922909691,True,35,0.3076247053024749,461.8989477522646
35,2020-02-26,0,172.56678121228566,249.9957922909691,True,36,0.3245977319560068,461.8989477522646
36,2020-02-27,0,172.56678121228566,249.9957922909691,True,37,0.3425065942655066,461.8989477522646
37,2020-02-28,0,172.56678121228566,249.9957922909691,True,38,0.36140281828345094,461.8989477522646
38,2020-02-29,0,172.56678121228566,249.9957922909691,True,39,0.38134075877701057,461.8989477522646
39,2020-03-01,0,172.56678121228566,249.9957922909691,True,40,0.40237775358516514,461.8989477522646
40,2020-03-02,0,172.56678121228566,249.9957922909691,True,41,0.4245742862925379,461.8989477522646
41,2020-03-03,0,172.56678121228566,249.9957922909691,True,42,0.447994157655954,461.8989477522646
42,2020-03-04,0,172.56678121228566,249.9957922909691,True,43,0.4727046662411952,461.8989477522646
43,2020-03-05,0,172.56678121228566,249.9957922909691,True,44,0.49877679874977987,461.8989477522646
44,2020-03-06,0,172.56678121228566,249.9957922909691,True,45,0.5262854305388778,461.8989477522646
45,2020-03-07,0,172.56678121228566,249.9957922909691,True,46,0.5553095368616612,461.8989477522646
46,2020-03-08,0,172.56678121228566,249.9957922909691,True,47,0.5859324153805306,461.8989477522646
47,2020-03-09,0,172.56678121228566,249.9957922909691,True,48,0.6182419205317341,461.8989477522646
48,2020-03-10,0,172.56678121228566,249.9957922909691,True,49,0.6523307103469235,461.8989477522646
49,2020-03-11,0,172.56678121228566,249.9957922909691,True,50,0.6882965063651648,461.8989477522646
50,2020-03-12,0,172.56678121228566,249.9957922909691,True,51,0.7262423672978328,461.8989477522646
51,2020-03-13,0,172.56678121228566,249.9957922909691,True,52,0.766276977138646,461.8989477522646
52,2020-03-14,0,172.56678121228566,249.9957922909691,True,53,0.8085149484418424,461.8989477522646
53,2020-03-15,0,172.56678121228566,249.9957922909691,True,54,0.8530771415230899,461.8989477522646
54,2020-03-16,0,172.56678121228566,249.9957922909691,True,55,0.9000910003701557,461.8989477522646
55,2020-03-17,0,172.56678121228566,249.9957922909691,True,56,0.9496909060835627,461.8989477522646
56,2020-03-18,0,172.56678121228566,249.9957922909691,True,57,1.0020185487013533,461.8989477522646
57,2020-03-19,0,172.56678121228566,249.9957922909691,True,58,1.0572233182966204,461.8989477522646
58,2020-03-20,0,172.56678121228566,249.9957922909691,True,59,1.115462716271486,461.8989477522646
59,2020-03-21,0,172.56678121228566,249.9957922909691,True,60,1.176902787806668,461.8989477522646
60,2020-03-22,0,172.56678121228566,249.9957922909691,True,61,1.2417185764614547,461.8989477522646
61,2020-03-23,0,172.56678121228566,249.9957922909691,True,62,1.3100946019546988,461.8989477522646
62,2020-03-24,0,172.56678121228566,249.9957922909691,True,63,1.3822253621931155,461.8989477522646
63,2020-03-25,0,172.56678121228566,249.9957922909691,True,64,1.4583158606484945,461.8989477522646
64,2020-03-26,0,172.56678121228566,249.9957922909691,True,65,1.5385821602201957,461.8989477522646
65,2020-03-27,0,172.56678121228566,249.9957922909691,True,66,1.6232519647531134,461.8989477522646
66,2020-03-28,0,172.56678121228566,249.9957922909691,True,67,1.7125652294138998,461.8989477522646
67,2020-03-29,0,172.56678121228566,249.9957922909691,True,68,1.8067748011591882,461.8989477522646
68,2020-03-30,0,172.56678121228566,249.9957922909691,True,69,1.9061470905584117,461.8989477522646
69,2020-03-31,2,172.56678121228566,249.9957922909691,True,70,2.0109627762600972,461.8989477522646
70,2020-04-01,2,172.56678121228566,249.9957922909691,True,71,2.121517543413598,461.8989477522646
71,2020-04-02,3,172.56678121228566,249.9957922909691,True,72,2.2381228573775283,461.8989477522646
72,2020-04-03,3,172.56678121228566,249.9957922909691,True,73,2.3611067740608918,461.8989477522646
73,2020-04-04,3,172.56678121228566,249.9957922909691,True,74,2.490814788252298,461.8989477522646
74,2020-04-05,3,172.56678121228566,249.9957922909691,True,75,2.6276107212957736,461.8989477522646
75,2020-04-06,3,172.56678121228566,249.9957922909691,True,76,2.7718776494674944,461.8989477522646
76,2020-04-07,3,172.56678121228566,249.9957922909691,True,77,2.9240188743952045,461.8989477522646
77,2020-04-08,3,172.56678121228566,249.9957922909691,True,78,3.084458936839763,461.8989477522646
78,2020-04-09,3,172.56678121228566,249.9957922909691,True,79,3.253644675124995,461.8989477522646
79,2020-04-10,3,172.56678121228566,249.9957922909691,True,80,3.432046329455918,461.8989477522646
80,2020-04-11,5,172.56678121228566,249.9957922909691,True,81,3.620158693305219,461.8989477522646
81,2020-04-12,5,172.56678121228566,249.9957922909691,True,82,3.8185023129711766,461.8989477522646
82,2020-04-13,5,172.56678121228566,249.9957922909691,True,83,4.027624736315479,461.8989477522646
83,2020-04-14,5,172.56678121228566,249.9957922909691,True,84,4.248101811573898,461.8989477522646
84,2020-04-15,5,172.56678121228566,249.9957922909691,True,85,4.480539036994223,461.8989477522646
85,2020-04-16,5,172.56678121228566,249.9957922909691,True,86,4.72557296189172,461.8989477522646
86,2020-04-17,5,172.56678121228566,249.9957922909691,True,87,4.983872639519092,461.8989477522646
87,2020-04-18,5,172.56678121228566,249.9957922909691,True,88,5.25614113192315,461.8989477522646
88,2020-04-19,5,172.56678121228566,249.9957922909691,True,89,5.543117066699611,461.8989477522646
89,2020-04-20,5,172.56678121228566,249.9957922909691,True,90,5.845576245257982,461.8989477522646
90,2020-04-21,5,172.56678121228566,249.9957922909691,True,91,6.164333301865176,461.8989477522646
91,2020-04-22,11,172.56678121228566,249.9957922909691,True,92,6.500243412346112,461.8989477522646
92,2020-04-23,11,172.56678121228566,249.9957922909691,True,93,6.854204050876272,461.8989477522646
93,2020-04-24,11,172.56678121228566,249.9957922909691,True,94,7.227156792801309,461.8989477522646
94,2020-04-25,11,172.56678121228566,249.9957922909691,True,95,7.620089160855791,461.8989477522646
95,2020-04-26,11,172.56678121228566,249.9957922909691,True,96,8.034036511522887,461.8989477522646
96,2020-04-27,11,172.56678121228566,249.9957922909691,True,97,8.470083957572,461.8989477522646
97,2020-04-28,11,172.56678121228566,249.9957922909691,True,98,8.929368322027614,461.8989477522646
98,2020-04-29,11,172.56678121228566,249.9957922909691,True,99,9.41308011795232,461.8989477522646
99,2020-04-30,11,172.56678121228566,249.9957922909691,True,100,9.922465547464672,461.8989477522646
100,2020-05-01,11,172.56678121228566,249.9957922909691,True,101,10.458828512351891,461.8989477522646
101,2020-05-02,15,172.56678121228566,249.9957922909691,True,102,11.023532627471152,461.8989477522646
102,2020-05-03,15,172.56678121228566,249.9957922909691,True,103,11.618003226856452,461.8989477522646
103,2020-05-04,15,172.56678121228566,249.9957922909691,True,104,12.243729351053362,461.8989477522646
104,2020-05-05,15,172.56678121228566,249.9957922909691,True,105,12.902265702687393,461.8989477522646
105,2020-05-06,15,172.56678121228566,249.9957922909691,True,106,13.595234555626197,461.8989477522646
106,2020-05-07,15,172.56678121228566,249.9957922909691,True,107,14.324327601319904,461.8989477522646
107,2020-05-08,15,172.56678121228566,249.9957922909691,True,108,15.0913077139914,461.8989477522646
108,2020-05-09,15,172.56678121228566,249.9957922909691,True,109,15.898010614300576,461.8989477522646
109,2020-05-10,15,172.56678121228566,249.9957922909691,True,110,16.746346408920736,461.8989477522646
110,2020-05-11,15,172.56678121228566,249.9957922909691,True,111,17.638300981146084,461.8989477522646
111,2020-05-12,15,172.56678121228566,249.9957922909691,True,112,18.57593720519834,461.8989477522646
112,2020-05-13,15,172.56678121228566,249.9957922909691,True,113,19.561395954328507,461.8989477522646
113,2020-05-14,15,172.56678121228566,249.9957922909691,True,114,20.59689687012507,461.8989477522646
114,2020-05-15,15,172.56678121228566,249.9957922909691,True,115,21.684738857659113,461.8989477522646
115,2020-05-16,15,172.56678121228566,249.9957922909691,True,116,22.82730026824021,461.8989477522646
116,2020-05-17,23,172.56678121228566,249.9957922909691,True,117,24.027038728647675,461.8989477522646
117,2020-05-18,42,172.56678121228566,249.9957922909691,True,118,25.286490572774493,461.8989477522646
118,2020-05-19,42,172.56678121228566,249.9957922909691,True,119,26.60826982871051,461.8989477522646
119,2020-05-20,42,172.56678121228566,249.9957922909691,True,120,27.99506671144701,461.8989477522646
120,2020-05-21,42,172.56678121228566,249.9957922909691,True,121,29.449645568656578,461.8989477522646
121,2020-05-22,42,172.56678121228566,249.9957922909691,True,122,30.97484222445784,461.8989477522646
122,2020-05-23,42,172.56678121228566,249.9957922909691,True,123,32.57356066378179,461.8989477522646
123,2020-05-24,42,172.56678121228566,249.9957922909691,True,124,34.24876899800379,461.8989477522646
124,2020-05-25,42,172.56678121228566,249.9957922909691,True,125,36.003494650979725,461.8989477522646
125,2020-05-26,42,172.56678121228566,249.9957922909691,True,126,37.84081870363724,461.8989477522646
126,2020-05-27,42,172.56678121228566,249.9957922909691,True,127,39.76386933493081,461.8989477522646
127,2020-05-28,42,172.56678121228566,249.9957922909691,True,128,41.77581429740473,461.8989477522646
128,2020-05-29,42,172.56678121228566,249.9957922909691,True,129,43.87985236694768,461.8989477522646
129,2020-05-30,63,172.56678121228566,249.9957922909691,True,130,46.079203708715276,461.8989477522646
130,2020-05-31,63,172.56678121228566,249.9957922909691,True,131,48.37709910478557,461.8989477522646
131,2020-06-01,63,172.56678121228566,249.9957922909691,True,132,50.776767994051504,461.8989477522646
132,2020-06-02,63,172.56678121228566,249.9957922909691,True,133,53.28142528129719,461.8989477522646
133,2020-06-03,63,172.56678121228566,249.9957922909691,True,134,55.89425688049508,461.8989477522646
134,2020-06-04,63,172.56678121228566,249.9957922909691,True,135,58.618403967246955,461.8989477522646
135,2020-06-05,63,172.56678121228566,249.9957922909691,True,136,61.45694592708949,461.8989477522646
136,2020-06-06,83,172.56678121228566,249.9957922909691,True,137,64.41288200021036,461.8989477522646
137,2020-06-07,83,172.56678121228566,249.9957922909691,True,138,67.48911163904083,461.8989477522646
138,2020-06-08,83,172.56678121228566,249.9957922909691,True,139,70.68841361325643,461.8989477522646
139,2020-06-09,83,172.56678121228566,249.9957922909691,True,140,74.01342391691375,461.8989477522646
140,2020-06-10,83,172.56678121228566,249.9957922909691,True,141,77.4666125547335,461.8989477522646
141,2020-06-11,85,172.56678121228566,249.9957922909691,True,142,81.05025930877191,461.8989477522646
142,2020-06-12,85,172.56678121228566,249.9957922909691,True,143,84.76642861272796,461.8989477522646
143,2020-06-13,85,172.56678121228566,249.9957922909691,True,144,88.6169436886221,461.8989477522646
144,2020-06-14,85,172.56678121228566,249.9957922909691,True,145,92.60336012921142,461.8989477522646
145,2020-06-15,85,172.56678121228566,249.9957922909691,True,146,96.72693913880748,461.8989477522646
146,2020-06-16,104,172.56678121228566,249.9957922909691,True,147,100.98862067460615,461.8989477522646
147,2020-06-17,104,172.56678121228566,249.9957922909691,True,148,105.38899675957327,461.8989477522646
148,2020-06-18,104,172.56678121228566,249.9957922909691,True,149,109.92828526563184,461.8989477522646
149,2020-06-19,104,172.56678121228566,249.9957922909691,True,150,114.60630449156183,461.8989477522646
150,2020-06-20,104,172.56678121228566,249.9957922909691,True,151,119.42244888276821,461.8989477522646
151,2020-06-21,144,172.56678121228566,249.9957922909691,True,152,124.37566625898623,461.8989477522646
152,2020-06-22,144,172.56678121228566,249.9957922909691,True,153,129.46443693012307,461.8989477522646
153,2020-06-23,144,172.56678121228566,249.9957922909691,True,154,134.6867550888496,461.8989477522646
154,2020-06-24,144,172.56678121228566,249.9957922909691,True,155,140.0401128703589,461.8989477522646
155,2020-06-25,144,172.56678121228566,249.9957922909691,True,156,145.5214874640765,461.8989477522646
156,2020-06-26,144,172.56678121228566,249.9957922909691,True,157,151.12733164835572,461.8989477522646
157,2020-06-27,170,172.56678121228566,249.9957922909691,True,158,156.85356809677452,461.8989477522646
158,2020-06-28,170,172.56678121228566,249.9957922909691,True,159,162.69558777324121,461.8989477522646
159,2020-06-29,170,172.56678121228566,249.9957922909691,True,160,168.64825269261502,461.8989477522646
160,2020-06-30,170,172.56678121228566,249.9957922909691,True,161,174.70590327414456,461.8989477522646
161,2020-07-01,170,172.56678121228566,249.9957922909691,True,162,180.86237045718025,461.8989477522646
162,2020-07-02,170,172.56678121228566,249.9957922909691,True,163,187.11099268312776,461.8989477522646
163,2020-07-03,191,172.56678121228566,249.9957922909691,True,164,193.44463777554822,461.8989477522646
164,2020-07-04,191,172.56678121228566,249.9957922909691,True,165,199.85572967309642,461.8989477522646
165,2020-07-05,191,172.56678121228566,249.9957922909691,True,166,206.3362798892658,461.8989477522646
166,2020-07-06,191,172.56678121228566,249.9957922909691,True,167,212.87792349056517,461.8989477522646
167,2020-07-07,191,172.56678121228566,249.9957922909691,True,168,219.47195930287808,461.8989477522646
168,2020-07-08,191,172.56678121228566,249.9957922909691,True,169,226.10939397649264,461.8989477522646
169,2020-07-09,191,172.56678121228566,249.9957922909691,True,170,232.78098946586,461.8989477522646
170,2020-07-10,191,172.56678121228566,249.9957922909691,True,171,239.4773134126663,461.8989477522646
171,2020-07-11,191,172.56678121228566,249.9957922909691,True,172,246.18879186231663,461.8989477522646
172,2020-07-12,191,172.56678121228566,249.9957922909691,True,173,252.90576369617784,461.8989477522646
173,2020-07-13,269,172.56678121228566,249.9957922909691,True,174,259.61853612642426,461.8989477522646
174,2020-07-14,269,172.56678121228566,249.9957922909691,True,175,266.3174405781585,461.8989477522646
175,2020-07-15,269,172.56678121228566,249.9957922909691,True,176,272.9928882753801,461.8989477522646
176,2020-07-16,303,172.56678121228566,249.9957922909691,True,177,279.6354248535697,461.8989477522646
177,2020-07-17,310,172.56678121228566,249.9957922909691,True,178,286.23578334197975,461.8989477522646
178,2020-07-18,310,172.56678121228566,249.9957922909691,True,179,292.7849348924995,461.8989477522646
179,2020-07-19,310,172.56678121228566,249.9957922909691,True,180,299.2741366781548,461.8989477522646
180,2020-07-20,322,172.56678121228566,249.9957922909691,True,181,305.69497644146213,461.8989477522646
181,2020-07-21,328,172.56678121228566,249.9957922909691,True,182,312.03941323922686,461.8989477522646
182,2020-07-22,328,172.56678121228566,249.9957922909691,True,183,318.29981400401084,461.8989477522646
183,2020-07-23,345,172.56678121228566,249.9957922909691,True,184,324.46898562122954,461.8989477522646
184,2020-07-24,345,172.56678121228566,249.9957922909691,True,185,330.5402023025002,461.8989477522646
185,2020-07-25,361,172.56678121228566,249.9957922909691,True,186,336.50722811825733,461.8989477522646
186,2020-07-26,361,172.56678121228566,249.9957922909691,True,187,342.3643346337103,461.8989477522646
187,2020-07-27,378,172.56678121228566,249.9957922909691,True,188,348.1063136700002,461.8989477522646
188,2020-07-28,378,172.56678121228566,249.9957922909691,True,189,353.72848528525344,461.8989477522646
189,2020-07-29,387,172.56678121228566,249.9957922909691,True,190,359.226701136659,461.8989477522646
190,2020-07-30,387,172.56678121228566,249.9957922909691,True,191,364.59734344362266,461.8989477522646
191,2020-07-31,387,172.56678121228566,249.9957922909691,True,192,369.8373198226133,461.8989477522646
192,2020-08-01,395,172.56678121228566,249.9957922909691,True,193,374.94405430602603,461.8989477522646
193,2020-08-02,395,172.56678121228566,249.9957922909691,True,194,379.9154748900058,461.8989477522646
194,2020-08-03,395,172.56678121228566,249.9957922909691,True,195,384.74999797978126,461.8989477522646
195,2020-08-04,395,172.56678121228566,249.9957922909691,True,196,389.4465101159453,461.8989477522646
196,2020-08-05,395,172.56678121228566,249.9957922909691,True,197,394.0043473717875,461.8989477522646
197,2020-08-06,400,172.56678121228566,249.9957922909691,True,198,398.4232728109386,461.8989477522646
198,2020-08-07,400,172.56678121228566,249.9957922909691,True,199,402.70345238699883,461.8989477522646
199,2020-08-08,405,172.56678121228566,249.9957922909691,True,200,406.8454296534045,461.8989477522646
200,2020-08-09,408,172.56678121228566,249.9957922909691,True,201,410.85009963345755,461.8989477522646
201,2020-08-10,408,172.56678121228566,249.9957922909691,True,202,414.7186821781539,461.8989477522646
202,2020-08-11,408,172.56678121228566,249.9957922909691,True,203,418.4526951141217,461.8989477522646
203,2020-08-12,409,172.56678121228566,249.9957922909691,True,204,422.05392745650227,461.8989477522646
204,2020-08-13,410,172.56678121228566,249.9957922909691,True,205,425.52441293279037,461.8989477522646
205,2020-08-14,412,172.56678121228566,249.9957922909691,True,206,428.8664040342385,461.8989477522646
206,2020-08-15,412,172.56678121228566,249.9957922909691,True,207,432.0823467820746,461.8989477522646
207,2020-08-16,413,172.56678121228566,249.9957922909691,True,208,435.1748563670382,461.8989477522646
208,2020-08-17,413,172.56678121228566,249.9957922909691,True,209,438.1466937930717,461.8989477522646
