,Report_Date,Guinea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
44,2020-03-06,0,140.62917990325894,4127.753717521233,True,45,179.99591425073672,7905.44813459845
45,2020-03-07,0,140.62917990325894,4127.753717521233,True,46,187.13399562029446,7905.44813459845
46,2020-03-08,0,140.62917990325894,4127.753717521233,True,47,194.54833164147317,7905.44813459845
47,2020-03-09,0,140.62917990325894,4127.753717521233,True,48,202.24906347041232,7905.44813459845
48,2020-03-10,0,140.62917990325894,4127.753717521233,True,49,210.24666019219853,7905.44813459845
49,2020-03-11,0,140.62917990325894,4127.753717521233,True,50,218.55192579991947,7905.44813459845
50,2020-03-12,0,140.62917990325894,4127.753717521233,True,51,227.1760060033905,7905.44813459845
51,2020-03-13,1,140.62917990325894,4127.753717521233,True,52,236.13039483125166,7905.44813459845
52,2020-03-14,1,140.62917990325894,4127.753717521233,True,53,245.42694098713878,7905.44813459845
53,2020-03-15,1,140.62917990325894,4127.753717521233,True,54,255.07785391748584,7905.44813459845
54,2020-03-16,1,140.62917990325894,4127.753717521233,True,55,265.09570954522115,7905.44813459845
55,2020-03-17,1,140.62917990325894,4127.753717521233,True,56,275.49345562017436,7905.44813459845
56,2020-03-18,1,140.62917990325894,4127.753717521233,True,57,286.2844166334216,7905.44813459845
57,2020-03-19,1,140.62917990325894,4127.753717521233,True,58,297.48229823907076,7905.44813459845
58,2020-03-20,1,140.62917990325894,4127.753717521233,True,59,309.10119112312304,7905.44813459845
59,2020-03-21,2,140.62917990325894,4127.753717521233,True,60,321.1555742550663,7905.44813459845
60,2020-03-22,2,140.62917990325894,4127.753717521233,True,61,333.66031745376296,7905.44813459845
61,2020-03-23,4,140.62917990325894,4127.753717521233,True,62,346.63068319500024,7905.44813459845
62,2020-03-24,4,140.62917990325894,4127.753717521233,True,63,360.0823275838072,7905.44813459845
63,2020-03-25,4,140.62917990325894,4127.753717521233,True,64,374.03130041031534,7905.44813459845
64,2020-03-26,4,140.62917990325894,4127.753717521233,True,65,388.49404420358155,7905.44813459845
65,2020-03-27,8,140.62917990325894,4127.753717521233,True,66,403.4873921934362,7905.44813459845
66,2020-03-28,8,140.62917990325894,4127.753717521233,True,67,419.02856508608363,7905.44813459845
67,2020-03-29,16,140.62917990325894,4127.753717521233,True,68,435.135166554925,7905.44813459845
68,2020-03-30,22,140.62917990325894,4127.753717521233,True,69,451.82517734391985,7905.44813459845
69,2020-03-31,22,140.62917990325894,4127.753717521233,True,70,469.11694787681313,7905.44813459845
70,2020-04-01,30,140.62917990325894,4127.753717521233,True,71,487.0291892617749,7905.44813459845
71,2020-04-02,52,140.62917990325894,4127.753717521233,True,72,505.58096257749395,7905.44813459845
72,2020-04-03,73,140.62917990325894,4127.753717521233,True,73,524.7916663236019,7905.44813459845
73,2020-04-04,111,140.62917990325894,4127.753717521233,True,74,544.6810219155454,7905.44813459845
74,2020-04-05,121,140.62917990325894,4127.753717521233,True,75,565.2690571017611,7905.44813459845
75,2020-04-06,128,140.62917990325894,4127.753717521233,True,76,586.5760871793117,7905.44813459845
76,2020-04-07,144,140.62917990325894,4127.753717521233,True,77,608.622693883119,7905.44813459845
77,2020-04-08,164,140.62917990325894,4127.753717521233,True,78,631.4297018236662,7905.44813459845
78,2020-04-09,194,140.62917990325894,4127.753717521233,True,79,655.0181523486417,7905.44813459845
79,2020-04-10,212,140.62917990325894,4127.753717521233,True,80,679.4092747055894,7905.44813459845
80,2020-04-11,250,140.62917990325894,4127.753717521233,True,81,704.6244543852868,7905.44813459845
81,2020-04-12,250,140.62917990325894,4127.753717521233,True,82,730.6851985294708,7905.44813459845
82,2020-04-13,319,140.62917990325894,4127.753717521233,True,83,757.6130982917308,7905.44813459845
83,2020-04-14,363,140.62917990325894,4127.753717521233,True,84,785.4297880470682,7905.44813459845
84,2020-04-15,404,140.62917990325894,4127.753717521233,True,85,814.1569013538636,7905.44813459845
85,2020-04-16,438,140.62917990325894,4127.753717521233,True,86,843.816023581952,7905.44813459845
86,2020-04-17,477,140.62917990325894,4127.753717521233,True,87,874.4286411322822,7905.44813459845
87,2020-04-18,518,140.62917990325894,4127.753717521233,True,88,906.0160871873613,7905.44813459845
88,2020-04-19,579,140.62917990325894,4127.753717521233,True,89,938.5994839474454,7905.44813459845
89,2020-04-20,622,140.62917990325894,4127.753717521233,True,90,972.1996813253692,7905.44813459845
90,2020-04-21,688,140.62917990325894,4127.753717521233,True,91,1006.8371920930376,7905.44813459845
91,2020-04-22,761,140.62917990325894,4127.753717521233,True,92,1042.5321234950636,7905.44813459845
92,2020-04-23,862,140.62917990325894,4127.753717521233,True,93,1079.3041053698169,7905.44813459845
93,2020-04-24,954,140.62917990325894,4127.753717521233,True,94,1117.1722148453207,7905.44813459845
94,2020-04-25,996,140.62917990325894,4127.753717521233,True,95,1156.1548977069422,7905.44813459845
95,2020-04-26,996,140.62917990325894,4127.753717521233,True,96,1196.269886565681,7905.44813459845
96,2020-04-27,1163,140.62917990325894,4127.753717521233,True,97,1237.5341159899508,7905.44813459845
97,2020-04-28,1240,140.62917990325894,4127.753717521233,True,98,1279.9636347999883,7905.44813459845
98,2020-04-29,1351,140.62917990325894,4127.753717521233,True,99,1323.5735157622232,7905.44813459845
99,2020-04-30,1495,140.62917990325894,4127.753717521233,True,100,1368.3777629609274,7905.44813459845
100,2020-05-01,1537,140.62917990325894,4127.753717521233,True,101,1414.3892171659506,7905.44813459845
101,2020-05-02,1586,140.62917990325894,4127.753717521233,True,102,1461.6194595580232,7905.44813459845
102,2020-05-03,1586,140.62917990325894,4127.753717521233,True,103,1510.0787142166357,7905.44813459845
103,2020-05-04,1710,140.62917990325894,4127.753717521233,True,104,1559.7757498194042,7905.44813459845
104,2020-05-05,1811,140.62917990325894,4127.753717521233,True,105,1610.717781045685,7905.44813459845
105,2020-05-06,1856,140.62917990325894,4127.753717521233,True,106,1662.9103702204038,7905.44813459845
106,2020-05-07,1927,140.62917990325894,4127.753717521233,True,107,1716.3573297760815,7905.44813459845
107,2020-05-08,2009,140.62917990325894,4127.753717521233,True,108,1771.0606261511864,7905.44813459845
108,2020-05-09,2042,140.62917990325894,4127.753717521233,True,109,1827.0202857805562,7905.44813459845
109,2020-05-10,2146,140.62917990325894,4127.753717521233,True,110,1884.2343038679733,7905.44813459845
110,2020-05-11,2146,140.62917990325894,4127.753717521233,True,111,1942.6985566613175,7905.44813459845
111,2020-05-12,2298,140.62917990325894,4127.753717521233,True,112,2002.4067179762485,7905.44813459845
112,2020-05-13,2374,140.62917990325894,4127.753717521233,True,113,2063.3501807343523,7905.44813459845
113,2020-05-14,2473,140.62917990325894,4127.753717521233,True,114,2125.5179842953667,7905.44813459845
114,2020-05-15,2473,140.62917990325894,4127.753717521233,True,115,2188.8967483696297,7905.44813459845
115,2020-05-16,2658,140.62917990325894,4127.753717521233,True,116,2253.4706142957816,7905.44813459845
116,2020-05-17,2658,140.62917990325894,4127.753717521233,True,117,2319.2211944591218,7905.44813459845
117,2020-05-18,2796,140.62917990325894,4127.753717521233,True,118,2386.1275306074904,7905.44813459845
118,2020-05-19,2863,140.62917990325894,4127.753717521233,True,119,2454.166061793572,7905.44813459845
119,2020-05-20,2863,140.62917990325894,4127.753717521233,True,120,2523.3106026347627,7905.44813459845
120,2020-05-21,3067,140.62917990325894,4127.753717521233,True,121,2593.532332534001,7905.44813459845
121,2020-05-22,3067,140.62917990325894,4127.753717521233,True,122,2664.799796447179,7905.44813459845
122,2020-05-23,3176,140.62917990325894,4127.753717521233,True,123,2737.0789177149927,7905.44813459845
123,2020-05-24,3275,140.62917990325894,4127.753717521233,True,124,2810.3330233996708,7905.44813459845
124,2020-05-25,3275,140.62917990325894,4127.753717521233,True,125,2884.522882480367,7905.44813459845
125,2020-05-26,3275,140.62917990325894,4127.753717521233,True,126,2959.606757165804,7905.44813459845
126,2020-05-27,3275,140.62917990325894,4127.753717521233,True,127,3035.54046747975,7905.44813459845
127,2020-05-28,3553,140.62917990325894,4127.753717521233,True,128,3112.277469165312,7905.44813459845
128,2020-05-29,3656,140.62917990325894,4127.753717521233,True,129,3189.7689448387728,7905.44813459845
129,2020-05-30,3706,140.62917990325894,4127.753717521233,True,130,3267.9639082044,7905.44813459845
130,2020-05-31,3706,140.62917990325894,4127.753717521233,True,131,3346.8093210196485,7905.44813459845
131,2020-06-01,3844,140.62917990325894,4127.753717521233,True,132,3426.2502223771558,7905.44813459845
132,2020-06-02,3886,140.62917990325894,4127.753717521233,True,133,3506.229869747605,7905.44813459845
133,2020-06-03,3933,140.62917990325894,4127.753717521233,True,134,3586.689891107669,7905.44813459845
134,2020-06-04,3991,140.62917990325894,4127.753717521233,True,135,3667.570447361658,7905.44813459845
135,2020-06-05,4060,140.62917990325894,4127.753717521233,True,136,3748.8104041559836,7905.44813459845
136,2020-06-06,4117,140.62917990325894,4127.753717521233,True,137,3830.3475120838084,7905.44813459845
137,2020-06-07,4117,140.62917990325894,4127.753717521233,True,138,3912.1185941850626,7905.44813459845
138,2020-06-08,4216,140.62917990325894,4127.753717521233,True,139,3994.0597395656923,7905.44813459845
139,2020-06-09,4258,140.62917990325894,4127.753717521233,True,140,4076.106501891185,7905.44813459845
140,2020-06-10,4258,140.62917990325894,4127.753717521233,True,141,4158.194101454046,7905.44813459845
141,2020-06-11,4372,140.62917990325894,4127.753717521233,True,142,4240.257629474093,7905.44813459845
142,2020-06-12,4426,140.62917990325894,4127.753717521233,True,143,4322.232253264792,7905.44813459845
143,2020-06-13,4484,140.62917990325894,4127.753717521233,True,144,4404.053420888925,7905.44813459845
144,2020-06-14,4532,140.62917990325894,4127.753717521233,True,145,4485.65706393272,7905.44813459845
145,2020-06-15,4572,140.62917990325894,4127.753717521233,True,146,4566.97979704922,7905.44813459845
146,2020-06-16,4639,140.62917990325894,4127.753717521233,True,147,4647.9591129586015,7905.44813459845
147,2020-06-17,4668,140.62917990325894,4127.753717521233,True,148,4728.5335716448135,7905.44813459845
148,2020-06-18,4841,140.62917990325894,4127.753717521233,True,149,4808.642982553427,7905.44813459845
149,2020-06-19,4904,140.62917990325894,4127.753717521233,True,150,4888.228578673719,7905.44813459845
150,2020-06-20,4960,140.62917990325894,4127.753717521233,True,151,4967.233181477601,7905.44813459845
151,2020-06-21,4988,140.62917990325894,4127.753717521233,True,152,5045.601355787374,7905.44813459845
152,2020-06-22,4988,140.62917990325894,4127.753717521233,True,153,5123.279553752016,7905.44813459845
153,2020-06-23,5040,140.62917990325894,4127.753717521233,True,154,5200.216247225843,7905.44813459845
154,2020-06-24,5174,140.62917990325894,4127.753717521233,True,155,5276.362047962358,7905.44813459845
155,2020-06-25,5174,140.62917990325894,4127.753717521233,True,156,5351.669815157945,7905.44813459845
156,2020-06-26,5260,140.62917990325894,4127.753717521233,True,157,5426.094750003075,7905.44813459845
157,2020-06-27,5291,140.62917990325894,4127.753717521233,True,158,5499.594477021109,7905.44813459845
158,2020-06-28,5342,140.62917990325894,4127.753717521233,True,159,5572.129112094969,7905.44813459845
159,2020-06-29,5351,140.62917990325894,4127.753717521233,True,160,5643.661317198338,7905.44813459845
160,2020-06-30,5391,140.62917990325894,4127.753717521233,True,161,5714.156341959255,7905.44813459845
161,2020-07-01,5404,140.62917990325894,4127.753717521233,True,162,5783.582052288799,7905.44813459845
162,2020-07-02,5450,140.62917990325894,4127.753717521233,True,163,5851.908946404822,7905.44813459845
163,2020-07-03,5521,140.62917990325894,4127.753717521233,True,164,5919.11015866966,7905.44813459845
164,2020-07-04,5570,140.62917990325894,4127.753717521233,True,165,5985.161451740583,7905.44813459845
165,2020-07-05,5610,140.62917990325894,4127.753717521233,True,166,6050.041197602035,7905.44813459845
166,2020-07-06,5610,140.62917990325894,4127.753717521233,True,167,6113.730348109109,7905.44813459845
167,2020-07-07,5636,140.62917990325894,4127.753717521233,True,168,6176.212395722032,7905.44813459845
168,2020-07-08,5697,140.62917990325894,4127.753717521233,True,169,6237.473325151715,7905.44813459845
169,2020-07-09,5881,140.62917990325894,4127.753717521233,True,170,6297.501556666973,7905.44813459845
170,2020-07-10,5969,140.62917990325894,4127.753717521233,True,171,6356.2878818348945,7905.44813459845
171,2020-07-11,6044,140.62917990325894,4127.753717521233,True,172,6413.8253924777055,7905.44813459845
172,2020-07-12,6141,140.62917990325894,4127.753717521233,True,173,6470.109403632793,7905.44813459845
173,2020-07-13,6141,140.62917990325894,4127.753717521233,True,174,6525.137371297889,7905.44813459845
174,2020-07-14,6200,140.62917990325894,4127.753717521233,True,175,6578.908805731481,7905.44813459845
175,2020-07-15,6276,140.62917990325894,4127.753717521233,True,176,6631.4251810601945,7905.44813459845
176,2020-07-16,6359,140.62917990325894,4127.753717521233,True,177,6682.689841920586,7905.44813459845
177,2020-07-17,6430,140.62917990325894,4127.753717521233,True,178,6732.707907833748,7905.44813459845
178,2020-07-18,6491,140.62917990325894,4127.753717521233,True,179,6781.4861759776395,7905.44813459845
179,2020-07-19,6544,140.62917990325894,4127.753717521233,True,180,6829.033022985278,7905.44813459845
180,2020-07-20,6590,140.62917990325894,4127.753717521233,True,181,6875.358306357349,7905.44813459845
181,2020-07-21,6652,140.62917990325894,4127.753717521233,True,182,6920.47326603621,7905.44813459845
182,2020-07-22,6747,140.62917990325894,4127.753717521233,True,183,6964.390426645266,7905.44813459845
183,2020-07-23,6806,140.62917990325894,4127.753717521233,True,184,7007.123500854015,7905.44813459845
184,2020-07-24,6867,140.62917990325894,4127.753717521233,True,185,7048.6872942850705,7905.44813459845
185,2020-07-25,6927,140.62917990325894,4127.753717521233,True,186,7089.097612335845,7905.44813459845
186,2020-07-26,7008,140.62917990325894,4127.753717521233,True,187,7128.371169244605,7905.44813459845
187,2020-07-27,7055,140.62917990325894,4127.753717521233,True,188,7166.525499688825,7905.44813459845
188,2020-07-28,7126,140.62917990325894,4127.753717521233,True,189,7203.578873163322,7905.44813459845
189,2020-07-29,7183,140.62917990325894,4127.753717521233,True,190,7239.550211347006,7905.44813459845
190,2020-07-30,7242,140.62917990325894,4127.753717521233,True,191,7274.459008630305,7905.44813459845
191,2020-07-31,7308,140.62917990325894,4127.753717521233,True,192,7308.325255940657,7905.44813459845
192,2020-08-01,7308,140.62917990325894,4127.753717521233,True,193,7341.169367971035,7905.44813459845
193,2020-08-02,7317,140.62917990325894,4127.753717521233,True,194,7373.012113886327,7905.44813459845
194,2020-08-03,7364,140.62917990325894,4127.753717521233,True,195,7403.874551554647,7905.44813459845
195,2020-08-04,7489,140.62917990325894,4127.753717521233,True,196,7433.777965325217,7905.44813459845
196,2020-08-05,7575,140.62917990325894,4127.753717521233,True,197,7462.743807351447,7905.44813459845
197,2020-08-06,7664,140.62917990325894,4127.753717521233,True,198,7490.793642437068,7905.44813459845
198,2020-08-07,7777,140.62917990325894,4127.753717521233,True,199,7517.949096364711,7905.44813459845
199,2020-08-08,7875,140.62917990325894,4127.753717521233,True,200,7544.231807650013,7905.44813459845
200,2020-08-09,7930,140.62917990325894,4127.753717521233,True,201,7569.663382650059,7905.44813459845
201,2020-08-10,7930,140.62917990325894,4127.753717521233,True,202,7594.2653539427565,7905.44813459845
202,2020-08-11,8018,140.62917990325894,4127.753717521233,True,203,7618.059141883258,7905.44813459845
203,2020-08-12,8116,140.62917990325894,4127.753717521233,True,204,7641.066019234911,7905.44813459845
204,2020-08-13,8198,140.62917990325894,4127.753717521233,True,205,7663.307078765154,7905.44813459845
205,2020-08-14,8260,140.62917990325894,4127.753717521233,True,206,7684.803203691164,7905.44813459845
206,2020-08-15,8343,140.62917990325894,4127.753717521233,True,207,7705.575040855885,7905.44813459845
207,2020-08-16,8482,140.62917990325894,4127.753717521233,True,208,7725.642976512055,7905.44813459845
208,2020-08-17,8620,140.62917990325894,4127.753717521233,True,209,7745.027114590058,7905.44813459845
