,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,-0.8523240417712419,-9.879179501268984,10.013013283903268,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
1,2020-01-23,-0.7823770351134903,-10.612726925840693,8.583022633923148,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
2,2020-01-24,0.2048881358051429,-9.261100364485582,10.736952012608139,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
3,2020-01-25,0.19285132530889482,-9.188196076138349,10.449829483106305,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
4,2020-01-26,0.5148794092592729,-9.738020568790716,9.923587392403155,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
5,2020-01-27,3.50433537588524,-5.910418351583097,13.133367600823508,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
6,2020-01-28,-1.1876700048082216,-11.162410761520217,8.880207230805468,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
7,2020-01-29,-0.7569941299106828,-10.943604733959395,9.603496543178776,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
8,2020-01-30,-0.6820286945688343,-10.63764499766016,8.32910974756728,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
9,2020-01-31,0.3104369583941613,-9.435145989426042,9.904976216749777,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
10,2020-02-01,0.3037793949920816,-9.874046712094977,9.847399663997095,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
11,2020-02-02,0.631360780680688,-9.213088410134946,10.193254949050795,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
12,2020-02-03,3.626537845951851,-6.631150749832035,13.223927745400728,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
13,2020-02-04,-1.0595865662855197,-10.861693008339865,8.489271507586732,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
14,2020-02-05,-0.6228795657083472,-9.859355668542854,9.09178417401187,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
15,2020-02-06,-0.5417444528600126,-9.964309096233947,9.86949513805658,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
16,2020-02-07,0.4570158362870275,-9.816565567099545,10.003031475576659,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
17,2020-02-08,0.4567622076304243,-9.530507919194312,10.46282795642288,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
18,2020-02-09,0.7908390399949441,-8.81755288764877,10.46444533919502,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
19,2020-02-10,3.7925831148435,-6.122379118397933,13.630068014503614,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
20,2020-02-11,-0.8869248447591994,-10.518134116837949,9.224096422732943,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
21,2020-02-12,-0.4435762161181386,-9.83692964182778,9.457459706983265,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
22,2020-02-13,-0.35580065689642315,-9.358017788845228,9.11828179647305,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
23,2020-02-14,0.6495705468028395,-8.97310729202041,10.40252165448475,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
24,2020-02-15,0.6558680953649285,-9.498056152177123,10.475298433880232,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
25,2020-02-16,0.9964044874825979,-8.442675690468663,9.715323747298363,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
26,2020-02-17,4.004483174620695,-5.09085811066148,14.07002407368215,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
27,2020-02-18,-0.668849630978154,-10.88327601707699,9.42801448628795,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
28,2020-02-19,-0.21952068645529044,-10.044906161932612,9.421677558016723,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
29,2020-02-20,-0.12599554611570973,-9.705133470394305,10.090155894011227,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
30,2020-02-21,0.8848584790294027,-8.781444173595721,9.97871423057051,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
31,2020-02-22,0.8963363557870012,-8.682895406412838,10.60643509593485,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
32,2020-02-23,1.2417155842402612,-8.599304776780757,10.580731477347165,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
33,2020-02-24,4.254265812027413,-5.588586358349495,14.159648015889731,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
34,2020-02-25,-0.41499889106212917,-10.620247436500446,9.10637199104393,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
35,2020-02-26,0.0379647001470913,-9.319691208219817,10.327869164592808,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
36,2020-02-27,0.13466358779953813,-8.76985926472934,10.836820096945333,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
37,2020-02-28,1.148206016019835,-7.9089952107786505,10.883860155707831,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
38,2020-02-29,1.161865894027928,-8.709935990677565,10.385791825804908,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
39,2020-03-01,1.5089033944046204,-8.034997208791978,11.688298331425159,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
40,2020-03-02,4.5225748546310545,-4.685768747601663,13.936350247825166,0.0,2020-04-13,95.58438451432758,False,83,2.394266727751633
