,Report_Date,Vanuatu_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
42,2020-03-04,0,345.988165065861,1.4570119148122078,False,43,0.0002828120526481128,0.00010808118934240516
43,2020-03-05,0,345.988165065861,1.4570119148122078,False,44,0.0002915688980248852,0.00010808118934240516
44,2020-03-06,0,345.988165065861,1.4570119148122078,False,45,0.0003005968578371312,0.00010808118934240516
45,2020-03-07,0,345.988165065861,1.4570119148122078,False,46,0.00030990432410619984,0.00010808118934240516
46,2020-03-08,0,345.988165065861,1.4570119148122078,False,47,0.00031949994850775167,0.00010808118934240516
47,2020-03-09,0,345.988165065861,1.4570119148122078,False,48,0.00032939265039866783,0.00010808118934240516
48,2020-03-10,0,345.988165065861,1.4570119148122078,False,49,0.000339591625091662,0.00010808118934240516
49,2020-03-11,0,345.988165065861,1.4570119148122078,False,50,0.0003501063523852149,0.00010808118934240516
50,2020-03-12,0,345.988165065861,1.4570119148122078,False,51,0.00036094660535667886,0.00010808118934240516
51,2020-03-13,0,345.988165065861,1.4570119148122078,False,52,0.0003721224594266404,0.00010808118934240516
52,2020-03-14,0,345.988165065861,1.4570119148122078,False,53,0.00038364430170287773,0.00010808118934240516
53,2020-03-15,0,345.988165065861,1.4570119148122078,False,54,0.0003955228406124997,0.00010808118934240516
54,2020-03-16,0,345.988165065861,1.4570119148122078,False,55,0.0004077691158311182,0.00010808118934240516
55,2020-03-17,0,345.988165065861,1.4570119148122078,False,56,0.00042039450851817504,0.00010808118934240516
56,2020-03-18,0,345.988165065861,1.4570119148122078,False,57,0.00043341075186781856,0.00010808118934240516
57,2020-03-19,0,345.988165065861,1.4570119148122078,False,58,0.0004468299419850164,0.00010808118934240516
58,2020-03-20,0,345.988165065861,1.4570119148122078,False,59,0.0004606645490968788,0.00010808118934240516
59,2020-03-21,0,345.988165065861,1.4570119148122078,False,60,0.00047492742910947656,0.00010808118934240516
60,2020-03-22,0,345.988165065861,1.4570119148122078,False,61,0.0004896318355207452,0.00010808118934240516
61,2020-03-23,0,345.988165065861,1.4570119148122078,False,62,0.0005047914317003889,0.00010808118934240516
62,2020-03-24,0,345.988165065861,1.4570119148122078,False,63,0.0005204203035480316,0.00010808118934240516
63,2020-03-25,0,345.988165065861,1.4570119148122078,False,64,0.0005365329725411994,0.00010808118934240516
64,2020-03-26,0,345.988165065861,1.4570119148122078,False,65,0.0005531444091850725,0.00010808118934240516
65,2020-03-27,0,345.988165065861,1.4570119148122078,False,66,0.0005702700468763036,0.00010808118934240516
66,2020-03-28,0,345.988165065861,1.4570119148122078,False,67,0.0005879257961935747,0.00010808118934240516
67,2020-03-29,0,345.988165065861,1.4570119148122078,False,68,0.0006061280596279402,0.00010808118934240516
68,2020-03-30,0,345.988165065861,1.4570119148122078,False,69,0.0006248937467664121,0.00010808118934240516
69,2020-03-31,0,345.988165065861,1.4570119148122078,False,70,0.0006442402899426274,0.00010808118934240516
70,2020-04-01,0,345.988165065861,1.4570119148122078,False,71,0.0006641856603688786,0.00010808118934240516
71,2020-04-02,0,345.988165065861,1.4570119148122078,False,72,0.0006847483847642005,0.00010808118934240516
72,2020-04-03,0,345.988165065861,1.4570119148122078,False,73,0.0007059475624936561,0.00010808118934240516
73,2020-04-04,0,345.988165065861,1.4570119148122078,False,74,0.0007278028832344214,0.00010808118934240516
74,2020-04-05,0,345.988165065861,1.4570119148122078,False,75,0.0007503346451847298,0.00010808118934240516
75,2020-04-06,0,345.988165065861,1.4570119148122078,False,76,0.0007735637738322251,0.00010808118934240516
76,2020-04-07,0,345.988165065861,1.4570119148122078,False,77,0.0007975118412987698,0.00010808118934240516
77,2020-04-08,0,345.988165065861,1.4570119148122078,False,78,0.0008222010862792542,0.00010808118934240516
78,2020-04-09,0,345.988165065861,1.4570119148122078,False,79,0.0008476544345924931,0.00010808118934240516
79,2020-04-10,0,345.988165065861,1.4570119148122078,False,80,0.000873895520362821,0.00010808118934240516
80,2020-04-11,0,345.988165065861,1.4570119148122078,False,81,0.0009009487078515639,0.00010808118934240516
81,2020-04-12,0,345.988165065861,1.4570119148122078,False,82,0.000928839113958131,0.00010808118934240516
82,2020-04-13,0,345.988165065861,1.4570119148122078,False,83,0.0009575926314110592,0.00010808118934240516
83,2020-04-14,0,345.988165065861,1.4570119148122078,False,84,0.000987235952669948,0.00010808118934240516
84,2020-04-15,0,345.988165065861,1.4570119148122078,False,85,0.001017796594559843,0.00010808118934240516
85,2020-04-16,0,345.988165065861,1.4570119148122078,False,86,0.0010493029236602622,0.00010808118934240516
86,2020-04-17,0,345.988165065861,1.4570119148122078,False,87,0.0010817841824717282,0.00010808118934240516
87,2020-04-18,0,345.988165065861,1.4570119148122078,False,88,0.0011152705163833265,0.00010808118934240516
88,2020-04-19,0,345.988165065861,1.4570119148122078,False,89,0.001149793001465523,0.00010808118934240516
89,2020-04-20,0,345.988165065861,1.4570119148122078,False,90,0.0011853836731131725,0.00010808118934240516
90,2020-04-21,0,345.988165065861,1.4570119148122078,False,91,0.0012220755555643929,0.00010808118934240516
91,2020-04-22,0,345.988165065861,1.4570119148122078,False,92,0.0012599026923217345,0.00010808118934240516
92,2020-04-23,0,345.988165065861,1.4570119148122078,False,93,0.0012989001775028373,0.00010808118934240516
93,2020-04-24,0,345.988165065861,1.4570119148122078,False,94,0.0013391041881485818,0.00010808118934240516
94,2020-04-25,0,345.988165065861,1.4570119148122078,False,95,0.0013805520175175405,0.00010808118934240516
95,2020-04-26,0,345.988165065861,1.4570119148122078,False,96,0.0014232821093963855,0.00010808118934240516
96,2020-04-27,0,345.988165065861,1.4570119148122078,False,97,0.0014673340934567784,0.00010808118934240516
97,2020-04-28,0,345.988165065861,1.4570119148122078,False,98,0.0015127488216901274,0.00010808118934240516
98,2020-04-29,0,345.988165065861,1.4570119148122078,False,99,0.001559568405952547,0.00010808118934240516
99,2020-04-30,0,345.988165065861,1.4570119148122078,False,100,0.0016078362566532476,0.00010808118934240516
100,2020-05-01,0,345.988165065861,1.4570119148122078,False,101,0.0016575971226205676,0.00010808118934240516
101,2020-05-02,0,345.988165065861,1.4570119148122078,False,102,0.0017088971321808475,0.00010808118934240516
102,2020-05-03,0,345.988165065861,1.4570119148122078,False,103,0.0017617838354863245,0.00010808118934240516
103,2020-05-04,0,345.988165065861,1.4570119148122078,False,104,0.001816306248129307,0.00010808118934240516
104,2020-05-05,0,345.988165065861,1.4570119148122078,False,105,0.0018725148960809066,0.00010808118934240516
105,2020-05-06,0,345.988165065861,1.4570119148122078,False,106,0.001930461861993729,0.00010808118934240516
106,2020-05-07,0,345.988165065861,1.4570119148122078,False,107,0.0019902008329090327,0.00010808118934240516
107,2020-05-08,0,345.988165065861,1.4570119148122078,False,108,0.0020517871494099907,0.00010808118934240516
108,2020-05-09,0,345.988165065861,1.4570119148122078,False,109,0.00211527785626391,0.00010808118934240516
109,2020-05-10,0,345.988165065861,1.4570119148122078,False,110,0.0021807317545974193,0.00010808118934240516
110,2020-05-11,0,345.988165065861,1.4570119148122078,False,111,0.0022482094556499025,0.00010808118934240516
111,2020-05-12,0,345.988165065861,1.4570119148122078,False,112,0.002317773436151708,0.00010808118934240516
112,2020-05-13,0,345.988165065861,1.4570119148122078,False,113,0.0023894880953749566,0.00010808118934240516
113,2020-05-14,0,345.988165065861,1.4570119148122078,False,114,0.0024634198139061037,0.00010808118934240516
114,2020-05-15,0,345.988165065861,1.4570119148122078,False,115,0.002539637014190766,0.00010808118934240516
115,2020-05-16,0,345.988165065861,1.4570119148122078,False,116,0.0026182102229027,0.00010808118934240516
116,2020-05-17,0,345.988165065861,1.4570119148122078,False,117,0.0026992121351902725,0.00010808118934240516
117,2020-05-18,0,345.988165065861,1.4570119148122078,False,118,0.0027827176808551753,0.00010808118934240516
118,2020-05-19,0,345.988165065861,1.4570119148122078,False,119,0.0028688040925196638,0.00010808118934240516
119,2020-05-20,0,345.988165065861,1.4570119148122078,False,120,0.002957550975840082,0.00010808118934240516
120,2020-05-21,0,345.988165065861,1.4570119148122078,False,121,0.003049040381826019,0.00010808118934240516
121,2020-05-22,0,345.988165065861,1.4570119148122078,False,122,0.003143356881326019,0.00010808118934240516
122,2020-05-23,0,345.988165065861,1.4570119148122078,False,123,0.003240587641742366,0.00010808118934240516
123,2020-05-24,0,345.988165065861,1.4570119148122078,False,124,0.0033408225060391665,0.00010808118934240516
124,2020-05-25,0,345.988165065861,1.4570119148122078,False,125,0.0034441540741095866,0.00010808118934240516
125,2020-05-26,0,345.988165065861,1.4570119148122078,False,126,0.0035506777865698487,0.00010808118934240516
126,2020-05-27,0,345.988165065861,1.4570119148122078,False,127,0.0036604920110493706,0.00010808118934240516
127,2020-05-28,0,345.988165065861,1.4570119148122078,False,128,0.003773698131048157,0.00010808118934240516
128,2020-05-29,0,345.988165065861,1.4570119148122078,False,129,0.003890400637434443,0.00010808118934240516
129,2020-05-30,0,345.988165065861,1.4570119148122078,False,130,0.004010707222657394,0.00010808118934240516
130,2020-05-31,0,345.988165065861,1.4570119148122078,False,131,0.004134728877751572,0.00010808118934240516
131,2020-06-01,0,345.988165065861,1.4570119148122078,False,132,0.00426257999221182,0.00010808118934240516
132,2020-06-02,0,345.988165065861,1.4570119148122078,False,133,0.004394378456819114,0.00010808118934240516
133,2020-06-03,0,345.988165065861,1.4570119148122078,False,134,0.004530245769499964,0.00010808118934240516
134,2020-06-04,0,345.988165065861,1.4570119148122078,False,135,0.004670307144303927,0.00010808118934240516
135,2020-06-05,0,345.988165065861,1.4570119148122078,False,136,0.004814691623585877,0.00010808118934240516
136,2020-06-06,0,345.988165065861,1.4570119148122078,False,137,0.004963532193481635,0.00010808118934240516
137,2020-06-07,0,345.988165065861,1.4570119148122078,False,138,0.005116965902767832,0.00010808118934240516
138,2020-06-08,0,345.988165065861,1.4570119148122078,False,139,0.005275133985198853,0.00010808118934240516
139,2020-06-09,0,345.988165065861,1.4570119148122078,False,140,0.0054381819854158586,0.00010808118934240516
140,2020-06-10,0,345.988165065861,1.4570119148122078,False,141,0.005606259888525171,0.00010808118934240516
141,2020-06-11,0,345.988165065861,1.4570119148122078,False,142,0.0057795222534453485,0.00010808118934240516
142,2020-06-12,0,345.988165065861,1.4570119148122078,False,143,0.005958128350124578,0.00010808118934240516
143,2020-06-13,0,345.988165065861,1.4570119148122078,False,144,0.006142242300732118,0.00010808118934240516
144,2020-06-14,0,345.988165065861,1.4570119148122078,False,145,0.006332033224929923,0.00010808118934240516
145,2020-06-15,0,345.988165065861,1.4570119148122078,False,146,0.0065276753893326635,0.00010808118934240516
146,2020-06-16,0,345.988165065861,1.4570119148122078,False,147,0.006729348361266616,0.00010808118934240516
147,2020-06-17,0,345.988165065861,1.4570119148122078,False,148,0.006937237166940272,0.00010808118934240516
148,2020-06-18,0,345.988165065861,1.4570119148122078,False,149,0.007151532454141628,0.00010808118934240516
149,2020-06-19,0,345.988165065861,1.4570119148122078,False,150,0.007372430659579341,0.00010808118934240516
150,2020-06-20,0,345.988165065861,1.4570119148122078,False,151,0.007600134180987328,0.00010808118934240516
151,2020-06-21,0,345.988165065861,1.4570119148122078,False,152,0.007834851554114399,0.00010808118934240516
152,2020-06-22,0,345.988165065861,1.4570119148122078,False,153,0.008076797634722875,0.00010808118934240516
153,2020-06-23,0,345.988165065861,1.4570119148122078,False,154,0.008326193785722125,0.00010808118934240516
154,2020-06-24,0,345.988165065861,1.4570119148122078,False,155,0.008583268069565315,0.00010808118934240516
155,2020-06-25,0,345.988165065861,1.4570119148122078,False,156,0.008848255446039557,0.00010808118934240516
156,2020-06-26,0,345.988165065861,1.4570119148122078,False,157,0.009121397975581742,0.00010808118934240516
157,2020-06-27,0,345.988165065861,1.4570119148122078,False,158,0.009402945028254436,0.00010808118934240516
158,2020-06-28,0,345.988165065861,1.4570119148122078,False,159,0.009693153498518018,0.00010808118934240516
159,2020-06-29,0,345.988165065861,1.4570119148122078,False,160,0.00999228802593706,0.00010808118934240516
160,2020-06-30,0,345.988165065861,1.4570119148122078,False,161,0.010300621221960918,0.00010808118934240516
161,2020-07-01,0,345.988165065861,1.4570119148122078,False,162,0.010618433902919963,0.00010808118934240516
162,2020-07-02,0,345.988165065861,1.4570119148122078,False,163,0.010946015329380608,0.00010808118934240516
163,2020-07-03,0,345.988165065861,1.4570119148122078,False,164,0.011283663452003507,0.00010808118934240516
164,2020-07-04,0,345.988165065861,1.4570119148122078,False,165,0.011631685164051024,0.00010808118934240516
165,2020-07-05,0,345.988165065861,1.4570119148122078,False,166,0.011990396560690855,0.00010808118934240516
166,2020-07-06,0,345.988165065861,1.4570119148122078,False,167,0.012360123205243836,0.00010808118934240516
167,2020-07-07,0,345.988165065861,1.4570119148122078,False,168,0.012741200402524955,0.00010808118934240516
168,2020-07-08,0,345.988165065861,1.4570119148122078,False,169,0.0131339734794271,0.00010808118934240516
169,2020-07-09,0,345.988165065861,1.4570119148122078,False,170,0.013538798072897368,0.00010808118934240516
170,2020-07-10,0,345.988165065861,1.4570119148122078,False,171,0.013956040425456414,0.00010808118934240516
171,2020-07-11,0,345.988165065861,1.4570119148122078,False,172,0.014386077688410801,0.00010808118934240516
172,2020-07-12,0,345.988165065861,1.4570119148122078,False,173,0.014829298232908352,0.00010808118934240516
173,2020-07-13,0,345.988165065861,1.4570119148122078,False,174,0.015286101968985564,0.00010808118934240516
174,2020-07-14,0,345.988165065861,1.4570119148122078,False,175,0.0157569006727557,0.00010808118934240516
175,2020-07-15,0,345.988165065861,1.4570119148122078,False,176,0.01624211832188445,0.00010808118934240516
176,2020-07-16,0,345.988165065861,1.4570119148122078,False,177,0.01674219143949852,0.00010808118934240516
177,2020-07-17,0,345.988165065861,1.4570119148122078,False,178,0.017257569446670742,0.00010808118934240516
178,2020-07-18,0,345.988165065861,1.4570119148122078,False,179,0.01778871502362249,0.00010808118934240516
179,2020-07-19,0,345.988165065861,1.4570119148122078,False,180,0.018336104479781283,0.00010808118934240516
180,2020-07-20,0,345.988165065861,1.4570119148122078,False,181,0.018900228132828302,0.00010808118934240516
181,2020-07-21,0,345.988165065861,1.4570119148122078,False,182,0.019481590696866148,0.00010808118934240516
182,2020-07-22,0,345.988165065861,1.4570119148122078,False,183,0.020080711679833007,0.00010808118934240516
183,2020-07-23,0,345.988165065861,1.4570119148122078,False,184,0.02069812579028376,0.00010808118934240516
184,2020-07-24,0,345.988165065861,1.4570119148122078,False,185,0.021334383353653303,0.00010808118934240516
185,2020-07-25,0,345.988165065861,1.4570119148122078,False,186,0.021990050738110292,0.00010808118934240516
186,2020-07-26,0,345.988165065861,1.4570119148122078,False,187,0.02266571079010239,0.00010808118934240516
187,2020-07-27,0,345.988165065861,1.4570119148122078,False,188,0.023361963279686166,0.00010808118934240516
188,2020-07-28,0,345.988165065861,1.4570119148122078,False,189,0.024079425355725725,0.00010808118934240516
189,2020-07-29,0,345.988165065861,1.4570119148122078,False,190,0.024818732011033826,0.00010808118934240516
190,2020-07-30,0,345.988165065861,1.4570119148122078,False,191,0.025580536557519358,0.00010808118934240516
191,2020-07-31,0,345.988165065861,1.4570119148122078,False,192,0.02636551111139218,0.00010808118934240516
192,2020-08-01,0,345.988165065861,1.4570119148122078,False,193,0.027174347088464005,0.00010808118934240516
193,2020-08-02,0,345.988165065861,1.4570119148122078,False,194,0.028007755709569294,0.00010808118934240516
194,2020-08-03,0,345.988165065861,1.4570119148122078,False,195,0.02886646851611543,0.00010808118934240516
195,2020-08-04,0,345.988165065861,1.4570119148122078,False,196,0.02975123789575418,0.00010808118934240516
196,2020-08-05,0,345.988165065861,1.4570119148122078,False,197,0.030662837618148316,0.00010808118934240516
197,2020-08-06,0,345.988165065861,1.4570119148122078,False,198,0.03160206338078836,0.00010808118934240516
198,2020-08-07,0,345.988165065861,1.4570119148122078,False,199,0.03256973336479267,0.00010808118934240516
199,2020-08-08,0,345.988165065861,1.4570119148122078,False,200,0.033566688800601235,0.00010808118934240516
200,2020-08-09,0,345.988165065861,1.4570119148122078,False,201,0.03459379454345004,0.00010808118934240516
201,2020-08-10,0,345.988165065861,1.4570119148122078,False,202,0.03565193965848522,0.00010808118934240516
202,2020-08-11,0,345.988165065861,1.4570119148122078,False,203,0.03674203801534922,0.00010808118934240516
203,2020-08-12,0,345.988165065861,1.4570119148122078,False,204,0.037865028892039736,0.00010808118934240516
204,2020-08-13,0,345.988165065861,1.4570119148122078,False,205,0.039021877587811185,0.00010808118934240516
205,2020-08-14,0,345.988165065861,1.4570119148122078,False,206,0.04021357604485274,0.00010808118934240516
206,2020-08-15,0,345.988165065861,1.4570119148122078,False,207,0.041441143478440225,0.00010808118934240516
207,2020-08-16,0,345.988165065861,1.4570119148122078,False,208,0.042705627015220404,0.00010808118934240516
208,2020-08-17,0,345.988165065861,1.4570119148122078,False,209,0.044008102339243634,0.00010808118934240516
209,2020-08-18,0,345.988165065861,1.4570119148122078,False,210,0.04534967434531575,0.00010808118934240516
210,2020-08-19,0,345.988165065861,1.4570119148122078,False,211,0.046731477799194066,0.00010808118934240516
211,2020-08-20,0,345.988165065861,1.4570119148122078,False,212,0.04815467800410001,0.00010808118934240516
212,2020-08-21,0,345.988165065861,1.4570119148122078,False,213,0.0496204714729693,0.00010808118934240516
213,2020-08-22,0,345.988165065861,1.4570119148122078,False,214,0.05113008660580191,0.00010808118934240516
214,2020-08-23,0,345.988165065861,1.4570119148122078,False,215,0.05268478437141621,0.00010808118934240516
215,2020-08-24,0,345.988165065861,1.4570119148122078,False,216,0.05428585899284648,0.00010808118934240516
216,2020-08-25,0,345.988165065861,1.4570119148122078,False,217,0.05593463863555651,0.00010808118934240516
217,2020-08-26,0,345.988165065861,1.4570119148122078,False,218,0.05763248609757176,0.00010808118934240516
218,2020-08-27,0,345.988165065861,1.4570119148122078,False,219,0.05938079950055743,0.00010808118934240516
219,2020-08-28,0,345.988165065861,1.4570119148122078,False,220,0.061181012980790754,0.00010808118934240516
220,2020-08-29,0,345.988165065861,1.4570119148122078,False,221,0.06303459737889486,0.00010808118934240516
221,2020-08-30,0,345.988165065861,1.4570119148122078,False,222,0.06494306092711259,0.00010808118934240516
222,2020-08-31,0,345.988165065861,1.4570119148122078,False,223,0.06690794993280948,0.00010808118934240516
223,2020-09-01,0,345.988165065861,1.4570119148122078,False,224,0.06893084945679749,0.00010808118934240516
224,2020-09-02,0,345.988165065861,1.4570119148122078,False,225,0.0710133839849733,0.00010808118934240516
225,2020-09-03,0,345.988165065861,1.4570119148122078,False,226,0.07315721809165843,0.00010808118934240516
226,2020-09-04,0,345.988165065861,1.4570119148122078,False,227,0.07536405709291903,0.00010808118934240516
227,2020-09-05,0,345.988165065861,1.4570119148122078,False,228,0.07763564768803079,0.00010808118934240516
228,2020-09-06,0,345.988165065861,1.4570119148122078,False,229,0.07997377858713367,0.00010808118934240516
229,2020-09-07,0,345.988165065861,1.4570119148122078,False,230,0.08238028112299675,0.00010808118934240516
230,2020-09-08,0,345.988165065861,1.4570119148122078,False,231,0.08485702984468775,0.00010808118934240516
231,2020-09-09,0,345.988165065861,1.4570119148122078,False,232,0.08740594309080428,0.00010808118934240516
232,2020-09-10,0,345.988165065861,1.4570119148122078,False,233,0.09002898353978839,0.00010808118934240516
233,2020-09-11,0,345.988165065861,1.4570119148122078,False,234,0.09272815873470022,0.00010808118934240516
234,2020-09-12,0,345.988165065861,1.4570119148122078,False,235,0.09550552157968108,0.00010808118934240516
235,2020-09-13,0,345.988165065861,1.4570119148122078,False,236,0.09836317080518127,0.00010808118934240516
236,2020-09-14,0,345.988165065861,1.4570119148122078,False,237,0.10130325139887109,0.00010808118934240516
237,2020-09-15,0,345.988165065861,1.4570119148122078,False,238,0.10432795499899364,0.00010808118934240516
238,2020-09-16,0,345.988165065861,1.4570119148122078,False,239,0.107439520246751,0.00010808118934240516
239,2020-09-17,0,345.988165065861,1.4570119148122078,False,240,0.11064023309414435,0.00010808118934240516
240,2020-09-18,0,345.988165065861,1.4570119148122078,False,241,0.11393242706351996,0.00010808118934240516
241,2020-09-19,0,345.988165065861,1.4570119148122078,False,242,0.11731848345489226,0.00010808118934240516
242,2020-09-20,0,345.988165065861,1.4570119148122078,False,243,0.12080083149693961,0.00010808118934240516
243,2020-09-21,0,345.988165065861,1.4570119148122078,False,244,0.12438194843738462,0.00010808118934240516
244,2020-09-22,0,345.988165065861,1.4570119148122078,False,245,0.1280643595682911,0.00010808118934240516
245,2020-09-23,0,345.988165065861,1.4570119148122078,False,246,0.1318506381816241,0.00010808118934240516
246,2020-09-24,0,345.988165065861,1.4570119148122078,False,247,0.13574340545023433,0.00010808118934240516
247,2020-09-25,0,345.988165065861,1.4570119148122078,False,248,0.1397453302292478,0.00010808118934240516
248,2020-09-26,0,345.988165065861,1.4570119148122078,False,249,0.143859128772657,0.00010808118934240516
249,2020-09-27,0,345.988165065861,1.4570119148122078,False,250,0.14808756435972859,0.00010808118934240516
250,2020-09-28,0,345.988165065861,1.4570119148122078,False,251,0.15243344682566998,0.00010808118934240516
251,2020-09-29,0,345.988165065861,1.4570119148122078,False,252,0.1568996319908207,0.00010808118934240516
252,2020-09-30,0,345.988165065861,1.4570119148122078,False,253,0.16148902098247103,0.00010808118934240516
253,2020-10-01,0,345.988165065861,1.4570119148122078,False,254,0.16620455944324822,0.00010808118934240516
254,2020-10-02,0,345.988165065861,1.4570119148122078,False,255,0.17104923661986335,0.00010808118934240516
255,2020-10-03,0,345.988165065861,1.4570119148122078,False,256,0.1760260843258693,0.00010808118934240516
256,2020-10-04,0,345.988165065861,1.4570119148122078,False,257,0.18113817577195,0.00010808118934240516
257,2020-10-05,0,345.988165065861,1.4570119148122078,False,258,0.18638862425715144,0.00010808118934240516
258,2020-10-06,0,345.988165065861,1.4570119148122078,False,259,0.19178058171436166,0.00010808118934240516
259,2020-10-07,0,345.988165065861,1.4570119148122078,False,260,0.19731723710326535,0.00010808118934240516
260,2020-10-08,0,345.988165065861,1.4570119148122078,False,261,0.20300181464394199,0.00010808118934240516
261,2020-10-09,0,345.988165065861,1.4570119148122078,False,262,0.20883757188423385,0.00010808118934240516
262,2020-10-10,0,345.988165065861,1.4570119148122078,False,263,0.21482779759399498,0.00010808118934240516
263,2020-10-11,0,345.988165065861,1.4570119148122078,False,264,0.22097580947935277,0.00010808118934240516
264,2020-10-12,0,345.988165065861,1.4570119148122078,False,265,0.2272849517101462,0.00010808118934240516
265,2020-10-13,0,345.988165065861,1.4570119148122078,False,266,0.23375859225379342,0.00010808118934240516
266,2020-10-14,0,345.988165065861,1.4570119148122078,False,267,0.24040012000894198,0.00010808118934240516
267,2020-10-15,0,345.988165065861,1.4570119148122078,False,268,0.24721294173241412,0.00010808118934240516
268,2020-10-16,0,345.988165065861,1.4570119148122078,False,269,0.2542004787531467,0.00010808118934240516
269,2020-10-17,0,345.988165065861,1.4570119148122078,False,270,0.26136616346706404,0.00010808118934240516
270,2020-10-18,0,345.988165065861,1.4570119148122078,False,271,0.2687134356071087,0.00010808118934240516
271,2020-10-19,0,345.988165065861,1.4570119148122078,False,272,0.27624573828298327,0.00010808118934240516
272,2020-10-20,0,345.988165065861,1.4570119148122078,False,273,0.28396651378555826,0.00010808118934240516
273,2020-10-21,0,345.988165065861,1.4570119148122078,False,274,0.291879199151336,0.00010808118934240516
274,2020-10-22,0,345.988165065861,1.4570119148122078,False,275,0.29998722148287277,0.00010808118934240516
