,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,-1.250600894857592,-374.7561632296933,376.4704174062516,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
1,2020-01-23,-8.525613555477914,-363.6025538560557,375.3218127568635,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
2,2020-01-24,7.752290849056559,-363.39687517190566,393.41918453136066,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
3,2020-01-25,18.08580833867664,-356.78491834772757,370.7018888546088,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
4,2020-01-26,-0.234366525254444,-341.15566627471503,350.16983225181605,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
5,2020-01-27,-3.471678676220046,-381.89232432521624,357.75903223080667,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
6,2020-01-28,5.265311812550566,-347.4333535109754,392.91512230636914,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
7,2020-01-29,-0.49882877185819297,-366.66089423158337,346.24851296754713,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
8,2020-01-30,-7.741774218686684,-382.3941428253231,366.57516420854046,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
9,2020-01-31,8.569564747470151,-347.65893598696755,355.46934691276635,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
10,2020-02-01,18.9379424073447,-356.98588910953885,388.05244120074553,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
11,2020-02-02,0.6541140614692083,-352.8244855486416,361.79707388635427,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
12,2020-02-03,-2.5453019005110415,-375.3347037744561,339.0091537099129,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
13,2020-02-04,6.231200464609611,-332.74363192979865,404.15492169592153,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
14,2020-02-05,0.5082562676948417,-359.54237119683444,332.9879695742059,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
15,2020-02-06,-6.6917365301252145,-385.9304165661197,370.17999737867024,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
16,2020-02-07,9.664386147344146,-391.8525354574725,367.9556316348737,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
17,2020-02-08,20.07945656123062,-341.57816903124683,413.5853113110985,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
18,2020-02-09,1.8443113065220929,-367.5880840048101,376.6022930833458,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
19,2020-02-10,-1.3043464778283553,-361.9556940547914,376.4325565359126,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
20,2020-02-11,7.525077501128697,-356.42104112486123,369.4289937937565,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
21,2020-02-12,1.8573104571060566,-359.4829406831409,394.2345483539761,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
22,2020-02-13,-5.285153634407172,-385.0495155337102,376.8314934762693,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
23,2020-02-14,11.130949394119286,-332.2846677684822,384.04660738256354,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
24,2020-02-15,21.608556144230686,-361.9808027101053,397.3769107064566,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
25,2020-02-16,3.4386119801481594,-362.3091177607645,386.2586009658773,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
26,2020-02-17,0.3579334251891577,-340.3569381044026,384.1020044718124,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
27,2020-02-18,9.258232966794354,-335.4019141834417,357.2273150185062,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
28,2020-02-19,3.6643610264805835,-378.10792868702725,377.21797845297635,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
29,2020-02-20,-3.401059988284615,-387.4252897200698,349.78349227701113,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
30,2020-02-21,13.095367966191308,-345.8450990946301,366.09316020088227,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
31,2020-02-22,23.656721041175636,-341.0789285552279,401.8504785080492,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
32,2020-02-23,5.5740900627203445,-350.9889738427405,373.26943562321514,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
33,2020-02-24,2.584443176892016,-382.3669529861136,362.7239137780211,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
34,2020-02-25,11.579650913470598,-341.6274646883032,363.62236839020017,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
35,2020-02-26,6.084728425466808,-380.0247427571899,350.28686997621907,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
36,2020-02-27,-0.8775301784229619,-371.71931504083466,379.3794106836714,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
37,2020-02-28,15.726452109056837,-367.3136334778929,384.67752294545477,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
38,2020-02-29,26.399937968988237,-359.0814207064706,409.85044424408983,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
39,2020-03-01,8.434212640706443,-354.9755231979294,368.03742640844644,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
40,2020-03-02,5.566446896181266,-356.15531547596566,345.4729672785593,0.0,2020-10-15,201.85629305072536,True,268,15561.764004997505
