,Report_Date,Canada_diamond princess_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,203.16564346145958,0.002993118594366687,False,1,1.1199497617931417e-07,1.8186201164280134e-07
1,2020-01-23,0,203.16564346145958,0.002993118594366687,False,2,1.1819105093333187e-07,1.8186201164280134e-07
2,2020-01-24,0,203.16564346145958,0.002993118594366687,False,3,1.247299137634379e-07,1.8186201164280134e-07
3,2020-01-25,0,203.16564346145958,0.002993118594366687,False,4,1.3163052806781444e-07,1.8186201164280134e-07
4,2020-01-26,0,203.16564346145958,0.002993118594366687,False,5,1.389129062274936e-07,1.8186201164280134e-07
5,2020-01-27,0,203.16564346145958,0.002993118594366687,False,6,1.4659816762158557e-07,1.8186201164280134e-07
6,2020-01-28,0,203.16564346145958,0.002993118594366687,False,7,1.5470859984991308e-07,1.8186201164280134e-07
7,2020-01-29,0,203.16564346145958,0.002993118594366687,False,8,1.632677233402397e-07,1.8186201164280134e-07
8,2020-01-30,0,203.16564346145958,0.002993118594366687,False,9,1.7230035952705194e-07,1.8186201164280134e-07
9,2020-01-31,0,203.16564346145958,0.002993118594366687,False,10,1.8183270279916676e-07,1.8186201164280134e-07
10,2020-02-01,0,203.16564346145958,0.002993118594366687,False,11,1.918923964243111e-07,1.8186201164280134e-07
11,2020-02-02,0,203.16564346145958,0.002993118594366687,False,12,2.025086126702967e-07,1.8186201164280134e-07
12,2020-02-03,0,203.16564346145958,0.002993118594366687,False,13,2.1371213735451515e-07,1.8186201164280134e-07
13,2020-02-04,0,203.16564346145958,0.002993118594366687,False,14,2.2553545906625032e-07,1.8186201164280134e-07
14,2020-02-05,0,203.16564346145958,0.002993118594366687,False,15,2.380128633197718e-07,1.8186201164280134e-07
15,2020-02-06,0,203.16564346145958,0.002993118594366687,False,16,2.5118053191038346e-07,1.8186201164280134e-07
16,2020-02-07,0,203.16564346145958,0.002993118594366687,False,17,2.6507664776058704e-07,1.8186201164280134e-07
17,2020-02-08,0,203.16564346145958,0.002993118594366687,False,18,2.7974150555932926e-07,1.8186201164280134e-07
18,2020-02-09,0,203.16564346145958,0.002993118594366687,False,19,2.952176285139751e-07,1.8186201164280134e-07
19,2020-02-10,0,203.16564346145958,0.002993118594366687,False,20,3.115498915522351e-07,1.8186201164280134e-07
20,2020-02-11,0,203.16564346145958,0.002993118594366687,False,21,3.287856513298237e-07,1.8186201164280134e-07
21,2020-02-12,0,203.16564346145958,0.002993118594366687,False,22,3.4697488341918614e-07,1.8186201164280134e-07
22,2020-02-13,0,203.16564346145958,0.002993118594366687,False,23,3.66170327075264e-07,1.8186201164280134e-07
23,2020-02-14,0,203.16564346145958,0.002993118594366687,False,24,3.864276379960218e-07,1.8186201164280134e-07
24,2020-02-15,0,203.16564346145958,0.002993118594366687,False,25,4.0780554951840417e-07,1.8186201164280134e-07
25,2020-02-16,0,203.16564346145958,0.002993118594366687,False,26,4.303660427145829e-07,1.8186201164280134e-07
26,2020-02-17,0,203.16564346145958,0.002993118594366687,False,27,4.541745258788644e-07,1.8186201164280134e-07
27,2020-02-18,0,203.16564346145958,0.002993118594366687,False,28,4.793000239225268e-07,1.8186201164280134e-07
28,2020-02-19,0,203.16564346145958,0.002993118594366687,False,29,5.058153782222128e-07,1.8186201164280134e-07
29,2020-02-20,0,203.16564346145958,0.002993118594366687,False,30,5.337974574974077e-07,1.8186201164280134e-07
30,2020-02-21,0,203.16564346145958,0.002993118594366687,False,31,5.633273803240495e-07,1.8186201164280134e-07
31,2020-02-22,0,203.16564346145958,0.002993118594366687,False,32,5.944907499245452e-07,1.8186201164280134e-07
32,2020-02-23,0,203.16564346145958,0.002993118594366687,False,33,6.273779019095012e-07,1.8186201164280134e-07
33,2020-02-24,0,203.16564346145958,0.002993118594366687,False,34,6.620841656833804e-07,1.8186201164280134e-07
34,2020-02-25,0,203.16564346145958,0.002993118594366687,False,35,6.987101402652257e-07,1.8186201164280134e-07
35,2020-02-26,0,203.16564346145958,0.002993118594366687,False,36,7.373619853165859e-07,1.8186201164280134e-07
36,2020-02-27,0,203.16564346145958,0.002993118594366687,False,37,7.781517282119967e-07,1.8186201164280134e-07
37,2020-02-28,0,203.16564346145958,0.002993118594366687,False,38,8.211975880329104e-07,1.8186201164280134e-07
38,2020-02-29,0,203.16564346145958,0.002993118594366687,False,39,8.666243174139396e-07,1.8186201164280134e-07
39,2020-03-01,0,203.16564346145958,0.002993118594366687,False,40,9.145635632208275e-07,1.8186201164280134e-07
40,2020-03-02,0,203.16564346145958,0.002993118594366687,False,41,9.6515424709281e-07,1.8186201164280134e-07
41,2020-03-03,0,203.16564346145958,0.002993118594366687,False,42,1.0185429669381115e-06,1.8186201164280134e-07
42,2020-03-04,0,203.16564346145958,0.002993118594366687,False,43,1.0748844205303935e-06,1.8186201164280134e-07
43,2020-03-05,0,203.16564346145958,0.002993118594366687,False,44,1.1343418524161861e-06,1.8186201164280134e-07
44,2020-03-06,0,203.16564346145958,0.002993118594366687,False,45,1.1970875254088167e-06,1.8186201164280134e-07
45,2020-03-07,0,203.16564346145958,0.002993118594366687,False,46,1.2633032180133336e-06,1.8186201164280134e-07
46,2020-03-08,0,203.16564346145958,0.002993118594366687,False,47,1.333180749199498e-06,1.8186201164280134e-07
47,2020-03-09,0,203.16564346145958,0.002993118594366687,False,48,1.4069225320163376e-06,1.8186201164280134e-07
48,2020-03-10,0,203.16564346145958,0.002993118594366687,False,49,1.4847421576221568e-06,1.8186201164280134e-07
49,2020-03-11,0,203.16564346145958,0.002993118594366687,False,50,1.5668650113885122e-06,1.8186201164280134e-07
50,2020-03-12,0,203.16564346145958,0.002993118594366687,False,51,1.653528922825663e-06,1.8186201164280134e-07
51,2020-03-13,0,203.16564346145958,0.002993118594366687,False,52,1.7449848511706276e-06,1.8186201164280134e-07
52,2020-03-14,0,203.16564346145958,0.002993118594366687,False,53,1.8414976085774377e-06,1.8186201164280134e-07
53,2020-03-15,0,203.16564346145958,0.002993118594366687,False,54,1.9433466229526885e-06,1.8186201164280134e-07
54,2020-03-16,0,203.16564346145958,0.002993118594366687,False,55,2.0508267425883014e-06,1.8186201164280134e-07
55,2020-03-17,0,203.16564346145958,0.002993118594366687,False,56,2.1642490848577625e-06,1.8186201164280134e-07
56,2020-03-18,0,203.16564346145958,0.002993118594366687,False,57,2.2839419313622684e-06,1.8186201164280134e-07
57,2020-03-19,0,203.16564346145958,0.002993118594366687,False,58,2.410251672039391e-06,1.8186201164280134e-07
58,2020-03-20,0,203.16564346145958,0.002993118594366687,False,59,2.543543800879423e-06,1.8186201164280134e-07
59,2020-03-21,0,203.16564346145958,0.002993118594366687,False,60,2.6842039660336935e-06,1.8186201164280134e-07
60,2020-03-22,0,203.16564346145958,0.002993118594366687,False,61,2.832639077245141e-06,1.8186201164280134e-07
61,2020-03-23,0,203.16564346145958,0.002993118594366687,False,62,2.9892784736846293e-06,1.8186201164280134e-07
62,2020-03-24,0,203.16564346145958,0.002993118594366687,False,63,3.15457515543715e-06,1.8186201164280134e-07
63,2020-03-25,0,203.16564346145958,0.002993118594366687,False,64,3.3290070820504407e-06,1.8186201164280134e-07
64,2020-03-26,0,203.16564346145958,0.002993118594366687,False,65,3.513078541735064e-06,1.8186201164280134e-07
65,2020-03-27,0,203.16564346145958,0.002993118594366687,False,66,3.707321594989849e-06,1.8186201164280134e-07
66,2020-03-28,0,203.16564346145958,0.002993118594366687,False,67,3.912297596620135e-06,1.8186201164280134e-07
67,2020-03-29,0,203.16564346145958,0.002993118594366687,False,68,4.128598800318803e-06,1.8186201164280134e-07
68,2020-03-30,0,203.16564346145958,0.002993118594366687,False,69,4.356850050191903e-06,1.8186201164280134e-07
69,2020-03-31,0,203.16564346145958,0.002993118594366687,False,70,4.597710563832154e-06,1.8186201164280134e-07
70,2020-04-01,0,203.16564346145958,0.002993118594366687,False,71,4.851875811774862e-06,1.8186201164280134e-07
71,2020-04-02,0,203.16564346145958,0.002993118594366687,False,72,5.1200794984123435e-06,1.8186201164280134e-07
72,2020-04-03,0,203.16564346145958,0.002993118594366687,False,73,5.403095649694878e-06,1.8186201164280134e-07
73,2020-04-04,0,203.16564346145958,0.002993118594366687,False,74,5.7017408132088365e-06,1.8186201164280134e-07
74,2020-04-05,0,203.16564346145958,0.002993118594366687,False,75,6.016876376496225e-06,1.8186201164280134e-07
75,2020-04-06,0,203.16564346145958,0.002993118594366687,False,76,6.3494110097646075e-06,1.8186201164280134e-07
76,2020-04-07,0,203.16564346145958,0.002993118594366687,False,77,6.700303239432288e-06,1.8186201164280134e-07
77,2020-04-08,0,203.16564346145958,0.002993118594366687,False,78,7.070564159261241e-06,1.8186201164280134e-07
