,Report_Date,Burundi_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,86.30723314116338,3.5737925756769413,False,1,0.006663559106591978,0.01860334503393834
1,2020-01-23,0,86.30723314116338,3.5737925756769413,False,2,0.007230877249255526,0.01860334503393834
2,2020-01-24,0,86.30723314116338,3.5737925756769413,False,3,0.007846442315419694,0.01860334503393834
3,2020-01-25,0,86.30723314116338,3.5737925756769413,False,4,0.00851434799019195,0.01860334503393834
4,2020-01-26,0,86.30723314116338,3.5737925756769413,False,5,0.009239033630769609,0.01860334503393834
5,2020-01-27,0,86.30723314116338,3.5737925756769413,False,6,0.01002531315842166,0.01860334503393834
6,2020-01-28,0,86.30723314116338,3.5737925756769413,False,7,0.010878406312573512,0.01860334503393834
7,2020-01-29,0,86.30723314116338,3.5737925756769413,False,8,0.011803972450683254,0.01860334503393834
8,2020-01-30,0,86.30723314116338,3.5737925756769413,False,9,0.012808147090172441,0.01860334503393834
9,2020-01-31,0,86.30723314116338,3.5737925756769413,False,10,0.013897581401787255,0.01860334503393834
10,2020-02-01,0,86.30723314116338,3.5737925756769413,False,11,0.015079484877371794,0.01860334503393834
11,2020-02-02,0,86.30723314116338,3.5737925756769413,False,12,0.01636167140907057,0.01860334503393834
12,2020-02-03,0,86.30723314116338,3.5737925756769413,False,13,0.017752609031354682,0.01860334503393834
13,2020-02-04,0,86.30723314116338,3.5737925756769413,False,14,0.0192614735918713,0.01860334503393834
14,2020-02-05,0,86.30723314116338,3.5737925756769413,False,15,0.020898206631801065,0.01860334503393834
15,2020-02-06,0,86.30723314116338,3.5737925756769413,False,16,0.02267357777098533,0.01860334503393834
16,2020-02-07,0,86.30723314116338,3.5737925756769413,False,17,0.02459925190732089,0.01860334503393834
17,2020-02-08,0,86.30723314116338,3.5737925756769413,False,18,0.026687861553523498,0.01860334503393834
18,2020-02-09,0,86.30723314116338,3.5737925756769413,False,19,0.02895308464697803,0.01860334503393834
19,2020-02-10,0,86.30723314116338,3.5737925756769413,False,20,0.031409728179590604,0.01860334503393834
20,2020-02-11,0,86.30723314116338,3.5737925756769413,False,21,0.034073818003813656,0.01860334503393834
21,2020-02-12,0,86.30723314116338,3.5737925756769413,False,22,0.03696269517770376,0.01860334503393834
22,2020-02-13,0,86.30723314116338,3.5737925756769413,False,23,0.0400951192152454,0.01860334503393834
23,2020-02-14,0,86.30723314116338,3.5737925756769413,False,24,0.04349137860734622,0.01860334503393834
24,2020-02-15,0,86.30723314116338,3.5737925756769413,False,25,0.04717340897283277,0.01860334503393834
25,2020-02-16,0,86.30723314116338,3.5737925756769413,False,26,0.05116491918622043,0.01860334503393834
26,2020-02-17,0,86.30723314116338,3.5737925756769413,False,27,0.05549152580855992,0.01860334503393834
27,2020-02-18,0,86.30723314116338,3.5737925756769413,False,28,0.060180896117600906,0.01860334503393834
28,2020-02-19,0,86.30723314116338,3.5737925756769413,False,29,0.06526289999192715,0.01860334503393834
29,2020-02-20,0,86.30723314116338,3.5737925756769413,False,30,0.07076977084837445,0.01860334503393834
30,2020-02-21,0,86.30723314116338,3.5737925756769413,False,31,0.07673627576039424,0.01860334503393834
31,2020-02-22,0,86.30723314116338,3.5737925756769413,False,32,0.08319989479416044,0.01860334503393834
32,2020-02-23,0,86.30723314116338,3.5737925756769413,False,33,0.09020100948585558,0.01860334503393834
33,2020-02-24,0,86.30723314116338,3.5737925756769413,False,34,0.09778310024401726,0.01860334503393834
34,2020-02-25,0,86.30723314116338,3.5737925756769413,False,35,0.1059929522909718,0.01860334503393834
35,2020-02-26,0,86.30723314116338,3.5737925756769413,False,36,0.11488086955268838,0.01860334503393834
36,2020-02-27,0,86.30723314116338,3.5737925756769413,False,37,0.12450089566189422,0.01860334503393834
37,2020-02-28,0,86.30723314116338,3.5737925756769413,False,38,0.13491104094965864,0.01860334503393834
38,2020-02-29,0,86.30723314116338,3.5737925756769413,False,39,0.14617351396018666,0.01860334503393834
39,2020-03-01,0,86.30723314116338,3.5737925756769413,False,40,0.1583549556263468,0.01860334503393834
40,2020-03-02,0,86.30723314116338,3.5737925756769413,False,41,0.1715266737834429,0.01860334503393834
41,2020-03-03,0,86.30723314116338,3.5737925756769413,False,42,0.18576487516998902,0.01860334503393834
42,2020-03-04,0,86.30723314116338,3.5737925756769413,False,43,0.2011508914611475,0.01860334503393834
43,2020-03-05,0,86.30723314116338,3.5737925756769413,False,44,0.2177713951981537,0.01860334503393834
44,2020-03-06,0,86.30723314116338,3.5737925756769413,False,45,0.2357186007117216,0.01860334503393834
45,2020-03-07,0,86.30723314116338,3.5737925756769413,False,46,0.2550904442870865,0.01860334503393834
46,2020-03-08,0,86.30723314116338,3.5737925756769413,False,47,0.2759907368834143,0.01860334503393834
47,2020-03-09,0,86.30723314116338,3.5737925756769413,False,48,0.29852928170449244,0.01860334503393834
48,2020-03-10,0,86.30723314116338,3.5737925756769413,False,49,0.32282194782896806,0.01860334503393834
49,2020-03-11,0,86.30723314116338,3.5737925756769413,False,50,0.3489906899604387,0.01860334503393834
50,2020-03-12,0,86.30723314116338,3.5737925756769413,False,51,0.3771635031708646,0.01860334503393834
51,2020-03-13,0,86.30723314116338,3.5737925756769413,False,52,0.40747430031379284,0.01860334503393834
52,2020-03-14,0,86.30723314116338,3.5737925756769413,False,53,0.44006269861546565,0.01860334503393834
53,2020-03-15,0,86.30723314116338,3.5737925756769413,False,54,0.475073700862223,0.01860334503393834
54,2020-03-16,0,86.30723314116338,3.5737925756769413,False,55,0.512657255654961,0.01860334503393834
55,2020-03-17,0,86.30723314116338,3.5737925756769413,False,56,0.5529676804732433,0.01860334503393834
56,2020-03-18,0,86.30723314116338,3.5737925756769413,False,57,0.5961629308756314,0.01860334503393834
57,2020-03-19,0,86.30723314116338,3.5737925756769413,False,58,0.642403699166606,0.01860334503393834
58,2020-03-20,0,86.30723314116338,3.5737925756769413,False,59,0.691852326406118,0.01860334503393834
59,2020-03-21,0,86.30723314116338,3.5737925756769413,False,60,0.7446715128591495,0.01860334503393834
60,2020-03-22,0,86.30723314116338,3.5737925756769413,False,61,0.8010228140212958,0.01860334503393834
61,2020-03-23,0,86.30723314116338,3.5737925756769413,False,62,0.8610649123553283,0.01860334503393834
62,2020-03-24,0,86.30723314116338,3.5737925756769413,False,63,0.924951658968514,0.01860334503393834
63,2020-03-25,0,86.30723314116338,3.5737925756769413,False,64,0.9928298847677247,0.01860334503393834
64,2020-03-26,0,86.30723314116338,3.5737925756769413,False,65,1.06483698723202,0.01860334503393834
65,2020-03-27,0,86.30723314116338,3.5737925756769413,False,66,1.1410983068730063,0.01860334503393834
66,2020-03-28,0,86.30723314116338,3.5737925756769413,False,67,1.2217243166748382,0.01860334503393834
67,2020-03-29,0,86.30723314116338,3.5737925756769413,False,68,1.3068076581922043,0.01860334503393834
68,2020-03-30,0,86.30723314116338,3.5737925756769413,False,69,1.3964200693021747,0.01860334503393834
69,2020-03-31,2,86.30723314116338,3.5737925756769413,False,70,1.4906092604971346,0.01860334503393834
70,2020-04-01,2,86.30723314116338,3.5737925756769413,False,71,1.5893958085816122,0.01860334503393834
71,2020-04-02,3,86.30723314116338,3.5737925756769413,False,72,1.6927701480733228,0.01860334503393834
72,2020-04-03,3,86.30723314116338,3.5737925756769413,False,73,1.8006897507661372,0.01860334503393834
73,2020-04-04,3,86.30723314116338,3.5737925756769413,False,74,1.9130765919554968,0.01860334503393834
74,2020-04-05,3,86.30723314116338,3.5737925756769413,False,75,2.029815006873404,0.01860334503393834
75,2020-04-06,3,86.30723314116338,3.5737925756769413,False,76,2.150750042063487,0.01860334503393834
76,2020-04-07,3,86.30723314116338,3.5737925756769413,False,77,2.2756864029705794,0.01860334503393834
77,2020-04-08,3,86.30723314116338,3.5737925756769413,False,78,2.4043880903259356,0.01860334503393834
