,Report_Date,Trinidad and Tobago_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,65.68604456480509,62.4396262303661,True,1,0.0014880063511926074,122.42821136646394
1,2020-01-23,0,65.68604456480509,62.4396262303661,True,2,0.0017730601253771964,122.42821136646394
2,2020-01-24,0,65.68604456480509,62.4396262303661,True,3,0.0021127200370986716,122.42821136646394
3,2020-01-25,0,65.68604456480509,62.4396262303661,True,4,0.002517446287079427,122.42821136646394
4,2020-01-26,0,65.68604456480509,62.4396262303661,True,5,0.002999702640334345,122.42821136646394
5,2020-01-27,0,65.68604456480509,62.4396262303661,True,6,0.003574340123854318,122.42821136646394
6,2020-01-28,0,65.68604456480509,62.4396262303661,True,7,0.0042590541765911314,122.42821136646394
7,2020-01-29,0,65.68604456480509,62.4396262303661,True,8,0.005074929300869058,122.42821136646394
8,2020-01-30,0,65.68604456480509,62.4396262303661,True,9,0.006047087946445655,122.42821136646394
9,2020-01-31,0,65.68604456480509,62.4396262303661,True,10,0.007205463550450141,122.42821136646394
10,2020-02-01,0,65.68604456480509,62.4396262303661,True,11,0.00858572145438908,122.42821136646394
11,2020-02-02,0,65.68604456480509,62.4396262303661,True,12,0.010230355937086643,122.42821136646394
12,2020-02-03,0,65.68604456480509,62.4396262303661,True,13,0.012189996974400727,122.42821136646394
13,2020-02-04,0,65.68604456480509,62.4396262303661,True,14,0.014524966721808086,122.42821136646394
14,2020-02-05,0,65.68604456480509,62.4396262303661,True,15,0.017307133301960213,122.42821136646394
15,2020-02-06,0,65.68604456480509,62.4396262303661,True,16,0.02062211848669459,122.42821136646394
16,2020-02-07,0,65.68604456480509,62.4396262303661,True,17,0.024571926550686587,122.42821136646394
17,2020-02-08,0,65.68604456480509,62.4396262303661,True,18,0.02927807424491629,122.42821136646394
18,2020-02-09,0,65.68604456480509,62.4396262303661,True,19,0.03488531684550484,122.42821136646394
19,2020-02-10,0,65.68604456480509,62.4396262303661,True,20,0.04156608298679794,122.42821136646394
20,2020-02-11,0,65.68604456480509,62.4396262303661,True,21,0.049525751959000476,122.42821136646394
21,2020-02-12,0,65.68604456480509,62.4396262303661,True,22,0.05900893188038163,122.42821136646394
22,2020-02-13,0,65.68604456480509,62.4396262303661,True,23,0.07030692625405102,122.42821136646394
23,2020-02-14,0,65.68604456480509,62.4396262303661,True,24,0.08376661057398188,122.42821136646394
24,2020-02-15,0,65.68604456480509,62.4396262303661,True,25,0.09980098060669408,122.42821136646394
25,2020-02-16,0,65.68604456480509,62.4396262303661,True,26,0.11890168055124924,122.42821136646394
26,2020-02-17,0,65.68604456480509,62.4396262303661,True,27,0.1416538733077398,122.42821136646394
27,2020-02-18,0,65.68604456480509,62.4396262303661,True,28,0.16875387738429598,122.42821136646394
28,2020-02-19,0,65.68604456480509,62.4396262303661,True,29,0.20103006627622771,122.42821136646394
29,2020-02-20,0,65.68604456480509,62.4396262303661,True,30,0.23946760698460806,122.42821136646394
30,2020-02-21,0,65.68604456480509,62.4396262303661,True,31,0.2852377048513417,122.42821136646394
31,2020-02-22,0,65.68604456480509,62.4396262303661,True,32,0.33973212157899346,122.42821136646394
32,2020-02-23,0,65.68604456480509,62.4396262303661,True,33,0.404603840663014,122.42821136646394
33,2020-02-24,0,65.68604456480509,62.4396262303661,True,34,0.4818148664176617,122.42821136646394
34,2020-02-25,0,65.68604456480509,62.4396262303661,True,35,0.5736922539276726,122.42821136646394
35,2020-02-26,0,65.68604456480509,62.4396262303661,True,36,0.682993568826634,122.42821136646394
36,2020-02-27,0,65.68604456480509,62.4396262303661,True,37,0.8129830541862997,122.42821136646394
37,2020-02-28,0,65.68604456480509,62.4396262303661,True,38,0.9675198166399267,122.42821136646394
38,2020-02-29,0,65.68604456480509,62.4396262303661,True,39,1.1511593055205498,122.42821136646394
39,2020-03-01,0,65.68604456480509,62.4396262303661,True,40,1.3692692051585014,122.42821136646394
40,2020-03-02,0,65.68604456480509,62.4396262303661,True,41,1.6281605330644335,122.42821136646394
41,2020-03-03,0,65.68604456480509,62.4396262303661,True,42,1.9352341561955888,122.42821136646394
42,2020-03-04,0,65.68604456480509,62.4396262303661,True,43,2.2991419990546973,122.42821136646394
43,2020-03-05,0,65.68604456480509,62.4396262303661,True,44,2.7299607868000284,122.42821136646394
44,2020-03-06,0,65.68604456480509,62.4396262303661,True,45,3.2393740787680962,122.42821136646394
45,2020-03-07,0,65.68604456480509,62.4396262303661,True,46,3.8408554107372037,122.42821136646394
46,2020-03-08,0,65.68604456480509,62.4396262303661,True,47,4.549841372733852,122.42821136646394
47,2020-03-09,0,65.68604456480509,62.4396262303661,True,48,5.383878215953555,122.42821136646394
48,2020-03-10,0,65.68604456480509,62.4396262303661,True,49,6.362718995533106,122.42821136646394
49,2020-03-11,0,65.68604456480509,62.4396262303661,True,50,7.508340374048656,122.42821136646394
50,2020-03-12,0,65.68604456480509,62.4396262303661,True,51,8.844839405961352,122.42821136646394
51,2020-03-13,0,65.68604456480509,62.4396262303661,True,52,10.398161776411055,122.42821136646394
52,2020-03-14,2,65.68604456480509,62.4396262303661,True,53,12.19560569947648,122.42821136646394
53,2020-03-15,2,65.68604456480509,62.4396262303661,True,54,14.265042570887356,122.42821136646394
54,2020-03-16,4,65.68604456480509,62.4396262303661,True,55,16.633800156548958,122.42821136646394
55,2020-03-17,5,65.68604456480509,62.4396262303661,True,56,19.327171081409396,122.42821136646394
56,2020-03-18,7,65.68604456480509,62.4396262303661,True,57,22.366543293760873,122.42821136646394
57,2020-03-19,9,65.68604456480509,62.4396262303661,True,58,25.767203284405017,122.42821136646394
58,2020-03-20,9,65.68604456480509,62.4396262303661,True,59,29.53593672737631,122.42821136646394
59,2020-03-21,49,65.68604456480509,62.4396262303661,True,60,33.668638027794465,122.42821136646394
60,2020-03-22,50,65.68604456480509,62.4396262303661,True,61,38.148224543723394,122.42821136646394
61,2020-03-23,51,65.68604456480509,62.4396262303661,True,62,42.94320902090545,122.42821136646394
62,2020-03-24,57,65.68604456480509,62.4396262303661,True,63,48.00728680466791,122.42821136646394
63,2020-03-25,60,65.68604456480509,62.4396262303661,True,64,53.28021924185706,122.42821136646394
64,2020-03-26,65,65.68604456480509,62.4396262303661,True,65,58.69013474415564,122.42821136646394
65,2020-03-27,66,65.68604456480509,62.4396262303661,True,66,64.15714431403855,122.42821136646394
66,2020-03-28,74,65.68604456480509,62.4396262303661,True,67,69.59792676152023,122.42821136646394
67,2020-03-29,78,65.68604456480509,62.4396262303661,True,68,74.93074414559145,122.42821136646394
68,2020-03-30,82,65.68604456480509,62.4396262303661,True,69,80.08025765335233,122.42821136646394
69,2020-03-31,87,65.68604456480509,62.4396262303661,True,70,84.98155631199079,122.42821136646394
70,2020-04-01,90,65.68604456480509,62.4396262303661,True,71,89.5829723716741,122.42821136646394
71,2020-04-02,94,65.68604456480509,62.4396262303661,True,72,93.84748899032955,122.42821136646394
72,2020-04-03,98,65.68604456480509,62.4396262303661,True,73,97.75278364342101,122.42821136646394
73,2020-04-04,103,65.68604456480509,62.4396262303661,True,74,101.29013863700045,122.42821136646394
74,2020-04-05,104,65.68604456480509,62.4396262303661,True,75,104.4625573027113,122.42821136646394
75,2020-04-06,105,65.68604456480509,62.4396262303661,True,76,107.28244840991756,122.42821136646394
76,2020-04-07,107,65.68604456480509,62.4396262303661,True,77,109.76920064355332,122.42821136646394
77,2020-04-08,107,65.68604456480509,62.4396262303661,True,78,111.94689140743847,122.42821136646394
