,Report_Date,Dominica_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,69.07838480807476,9.870667028005519,True,1,0.00023321308226389642,18.93290560724005
1,2020-01-23,0,69.07838480807476,9.870667028005519,True,2,0.00027550755982170037,18.93290560724005
2,2020-01-24,0,69.07838480807476,9.870667028005519,True,3,0.0003254722474815105,18.93290560724005
3,2020-01-25,0,69.07838480807476,9.870667028005519,True,4,0.00038449810714916166,18.93290560724005
4,2020-01-26,0,69.07838480807476,9.870667028005519,True,5,0.0004542283263147193,18.93290560724005
5,2020-01-27,0,69.07838480807476,9.870667028005519,True,6,0.0005366040467349536,18.93290560724005
6,2020-01-28,0,69.07838480807476,9.870667028005519,True,7,0.0006339183806621021,18.93290560724005
7,2020-01-29,0,69.07838480807476,9.870667028005519,True,8,0.000748880215370447,18.93290560724005
8,2020-01-30,0,69.07838480807476,9.870667028005519,True,9,0.0008846895780111565,18.93290560724005
9,2020-01-31,0,69.07838480807476,9.870667028005519,True,10,0.001045126652949723,18.93290560724005
10,2020-02-01,0,69.07838480807476,9.870667028005519,True,11,0.0012346569214278028,18.93290560724005
11,2020-02-02,0,69.07838480807476,9.870667028005519,True,12,0.0014585553388869492,18.93290560724005
12,2020-02-03,0,69.07838480807476,9.870667028005519,True,13,0.0017230529906211345,18.93290560724005
13,2020-02-04,0,69.07838480807476,9.870667028005519,True,14,0.002035510285687165,18.93290560724005
14,2020-02-05,0,69.07838480807476,9.870667028005519,True,15,0.0024046214787033513,18.93290560724005
15,2020-02-06,0,69.07838480807476,9.870667028005519,True,16,0.0028406561685981897,18.93290560724005
16,2020-02-07,0,69.07838480807476,9.870667028005519,True,17,0.003355744435030889,18.93290560724005
17,2020-02-08,0,69.07838480807476,9.870667028005519,True,18,0.0039642134632679425,18.93290560724005
18,2020-02-09,0,69.07838480807476,9.870667028005519,True,19,0.004682984907119715,18.93290560724005
19,2020-02-10,0,69.07838480807476,9.870667028005519,True,20,0.005532043882192183,18.93290560724005
20,2020-02-11,0,69.07838480807476,9.870667028005519,True,21,0.006534992408530956,18.93290560724005
21,2020-02-12,0,69.07838480807476,9.870667028005519,True,22,0.007719702378858998,18.93290560724005
22,2020-02-13,0,69.07838480807476,9.870667028005519,True,23,0.00911908576841487,18.93290560724005
23,2020-02-14,0,69.07838480807476,9.870667028005519,True,24,0.010772002883817033,18.93290560724005
24,2020-02-15,0,69.07838480807476,9.870667028005519,True,25,0.012724333036941671,18.93290560724005
25,2020-02-16,0,69.07838480807476,9.870667028005519,True,26,0.015030236197245786,18.93290560724005
26,2020-02-17,0,69.07838480807476,9.870667028005519,True,27,0.017753638999177035,18.93290560724005
27,2020-02-18,0,69.07838480807476,9.870667028005519,True,28,0.020969984040225955,18.93290560724005
28,2020-02-19,0,69.07838480807476,9.870667028005519,True,29,0.0247682877791831,18.93290560724005
29,2020-02-20,0,69.07838480807476,9.870667028005519,True,30,0.029253559606291144,18.93290560724005
30,2020-02-21,0,69.07838480807476,9.870667028005519,True,31,0.034549642864924526,18.93290560724005
31,2020-02-22,0,69.07838480807476,9.870667028005519,True,32,0.0408025477871184,18.93290560724005
32,2020-02-23,0,69.07838480807476,9.870667028005519,True,33,0.048184356443189386,18.93290560724005
33,2020-02-24,0,69.07838480807476,9.870667028005519,True,34,0.05689779080259699,18.93290560724005
34,2020-02-25,0,69.07838480807476,9.870667028005519,True,35,0.06718154664605726,18.93290560724005
35,2020-02-26,0,69.07838480807476,9.870667028005519,True,36,0.07931650797205006,18.93290560724005
36,2020-02-27,0,69.07838480807476,9.870667028005519,True,37,0.09363296806902739,18.93290560724005
37,2020-02-28,0,69.07838480807476,9.870667028005519,True,38,0.11051899358881301,18.93290560724005
38,2020-02-29,0,69.07838480807476,9.870667028005519,True,39,0.1304300752749622,18.93290560724005
39,2020-03-01,0,69.07838480807476,9.870667028005519,True,40,0.1539002113151412,18.93290560724005
40,2020-03-02,0,69.07838480807476,9.870667028005519,True,41,0.18155456353322333,18.93290560724005
41,2020-03-03,0,69.07838480807476,9.870667028005519,True,42,0.21412380854999788,18.93290560724005
42,2020-03-04,0,69.07838480807476,9.870667028005519,True,43,0.2524602698096939,18.93290560724005
43,2020-03-05,0,69.07838480807476,9.870667028005519,True,44,0.29755585424227704,18.93290560724005
44,2020-03-06,0,69.07838480807476,9.870667028005519,True,45,0.35056171921595386,18.93290560724005
45,2020-03-07,0,69.07838480807476,9.870667028005519,True,46,0.4128094485551301,18.93290560724005
46,2020-03-08,0,69.07838480807476,9.870667028005519,True,47,0.4858333051536101,18.93290560724005
47,2020-03-09,0,69.07838480807476,9.870667028005519,True,48,0.5713928339483522,18.93290560724005
48,2020-03-10,0,69.07838480807476,9.870667028005519,True,49,0.6714946930862711,18.93290560724005
49,2020-03-11,0,69.07838480807476,9.870667028005519,True,50,0.7884120742214277,18.93290560724005
50,2020-03-12,0,69.07838480807476,9.870667028005519,True,51,0.9246994214428792,18.93290560724005
51,2020-03-13,0,69.07838480807476,9.870667028005519,True,52,1.0831993712210892,18.93290560724005
52,2020-03-14,0,69.07838480807476,9.870667028005519,True,53,1.2670379352702676,18.93290560724005
53,2020-03-15,0,69.07838480807476,9.870667028005519,True,54,1.4796029953705927,18.93290560724005
54,2020-03-16,0,69.07838480807476,9.870667028005519,True,55,1.7245002928638278,18.93290560724005
55,2020-03-17,0,69.07838480807476,9.870667028005519,True,56,2.005480473008291,18.93290560724005
56,2020-03-18,0,69.07838480807476,9.870667028005519,True,57,2.32633067723136,18.93290560724005
57,2020-03-19,0,69.07838480807476,9.870667028005519,True,58,2.690725050759884,18.93290560724005
58,2020-03-20,0,69.07838480807476,9.870667028005519,True,59,3.102030798326502,18.93290560724005
59,2020-03-21,0,69.07838480807476,9.870667028005519,True,60,3.5630705054119542,18.93290560724005
60,2020-03-22,1,69.07838480807476,9.870667028005519,True,61,4.075847604167053,18.93290560724005
61,2020-03-23,2,69.07838480807476,9.870667028005519,True,62,4.641249971257214,18.93290560724005
62,2020-03-24,2,69.07838480807476,9.870667028005519,True,63,5.258755938273088,18.93290560724005
63,2020-03-25,7,69.07838480807476,9.870667028005519,True,64,5.926175906007016,18.93290560724005
64,2020-03-26,11,69.07838480807476,9.870667028005519,True,65,6.6394689385646695,18.93290560724005
65,2020-03-27,11,69.07838480807476,9.870667028005519,True,66,7.392674438434351,18.93290560724005
66,2020-03-28,11,69.07838480807476,9.870667028005519,True,67,8.177991938374538,18.93290560724005
67,2020-03-29,11,69.07838480807476,9.870667028005519,True,68,8.986026317035634,18.93290560724005
68,2020-03-30,11,69.07838480807476,9.870667028005519,True,69,9.80619285984293,18.93290560724005
69,2020-03-31,12,69.07838480807476,9.870667028005519,True,70,10.627250688609273,18.93290560724005
70,2020-04-01,12,69.07838480807476,9.870667028005519,True,71,11.437910148188868,18.93290560724005
71,2020-04-02,12,69.07838480807476,9.870667028005519,True,72,12.227445777701083,18.93290560724005
72,2020-04-03,12,69.07838480807476,9.870667028005519,True,73,12.986245419034924,18.93290560724005
73,2020-04-04,14,69.07838480807476,9.870667028005519,True,74,13.706238134585092,18.93290560724005
74,2020-04-05,14,69.07838480807476,9.870667028005519,True,75,14.38116550252606,18.93290560724005
75,2020-04-06,15,69.07838480807476,9.870667028005519,True,76,15.006686712332133,18.93290560724005
76,2020-04-07,15,69.07838480807476,9.870667028005519,True,77,15.580331576798757,18.93290560724005
77,2020-04-08,15,69.07838480807476,9.870667028005519,True,78,16.10133259626947,18.93290560724005
