,Report_Date,Eritrea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
20,2020-02-11,0,82.99664424445506,52.212715256916105,False,21,0.01922585616615525,5.534495435414442
21,2020-02-12,0,82.99664424445506,52.212715256916105,False,22,0.022085966908753526,5.534495435414442
22,2020-02-13,0,82.99664424445506,52.212715256916105,False,23,0.02537145509795082,5.534495435414442
23,2020-02-14,0,82.99664424445506,52.212715256916105,False,24,0.029145553058208335,5.534495435414442
24,2020-02-15,0,82.99664424445506,52.212715256916105,False,25,0.03348088203169066,5.534495435414442
25,2020-02-16,0,82.99664424445506,52.212715256916105,False,26,0.03846084289597959,5.534495435414442
26,2020-02-17,0,82.99664424445506,52.212715256916105,False,27,0.044181211800264325,5.534495435414442
27,2020-02-18,0,82.99664424445506,52.212715256916105,False,28,0.05075197056877738,5.534495435414442
28,2020-02-19,0,82.99664424445506,52.212715256916105,False,29,0.05829940595717745,5.534495435414442
29,2020-02-20,0,82.99664424445506,52.212715256916105,False,30,0.06696851665004248,5.534495435414442
30,2020-02-21,0,82.99664424445506,52.212715256916105,False,31,0.07692577231925851,5.534495435414442
31,2020-02-22,0,82.99664424445506,52.212715256916105,False,32,0.08836227519052996,5.534495435414442
32,2020-02-23,0,82.99664424445506,52.212715256916105,False,33,0.10149738145663315,5.534495435414442
33,2020-02-24,0,82.99664424445506,52.212715256916105,False,34,0.11658284759862207,5.534495435414442
34,2020-02-25,0,82.99664424445506,52.212715256916105,False,35,0.13390757529277977,5.534495435414442
35,2020-02-26,0,82.99664424445506,52.212715256916105,False,36,0.1538030381450051,5.534495435414442
36,2020-02-27,0,82.99664424445506,52.212715256916105,False,37,0.17664948404224565,5.534495435414442
37,2020-02-28,0,82.99664424445506,52.212715256916105,False,38,0.20288301845280127,5.534495435414442
38,2020-02-29,0,82.99664424445506,52.212715256916105,False,39,0.2330036865142524,5.534495435414442
39,2020-03-01,0,82.99664424445506,52.212715256916105,False,40,0.26758468513190886,5.534495435414442
40,2020-03-02,0,82.99664424445506,52.212715256916105,False,41,0.3072828504025142,5.534495435414442
41,2020-03-03,0,82.99664424445506,52.212715256916105,False,42,0.35285058019413446,5.534495435414442
42,2020-03-04,0,82.99664424445506,52.212715256916105,False,43,0.4051493662149352,5.534495435414442
43,2020-03-05,0,82.99664424445506,52.212715256916105,False,44,0.46516512374286934,5.534495435414442
44,2020-03-06,0,82.99664424445506,52.212715256916105,False,45,0.53402551943881,5.534495435414442
45,2020-03-07,0,82.99664424445506,52.212715256916105,False,46,0.6130195070353451,5.534495435414442
46,2020-03-08,0,82.99664424445506,52.212715256916105,False,47,0.7036192854153149,5.534495435414442
47,2020-03-09,0,82.99664424445506,52.212715256916105,False,48,0.8075048912918011,5.534495435414442
48,2020-03-10,0,82.99664424445506,52.212715256916105,False,49,0.9265916262264535,5.534495435414442
49,2020-03-11,0,82.99664424445506,52.212715256916105,False,50,1.0630604909643981,5.534495435414442
50,2020-03-12,0,82.99664424445506,52.212715256916105,False,51,1.2193917537288326,5.534495435414442
51,2020-03-13,0,82.99664424445506,52.212715256916105,False,52,1.3984017064950125,5.534495435414442
52,2020-03-14,0,82.99664424445506,52.212715256916105,False,53,1.6032825559804516,5.534495435414442
53,2020-03-15,0,82.99664424445506,52.212715256916105,False,54,1.8376452439013735,5.534495435414442
54,2020-03-16,0,82.99664424445506,52.212715256916105,False,55,2.1055647817013625,5.534495435414442
55,2020-03-17,0,82.99664424445506,52.212715256916105,False,56,2.4116274042151993,5.534495435414442
56,2020-03-18,0,82.99664424445506,52.212715256916105,False,57,2.7609784786559155,5.534495435414442
57,2020-03-19,0,82.99664424445506,52.212715256916105,False,58,3.159369633023038,5.534495435414442
58,2020-03-20,0,82.99664424445506,52.212715256916105,False,59,3.6132029751098242,5.534495435414442
59,2020-03-21,1,82.99664424445506,52.212715256916105,False,60,4.1295695461807,5.534495435414442
60,2020-03-22,1,82.99664424445506,52.212715256916105,False,61,4.716278285121309,5.534495435414442
61,2020-03-23,1,82.99664424445506,52.212715256916105,False,62,5.381870774469893,5.534495435414442
62,2020-03-24,1,82.99664424445506,52.212715256916105,False,63,6.135615923752394,5.534495435414442
63,2020-03-25,4,82.99664424445506,52.212715256916105,False,64,6.987477571667781,5.534495435414442
64,2020-03-26,6,82.99664424445506,52.212715256916105,False,65,7.948046851380854,5.534495435414442
65,2020-03-27,6,82.99664424445506,52.212715256916105,False,66,9.028430210237573,5.534495435414442
66,2020-03-28,6,82.99664424445506,52.212715256916105,False,67,10.240083418882334,5.534495435414442
67,2020-03-29,12,82.99664424445506,52.212715256916105,False,68,11.594582027862893,5.534495435414442
68,2020-03-30,12,82.99664424445506,52.212715256916105,False,69,13.10331988087895,5.534495435414442
69,2020-03-31,15,82.99664424445506,52.212715256916105,False,70,14.777129863522543,5.534495435414442
70,2020-04-01,15,82.99664424445506,52.212715256916105,False,71,16.62582543666703,5.534495435414442
71,2020-04-02,22,82.99664424445506,52.212715256916105,False,72,18.657667962790853,5.534495435414442
72,2020-04-03,22,82.99664424445506,52.212715256916105,False,73,20.87877345506261,5.534495435414442
73,2020-04-04,29,82.99664424445506,52.212715256916105,False,74,23.292482875515223,5.534495435414442
74,2020-04-05,29,82.99664424445506,52.212715256916105,False,75,25.898731687153088,5.534495435414442
75,2020-04-06,31,82.99664424445506,52.212715256916105,False,76,28.693465632591423,5.534495435414442
76,2020-04-07,31,82.99664424445506,52.212715256916105,False,77,31.66815869652633,5.534495435414442
77,2020-04-08,33,82.99664424445506,52.212715256916105,False,78,34.80949355882692,5.534495435414442
