,Report_Date,Cabo Verde_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
31,2020-02-22,0,66.01373876132766,4.21062917812761,True,32,0.022282515822805524,8.243097924181741
32,2020-02-23,0,66.01373876132766,4.21062917812761,True,33,0.026514725681684025,8.243097924181741
33,2020-02-24,0,66.01373876132766,4.21062917812761,True,34,0.03154775722036013,8.243097924181741
34,2020-02-25,0,66.01373876132766,4.21062917812761,True,35,0.03753188865355521,8.243097924181741
35,2020-02-26,0,66.01373876132766,4.21062917812761,True,36,0.04464507880322376,8.243097924181741
36,2020-02-27,0,66.01373876132766,4.21062917812761,True,37,0.05309785029855368,8.243097924181741
37,2020-02-28,0,66.01373876132766,4.21062917812761,True,38,0.06313894455004575,8.243097924181741
38,2020-02-29,0,66.01373876132766,4.21062917812761,True,39,0.0750618323691639,8.243097924181741
39,2020-03-01,0,66.01373876132766,4.21062917812761,True,40,0.08921215573971411,8.243097924181741
40,2020-03-02,0,66.01373876132766,4.21062917812761,True,41,0.10599615745509249,8.243097924181741
41,2020-03-03,0,66.01373876132766,4.21062917812761,True,42,0.12589012129635488,8.243097924181741
42,2020-03-04,0,66.01373876132766,4.21062917812761,True,43,0.14945078974624929,8.243097924181741
43,2020-03-05,0,66.01373876132766,4.21062917812761,True,44,0.1773266406833691,8.243097924181741
44,2020-03-06,0,66.01373876132766,4.21062917812761,True,45,0.21026977887394105,8.243097924181741
45,2020-03-07,0,66.01373876132766,4.21062917812761,True,46,0.24914802035550818,8.243097924181741
46,2020-03-08,0,66.01373876132766,4.21062917812761,True,47,0.29495650487205116,8.243097924181741
47,2020-03-09,0,66.01373876132766,4.21062917812761,True,48,0.3488278508599157,8.243097924181741
48,2020-03-10,0,66.01373876132766,4.21062917812761,True,49,0.41203946041448397,8.243097924181741
49,2020-03-11,0,66.01373876132766,4.21062917812761,True,50,0.48601608878977404,8.243097924181741
50,2020-03-12,0,66.01373876132766,4.21062917812761,True,51,0.5723252325510348,8.243097924181741
51,2020-03-13,0,66.01373876132766,4.21062917812761,True,52,0.6726623100714947,8.243097924181741
52,2020-03-14,0,66.01373876132766,4.21062917812761,True,53,0.788822098862038,8.243097924181741
53,2020-03-15,0,66.01373876132766,4.21062917812761,True,54,0.9226526057158972,8.243097924181741
54,2020-03-16,0,66.01373876132766,4.21062917812761,True,55,1.0759876946435178,8.243097924181741
55,2020-03-17,0,66.01373876132766,4.21062917812761,True,56,1.2505556617538438,8.243097924181741
56,2020-03-18,0,66.01373876132766,4.21062917812761,True,57,1.4478628279058372,8.243097924181741
57,2020-03-19,0,66.01373876132766,4.21062917812761,True,58,1.669054364653692,8.243097924181741
58,2020-03-20,1,66.01373876132766,4.21062917812761,True,59,1.914759031361621,8.243097924181741
59,2020-03-21,3,66.01373876132766,4.21062917812761,True,60,2.184929972436352,8.243097924181741
60,2020-03-22,3,66.01373876132766,4.21062917812761,True,61,2.478699372713022,8.243097924181741
61,2020-03-23,3,66.01373876132766,4.21062917812761,True,62,2.794269197434886,8.243097924181741
62,2020-03-24,3,66.01373876132766,4.21062917812761,True,63,3.1288616694391833,8.243097924181741
63,2020-03-25,4,66.01373876132766,4.21062917812761,True,64,3.478749887364142,8.243097924181741
64,2020-03-26,4,66.01373876132766,4.21062917812761,True,65,3.8393802355995,8.243097924181741
65,2020-03-27,5,66.01373876132766,4.21062917812761,True,66,4.205584705916006,8.243097924181741
66,2020-03-28,5,66.01373876132766,4.21062917812761,True,67,4.571865505335137,8.243097924181741
67,2020-03-29,6,66.01373876132766,4.21062917812761,True,68,4.932720272970433,8.243097924181741
68,2020-03-30,6,66.01373876132766,4.21062917812761,True,69,5.28296786795515,8.243097924181741
69,2020-03-31,6,66.01373876132766,4.21062917812761,True,70,5.618034570774488,8.243097924181741
70,2020-04-01,6,66.01373876132766,4.21062917812761,True,71,5.934168698686799,8.243097924181741
71,2020-04-02,6,66.01373876132766,4.21062917812761,True,72,6.228565581548774,8.243097924181741
72,2020-04-03,6,66.01373876132766,4.21062917812761,True,73,6.499400599225309,8.243097924181741
73,2020-04-04,7,66.01373876132766,4.21062917812761,True,74,6.74578161570894,8.243097924181741
74,2020-04-05,7,66.01373876132766,4.21062917812761,True,75,6.967641047519498,8.243097924181741
75,2020-04-06,7,66.01373876132766,4.21062917812761,True,76,7.165591198623544,8.243097924181741
76,2020-04-07,7,66.01373876132766,4.21062917812761,True,77,7.340765176108935,8.243097924181741
77,2020-04-08,7,66.01373876132766,4.21062917812761,True,78,7.4946613302359015,8.243097924181741
