,Report_Date,Egypt_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
32,2020-02-23,1,86.49496913487918,2788.248833584004,False,33,13.20096482949712,5576.497667168007
33,2020-02-24,1,86.49496913487918,2788.248833584004,False,34,14.775685899637812,5576.497667168007
34,2020-02-25,1,86.49496913487918,2788.248833584004,False,35,16.537694420356043,5576.497667168007
35,2020-02-26,1,86.49496913487918,2788.248833584004,False,36,18.509124138366538,5576.497667168007
36,2020-02-27,1,86.49496913487918,2788.248833584004,False,37,20.714688978744206,5576.497667168007
37,2020-02-28,1,86.49496913487918,2788.248833584004,False,38,23.181974831829145,5576.497667168007
38,2020-02-29,1,86.49496913487918,2788.248833584004,False,39,25.941762057601267,5576.497667168007
39,2020-03-01,2,86.49496913487918,2788.248833584004,False,40,29.028381353726267,5576.497667168007
40,2020-03-02,2,86.49496913487918,2788.248833584004,False,41,32.48010570223274,5576.497667168007
41,2020-03-03,2,86.49496913487918,2788.248833584004,False,42,36.339581128988115,5576.497667168007
42,2020-03-04,2,86.49496913487918,2788.248833584004,False,43,40.65429896117475,5576.497667168007
43,2020-03-05,3,86.49496913487918,2788.248833584004,False,44,45.4771121275063,5576.497667168007
44,2020-03-06,15,86.49496913487918,2788.248833584004,False,45,50.8667977850271,5576.497667168007
45,2020-03-07,15,86.49496913487918,2788.248833584004,False,46,56.88866813944301,5576.497667168007
46,2020-03-08,49,86.49496913487918,2788.248833584004,False,47,63.615230709754854,5576.497667168007
47,2020-03-09,55,86.49496913487918,2788.248833584004,False,48,71.12689842039057,5576.497667168007
48,2020-03-10,59,86.49496913487918,2788.248833584004,False,49,79.51274872302619,5576.497667168007
49,2020-03-11,60,86.49496913487918,2788.248833584004,False,50,88.87132938299311,5576.497667168007
50,2020-03-12,67,86.49496913487918,2788.248833584004,False,51,99.31150652732966,5576.497667168007
51,2020-03-13,80,86.49496913487918,2788.248833584004,False,52,110.9533479475152,5576.497667168007
52,2020-03-14,109,86.49496913487918,2788.248833584004,False,53,123.92903137366935,5576.497667168007
53,2020-03-15,110,86.49496913487918,2788.248833584004,False,54,138.38376337443736,5576.497667168007
54,2020-03-16,150,86.49496913487918,2788.248833584004,False,55,154.47668957025752,5576.497667168007
55,2020-03-17,196,86.49496913487918,2788.248833584004,False,56,172.38177086323643,5576.497667168007
56,2020-03-18,196,86.49496913487918,2788.248833584004,False,57,192.28859328522765,5576.497667168007
57,2020-03-19,256,86.49496913487918,2788.248833584004,False,58,214.40307077836772,5576.497667168007
58,2020-03-20,285,86.49496913487918,2788.248833584004,False,59,238.94799073351965,5576.497667168007
59,2020-03-21,294,86.49496913487918,2788.248833584004,False,60,266.16334148803566,5576.497667168007
60,2020-03-22,327,86.49496913487918,2788.248833584004,False,61,296.3063494107078,5576.497667168007
61,2020-03-23,366,86.49496913487918,2788.248833584004,False,62,329.65114102967726,5576.497667168007
62,2020-03-24,402,86.49496913487918,2788.248833584004,False,63,366.4879334579452,5576.497667168007
63,2020-03-25,456,86.49496913487918,2788.248833584004,False,64,407.12164498708995,5576.497667168007
64,2020-03-26,495,86.49496913487918,2788.248833584004,False,65,451.8698083329502,5576.497667168007
65,2020-03-27,536,86.49496913487918,2788.248833584004,False,66,501.0596631888054,5576.497667168007
66,2020-03-28,576,86.49496913487918,2788.248833584004,False,67,555.0243044384042,5576.497667168007
67,2020-03-29,609,86.49496913487918,2788.248833584004,False,68,614.0977699551337,5576.497667168007
68,2020-03-30,656,86.49496913487918,2788.248833584004,False,69,678.6089700163146,5576.497667168007
69,2020-03-31,710,86.49496913487918,2788.248833584004,False,70,748.87439176403,5576.497667168007
70,2020-04-01,779,86.49496913487918,2788.248833584004,False,71,825.1895594361808,5576.497667168007
71,2020-04-02,865,86.49496913487918,2788.248833584004,False,72,907.819296244901,5576.497667168007
72,2020-04-03,985,86.49496913487918,2788.248833584004,False,73,996.9869175707934,5576.497667168007
73,2020-04-04,1070,86.49496913487918,2788.248833584004,False,74,1092.86258647237,5576.497667168007
74,2020-04-05,1173,86.49496913487918,2788.248833584004,False,75,1195.5511776974547,5576.497667168007
75,2020-04-06,1322,86.49496913487918,2788.248833584004,False,76,1305.0801185516661,5576.497667168007
76,2020-04-07,1450,86.49496913487918,2788.248833584004,False,77,1421.387793736078,5576.497667168007
77,2020-04-08,1560,86.49496913487918,2788.248833584004,False,78,1544.313202879092,5576.497667168007
