,Report_Date,Belgium_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
25,2020-02-16,1,75.33044073045252,19925.599122706986,True,26,21.18070824081836,34827.83850248607
26,2020-02-17,1,75.33044073045252,19925.599122706986,True,27,24.676104091128153,34827.83850248607
27,2020-02-18,1,75.33044073045252,19925.599122706986,True,28,28.747919465973947,34827.83850248607
28,2020-02-19,1,75.33044073045252,19925.599122706986,True,29,33.49106197338703,34827.83850248607
29,2020-02-20,1,75.33044073045252,19925.599122706986,True,30,39.01601267608232,34827.83850248607
30,2020-02-21,1,75.33044073045252,19925.599122706986,True,31,45.45136258720171,34827.83850248607
31,2020-02-22,1,75.33044073045252,19925.599122706986,True,32,52.94675551574954,34827.83850248607
32,2020-02-23,1,75.33044073045252,19925.599122706986,True,33,61.67629992953082,34827.83850248607
33,2020-02-24,1,75.33044073045252,19925.599122706986,True,34,71.84252128826583,34827.83850248607
34,2020-02-25,1,75.33044073045252,19925.599122706986,True,35,83.6809359883804,34827.83850248607
35,2020-02-26,1,75.33044073045252,19925.599122706986,True,36,97.46533861465386,34827.83850248607
36,2020-02-27,1,75.33044073045252,19925.599122706986,True,37,113.51390550357472,34827.83850248607
37,2020-02-28,1,75.33044073045252,19925.599122706986,True,38,132.1962294784227,34827.83850248607
38,2020-02-29,1,75.33044073045252,19925.599122706986,True,39,153.9414126615641,34827.83850248607
39,2020-03-01,2,75.33044073045252,19925.599122706986,True,40,179.24735594768484,34827.83850248607
40,2020-03-02,8,75.33044073045252,19925.599122706986,True,41,208.69139419673303,34827.83850248607
41,2020-03-03,13,75.33044073045252,19925.599122706986,True,42,242.94243426366478,34827.83850248607
42,2020-03-04,23,75.33044073045252,19925.599122706986,True,43,282.77475690533925,34827.83850248607
43,2020-03-05,50,75.33044073045252,19925.599122706986,True,44,329.0836410096994,34827.83850248607
44,2020-03-06,109,75.33044073045252,19925.599122706986,True,45,382.90295623287426,34827.83850248607
45,2020-03-07,169,75.33044073045252,19925.599122706986,True,46,445.4248436620468,34827.83850248607
46,2020-03-08,200,75.33044073045252,19925.599122706986,True,47,518.0215578332652,34827.83850248607
47,2020-03-09,239,75.33044073045252,19925.599122706986,True,48,602.2694699514831,34827.83850248607
48,2020-03-10,267,75.33044073045252,19925.599122706986,True,49,699.9751221708175,34827.83850248607
49,2020-03-11,314,75.33044073045252,19925.599122706986,True,50,813.2030648233382,34827.83850248607
50,2020-03-12,314,75.33044073045252,19925.599122706986,True,51,944.3049888463358,34827.83850248607
51,2020-03-13,559,75.33044073045252,19925.599122706986,True,52,1095.9493687025872,34827.83850248607
52,2020-03-14,689,75.33044073045252,19925.599122706986,True,53,1271.150440001799,34827.83850248607
53,2020-03-15,886,75.33044073045252,19925.599122706986,True,54,1473.2948344918336,34827.83850248607
54,2020-03-16,1058,75.33044073045252,19925.599122706986,True,55,1706.1635702120286,34827.83850248607
55,2020-03-17,1243,75.33044073045252,19925.599122706986,True,56,1973.946341703416,34827.83850248607
56,2020-03-18,1486,75.33044073045252,19925.599122706986,True,57,2281.2441848902513,34827.83850248607
57,2020-03-19,1795,75.33044073045252,19925.599122706986,True,58,2633.0556394694863,34827.83850248607
58,2020-03-20,2257,75.33044073045252,19925.599122706986,True,59,3034.740572257813,34827.83850248607
59,2020-03-21,2815,75.33044073045252,19925.599122706986,True,60,3491.9549845916217,34827.83850248607
60,2020-03-22,3401,75.33044073045252,19925.599122706986,True,61,4010.549599317067,34827.83850248607
61,2020-03-23,3743,75.33044073045252,19925.599122706986,True,62,4596.425078295051,34827.83850248607
62,2020-03-24,4269,75.33044073045252,19925.599122706986,True,63,5255.337702636307,34827.83850248607
63,2020-03-25,4937,75.33044073045252,19925.599122706986,True,64,5992.651643632311,34827.83850248607
64,2020-03-26,6235,75.33044073045252,19925.599122706986,True,65,6813.03793357599,34827.83850248607
65,2020-03-27,7284,75.33044073045252,19925.599122706986,True,66,7720.126157081236,34827.83850248607
66,2020-03-28,9134,75.33044073045252,19925.599122706986,True,67,8716.122689546693,34827.83850248607
67,2020-03-29,10836,75.33044073045252,19925.599122706986,True,68,9801.418515816109,34827.83850248607
68,2020-03-30,11899,75.33044073045252,19925.599122706986,True,69,10974.219163543114,34827.83850248607
69,2020-03-31,12775,75.33044073045252,19925.599122706986,True,70,12230.237320945369,34827.83850248607
70,2020-04-01,13964,75.33044073045252,19925.599122706986,True,71,13562.493018492058,34827.83850248607
71,2020-04-02,15348,75.33044073045252,19925.599122706986,True,72,14961.264512508624,34827.83850248607
72,2020-04-03,16770,75.33044073045252,19925.599122706986,True,73,16414.22350866192,34827.83850248607
73,2020-04-04,18431,75.33044073045252,19925.599122706986,True,74,17906.770804561434,34827.83850248607
74,2020-04-05,19691,75.33044073045252,19925.599122706986,True,75,19422.564519309417,34827.83850248607
75,2020-04-06,20814,75.33044073045252,19925.599122706986,True,76,20944.206600467172,34827.83850248607
76,2020-04-07,22194,75.33044073045252,19925.599122706986,True,77,22454.029456201224,34827.83850248607
77,2020-04-08,23403,75.33044073045252,19925.599122706986,True,78,23934.908632197526,34827.83850248607
