,Report_Date,Tunisia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
29,2020-02-20,0,74.18705997807572,522.4770529191653,True,30,1.0978844550089744,935.3061971584702
30,2020-02-21,0,74.18705997807572,522.4770529191653,True,31,1.2819681631226316,935.3061971584702
31,2020-02-22,0,74.18705997807572,522.4770529191653,True,32,1.4968731642160868,935.3061971584702
32,2020-02-23,0,74.18705997807572,522.4770529191653,True,33,1.7477438159124137,935.3061971584702
33,2020-02-24,0,74.18705997807572,522.4770529191653,True,34,2.040577279182903,935.3061971584702
34,2020-02-25,0,74.18705997807572,522.4770529191653,True,35,2.382362772207032,935.3061971584702
35,2020-02-26,0,74.18705997807572,522.4770529191653,True,36,2.7812427922952856,935.3061971584702
36,2020-02-27,0,74.18705997807572,522.4770529191653,True,37,3.246699489311058,935.3061971584702
37,2020-02-28,0,74.18705997807572,522.4770529191653,True,38,3.7897697298122552,935.3061971584702
38,2020-02-29,0,74.18705997807572,522.4770529191653,True,39,4.423292744529146,935.3061971584702
39,2020-03-01,0,74.18705997807572,522.4770529191653,True,40,5.162194581473515,935.3061971584702
40,2020-03-02,0,74.18705997807572,522.4770529191653,True,41,6.023813861372404,935.3061971584702
41,2020-03-03,0,74.18705997807572,522.4770529191653,True,42,7.028273505843052,935.3061971584702
42,2020-03-04,1,74.18705997807572,522.4770529191653,True,43,8.1989031179623,935.3061971584702
43,2020-03-05,1,74.18705997807572,522.4770529191653,True,44,9.56271645168176,935.3061971584702
44,2020-03-06,1,74.18705997807572,522.4770529191653,True,45,11.15094779186044,935.3061971584702
45,2020-03-07,1,74.18705997807572,522.4770529191653,True,46,12.999649922275207,935.3061971584702
46,2020-03-08,2,74.18705997807572,522.4770529191653,True,47,15.150354478361468,935.3061971584702
47,2020-03-09,2,74.18705997807572,522.4770529191653,True,48,17.650792600836525,935.3061971584702
48,2020-03-10,5,74.18705997807572,522.4770529191653,True,49,20.55566959688747,935.3061971584702
49,2020-03-11,7,74.18705997807572,522.4770529191653,True,50,23.927481379539373,935.3061971584702
50,2020-03-12,7,74.18705997807572,522.4770529191653,True,51,27.837352331068978,935.3061971584702
51,2020-03-13,16,74.18705997807572,522.4770529191653,True,52,32.36586341577656,935.3061971584702
52,2020-03-14,18,74.18705997807572,522.4770529191653,True,53,37.603825342622336,935.3061971584702
53,2020-03-15,18,74.18705997807572,522.4770529191653,True,54,43.6529339204309,935.3061971584702
54,2020-03-16,20,74.18705997807572,522.4770529191653,True,55,50.62622324317263,935.3061971584702
55,2020-03-17,24,74.18705997807572,522.4770529191653,True,56,58.64820719632268,935.3061971584702
56,2020-03-18,29,74.18705997807572,522.4770529191653,True,57,67.854571907223,935.3061971584702
57,2020-03-19,39,74.18705997807572,522.4770529191653,True,58,78.39125319094475,935.3061971584702
58,2020-03-20,54,74.18705997807572,522.4770529191653,True,59,90.41270734115558,935.3061971584702
59,2020-03-21,60,74.18705997807572,522.4770529191653,True,60,104.07916637097064,935.3061971584702
60,2020-03-22,75,74.18705997807572,522.4770529191653,True,61,119.55266795100702,935.3061971584702
61,2020-03-23,89,74.18705997807572,522.4770529191653,True,62,136.99167604712392,935.3061971584702
62,2020-03-24,114,74.18705997807572,522.4770529191653,True,63,156.54417239949555,935.3061971584702
63,2020-03-25,173,74.18705997807572,522.4770529191653,True,64,178.3392129663737,935.3061971584702
64,2020-03-26,197,74.18705997807572,522.4770529191653,True,65,202.4771151356969,935.3061971584702
65,2020-03-27,227,74.18705997807572,522.4770529191653,True,66,229.0186703907132,935.3061971584702
66,2020-03-28,278,74.18705997807572,522.4770529191653,True,67,257.974048771364,935.3061971584702
67,2020-03-29,312,74.18705997807572,522.4770529191653,True,68,289.29234268948125,935.3061971584702
68,2020-03-30,312,74.18705997807572,522.4770529191653,True,69,322.8529349320323,935.3061971584702
69,2020-03-31,394,74.18705997807572,522.4770529191653,True,70,358.4600001510684,935.3061971584702
70,2020-04-01,423,74.18705997807572,522.4770529191653,True,71,395.84139012651553,935.3061971584702
71,2020-04-02,455,74.18705997807572,522.4770529191653,True,72,434.65285978871134,935.3061971584702
72,2020-04-03,495,74.18705997807572,522.4770529191653,True,73,474.48805708573747,935.3061971584702
73,2020-04-04,553,74.18705997807572,522.4770529191653,True,74,514.8939816088003,935.3061971584702
74,2020-04-05,574,74.18705997807572,522.4770529191653,True,75,555.390834313628,935.3061971584702
75,2020-04-06,596,74.18705997807572,522.4770529191653,True,76,595.4944942508121,935.3061971584702
76,2020-04-07,623,74.18705997807572,522.4770529191653,True,77,634.73942590024,935.3061971584702
77,2020-04-08,628,74.18705997807572,522.4770529191653,True,78,672.6997483986239,935.3061971584702
