,Report_Date,Bhutan_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
24,2020-02-15,0,68.6145992218243,3.5794889059260733,True,25,0.03060669886165928,6.575789167910824
25,2020-02-16,0,68.6145992218243,3.5794889059260733,True,26,0.03466124845412673,6.575789167910824
26,2020-02-17,0,68.6145992218243,3.5794889059260733,True,27,0.039249957403153075,6.575789167910824
27,2020-02-18,0,68.6145992218243,3.5794889059260733,True,28,0.04444236354354608,6.575789167910824
28,2020-02-19,0,68.6145992218243,3.5794889059260733,True,29,0.050316822426814206,6.575789167910824
29,2020-02-20,0,68.6145992218243,3.5794889059260733,True,30,0.05696155927671668,6.575789167910824
30,2020-02-21,0,68.6145992218243,3.5794889059260733,True,31,0.06447582763864179,6.575789167910824
31,2020-02-22,0,68.6145992218243,3.5794889059260733,True,32,0.07297118001523244,6.575789167910824
32,2020-02-23,0,68.6145992218243,3.5794889059260733,True,33,0.08257285419891766,6.575789167910824
33,2020-02-24,0,68.6145992218243,3.5794889059260733,True,34,0.09342127667557817,6.575789167910824
34,2020-02-25,0,68.6145992218243,3.5794889059260733,True,35,0.10567368117167118,6.575789167910824
35,2020-02-26,0,68.6145992218243,3.5794889059260733,True,36,0.11950583589743806,6.575789167910824
36,2020-02-27,0,68.6145992218243,3.5794889059260733,True,37,0.13511386700488068,6.575789167910824
37,2020-02-28,0,68.6145992218243,3.5794889059260733,True,38,0.1527161578907194,6.575789167910824
38,2020-02-29,0,68.6145992218243,3.5794889059260733,True,39,0.17255529385225898,6.575789167910824
39,2020-03-01,0,68.6145992218243,3.5794889059260733,True,40,0.19490000884195258,6.575789167910824
40,2020-03-02,0,68.6145992218243,3.5794889059260733,True,41,0.22004707525455672,6.575789167910824
41,2020-03-03,0,68.6145992218243,3.5794889059260733,True,42,0.24832305844344169,6.575789167910824
42,2020-03-04,0,68.6145992218243,3.5794889059260733,True,43,0.280085834717098,6.575789167910824
43,2020-03-05,0,68.6145992218243,3.5794889059260733,True,44,0.31572574480851096,6.575789167910824
44,2020-03-06,1,68.6145992218243,3.5794889059260733,True,45,0.3556662244303681,6.575789167910824
45,2020-03-07,1,68.6145992218243,3.5794889059260733,True,46,0.40036372017145194,6.575789167910824
46,2020-03-08,1,68.6145992218243,3.5794889059260733,True,47,0.4503066639444798,6.575789167910824
47,2020-03-09,1,68.6145992218243,3.5794889059260733,True,48,0.5060132446304526,6.575789167910824
48,2020-03-10,1,68.6145992218243,3.5794889059260733,True,49,0.5680276847723106,6.575789167910824
49,2020-03-11,1,68.6145992218243,3.5794889059260733,True,50,0.6369147078054329,6.575789167910824
50,2020-03-12,1,68.6145992218243,3.5794889059260733,True,51,0.7132518735559576,6.575789167910824
51,2020-03-13,1,68.6145992218243,3.5794889059260733,True,52,0.7976194743138777,6.575789167910824
52,2020-03-14,1,68.6145992218243,3.5794889059260733,True,53,0.890587729711472,6.575789167910824
53,2020-03-15,1,68.6145992218243,3.5794889059260733,True,54,0.9927011055634208,6.575789167910824
54,2020-03-16,1,68.6145992218243,3.5794889059260733,True,55,1.1044597188560583,6.575789167910824
55,2020-03-17,1,68.6145992218243,3.5794889059260733,True,56,1.2262979849307118,6.575789167910824
56,2020-03-18,1,68.6145992218243,3.5794889059260733,True,57,1.3585609154590221,6.575789167910824
57,2020-03-19,1,68.6145992218243,3.5794889059260733,True,58,1.5014787811439625,6.575789167910824
58,2020-03-20,2,68.6145992218243,3.5794889059260733,True,59,1.6551411945562353,6.575789167910824
59,2020-03-21,2,68.6145992218243,3.5794889059260733,True,60,1.8194720165404532,6.575789167910824
60,2020-03-22,2,68.6145992218243,3.5794889059260733,True,61,1.994206801188171,6.575789167910824
61,2020-03-23,2,68.6145992218243,3.5794889059260733,True,62,2.1788747154346577,6.575789167910824
62,2020-03-24,2,68.6145992218243,3.5794889059260733,True,63,2.372786940940637,6.575789167910824
63,2020-03-25,2,68.6145992218243,3.5794889059260733,True,64,2.575033434201798,6.575789167910824
64,2020-03-26,2,68.6145992218243,3.5794889059260733,True,65,2.7844895498490407,6.575789167910824
65,2020-03-27,3,68.6145992218243,3.5794889059260733,True,66,2.9998334170810743,6.575789167910824
66,2020-03-28,3,68.6145992218243,3.5794889059260733,True,67,3.2195741364550643,6.575789167910824
67,2020-03-29,4,68.6145992218243,3.5794889059260733,True,68,3.4420899140618415,6.575789167910824
68,2020-03-30,4,68.6145992218243,3.5794889059260733,True,69,3.665674289106604,6.575789167910824
69,2020-03-31,4,68.6145992218243,3.5794889059260733,True,70,3.8885877743199675,6.575789167910824
70,2020-04-01,4,68.6145992218243,3.5794889059260733,True,71,4.109111644722229,6.575789167910824
71,2020-04-02,5,68.6145992218243,3.5794889059260733,True,72,4.3256003734149235,6.575789167910824
72,2020-04-03,5,68.6145992218243,3.5794889059260733,True,73,4.5365293625646395,6.575789167910824
73,2020-04-04,5,68.6145992218243,3.5794889059260733,True,74,4.740535128712871,6.575789167910824
74,2020-04-05,5,68.6145992218243,3.5794889059260733,True,75,4.936445890743947,6.575789167910824
75,2020-04-06,5,68.6145992218243,3.5794889059260733,True,76,5.123301453469935,6.575789167910824
76,2020-04-07,5,68.6145992218243,3.5794889059260733,True,77,5.300362243801044,6.575789167910824
77,2020-04-08,5,68.6145992218243,3.5794889059260733,True,78,5.467108217007449,6.575789167910824
