,Report_Date,Cuba_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,84.83056360393763,762.1977429820442,False,1,0.017459834861535795,1524.3954859640887
1,2020-01-23,0,84.83056360393763,762.1977429820442,False,2,0.01999771398428289,1524.3954859640887
2,2020-01-24,0,84.83056360393763,762.1977429820442,False,3,0.022904481685662642,1524.3954859640887
3,2020-01-25,0,84.83056360393763,762.1977429820442,False,4,0.026233755332878892,1524.3954859640887
4,2020-01-26,0,84.83056360393763,762.1977429820442,False,5,0.0300469449530443,1524.3954859640887
5,2020-01-27,0,84.83056360393763,762.1977429820442,False,6,0.03441438563746938,1524.3954859640887
6,2020-01-28,0,84.83056360393763,762.1977429820442,False,7,0.039416634450889484,1524.3954859640887
7,2020-01-29,0,84.83056360393763,762.1977429820442,False,8,0.0451459557269983,1524.3954859640887
8,2020-01-30,0,84.83056360393763,762.1977429820442,False,9,0.05170802209344401,1524.3954859640887
9,2020-01-31,0,84.83056360393763,762.1977429820442,False,10,0.059223862531451774,1524.3954859640887
10,2020-02-01,0,84.83056360393763,762.1977429820442,False,11,0.06783209330925062,1524.3954859640887
11,2020-02-02,0,84.83056360393763,762.1977429820442,False,12,0.0776914728164302,1524.3954859640887
12,2020-02-03,0,84.83056360393763,762.1977429820442,False,13,0.08898382726169701,1524.3954859640887
13,2020-02-04,0,84.83056360393763,762.1977429820442,False,14,0.1019174009857851,1524.3954859640887
14,2020-02-05,0,84.83056360393763,762.1977429820442,False,15,0.11673069290589257,1524.3954859640887
15,2020-02-06,0,84.83056360393763,762.1977429820442,False,16,0.1336968494861345,1524.3954859640887
16,2020-02-07,0,84.83056360393763,762.1977429820442,False,17,0.1531286947772719,1524.3954859640887
17,2020-02-08,0,84.83056360393763,762.1977429820442,False,18,0.17538448966691017,1524.3954859640887
18,2020-02-09,0,84.83056360393763,762.1977429820442,False,19,0.20087452573100756,1524.3954859640887
19,2020-02-10,0,84.83056360393763,762.1977429820442,False,20,0.23006867420836194,1524.3954859640887
20,2020-02-11,0,84.83056360393763,762.1977429820442,False,21,0.26350502789127933,1524.3954859640887
21,2020-02-12,0,84.83056360393763,762.1977429820442,False,22,0.3017997934307986,1524.3954859640887
22,2020-02-13,0,84.83056360393763,762.1977429820442,False,23,0.345658614023496,1524.3954859640887
23,2020-02-14,0,84.83056360393763,762.1977429820442,False,24,0.3958895280494137,1524.3954859640887
24,2020-02-15,0,84.83056360393763,762.1977429820442,False,25,0.45341779838155083,1524.3954859640887
25,2020-02-16,0,84.83056360393763,762.1977429820442,False,26,0.5193028802487175,1524.3954859640887
26,2020-02-17,0,84.83056360393763,762.1977429820442,False,27,0.594757833218012,1524.3954859640887
27,2020-02-18,0,84.83056360393763,762.1977429820442,False,28,0.681171525636181,1524.3954859640887
28,2020-02-19,0,84.83056360393763,762.1977429820442,False,29,0.7801340283499255,1524.3954859640887
29,2020-02-20,0,84.83056360393763,762.1977429820442,False,30,0.8934656493860098,1524.3954859640887
30,2020-02-21,0,84.83056360393763,762.1977429820442,False,31,1.0232501232343731,1524.3954859640887
31,2020-02-22,0,84.83056360393763,762.1977429820442,False,32,1.1718725382045974,1524.3954859640887
32,2020-02-23,0,84.83056360393763,762.1977429820442,False,33,1.3420626638100608,1524.3954859640887
33,2020-02-24,0,84.83056360393763,762.1977429820442,False,34,1.536944428074921,1524.3954859640887
34,2020-02-25,0,84.83056360393763,762.1977429820442,False,35,1.7600923928337158,1524.3954859640887
35,2020-02-26,0,84.83056360393763,762.1977429820442,False,36,2.0155961842109082,1524.3954859640887
36,2020-02-27,0,84.83056360393763,762.1977429820442,False,37,2.308133956105584,1524.3954859640887
37,2020-02-28,0,84.83056360393763,762.1977429820442,False,38,2.6430560970224133,1524.3954859640887
38,2020-02-29,0,84.83056360393763,762.1977429820442,False,39,3.0264805350010695,1524.3954859640887
39,2020-03-01,0,84.83056360393763,762.1977429820442,False,40,3.4654011512164096,1524.3954859640887
40,2020-03-02,0,84.83056360393763,762.1977429820442,False,41,3.967810978843853,1524.3954859640887
41,2020-03-03,0,84.83056360393763,762.1977429820442,False,42,4.542842037793078,1524.3954859640887
42,2020-03-04,0,84.83056360393763,762.1977429820442,False,43,5.200923834307618,1524.3954859640887
43,2020-03-05,0,84.83056360393763,762.1977429820442,False,44,5.953962731733769,1524.3954859640887
44,2020-03-06,0,84.83056360393763,762.1977429820442,False,45,6.8155445670014405,1524.3954859640887
45,2020-03-07,0,84.83056360393763,762.1977429820442,False,46,7.801163035252785,1524.3954859640887
46,2020-03-08,0,84.83056360393763,762.1977429820442,False,47,8.928476477011898,1524.3954859640887
47,2020-03-09,0,84.83056360393763,762.1977429820442,False,48,10.217595757161403,1524.3954859640887
48,2020-03-10,0,84.83056360393763,762.1977429820442,False,49,11.691405894539113,1524.3954859640887
49,2020-03-11,0,84.83056360393763,762.1977429820442,False,50,13.375923948019683,1524.3954859640887
50,2020-03-12,3,84.83056360393763,762.1977429820442,False,51,15.300695341244344,1524.3954859640887
51,2020-03-13,4,84.83056360393763,762.1977429820442,False,52,17.499230251905406,1524.3954859640887
52,2020-03-14,4,84.83056360393763,762.1977429820442,False,53,20.009480824668344,1524.3954859640887
53,2020-03-15,4,84.83056360393763,762.1977429820442,False,54,22.874358692484513,1524.3954859640887
54,2020-03-16,4,84.83056360393763,762.1977429820442,False,55,26.142290490906156,1524.3954859640887
55,2020-03-17,5,84.83056360393763,762.1977429820442,False,56,29.86780658274732,1524.3954859640887
56,2020-03-18,7,84.83056360393763,762.1977429820442,False,57,34.11215491168573,1524.3954859640887
57,2020-03-19,11,84.83056360393763,762.1977429820442,False,58,38.9439275885967,1524.3954859640887
58,2020-03-20,16,84.83056360393763,762.1977429820442,False,59,44.43968228615768,1524.3954859640887
59,2020-03-21,21,84.83056360393763,762.1977429820442,False,60,50.68453357971434,1524.3954859640887
60,2020-03-22,35,84.83056360393763,762.1977429820442,False,61,57.77268085567659,1524.3954859640887
61,2020-03-23,40,84.83056360393763,762.1977429820442,False,62,65.80782920708724,1524.3954859640887
62,2020-03-24,48,84.83056360393763,762.1977429820442,False,63,74.9034478639984,1524.3954859640887
63,2020-03-25,57,84.83056360393763,762.1977429820442,False,64,85.18279737651437,1524.3954859640887
64,2020-03-26,67,84.83056360393763,762.1977429820442,False,65,96.77864249347387,1524.3954859640887
65,2020-03-27,80,84.83056360393763,762.1977429820442,False,66,109.83255339722808,1524.3954859640887
66,2020-03-28,119,84.83056360393763,762.1977429820442,False,67,124.49368516675614,1524.3954859640887
67,2020-03-29,139,84.83056360393763,762.1977429820442,False,68,140.91691624932756,1524.3954859640887
68,2020-03-30,170,84.83056360393763,762.1977429820442,False,69,159.2602243236414,1524.3954859640887
69,2020-03-31,186,84.83056360393763,762.1977429820442,False,70,179.68118603333224,1524.3954859640887
70,2020-04-01,212,84.83056360393763,762.1977429820442,False,71,202.33251009136046,1524.3954859640887
71,2020-04-02,233,84.83056360393763,762.1977429820442,False,72,227.35655584316356,1524.3954859640887
72,2020-04-03,269,84.83056360393763,762.1977429820442,False,73,254.87885560242304,1524.3954859640887
73,2020-04-04,288,84.83056360393763,762.1977429820442,False,74,285.0007512696795,1524.3954859640887
74,2020-04-05,320,84.83056360393763,762.1977429820442,False,75,317.79137296899194,1524.3954859640887
75,2020-04-06,350,84.83056360393763,762.1977429820442,False,76,353.27932378023604,1524.3954859640887
