,Report_Date,Guatemala_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
25,2020-02-16,0,79.08572458958473,89.16769493956723,False,26,0.1279909349958949,167.5020564414591
26,2020-02-17,0,79.08572458958473,89.16769493956723,False,27,0.14667424602295795,167.5020564414591
27,2020-02-18,0,79.08572458958473,89.16769493956723,False,28,0.16808225687029196,167.5020564414591
28,2020-02-19,0,79.08572458958473,89.16769493956723,False,29,0.1926115213960492,167.5020564414591
29,2020-02-20,0,79.08572458958473,89.16769493956723,False,30,0.22071605587666424,167.5020564414591
30,2020-02-21,0,79.08572458958473,89.16769493956723,False,31,0.25291558661530444,167.5020564414591
31,2020-02-22,0,79.08572458958473,89.16769493956723,False,32,0.2898049565869262,167.5020564414591
32,2020-02-23,0,79.08572458958473,89.16769493956723,False,33,0.3320648462086598,167.5020564414591
33,2020-02-24,0,79.08572458958473,89.16769493956723,False,34,0.3804739815915649,167.5020564414591
34,2020-02-25,0,79.08572458958473,89.16769493956723,False,35,0.4359230232266272,167.5020564414591
35,2020-02-26,0,79.08572458958473,89.16769493956723,False,36,0.49943034877707,167.5020564414591
36,2020-02-27,0,79.08572458958473,89.16769493956723,False,37,0.5721599651366114,167.5020564414591
37,2020-02-28,0,79.08572458958473,89.16769493956723,False,38,0.6554418066147959,167.5020564414591
38,2020-02-29,0,79.08572458958473,89.16769493956723,False,39,0.7507946972019116,167.5020564414591
39,2020-03-01,0,79.08572458958473,89.16769493956723,False,40,0.8599522741649821,167.5020564414591
40,2020-03-02,0,79.08572458958473,89.16769493956723,False,41,0.9848921860802573,167.5020564414591
41,2020-03-03,0,79.08572458958473,89.16769493956723,False,42,1.1278688885529429,167.5020564414591
42,2020-03-04,0,79.08572458958473,89.16769493956723,False,43,1.291450362263863,167.5020564414591
43,2020-03-05,0,79.08572458958473,89.16769493956723,False,44,1.4785590665733834,167.5020564414591
44,2020-03-06,0,79.08572458958473,89.16769493956723,False,45,1.692517412419039,167.5020564414591
45,2020-03-07,0,79.08572458958473,89.16769493956723,False,46,1.9370979838463984,167.5020564414591
46,2020-03-08,0,79.08572458958473,89.16769493956723,False,47,2.2165786495410615,167.5020564414591
47,2020-03-09,0,79.08572458958473,89.16769493956723,False,48,2.5358025733213405,167.5020564414591
48,2020-03-10,0,79.08572458958473,89.16769493956723,False,49,2.900242942331253,167.5020564414591
49,2020-03-11,0,79.08572458958473,89.16769493956723,False,50,3.316071967499787,167.5020564414591
50,2020-03-12,0,79.08572458958473,89.16769493956723,False,51,3.7902333536936186,167.5020564414591
51,2020-03-13,0,79.08572458958473,89.16769493956723,False,52,4.330516965188691,167.5020564414591
52,2020-03-14,1,79.08572458958473,89.16769493956723,False,53,4.945633801893001,167.5020564414591
53,2020-03-15,1,79.08572458958473,89.16769493956723,False,54,5.645288628801316,167.5020564414591
54,2020-03-16,2,79.08572458958473,89.16769493956723,False,55,6.440246642926941,167.5020564414591
55,2020-03-17,6,79.08572458958473,89.16769493956723,False,56,7.3423894017520865,167.5020564414591
56,2020-03-18,6,79.08572458958473,89.16769493956723,False,57,8.364753870251214,167.5020564414591
57,2020-03-19,9,79.08572458958473,89.16769493956723,False,58,9.521546885382902,167.5020564414591
58,2020-03-20,12,79.08572458958473,89.16769493956723,False,59,10.828125635133063,167.5020564414591
59,2020-03-21,17,79.08572458958473,89.16769493956723,False,60,12.300932997602082,167.5020564414591
60,2020-03-22,19,79.08572458958473,89.16769493956723,False,61,13.957374941284566,167.5020564414591
61,2020-03-23,20,79.08572458958473,89.16769493956723,False,62,15.815625888090485,167.5020564414591
62,2020-03-24,21,79.08572458958473,89.16769493956723,False,63,17.894347318096443,167.5020564414591
63,2020-03-25,24,79.08572458958473,89.16769493956723,False,64,20.21230538199422,167.5020564414591
64,2020-03-26,25,79.08572458958473,89.16769493956723,False,65,22.78787540438382,167.5020564414591
65,2020-03-27,28,79.08572458958473,89.16769493956723,False,66,25.63842547688346,167.5020564414591
66,2020-03-28,34,79.08572458958473,89.16769493956723,False,67,28.779578390506888,167.5020564414591
67,2020-03-29,34,79.08572458958473,89.16769493956723,False,68,32.22436131688427,167.5020564414591
68,2020-03-30,36,79.08572458958473,89.16769493956723,False,69,35.9822659551238,167.5020564414591
69,2020-03-31,38,79.08572458958473,89.16769493956723,False,70,40.05825780801275,167.5020564414591
70,2020-04-01,39,79.08572458958473,89.16769493956723,False,71,44.45179058896665,167.5020564414591
71,2020-04-02,47,79.08572458958473,89.16769493956723,False,72,49.155898382266024,167.5020564414591
72,2020-04-03,50,79.08572458958473,89.16769493956723,False,73,54.156451169115904,167.5020564414591
73,2020-04-04,61,79.08572458958473,89.16769493956723,False,74,59.43166527456641,167.5020564414591
74,2020-04-05,61,79.08572458958473,89.16769493956723,False,75,64.95195586899527,167.5020564414591
75,2020-04-06,70,79.08572458958473,89.16769493956723,False,76,70.68020150690272,167.5020564414591
76,2020-04-07,77,79.08572458958473,89.16769493956723,False,77,76.57246031827147,167.5020564414591
77,2020-04-08,87,79.08572458958473,89.16769493956723,False,78,82.5791359970375,167.5020564414591
