,Report_Date,"Netherlands_bonaire, sint eustatius and saba_cases",fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
22,2020-02-13,0,87.03588959498342,1.9574269974412992,False,23,0.031079959956722792,0.013578698029073171
23,2020-02-14,0,87.03588959498342,1.9574269974412992,False,24,0.03349301594296497,0.013578698029073171
24,2020-02-15,0,87.03588959498342,1.9574269974412992,False,25,0.03609168117395473,0.013578698029073171
25,2020-02-16,0,87.03588959498342,1.9574269974412992,False,26,0.038889952124495794,0.013578698029073171
26,2020-02-17,0,87.03588959498342,1.9574269974412992,False,27,0.041902835638569585,0.013578698029073171
27,2020-02-18,0,87.03588959498342,1.9574269974412992,False,28,0.045146414593253914,0.013578698029073171
28,2020-02-19,0,87.03588959498342,1.9574269974412992,False,29,0.04863791663530713,0.013578698029073171
29,2020-02-20,0,87.03588959498342,1.9574269974412992,False,30,0.052395785923774585,0.013578698029073171
30,2020-02-21,0,87.03588959498342,1.9574269974412992,False,31,0.05643975776386284,0.013578698029073171
31,2020-02-22,0,87.03588959498342,1.9574269974412992,False,32,0.06079093596014002,0.013578698029073171
32,2020-02-23,0,87.03588959498342,1.9574269974412992,False,33,0.0654718726496705,0.013578698029073171
33,2020-02-24,0,87.03588959498342,1.9574269974412992,False,34,0.0705066502966921,0.013578698029073171
34,2020-02-25,0,87.03588959498342,1.9574269974412992,False,35,0.07592096543853803,0.013578698029073171
35,2020-02-26,0,87.03588959498342,1.9574269974412992,False,36,0.08174221366626695,0.013578698029073171
36,2020-02-27,0,87.03588959498342,1.9574269974412992,False,37,0.08799957520143419,0.013578698029073171
37,2020-02-28,0,87.03588959498342,1.9574269974412992,False,38,0.0947241002911483,0.013578698029073171
38,2020-02-29,0,87.03588959498342,1.9574269974412992,False,39,0.101948793485587,0.013578698029073171
39,2020-03-01,0,87.03588959498342,1.9574269974412992,False,40,0.10970869568417724,0.013578698029073171
40,2020-03-02,0,87.03588959498342,1.9574269974412992,False,41,0.11804096263754019,0.013578698029073171
41,2020-03-03,0,87.03588959498342,1.9574269974412992,False,42,0.1269849383712063,0.013578698029073171
42,2020-03-04,0,87.03588959498342,1.9574269974412992,False,43,0.13658222175357573,0.013578698029073171
43,2020-03-05,0,87.03588959498342,1.9574269974412992,False,44,0.14687672416473155,0.013578698029073171
44,2020-03-06,0,87.03588959498342,1.9574269974412992,False,45,0.15791471593535447,0.013578698029073171
45,2020-03-07,0,87.03588959498342,1.9574269974412992,False,46,0.1697448589179086,0.013578698029073171
46,2020-03-08,0,87.03588959498342,1.9574269974412992,False,47,0.18241822222843923,0.013578698029073171
47,2020-03-09,0,87.03588959498342,1.9574269974412992,False,48,0.19598827786115403,0.013578698029073171
48,2020-03-10,0,87.03588959498342,1.9574269974412992,False,49,0.2105108725356318,0.013578698029073171
49,2020-03-11,0,87.03588959498342,1.9574269974412992,False,50,0.22604417179625852,0.013578698029073171
50,2020-03-12,0,87.03588959498342,1.9574269974412992,False,51,0.2426485720559894,0.013578698029073171
51,2020-03-13,0,87.03588959498342,1.9574269974412992,False,52,0.26038657597517134,0.013578698029073171
52,2020-03-14,0,87.03588959498342,1.9574269974412992,False,53,0.27932262630734644,0.013578698029073171
53,2020-03-15,0,87.03588959498342,1.9574269974412992,False,54,0.2995228931473853,0.013578698029073171
54,2020-03-16,0,87.03588959498342,1.9574269974412992,False,55,0.32105500940606035,0.013578698029073171
55,2020-03-17,0,87.03588959498342,1.9574269974412992,False,56,0.34398774933575393,0.013578698029073171
56,2020-03-18,0,87.03588959498342,1.9574269974412992,False,57,0.36839064507407987,0.013578698029073171
57,2020-03-19,0,87.03588959498342,1.9574269974412992,False,58,0.3943335364881686,0.013578698029073171
58,2020-03-20,0,87.03588959498342,1.9574269974412992,False,59,0.4218860501264881,0.013578698029073171
59,2020-03-21,0,87.03588959498342,1.9574269974412992,False,60,0.4511170038522875,0.013578698029073171
60,2020-03-22,0,87.03588959498342,1.9574269974412992,False,61,0.4820937347769374,0.013578698029073171
61,2020-03-23,0,87.03588959498342,1.9574269974412992,False,62,0.5148813494632644,0.013578698029073171
62,2020-03-24,0,87.03588959498342,1.9574269974412992,False,63,0.5495418970530084,0.013578698029073171
63,2020-03-25,0,87.03588959498342,1.9574269974412992,False,64,0.5861334680041208,0.013578698029073171
64,2020-03-26,0,87.03588959498342,1.9574269974412992,False,65,0.6247092235050122,0.013578698029073171
65,2020-03-27,0,87.03588959498342,1.9574269974412992,False,66,0.6653163633492931,0.013578698029073171
66,2020-03-28,0,87.03588959498342,1.9574269974412992,False,67,0.707995043070104,0.013578698029073171
67,2020-03-29,0,87.03588959498342,1.9574269974412992,False,68,0.7527772543870108,0.013578698029073171
68,2020-03-30,0,87.03588959498342,1.9574269974412992,False,69,0.7996856864218084,0.013578698029073171
69,2020-03-31,0,87.03588959498342,1.9574269974412992,False,70,0.8487325885737916,0.013578698029073171
70,2020-04-01,0,87.03588959498342,1.9574269974412992,False,71,0.8999186592615639,0.013578698029073171
71,2020-04-02,2,87.03588959498342,1.9574269974412992,False,72,0.9532319877610513,0.013578698029073171
72,2020-04-03,2,87.03588959498342,1.9574269974412992,False,73,1.0086470788995563,0.013578698029073171
73,2020-04-04,2,87.03588959498342,1.9574269974412992,False,74,1.066123992190611,0.013578698029073171
74,2020-04-05,2,87.03588959498342,1.9574269974412992,False,75,1.1256076278991547,0.013578698029073171
75,2020-04-06,2,87.03588959498342,1.9574269974412992,False,76,1.1870271923083726,0.013578698029073171
76,2020-04-07,2,87.03588959498342,1.9574269974412992,False,77,1.250295872945291,0.013578698029073171
77,2020-04-08,2,87.03588959498342,1.9574269974412992,False,78,1.3153107515867193,0.013578698029073171
