,Report_Date,Romania_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
57,2020-03-19,277,79.64357051874285,5500.475812081095,False,58,461.36695704148013,11000.951624162188
58,2020-03-20,308,79.64357051874285,5500.475812081095,False,59,529.6667047653398,11000.951624162188
59,2020-03-21,367,79.64357051874285,5500.475812081095,False,60,607.4946085910732,11000.951624162188
60,2020-03-22,433,79.64357051874285,5500.475812081095,False,61,695.9982408902642,11000.951624162188
61,2020-03-23,576,79.64357051874285,5500.475812081095,False,62,796.4076425992258,11000.951624162188
62,2020-03-24,794,79.64357051874285,5500.475812081095,False,63,910.0235561716926,11000.951624162188
63,2020-03-25,906,79.64357051874285,5500.475812081095,False,64,1038.1989378756718,11000.951624162188
64,2020-03-26,1029,79.64357051874285,5500.475812081095,False,65,1182.3123891398297,11000.951624162188
65,2020-03-27,1292,79.64357051874285,5500.475812081095,False,66,1343.7322516036327,11000.951624162188
66,2020-03-28,1452,79.64357051874285,5500.475812081095,False,67,1523.7704098197712,11000.951624162188
67,2020-03-29,1815,79.64357051874285,5500.475812081095,False,68,1723.6254012962804,11000.951624162188
68,2020-03-30,2109,79.64357051874285,5500.475812081095,False,69,1944.31529733515,11000.951624162188
69,2020-03-31,2245,79.64357051874285,5500.475812081095,False,70,2186.6020119690043,11000.951624162188
70,2020-04-01,2460,79.64357051874285,5500.475812081095,False,71,2450.9101884241477,11000.951624162188
71,2020-04-02,2738,79.64357051874285,5500.475812081095,False,72,2737.245492005448,11000.951624162188
72,2020-04-03,3183,79.64357051874285,5500.475812081095,False,73,3045.118796869093,11000.951624162188
73,2020-04-04,3613,79.64357051874285,5500.475812081095,False,74,3373.4840868838883,11000.951624162188
74,2020-04-05,3864,79.64357051874285,5500.475812081095,False,75,3720.6985275246043,11000.951624162188
75,2020-04-06,4057,79.64357051874285,5500.475812081095,False,76,4084.5127406579227,11000.951624162188
76,2020-04-07,4417,79.64357051874285,5500.475812081095,False,77,4462.097568284117,11000.951624162188
77,2020-04-08,4761,79.64357051874285,5500.475812081095,False,78,4850.110506086235,11000.951624162188
