,Report_Date,Somalia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
23,2020-02-14,0,86.56114844891263,20.894951355049482,False,24,0.010168787009673155,0.02543202793999445
24,2020-02-15,0,86.56114844891263,20.894951355049482,False,25,0.011614934069582564,0.02543202793999445
25,2020-02-16,0,86.56114844891263,20.894951355049482,False,26,0.0132666786344137,0.02543202793999445
26,2020-02-17,0,86.56114844891263,20.894951355049482,False,27,0.015153230434063438,0.02543202793999445
27,2020-02-18,0,86.56114844891263,20.894951355049482,False,28,0.017307943035289833,0.02543202793999445
28,2020-02-19,0,86.56114844891263,20.894951355049482,False,29,0.019768899861243815,0.02543202793999445
29,2020-02-20,0,86.56114844891263,20.894951355049482,False,30,0.022579582523212346,0.02543202793999445
30,2020-02-21,0,86.56114844891263,20.894951355049482,False,31,0.025789632854515795,0.02543202793999445
31,2020-02-22,0,86.56114844891263,20.894951355049482,False,32,0.02945572156000197,0.02543202793999445
32,2020-02-23,0,86.56114844891263,20.894951355049482,False,33,0.03364253810557767,0.02543202793999445
33,2020-02-24,0,86.56114844891263,20.894951355049482,False,34,0.03842391838860889,0.02543202793999445
34,2020-02-25,0,86.56114844891263,20.894951355049482,False,35,0.04388412886963159,0.02543202793999445
35,2020-02-26,0,86.56114844891263,20.894951355049482,False,36,0.050119328225629894,0.02543202793999445
36,2020-02-27,0,86.56114844891263,20.894951355049482,False,37,0.05723923022019552,0.02543202793999445
37,2020-02-28,0,86.56114844891263,20.894951355049482,False,38,0.06536899438773286,0.02543202793999445
38,2020-02-29,0,86.56114844891263,20.894951355049482,False,39,0.07465137430347168,0.02543202793999445
39,2020-03-01,0,86.56114844891263,20.894951355049482,False,40,0.08524915665589168,0.02543202793999445
40,2020-03-02,0,86.56114844891263,20.894951355049482,False,41,0.09734792803847248,0.02543202793999445
41,2020-03-03,0,86.56114844891263,20.894951355049482,False,42,0.1111592103013489,0.02543202793999445
42,2020-03-04,0,86.56114844891263,20.894951355049482,False,43,0.12692400939439408,0.02543202793999445
43,2020-03-05,0,86.56114844891263,20.894951355049482,False,44,0.14491682680279586,0.02543202793999445
44,2020-03-06,0,86.56114844891263,20.894951355049482,False,45,0.16545018679195017,0.02543202793999445
45,2020-03-07,0,86.56114844891263,20.894951355049482,False,46,0.1888797365501835,0.02543202793999445
46,2020-03-08,0,86.56114844891263,20.894951355049482,False,47,0.21560997967931247,0.02543202793999445
47,2020-03-09,0,86.56114844891263,20.894951355049482,False,48,0.2461007059699651,0.02543202793999445
48,2020-03-10,0,86.56114844891263,20.894951355049482,False,49,0.2808741815205616,0.02543202793999445
49,2020-03-11,0,86.56114844891263,20.894951355049482,False,50,0.32052316236588113,0.02543202793999445
50,2020-03-12,0,86.56114844891263,20.894951355049482,False,51,0.36571979102330876,0.02543202793999445
51,2020-03-13,0,86.56114844891263,20.894951355049482,False,52,0.4172254276453484,0.02543202793999445
52,2020-03-14,0,86.56114844891263,20.894951355049482,False,53,0.4759014543889394,0.02543202793999445
53,2020-03-15,0,86.56114844891263,20.894951355049482,False,54,0.5427210714209185,0.02543202793999445
54,2020-03-16,1,86.56114844891263,20.894951355049482,False,55,0.6187820735038795,0.02543202793999445
55,2020-03-17,1,86.56114844891263,20.894951355049482,False,56,0.7053205547079842,0.02543202793999445
56,2020-03-18,1,86.56114844891263,20.894951355049482,False,57,0.803725432327195,0.02543202793999445
57,2020-03-19,1,86.56114844891263,20.894951355049482,False,58,0.9155536058901123,0.02543202793999445
58,2020-03-20,1,86.56114844891263,20.894951355049482,False,59,1.0425454691405864,0.02543202793999445
59,2020-03-21,1,86.56114844891263,20.894951355049482,False,60,1.1866403676119892,0.02543202793999445
60,2020-03-22,1,86.56114844891263,20.894951355049482,False,61,1.3499914375081161,0.02543202793999445
61,2020-03-23,1,86.56114844891263,20.894951355049482,False,62,1.5349790690899046,0.02543202793999445
62,2020-03-24,1,86.56114844891263,20.894951355049482,False,63,1.7442220069604715,0.02543202793999445
63,2020-03-25,1,86.56114844891263,20.894951355049482,False,64,1.980584830242522,0.02543202793999445
64,2020-03-26,2,86.56114844891263,20.894951355049482,False,65,2.2471802513281096,0.02543202793999445
65,2020-03-27,3,86.56114844891263,20.894951355049482,False,66,2.5473643423918597,0.02543202793999445
66,2020-03-28,3,86.56114844891263,20.894951355049482,False,67,2.8847224625871095,0.02543202793999445
67,2020-03-29,3,86.56114844891263,20.894951355049482,False,68,3.263043345794691,0.02543202793999445
68,2020-03-30,3,86.56114844891263,20.894951355049482,False,69,3.6862785635906006,0.02543202793999445
69,2020-03-31,5,86.56114844891263,20.894951355049482,False,70,4.158484462418407,0.02543202793999445
70,2020-04-01,5,86.56114844891263,20.894951355049482,False,71,4.683743767379083,0.02543202793999445
71,2020-04-02,5,86.56114844891263,20.894951355049482,False,72,5.266064442906582,0.02543202793999445
72,2020-04-03,7,86.56114844891263,20.894951355049482,False,73,5.909254206940369,0.02543202793999445
73,2020-04-04,7,86.56114844891263,20.894951355049482,False,74,6.616770409077683,0.02543202793999445
74,2020-04-05,7,86.56114844891263,20.894951355049482,False,75,7.391546876650068,0.02543202793999445
75,2020-04-06,7,86.56114844891263,20.894951355049482,False,76,8.23580182057721,0.02543202793999445
76,2020-04-07,8,86.56114844891263,20.894951355049482,False,77,9.150833896936842,0.02543202793999445
77,2020-04-08,12,86.56114844891263,20.894951355049482,False,78,10.136816833864255,0.02543202793999445
