,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
0,2020-01-22,0.6512264572795067,-6.944541443535312,8.286509065242194,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
1,2020-01-23,-0.463860176817754,-7.996329167836499,7.11329612810354,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
2,2020-01-24,-0.46382614662842814,-7.598454623136796,7.226761752692382,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
3,2020-01-25,-0.46379321949446267,-7.717917279247256,7.04369260477214,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
4,2020-01-26,0.2590418490599086,-7.218240001384682,7.404167040192824,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
5,2020-01-27,0.3494231144131727,-7.431482829874227,7.4167124884736175,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
6,2020-01-28,0.3494530631417835,-7.469093569872855,7.536243014446271,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
7,2020-01-29,0.6521489903753046,-6.916098862428148,7.765552191821144,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
8,2020-01-30,-0.4629426867681534,-8.194113336337987,7.129527982756908,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
9,2020-01-31,-0.46291374628541115,-8.026594176499668,6.781322979594348,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
10,2020-02-01,-0.46288595402544924,-7.381643782392541,6.712353953449612,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
11,2020-02-02,0.25994393598029025,-7.406860475548705,7.81993313139074,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
12,2020-02-03,0.35031998060160763,-7.107923276420492,8.110112041126929,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
13,2020-02-04,0.35034466790371377,-7.019246398371357,8.404140064666935,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
14,2020-02-05,0.6530352945023786,-6.81853223490188,9.178867199961783,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
15,2020-02-06,-0.46206172099724185,-7.909305751315088,7.199507068969987,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
16,2020-02-07,-0.462038155123439,-8.37082011834865,6.474702000877979,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
17,2020-02-08,-0.4620157722440623,-8.389394869516176,7.134783747794376,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
18,2020-02-09,0.2608086750689047,-7.305123437603503,8.110208510134566,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
19,2020-02-10,0.35117924514994825,-6.993882177900008,7.739724121155155,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
20,2020-02-11,0.35119842751714453,-6.676198919896755,7.65669134513964,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
21,2020-02-12,0.6538835202288493,-7.0313598283561465,8.423998641412197,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
22,2020-02-13,-0.4612190566727801,-8.336489695308234,6.919687787466727,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
23,2020-02-14,-0.4612010782901479,-8.343195286156085,6.810642112547428,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
24,2020-02-15,-0.4611843075746667,-7.8836049561631985,6.910371106539099,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
25,2020-02-16,0.26163450431081153,-7.207137309823271,7.522861873742077,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
26,2020-02-17,0.35199941709275373,-6.8706213276792845,7.61944189942682,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
27,2020-02-18,0.35201292167271026,-7.107410742531586,7.726624002903305,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
28,2020-02-19,0.6546923174829967,-6.691786351735839,8.385351092883322,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
29,2020-02-20,-0.46041597407668944,-7.459194110395345,6.853922286814837,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
30,2020-02-21,-0.46040372676005187,-7.698067063403412,7.258585053257503,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
31,2020-02-22,-0.4603927021898896,-8.115595070726513,6.317833318561469,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
32,2020-02-23,0.26242034979319556,-6.80957592850284,7.563107737472315,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
33,2020-02-24,0.3527794902182402,-7.097248445325933,7.756290481191393,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
34,2020-02-25,0.35278721127449725,-6.823978051077558,7.951457856933836,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
35,2020-02-26,0.6554608136704512,-6.687690117945126,7.9118035191306495,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
36,2020-02-27,-0.459653279934499,-7.711029633647729,6.978690643235676,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
37,2020-02-28,-0.45964684206132733,-7.923695651940747,6.25903311275497,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
38,2020-02-29,-0.45964163309795003,-7.822351181317616,6.984836892775602,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
39,2020-03-01,0.2631655983228509,-7.499816153034859,7.894041622551835,0.0,2020-04-08,78.1314517455567,False,78,0.044788408550335036
