,Report_Date,Ireland_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
60,2020-03-22,906,75.01765523297232,4981.5804564704185,True,61,1038.2747048878234,8767.544135449496
61,2020-03-23,1125,75.01765523297232,4981.5804564704185,True,62,1189.926885543404,8767.544135449496
62,2020-03-24,1329,75.01765523297232,4981.5804564704185,True,63,1360.3533971336917,8767.544135449496
63,2020-03-25,1564,75.01765523297232,4981.5804564704185,True,64,1550.8742344287375,8767.544135449496
64,2020-03-26,1819,75.01765523297232,4981.5804564704185,True,65,1762.6109781845955,8767.544135449496
65,2020-03-27,2121,75.01765523297232,4981.5804564704185,True,66,1996.3951951899985,8767.544135449496
66,2020-03-28,2415,75.01765523297232,4981.5804564704185,True,67,2252.6696035346013,8767.544135449496
67,2020-03-29,2615,75.01765523297232,4981.5804564704185,True,68,2531.3885978840976,8767.544135449496
68,2020-03-30,2910,75.01765523297232,4981.5804564704185,True,69,2831.9271329188837,8767.544135449496
69,2020-03-31,3235,75.01765523297232,4981.5804564704185,True,70,3153.008834886012,8767.544135449496
70,2020-04-01,3447,75.01765523297232,4981.5804564704185,True,71,3492.6649439509456,8767.544135449496
71,2020-04-02,3849,75.01765523297232,4981.5804564704185,True,72,3848.2347030085143,8767.544135449496
72,2020-04-03,4273,75.01765523297232,4981.5804564704185,True,73,4216.414741226848,8767.544135449496
73,2020-04-04,4604,75.01765523297232,4981.5804564704185,True,74,4593.359913936591,8767.544135449496
74,2020-04-05,4994,75.01765523297232,4981.5804564704185,True,75,4974.83156339286,8767.544135449496
75,2020-04-06,5364,75.01765523297232,4981.5804564704185,True,76,5356.382379759643,8767.544135449496
76,2020-04-07,5709,75.01765523297232,4981.5804564704185,True,77,5733.56137100711,8767.544135449496
77,2020-04-08,6074,75.01765523297232,4981.5804564704185,True,78,6102.119191951418,8767.544135449496
