,Report_Date,Monaco_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
59,2020-03-21,11,69.93405779522567,51.78051883837897,True,60,16.889990790255336,98.52702660117339
60,2020-03-22,23,69.93405779522567,51.78051883837897,True,61,19.34780248028317,98.52702660117339
61,2020-03-23,23,69.93405779522567,51.78051883837897,True,62,22.07218866696164,98.52702660117339
62,2020-03-24,23,69.93405779522567,51.78051883837897,True,63,25.06601337886414,98.52702660117339
63,2020-03-25,31,69.93405779522567,51.78051883837897,True,64,28.32476586018903,98.52702660117339
64,2020-03-26,33,69.93405779522567,51.78051883837897,True,65,31.835353882527304,98.52702660117339
65,2020-03-27,42,69.93405779522567,51.78051883837897,True,66,35.57530809509987,98.52702660117339
66,2020-03-28,42,69.93405779522567,51.78051883837897,True,67,39.51258665437598,98.52702660117339
67,2020-03-29,46,69.93405779522567,51.78051883837897,True,68,43.606126888577975,98.52702660117339
68,2020-03-30,49,69.93405779522567,51.78051883837897,True,69,47.80720793220936,98.52702660117339
69,2020-03-31,52,69.93405779522567,51.78051883837897,True,70,52.06157464718688,98.52702660117339
70,2020-04-01,55,69.93405779522567,51.78051883837897,True,71,56.31215008782258,98.52702660117339
71,2020-04-02,60,69.93405779522567,51.78051883837897,True,72,60.50205982243605,98.52702660117339
72,2020-04-03,64,69.93405779522567,51.78051883837897,True,73,64.57763361549222,98.52702660117339
73,2020-04-04,66,69.93405779522567,51.78051883837897,True,74,68.49105423074644,98.52702660117339
74,2020-04-05,73,69.93405779522567,51.78051883837897,True,75,72.20238824526794,98.52702660117339
75,2020-04-06,77,69.93405779522567,51.78051883837897,True,76,75.68084191143336,98.52702660117339
76,2020-04-07,79,69.93405779522567,51.78051883837897,True,77,78.90520847261085,98.52702660117339
77,2020-04-08,81,69.93405779522567,51.78051883837897,True,78,81.86358388696932,98.52702660117339
