,Report_Date,Barbados_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
37,2020-02-28,0,73.95468271170114,50.83867891898092,True,38,0.37562782955332413,91.41115699365461
38,2020-02-29,0,73.95468271170114,50.83867891898092,True,39,0.43862820698345617,91.41115699365461
39,2020-03-01,0,73.95468271170114,50.83867891898092,True,40,0.5121416010388147,91.41115699365461
40,2020-03-02,0,73.95468271170114,50.83867891898092,True,41,0.5979029590754056,91.41115699365461
41,2020-03-03,0,73.95468271170114,50.83867891898092,True,42,0.6979265234906433,91.41115699365461
42,2020-03-04,0,73.95468271170114,50.83867891898092,True,43,0.8145482504631515,91.41115699365461
43,2020-03-05,0,73.95468271170114,50.83867891898092,True,44,0.9504737439386735,91.41115699365461
44,2020-03-06,0,73.95468271170114,50.83867891898092,True,45,1.108832073420489,91.41115699365461
45,2020-03-07,0,73.95468271170114,50.83867891898092,True,46,1.2932357214938939,91.41115699365461
46,2020-03-08,0,73.95468271170114,50.83867891898092,True,47,1.5078467075112358,91.41115699365461
47,2020-03-09,0,73.95468271170114,50.83867891898092,True,48,1.7574486301554006,91.41115699365461
48,2020-03-10,0,73.95468271170114,50.83867891898092,True,49,2.047523929717608,91.41115699365461
49,2020-03-11,0,73.95468271170114,50.83867891898092,True,50,2.384335049970579,91.41115699365461
50,2020-03-12,0,73.95468271170114,50.83867891898092,True,51,2.7750073322815525,91.41115699365461
51,2020-03-13,0,73.95468271170114,50.83867891898092,True,52,3.2276103498169677,91.41115699365461
52,2020-03-14,0,73.95468271170114,50.83867891898092,True,53,3.7512329368873094,91.41115699365461
53,2020-03-15,0,73.95468271170114,50.83867891898092,True,54,4.356045346931473,91.41115699365461
54,2020-03-16,0,73.95468271170114,50.83867891898092,True,55,5.0533397659297385,91.41115699365461
55,2020-03-17,2,73.95468271170114,50.83867891898092,True,56,5.85553784619551,91.41115699365461
56,2020-03-18,2,73.95468271170114,50.83867891898092,True,57,6.776151116126755,91.41115699365461
57,2020-03-19,5,73.95468271170114,50.83867891898092,True,58,7.829677290047795,91.41115699365461
58,2020-03-20,5,73.95468271170114,50.83867891898092,True,59,9.031413038808868,91.41115699365461
59,2020-03-21,6,73.95468271170114,50.83867891898092,True,60,10.397162286438835,91.41115699365461
60,2020-03-22,14,73.95468271170114,50.83867891898092,True,61,11.942819409406294,91.41115699365461
61,2020-03-23,17,73.95468271170114,50.83867891898092,True,62,13.68380989546234,91.41115699365461
62,2020-03-24,18,73.95468271170114,50.83867891898092,True,63,15.63437826198393,91.41115699365461
63,2020-03-25,18,73.95468271170114,50.83867891898092,True,64,17.806725451255645,91.41115699365461
64,2020-03-26,18,73.95468271170114,50.83867891898092,True,65,20.210016181922484,91.41115699365461
65,2020-03-27,24,73.95468271170114,50.83867891898092,True,66,22.84930056654088,91.41115699365461
66,2020-03-28,26,73.95468271170114,50.83867891898092,True,67,25.724421919176244,91.41115699365461
67,2020-03-29,33,73.95468271170114,50.83867891898092,True,68,28.829010332233764,91.41115699365461
68,2020-03-30,33,73.95468271170114,50.83867891898092,True,69,32.14968355220806,91.41115699365461
69,2020-03-31,34,73.95468271170114,50.83867891898092,True,70,35.665585841477686,91.41115699365461
70,2020-04-01,34,73.95468271170114,50.83867891898092,True,71,39.34838500275403,91.41115699365461
71,2020-04-02,46,73.95468271170114,50.83867891898092,True,72,43.16281320963529,91.41115699365461
72,2020-04-03,51,73.95468271170114,50.83867891898092,True,73,47.06777933537998,91.41115699365461
73,2020-04-04,52,73.95468271170114,50.83867891898092,True,74,51.01800621050742,91.41115699365461
74,2020-04-05,56,73.95468271170114,50.83867891898092,True,75,54.96606887587048,91.41115699365461
75,2020-04-06,60,73.95468271170114,50.83867891898092,True,76,58.8646459085874,91.41115699365461
76,2020-04-07,63,73.95468271170114,50.83867891898092,True,77,62.66876036511433,91.41115699365461
77,2020-04-08,63,73.95468271170114,50.83867891898092,True,78,66.33778864053934,91.41115699365461
